#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   413    0.16383E+04   -0.23202E+02    0.32838E-07    0.78927E-05    0.52785E-02   -0.23202E+02    0.20581E+02   -0.38742E-08   -0.10396E-07   -0.67209E-07    0.32838E-07   -0.38742E-08    0.12847E-12    0.14368E-07    0.15766E-07    0.78927E-05   -0.10396E-07    0.14368E-07    0.74266E-01    0.22038E-03    0.52785E-02   -0.67209E-07    0.15766E-07    0.22038E-03    0.91533E-02
   414    0.16388E+04   -0.24875E+02    0.33001E-07    0.79480E-05    0.52544E-02   -0.24875E+02    0.20511E+02   -0.38698E-08   -0.10540E-07   -0.66246E-07    0.33001E-07   -0.38698E-08    0.12743E-12    0.14329E-07    0.15706E-07    0.79480E-05   -0.10540E-07    0.14329E-07    0.74422E-01    0.22070E-03    0.52544E-02   -0.66246E-07    0.15706E-07    0.22070E-03    0.91632E-02
   415    0.16398E+04   -0.26528E+02    0.33167E-07    0.79740E-05    0.52304E-02   -0.26528E+02    0.20438E+02   -0.38650E-08   -0.10638E-07   -0.65158E-07    0.33167E-07   -0.38650E-08    0.12640E-12    0.14290E-07    0.15645E-07    0.79740E-05   -0.10638E-07    0.14290E-07    0.74579E-01    0.22103E-03    0.52304E-02   -0.65158E-07    0.15645E-07    0.22103E-03    0.91732E-02
   416    0.16412E+04   -0.28162E+02    0.33336E-07    0.79720E-05    0.52066E-02   -0.28162E+02    0.20361E+02   -0.38596E-08   -0.10693E-07   -0.63949E-07    0.33336E-07   -0.38596E-08    0.12538E-12    0.14251E-07    0.15585E-07    0.79720E-05   -0.10693E-07    0.14251E-07    0.74736E-01    0.22135E-03    0.52066E-02   -0.63949E-07    0.15585E-07    0.22135E-03    0.91832E-02
   417    0.16428E+04   -0.29777E+02    0.33508E-07    0.79433E-05    0.51828E-02   -0.29777E+02    0.20281E+02   -0.38536E-08   -0.10706E-07   -0.62625E-07    0.33508E-07   -0.38536E-08    0.12437E-12    0.14212E-07    0.15526E-07    0.79433E-05   -0.10706E-07    0.14212E-07    0.74894E-01    0.22167E-03    0.51828E-02   -0.62625E-07    0.15526E-07    0.22167E-03    0.91932E-02
   418    0.16447E+04   -0.31369E+02    0.33683E-07    0.78889E-05    0.51592E-02   -0.31369E+02    0.20195E+02   -0.38472E-08   -0.10680E-07   -0.61188E-07    0.33683E-07   -0.38472E-08    0.12337E-12    0.14173E-07    0.15467E-07    0.78889E-05   -0.10680E-07    0.14173E-07    0.75051E-01    0.22200E-03    0.51592E-02   -0.61188E-07    0.15467E-07    0.22200E-03    0.92032E-02
   419    0.16471E+04   -0.32940E+02    0.33860E-07    0.78102E-05    0.51357E-02   -0.32940E+02    0.20108E+02   -0.38402E-08   -0.10616E-07   -0.59643E-07    0.33860E-07   -0.38402E-08    0.12239E-12    0.14135E-07    0.15408E-07    0.78102E-05   -0.10616E-07    0.14135E-07    0.75208E-01    0.22232E-03    0.51357E-02   -0.59643E-07    0.15408E-07    0.22232E-03    0.92133E-02
   420    0.16497E+04   -0.34489E+02    0.34039E-07    0.77084E-05    0.51123E-02   -0.34489E+02    0.20017E+02   -0.38327E-08   -0.10516E-07   -0.57995E-07    0.34039E-07   -0.38327E-08    0.12141E-12    0.14097E-07    0.15350E-07    0.77084E-05   -0.10516E-07    0.14097E-07    0.75366E-01    0.22265E-03    0.51123E-02   -0.57995E-07    0.15350E-07    0.22265E-03    0.92234E-02
   421    0.16527E+04   -0.36015E+02    0.34220E-07    0.75848E-05    0.50890E-02   -0.36015E+02    0.19923E+02   -0.38247E-08   -0.10381E-07   -0.56247E-07    0.34220E-07   -0.38247E-08    0.12044E-12    0.14059E-07    0.15292E-07    0.75848E-05   -0.10381E-07    0.14059E-07    0.75523E-01    0.22298E-03    0.50890E-02   -0.56247E-07    0.15292E-07    0.22298E-03    0.92335E-02
   422    0.16561E+04   -0.37518E+02    0.34404E-07    0.74404E-05    0.50659E-02   -0.37518E+02    0.19825E+02   -0.38162E-08   -0.10215E-07   -0.54404E-07    0.34404E-07   -0.38162E-08    0.11948E-12    0.14022E-07    0.15235E-07    0.74404E-05   -0.10215E-07    0.14022E-07    0.75681E-01    0.22330E-03    0.50659E-02   -0.54404E-07    0.15235E-07    0.22330E-03    0.92436E-02
   423    0.16596E+04   -0.38997E+02    0.34589E-07    0.72767E-05    0.50428E-02   -0.38997E+02    0.19723E+02   -0.38072E-08   -0.10018E-07   -0.52471E-07    0.34589E-07   -0.38072E-08    0.11853E-12    0.13984E-07    0.15177E-07    0.72767E-05   -0.10018E-07    0.13984E-07    0.75839E-01    0.22363E-03    0.50428E-02   -0.52471E-07    0.15177E-07    0.22363E-03    0.92537E-02
   424    0.16634E+04   -0.40452E+02    0.34776E-07    0.70948E-05    0.50199E-02   -0.40452E+02    0.19618E+02   -0.37977E-08   -0.97922E-08   -0.50451E-07    0.34776E-07   -0.37977E-08    0.11759E-12    0.13947E-07    0.15121E-07    0.70948E-05   -0.97922E-08    0.13947E-07    0.75997E-01    0.22396E-03    0.50199E-02   -0.50451E-07    0.15121E-07    0.22396E-03    0.92639E-02
   425    0.16677E+04   -0.41880E+02    0.34965E-07    0.68959E-05    0.49970E-02   -0.41880E+02    0.19510E+02   -0.37876E-08   -0.95400E-08   -0.48349E-07    0.34965E-07   -0.37876E-08    0.11666E-12    0.13910E-07    0.15064E-07    0.68959E-05   -0.95400E-08    0.13910E-07    0.76155E-01    0.22428E-03    0.49970E-02   -0.48349E-07    0.15064E-07    0.22428E-03    0.92740E-02
   426    0.16722E+04   -0.43283E+02    0.35155E-07    0.66812E-05    0.49743E-02   -0.43283E+02    0.19400E+02   -0.37771E-08   -0.92629E-08   -0.46169E-07    0.35155E-07   -0.37771E-08    0.11574E-12    0.13873E-07    0.15008E-07    0.66812E-05   -0.92629E-08    0.13873E-07    0.76313E-01    0.22461E-03    0.49743E-02   -0.46169E-07    0.15008E-07    0.22461E-03    0.92842E-02
   427    0.16769E+04   -0.44662E+02    0.35346E-07    0.64521E-05    0.49517E-02   -0.44662E+02    0.19285E+02   -0.37660E-08   -0.89627E-08   -0.43915E-07    0.35346E-07   -0.37660E-08    0.11483E-12    0.13837E-07    0.14953E-07    0.64521E-05   -0.89627E-08    0.13837E-07    0.76471E-01    0.22494E-03    0.49517E-02   -0.43915E-07    0.14953E-07    0.22494E-03    0.92944E-02
   428    0.16819E+04   -0.46012E+02    0.35538E-07    0.62097E-05    0.49293E-02   -0.46012E+02    0.19168E+02   -0.37545E-08   -0.86414E-08   -0.41592E-07    0.35538E-07   -0.37545E-08    0.11393E-12    0.13800E-07    0.14898E-07    0.62097E-05   -0.86414E-08    0.13800E-07    0.76629E-01    0.22527E-03    0.49293E-02   -0.41592E-07    0.14898E-07    0.22527E-03    0.93046E-02
   429    0.16872E+04   -0.47336E+02    0.35731E-07    0.59552E-05    0.49069E-02   -0.47336E+02    0.19048E+02   -0.37425E-08   -0.83008E-08   -0.39204E-07    0.35731E-07   -0.37425E-08    0.11304E-12    0.13764E-07    0.14843E-07    0.59552E-05   -0.83008E-08    0.13764E-07    0.76788E-01    0.22560E-03    0.49069E-02   -0.39204E-07    0.14843E-07    0.22560E-03    0.93147E-02
   430    0.16928E+04   -0.48632E+02    0.35925E-07    0.56899E-05    0.48846E-02   -0.48632E+02    0.18926E+02   -0.37299E-08   -0.79427E-08   -0.36755E-07    0.35925E-07   -0.37299E-08    0.11215E-12    0.13728E-07    0.14788E-07    0.56899E-05   -0.79427E-08    0.13728E-07    0.76946E-01    0.22593E-03    0.48846E-02   -0.36755E-07    0.14788E-07    0.22593E-03    0.93249E-02
   431    0.16987E+04   -0.49900E+02    0.36119E-07    0.54150E-05    0.48625E-02   -0.49900E+02    0.18800E+02   -0.37169E-08   -0.75690E-08   -0.34249E-07    0.36119E-07   -0.37169E-08    0.11128E-12    0.13692E-07    0.14734E-07    0.54150E-05   -0.75690E-08    0.13692E-07    0.77105E-01    0.22626E-03    0.48625E-02   -0.34249E-07    0.14734E-07    0.22626E-03    0.93351E-02
   432    0.17047E+04   -0.51141E+02    0.36314E-07    0.51318E-05    0.48405E-02   -0.51141E+02    0.18671E+02   -0.37034E-08   -0.71816E-08   -0.31691E-07    0.36314E-07   -0.37034E-08    0.11041E-12    0.13657E-07    0.14681E-07    0.51318E-05   -0.71816E-08    0.13657E-07    0.77263E-01    0.22659E-03    0.48405E-02   -0.31691E-07    0.14681E-07    0.22659E-03    0.93453E-02
   433    0.17111E+04   -0.52351E+02    0.36509E-07    0.48414E-05    0.48186E-02   -0.52351E+02    0.18540E+02   -0.36894E-08   -0.67822E-08   -0.29085E-07    0.36509E-07   -0.36894E-08    0.10955E-12    0.13622E-07    0.14627E-07    0.48414E-05   -0.67822E-08    0.13622E-07    0.77422E-01    0.22692E-03    0.48186E-02   -0.29085E-07    0.14627E-07    0.22692E-03    0.93555E-02
   434    0.17176E+04   -0.53533E+02    0.36704E-07    0.45451E-05    0.47968E-02   -0.53533E+02    0.18406E+02   -0.36749E-08   -0.63728E-08   -0.26434E-07    0.36704E-07   -0.36749E-08    0.10870E-12    0.13586E-07    0.14574E-07    0.45451E-05   -0.63728E-08    0.13586E-07    0.77581E-01    0.22726E-03    0.47968E-02   -0.26434E-07    0.14574E-07    0.22726E-03    0.93656E-02
   435    0.17244E+04   -0.54686E+02    0.36900E-07    0.42441E-05    0.47751E-02   -0.54686E+02    0.18270E+02   -0.36599E-08   -0.59552E-08   -0.23745E-07    0.36900E-07   -0.36599E-08    0.10786E-12    0.13552E-07    0.14522E-07    0.42441E-05   -0.59552E-08    0.13552E-07    0.77740E-01    0.22759E-03    0.47751E-02   -0.23745E-07    0.14522E-07    0.22759E-03    0.93758E-02
   436    0.17315E+04   -0.55809E+02    0.37094E-07    0.39397E-05    0.47536E-02   -0.55809E+02    0.18132E+02   -0.36444E-08   -0.55312E-08   -0.21020E-07    0.37094E-07   -0.36444E-08    0.10702E-12    0.13517E-07    0.14469E-07    0.39397E-05   -0.55312E-08    0.13517E-07    0.77899E-01    0.22792E-03    0.47536E-02   -0.21020E-07    0.14469E-07    0.22792E-03    0.93860E-02
   437    0.17388E+04   -0.56901E+02    0.37289E-07    0.36331E-05    0.47322E-02   -0.56901E+02    0.17990E+02   -0.36285E-08   -0.51027E-08   -0.18264E-07    0.37289E-07   -0.36285E-08    0.10620E-12    0.13482E-07    0.14417E-07    0.36331E-05   -0.51027E-08    0.13482E-07    0.78058E-01    0.22826E-03    0.47322E-02   -0.18264E-07    0.14417E-07    0.22826E-03    0.93961E-02
   438    0.17462E+04   -0.57961E+02    0.37483E-07    0.33255E-05    0.47108E-02   -0.57961E+02    0.17846E+02   -0.36121E-08   -0.46716E-08   -0.15481E-07    0.37483E-07   -0.36121E-08    0.10538E-12    0.13448E-07    0.14366E-07    0.33255E-05   -0.46716E-08    0.13448E-07    0.78217E-01    0.22859E-03    0.47108E-02   -0.15481E-07    0.14366E-07    0.22859E-03    0.94063E-02
   439    0.17540E+04   -0.58991E+02    0.37676E-07    0.30181E-05    0.46896E-02   -0.58991E+02    0.17701E+02   -0.35952E-08   -0.42396E-08   -0.12676E-07    0.37676E-07   -0.35952E-08    0.10457E-12    0.13414E-07    0.14314E-07    0.30181E-05   -0.42396E-08    0.13414E-07    0.78376E-01    0.22892E-03    0.46896E-02   -0.12676E-07    0.14314E-07    0.22892E-03    0.94164E-02
   440    0.17619E+04   -0.59989E+02    0.37869E-07    0.27122E-05    0.46686E-02   -0.59989E+02    0.17552E+02   -0.35779E-08   -0.38088E-08   -0.98523E-08    0.37869E-07   -0.35779E-08    0.10377E-12    0.13380E-07    0.14263E-07    0.27122E-05   -0.38088E-08    0.13380E-07    0.78535E-01    0.22926E-03    0.46686E-02   -0.98523E-08    0.14263E-07    0.22926E-03    0.94265E-02
   441    0.17700E+04   -0.60956E+02    0.38060E-07    0.24090E-05    0.46476E-02   -0.60956E+02    0.17402E+02   -0.35600E-08   -0.33808E-08   -0.70149E-08    0.38060E-07   -0.35600E-08    0.10297E-12    0.13346E-07    0.14213E-07    0.24090E-05   -0.33808E-08    0.13346E-07    0.78695E-01    0.22959E-03    0.46476E-02   -0.70149E-08    0.14213E-07    0.22959E-03    0.94366E-02
   442    0.17782E+04   -0.61891E+02    0.38250E-07    0.21097E-05    0.46267E-02   -0.61891E+02    0.17249E+02   -0.35417E-08   -0.29575E-08   -0.41677E-08    0.38250E-07   -0.35417E-08    0.10219E-12    0.13312E-07    0.14162E-07    0.21097E-05   -0.29575E-08    0.13312E-07    0.78854E-01    0.22993E-03    0.46267E-02   -0.41677E-08    0.14162E-07    0.22993E-03    0.94466E-02
   443    0.17867E+04   -0.62793E+02    0.38439E-07    0.18156E-05    0.46060E-02   -0.62793E+02    0.17094E+02   -0.35230E-08   -0.25409E-08   -0.13151E-08    0.38439E-07   -0.35230E-08    0.10141E-12    0.13279E-07    0.14112E-07    0.18156E-05   -0.25409E-08    0.13279E-07    0.79014E-01    0.23027E-03    0.46060E-02   -0.13151E-08    0.14112E-07    0.23027E-03    0.94567E-02
   444    0.17953E+04   -0.63662E+02    0.38626E-07    0.15278E-05    0.45854E-02   -0.63662E+02    0.16938E+02   -0.35038E-08   -0.21327E-08    0.15387E-08    0.38626E-07   -0.35038E-08    0.10064E-12    0.13245E-07    0.14063E-07    0.15278E-05   -0.21327E-08    0.13245E-07    0.79174E-01    0.23060E-03    0.45854E-02    0.15387E-08    0.14063E-07    0.23060E-03    0.94667E-02
   445    0.18042E+04   -0.64498E+02    0.38812E-07    0.12477E-05    0.45649E-02   -0.64498E+02    0.16779E+02   -0.34841E-08   -0.17348E-08    0.43893E-08    0.38812E-07   -0.34841E-08    0.99870E-13    0.13212E-07    0.14013E-07    0.12477E-05   -0.17348E-08    0.13212E-07    0.79334E-01    0.23094E-03    0.45649E-02    0.43893E-08    0.14013E-07    0.23094E-03    0.94767E-02
   446    0.18130E+04   -0.65300E+02    0.38996E-07    0.97634E-06    0.45445E-02   -0.65300E+02    0.16619E+02   -0.34640E-08   -0.13491E-08    0.72326E-08    0.38996E-07   -0.34640E-08    0.99113E-13    0.13179E-07    0.13964E-07    0.97634E-06   -0.13491E-08    0.13179E-07    0.79493E-01    0.23128E-03    0.45445E-02    0.72326E-08    0.13964E-07    0.23128E-03    0.94867E-02
   447    0.18222E+04   -0.66070E+02    0.39178E-07    0.71511E-06    0.45242E-02   -0.66070E+02    0.16458E+02   -0.34434E-08   -0.97742E-09    0.10064E-07    0.39178E-07   -0.34434E-08    0.98362E-13    0.13147E-07    0.13915E-07    0.71511E-06   -0.97742E-09    0.13147E-07    0.79653E-01    0.23162E-03    0.45242E-02    0.10064E-07    0.13915E-07    0.23162E-03    0.94966E-02
   448    0.18314E+04   -0.66807E+02    0.39357E-07    0.46517E-06    0.45041E-02   -0.66807E+02    0.16294E+02   -0.34224E-08   -0.62157E-09    0.12880E-07    0.39357E-07   -0.34224E-08    0.97618E-13    0.13114E-07    0.13867E-07    0.46517E-06   -0.62157E-09    0.13114E-07    0.79813E-01    0.23196E-03    0.45041E-02    0.12880E-07    0.13867E-07    0.23196E-03    0.95066E-02
   449    0.18408E+04   -0.67508E+02    0.39535E-07    0.22775E-06    0.44841E-02   -0.67508E+02    0.16129E+02   -0.34009E-08   -0.28343E-09    0.15676E-07    0.39535E-07   -0.34009E-08    0.96881E-13    0.13082E-07    0.13819E-07    0.22775E-06   -0.28343E-09    0.13082E-07    0.79973E-01    0.23230E-03    0.44841E-02    0.15676E-07    0.13819E-07    0.23230E-03    0.95164E-02
   450    0.18504E+04   -0.68177E+02    0.39710E-07    0.40952E-08    0.44641E-02   -0.68177E+02    0.15963E+02   -0.33789E-08    0.35147E-10    0.18447E-07    0.39710E-07   -0.33789E-08    0.96151E-13    0.13050E-07    0.13771E-07    0.40952E-08    0.35147E-10    0.13050E-07    0.80134E-01    0.23264E-03    0.44641E-02    0.18447E-07    0.13771E-07    0.23264E-03    0.95263E-02
   451    0.18600E+04   -0.68811E+02    0.39882E-07   -0.20485E-06    0.44444E-02   -0.68811E+02    0.15795E+02   -0.33566E-08    0.33271E-09    0.21190E-07    0.39882E-07   -0.33566E-08    0.95427E-13    0.13017E-07    0.13723E-07   -0.20485E-06    0.33271E-09    0.13017E-07    0.80294E-01    0.23298E-03    0.44444E-02    0.21190E-07    0.13723E-07    0.23298E-03    0.95361E-02
   452    0.18698E+04   -0.69412E+02    0.40052E-07   -0.39919E-06    0.44247E-02   -0.69412E+02    0.15626E+02   -0.33337E-08    0.60941E-09    0.23905E-07    0.40052E-07   -0.33337E-08    0.94710E-13    0.12986E-07    0.13676E-07   -0.39919E-06    0.60941E-09    0.12986E-07    0.80454E-01    0.23332E-03    0.44247E-02    0.23905E-07    0.13676E-07    0.23332E-03    0.95459E-02
   453    0.18797E+04   -0.69978E+02    0.40219E-07   -0.57930E-06    0.44051E-02   -0.69978E+02    0.15456E+02   -0.33105E-08    0.86578E-09    0.26591E-07    0.40219E-07   -0.33105E-08    0.94000E-13    0.12954E-07    0.13629E-07   -0.57930E-06    0.86578E-09    0.12954E-07    0.80615E-01    0.23366E-03    0.44051E-02    0.26591E-07    0.13629E-07    0.23366E-03    0.95556E-02
   454    0.18897E+04   -0.70511E+02    0.40384E-07   -0.74558E-06    0.43857E-02   -0.70511E+02    0.15285E+02   -0.32868E-08    0.11024E-08    0.29248E-07    0.40384E-07   -0.32868E-08    0.93295E-13    0.12922E-07    0.13582E-07   -0.74558E-06    0.11024E-08    0.12922E-07    0.80775E-01    0.23400E-03    0.43857E-02    0.29248E-07    0.13582E-07    0.23400E-03    0.95653E-02
   455    0.18997E+04   -0.71010E+02    0.40546E-07   -0.89839E-06    0.43663E-02   -0.71010E+02    0.15113E+02   -0.32627E-08    0.13197E-08    0.31877E-07    0.40546E-07   -0.32627E-08    0.92598E-13    0.12891E-07    0.13536E-07   -0.89839E-06    0.13197E-08    0.12891E-07    0.80936E-01    0.23434E-03    0.43663E-02    0.31877E-07    0.13536E-07    0.23434E-03    0.95750E-02
   456    0.19100E+04   -0.71469E+02    0.40705E-07   -0.10381E-05    0.43471E-02   -0.71469E+02    0.14940E+02   -0.32382E-08    0.15184E-08    0.34477E-07    0.40705E-07   -0.32382E-08    0.91906E-13    0.12860E-07    0.13489E-07   -0.10381E-05    0.15184E-08    0.12860E-07    0.81096E-01    0.23469E-03    0.43471E-02    0.34477E-07    0.13489E-07    0.23469E-03    0.95847E-02
   457    0.19202E+04   -0.71901E+02    0.40861E-07   -0.11651E-05    0.43280E-02   -0.71901E+02    0.14766E+02   -0.32132E-08    0.16989E-08    0.37049E-07    0.40861E-07   -0.32132E-08    0.91221E-13    0.12828E-07    0.13443E-07   -0.11651E-05    0.16989E-08    0.12828E-07    0.81257E-01    0.23503E-03    0.43280E-02    0.37049E-07    0.13443E-07    0.23503E-03    0.95943E-02
   458    0.19306E+04   -0.72289E+02    0.41015E-07   -0.12798E-05    0.43090E-02   -0.72289E+02    0.14592E+02   -0.31879E-08    0.18618E-08    0.39592E-07    0.41015E-07   -0.31879E-08    0.90542E-13    0.12798E-07    0.13398E-07   -0.12798E-05    0.18618E-08    0.12798E-07    0.81418E-01    0.23538E-03    0.43090E-02    0.39592E-07    0.13398E-07    0.23538E-03    0.96038E-02
   459    0.19411E+04   -0.72648E+02    0.41166E-07   -0.13826E-05    0.42901E-02   -0.72648E+02    0.14417E+02   -0.31621E-08    0.20076E-08    0.42107E-07    0.41166E-07   -0.31621E-08    0.89869E-13    0.12767E-07    0.13352E-07   -0.13826E-05    0.20076E-08    0.12767E-07    0.81579E-01    0.23572E-03    0.42901E-02    0.42107E-07    0.13352E-07    0.23572E-03    0.96134E-02
   460    0.19516E+04   -0.72971E+02    0.41315E-07   -0.14738E-05    0.42713E-02   -0.72971E+02    0.14241E+02   -0.31359E-08    0.21369E-08    0.44594E-07    0.41315E-07   -0.31359E-08    0.89202E-13    0.12736E-07    0.13307E-07   -0.14738E-05    0.21369E-08    0.12736E-07    0.81740E-01    0.23606E-03    0.42713E-02    0.44594E-07    0.13307E-07    0.23606E-03    0.96229E-02
   461    0.19621E+04   -0.73260E+02    0.41461E-07   -0.15538E-05    0.42526E-02   -0.73260E+02    0.14065E+02   -0.31094E-08    0.22502E-08    0.47052E-07    0.41461E-07   -0.31094E-08    0.88542E-13    0.12706E-07    0.13263E-07   -0.15538E-05    0.22502E-08    0.12706E-07    0.81901E-01    0.23641E-03    0.42526E-02    0.47052E-07    0.13263E-07    0.23641E-03    0.96324E-02
   462    0.19727E+04   -0.73509E+02    0.41604E-07   -0.16230E-05    0.42341E-02   -0.73509E+02    0.13888E+02   -0.30824E-08    0.23481E-08    0.49482E-07    0.41604E-07   -0.30824E-08    0.87887E-13    0.12675E-07    0.13218E-07   -0.16230E-05    0.23481E-08    0.12675E-07    0.82062E-01    0.23676E-03    0.42341E-02    0.49482E-07    0.13218E-07    0.23676E-03    0.96418E-02
   463    0.19833E+04   -0.73736E+02    0.41744E-07   -0.16817E-05    0.42156E-02   -0.73736E+02    0.13712E+02   -0.30551E-08    0.24311E-08    0.51884E-07    0.41744E-07   -0.30551E-08    0.87238E-13    0.12645E-07    0.13174E-07   -0.16817E-05    0.24311E-08    0.12645E-07    0.82223E-01    0.23710E-03    0.42156E-02    0.51884E-07    0.13174E-07    0.23710E-03    0.96512E-02
   464    0.19940E+04   -0.73911E+02    0.41882E-07   -0.17305E-05    0.41972E-02   -0.73911E+02    0.13536E+02   -0.30274E-08    0.24998E-08    0.54258E-07    0.41882E-07   -0.30274E-08    0.86595E-13    0.12615E-07    0.13130E-07   -0.17305E-05    0.24998E-08    0.12615E-07    0.82385E-01    0.23745E-03    0.41972E-02    0.54258E-07    0.13130E-07    0.23745E-03    0.96606E-02
   465    0.20046E+04   -0.74065E+02    0.42017E-07   -0.17695E-05    0.41790E-02   -0.74065E+02    0.13359E+02   -0.29993E-08    0.25546E-08    0.56603E-07    0.42017E-07   -0.29993E-08    0.85958E-13    0.12585E-07    0.13086E-07   -0.17695E-05    0.25546E-08    0.12585E-07    0.82546E-01    0.23780E-03    0.41790E-02    0.56603E-07    0.13086E-07    0.23780E-03    0.96699E-02
   466    0.20153E+04   -0.74174E+02    0.42149E-07   -0.17993E-05    0.41608E-02   -0.74174E+02    0.13182E+02   -0.29708E-08    0.25962E-08    0.58920E-07    0.42149E-07   -0.29708E-08    0.85327E-13    0.12556E-07    0.13042E-07   -0.17993E-05    0.25962E-08    0.12556E-07    0.82707E-01    0.23815E-03    0.41608E-02    0.58920E-07    0.13042E-07    0.23815E-03    0.96792E-02
   467    0.20261E+04   -0.74254E+02    0.42278E-07   -0.18202E-05    0.41427E-02   -0.74254E+02    0.13006E+02   -0.29420E-08    0.26251E-08    0.61209E-07    0.42278E-07   -0.29420E-08    0.84702E-13    0.12526E-07    0.12999E-07   -0.18202E-05    0.26251E-08    0.12526E-07    0.82869E-01    0.23849E-03    0.41427E-02    0.61209E-07    0.12999E-07    0.23849E-03    0.96884E-02
   468    0.20368E+04   -0.74297E+02    0.42405E-07   -0.18325E-05    0.41248E-02   -0.74297E+02    0.12830E+02   -0.29128E-08    0.26418E-08    0.63470E-07    0.42405E-07   -0.29128E-08    0.84082E-13    0.12497E-07    0.12956E-07   -0.18325E-05    0.26418E-08    0.12497E-07    0.83030E-01    0.23884E-03    0.41248E-02    0.63470E-07    0.12956E-07    0.23884E-03    0.96977E-02
   469    0.20475E+04   -0.74311E+02    0.42529E-07   -0.18368E-05    0.41069E-02   -0.74311E+02    0.12653E+02   -0.28833E-08    0.26468E-08    0.65703E-07    0.42529E-07   -0.28833E-08    0.83468E-13    0.12467E-07    0.12913E-07   -0.18368E-05    0.26468E-08    0.12467E-07    0.83192E-01    0.23919E-03    0.41069E-02    0.65703E-07    0.12913E-07    0.23919E-03    0.97069E-02
   470    0.20583E+04   -0.74288E+02    0.42650E-07   -0.18332E-05    0.40891E-02   -0.74288E+02    0.12478E+02   -0.28534E-08    0.26408E-08    0.67908E-07    0.42650E-07   -0.28534E-08    0.82859E-13    0.12438E-07    0.12871E-07   -0.18332E-05    0.26408E-08    0.12438E-07    0.83354E-01    0.23954E-03    0.40891E-02    0.67908E-07    0.12871E-07    0.23954E-03    0.97160E-02
   471    0.20689E+04   -0.74228E+02    0.42768E-07   -0.18222E-05    0.40714E-02   -0.74228E+02    0.12304E+02   -0.28231E-08    0.26242E-08    0.70085E-07    0.42768E-07   -0.28231E-08    0.82256E-13    0.12409E-07    0.12828E-07   -0.18222E-05    0.26242E-08    0.12409E-07    0.83515E-01    0.23989E-03    0.40714E-02    0.70085E-07    0.12828E-07    0.23989E-03    0.97252E-02
   472    0.20797E+04   -0.74139E+02    0.42883E-07   -0.18043E-05    0.40538E-02   -0.74139E+02    0.12130E+02   -0.27925E-08    0.25977E-08    0.72234E-07    0.42883E-07   -0.27925E-08    0.81659E-13    0.12380E-07    0.12786E-07   -0.18043E-05    0.25977E-08    0.12380E-07    0.83677E-01    0.24024E-03    0.40538E-02    0.72234E-07    0.12786E-07    0.24024E-03    0.97342E-02
   473    0.20904E+04   -0.74012E+02    0.42996E-07   -0.17797E-05    0.40363E-02   -0.74012E+02    0.11956E+02   -0.27616E-08    0.25617E-08    0.74355E-07    0.42996E-07   -0.27616E-08    0.81067E-13    0.12352E-07    0.12744E-07   -0.17797E-05    0.25617E-08    0.12352E-07    0.83839E-01    0.24060E-03    0.40363E-02    0.74355E-07    0.12744E-07    0.24060E-03    0.97433E-02
   474    0.21010E+04   -0.73857E+02    0.43106E-07   -0.17489E-05    0.40189E-02   -0.73857E+02    0.11784E+02   -0.27303E-08    0.25167E-08    0.76448E-07    0.43106E-07   -0.27303E-08    0.80480E-13    0.12323E-07    0.12703E-07   -0.17489E-05    0.25167E-08    0.12323E-07    0.84001E-01    0.24095E-03    0.40189E-02    0.76448E-07    0.12703E-07    0.24095E-03    0.97523E-02
   475    0.21117E+04   -0.73664E+02    0.43213E-07   -0.17122E-05    0.40016E-02   -0.73664E+02    0.11612E+02   -0.26988E-08    0.24634E-08    0.78514E-07    0.43213E-07   -0.26988E-08    0.79898E-13    0.12295E-07    0.12661E-07   -0.17122E-05    0.24634E-08    0.12295E-07    0.84163E-01    0.24130E-03    0.40016E-02    0.78514E-07    0.12661E-07    0.24130E-03    0.97613E-02
   476    0.21223E+04   -0.73436E+02    0.43317E-07   -0.16700E-05    0.39844E-02   -0.73436E+02    0.11442E+02   -0.26669E-08    0.24023E-08    0.80551E-07    0.43317E-07   -0.26669E-08    0.79322E-13    0.12267E-07    0.12620E-07   -0.16700E-05    0.24023E-08    0.12267E-07    0.84325E-01    0.24165E-03    0.39844E-02    0.80551E-07    0.12620E-07    0.24165E-03    0.97703E-02
   477    0.21328E+04   -0.73184E+02    0.43419E-07   -0.16228E-05    0.39673E-02   -0.73184E+02    0.11273E+02   -0.26346E-08    0.23339E-08    0.82561E-07    0.43419E-07   -0.26346E-08    0.78751E-13    0.12238E-07    0.12579E-07   -0.16228E-05    0.23339E-08    0.12238E-07    0.84488E-01    0.24201E-03    0.39673E-02    0.82561E-07    0.12579E-07    0.24201E-03    0.97792E-02
   478    0.21432E+04   -0.72888E+02    0.43517E-07   -0.15708E-05    0.39502E-02   -0.72888E+02    0.11104E+02   -0.26021E-08    0.22587E-08    0.84543E-07    0.43517E-07   -0.26021E-08    0.78185E-13    0.12210E-07    0.12539E-07   -0.15708E-05    0.22587E-08    0.12210E-07    0.84650E-01    0.24236E-03    0.39502E-02    0.84543E-07    0.12539E-07    0.24236E-03    0.97881E-02
