#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   378    0.18657E+04    0.41839E+02    0.30265E-07   -0.65356E-05    0.64347E-02    0.41839E+02    0.20642E+02   -0.36801E-08    0.26786E-07   -0.14400E-07    0.30265E-07   -0.36801E-08    0.17243E-12    0.15903E-07    0.19495E-07   -0.65356E-05    0.26786E-07    0.15903E-07    0.68821E-01    0.17329E-02    0.64347E-02   -0.14400E-07    0.19495E-07    0.17329E-02    0.95422E-02
   379    0.18520E+04    0.39956E+02    0.30228E-07   -0.66992E-05    0.64045E-02    0.39956E+02    0.20705E+02   -0.36949E-08    0.25290E-07   -0.18146E-07    0.30228E-07   -0.36949E-08    0.17094E-12    0.15854E-07    0.19413E-07   -0.66992E-05    0.25290E-07    0.15854E-07    0.68974E-01    0.17366E-02    0.64045E-02   -0.18146E-07    0.19413E-07    0.17366E-02    0.95518E-02
   380    0.18388E+04    0.38064E+02    0.30199E-07   -0.67518E-05    0.63745E-02    0.38064E+02    0.20766E+02   -0.37093E-08    0.23776E-07   -0.21866E-07    0.30199E-07   -0.37093E-08    0.16946E-12    0.15806E-07    0.19332E-07   -0.67518E-05    0.23776E-07    0.15806E-07    0.69127E-01    0.17403E-02    0.63745E-02   -0.21866E-07    0.19332E-07    0.17403E-02    0.95613E-02
   381    0.18260E+04    0.36167E+02    0.30178E-07   -0.67009E-05    0.63446E-02    0.36167E+02    0.20819E+02   -0.37230E-08    0.22250E-07   -0.25550E-07    0.30178E-07   -0.37230E-08    0.16799E-12    0.15757E-07    0.19251E-07   -0.67009E-05    0.22250E-07    0.15757E-07    0.69280E-01    0.17440E-02    0.63446E-02   -0.25550E-07    0.19251E-07    0.17440E-02    0.95710E-02
   382    0.18135E+04    0.34265E+02    0.30164E-07   -0.65541E-05    0.63150E-02    0.34265E+02    0.20872E+02   -0.37363E-08    0.20716E-07   -0.29190E-07    0.30164E-07   -0.37363E-08    0.16655E-12    0.15709E-07    0.19171E-07   -0.65541E-05    0.20716E-07    0.15709E-07    0.69433E-01    0.17477E-02    0.63150E-02   -0.29190E-07    0.19171E-07    0.17477E-02    0.95806E-02
   383    0.18016E+04    0.32356E+02    0.30158E-07   -0.63188E-05    0.62855E-02    0.32356E+02    0.20920E+02   -0.37490E-08    0.19177E-07   -0.32777E-07    0.30158E-07   -0.37490E-08    0.16511E-12    0.15662E-07    0.19091E-07   -0.63188E-05    0.19177E-07    0.15662E-07    0.69586E-01    0.17514E-02    0.62855E-02   -0.32777E-07    0.19091E-07    0.17514E-02    0.95902E-02
   384    0.17902E+04    0.30446E+02    0.30159E-07   -0.60026E-05    0.62561E-02    0.30446E+02    0.20963E+02   -0.37612E-08    0.17638E-07   -0.36301E-07    0.30159E-07   -0.37612E-08    0.16370E-12    0.15614E-07    0.19012E-07   -0.60026E-05    0.17638E-07    0.15614E-07    0.69740E-01    0.17551E-02    0.62561E-02   -0.36301E-07    0.19012E-07    0.17551E-02    0.95999E-02
   385    0.17790E+04    0.28531E+02    0.30167E-07   -0.56129E-05    0.62269E-02    0.28531E+02    0.21005E+02   -0.37728E-08    0.16103E-07   -0.39754E-07    0.30167E-07   -0.37728E-08    0.16230E-12    0.15567E-07    0.18933E-07   -0.56129E-05    0.16103E-07    0.15567E-07    0.69894E-01    0.17588E-02    0.62269E-02   -0.39754E-07    0.18933E-07    0.17588E-02    0.96096E-02
   386    0.17684E+04    0.26614E+02    0.30182E-07   -0.51571E-05    0.61979E-02    0.26614E+02    0.21042E+02   -0.37839E-08    0.14577E-07   -0.43126E-07    0.30182E-07   -0.37839E-08    0.16091E-12    0.15520E-07    0.18855E-07   -0.51571E-05    0.14577E-07    0.15520E-07    0.70047E-01    0.17625E-02    0.61979E-02   -0.43126E-07    0.18855E-07    0.17625E-02    0.96193E-02
   387    0.17582E+04    0.24696E+02    0.30205E-07   -0.46430E-05    0.61691E-02    0.24696E+02    0.21075E+02   -0.37944E-08    0.13063E-07   -0.46409E-07    0.30205E-07   -0.37944E-08    0.15954E-12    0.15474E-07    0.18778E-07   -0.46430E-05    0.13063E-07    0.15474E-07    0.70201E-01    0.17662E-02    0.61691E-02   -0.46409E-07    0.18778E-07    0.17662E-02    0.96291E-02
   388    0.17484E+04    0.22777E+02    0.30234E-07   -0.40778E-05    0.61403E-02    0.22777E+02    0.21104E+02   -0.38044E-08    0.11566E-07   -0.49593E-07    0.30234E-07   -0.38044E-08    0.15818E-12    0.15428E-07    0.18700E-07   -0.40778E-05    0.11566E-07    0.15428E-07    0.70355E-01    0.17699E-02    0.61403E-02   -0.49593E-07    0.18700E-07    0.17699E-02    0.96389E-02
   389    0.17390E+04    0.20858E+02    0.30270E-07   -0.34691E-05    0.61118E-02    0.20858E+02    0.21127E+02   -0.38138E-08    0.10090E-07   -0.52669E-07    0.30270E-07   -0.38138E-08    0.15684E-12    0.15382E-07    0.18624E-07   -0.34691E-05    0.10090E-07    0.15382E-07    0.70509E-01    0.17737E-02    0.61118E-02   -0.52669E-07    0.18624E-07    0.17737E-02    0.96487E-02
   390    0.17301E+04    0.18940E+02    0.30312E-07   -0.28245E-05    0.60834E-02    0.18940E+02    0.21149E+02   -0.38227E-08    0.86384E-08   -0.55629E-07    0.30312E-07   -0.38227E-08    0.15551E-12    0.15336E-07    0.18548E-07   -0.28245E-05    0.86384E-08    0.15336E-07    0.70663E-01    0.17774E-02    0.60834E-02   -0.55629E-07    0.18548E-07    0.17774E-02    0.96585E-02
   391    0.17216E+04    0.17023E+02    0.30361E-07   -0.21513E-05    0.60551E-02    0.17023E+02    0.21167E+02   -0.38311E-08    0.72165E-08   -0.58463E-07    0.30361E-07   -0.38311E-08    0.15420E-12    0.15291E-07    0.18472E-07   -0.21513E-05    0.72165E-08    0.15291E-07    0.70818E-01    0.17811E-02    0.60551E-02   -0.58463E-07    0.18472E-07    0.17811E-02    0.96684E-02
   392    0.17135E+04    0.15109E+02    0.30417E-07   -0.14571E-05    0.60269E-02    0.15109E+02    0.21182E+02   -0.38389E-08    0.58281E-08   -0.61162E-07    0.30417E-07   -0.38389E-08    0.15290E-12    0.15246E-07    0.18397E-07   -0.14571E-05    0.58281E-08    0.15246E-07    0.70972E-01    0.17848E-02    0.60269E-02   -0.61162E-07    0.18397E-07    0.17848E-02    0.96783E-02
   393    0.17060E+04    0.13198E+02    0.30479E-07   -0.74946E-06    0.59989E-02    0.13198E+02    0.21192E+02   -0.38461E-08    0.44772E-08   -0.63718E-07    0.30479E-07   -0.38461E-08    0.15161E-12    0.15201E-07    0.18322E-07   -0.74946E-06    0.44772E-08    0.15201E-07    0.71126E-01    0.17886E-02    0.59989E-02   -0.63718E-07    0.18322E-07    0.17886E-02    0.96882E-02
   394    0.16987E+04    0.11292E+02    0.30546E-07   -0.35768E-07    0.59711E-02    0.11292E+02    0.21199E+02   -0.38528E-08    0.31682E-08   -0.66121E-07    0.30546E-07   -0.38528E-08    0.15034E-12    0.15157E-07    0.18248E-07   -0.35768E-07    0.31682E-08    0.15157E-07    0.71281E-01    0.17923E-02    0.59711E-02   -0.66121E-07    0.18248E-07    0.17923E-02    0.96982E-02
   395    0.16919E+04    0.93888E+01    0.30620E-07    0.67644E-06    0.59433E-02    0.93888E+01    0.21201E+02   -0.38589E-08    0.19052E-08   -0.68362E-07    0.30620E-07   -0.38589E-08    0.14908E-12    0.15113E-07    0.18174E-07    0.67644E-06    0.19052E-08    0.15113E-07    0.71436E-01    0.17960E-02    0.59433E-02   -0.68362E-07    0.18174E-07    0.17960E-02    0.97083E-02
   396    0.16856E+04    0.74925E+01    0.30700E-07    0.13797E-05    0.59157E-02    0.74925E+01    0.21199E+02   -0.38645E-08    0.69247E-09   -0.70432E-07    0.30700E-07   -0.38645E-08    0.14783E-12    0.15069E-07    0.18101E-07    0.13797E-05    0.69247E-09    0.15069E-07    0.71591E-01    0.17998E-02    0.59157E-02   -0.70432E-07    0.18101E-07    0.17998E-02    0.97183E-02
   397    0.16795E+04    0.56017E+01    0.30786E-07    0.20664E-05    0.58882E-02    0.56017E+01    0.21194E+02   -0.38695E-08   -0.46591E-09   -0.72323E-07    0.30786E-07   -0.38695E-08    0.14660E-12    0.15025E-07    0.18029E-07    0.20664E-05   -0.46591E-09    0.15025E-07    0.71746E-01    0.18035E-02    0.58882E-02   -0.72323E-07    0.18029E-07    0.18035E-02    0.97284E-02
   398    0.16740E+04    0.37177E+01    0.30877E-07    0.27292E-05    0.58608E-02    0.37177E+01    0.21185E+02   -0.38740E-08   -0.15657E-08   -0.74024E-07    0.30877E-07   -0.38740E-08    0.14538E-12    0.14982E-07    0.17957E-07    0.27292E-05   -0.15657E-08    0.14982E-07    0.71901E-01    0.18072E-02    0.58608E-02   -0.74024E-07    0.17957E-07    0.18072E-02    0.97386E-02
   399    0.16689E+04    0.18413E+01    0.30974E-07    0.33606E-05    0.58336E-02    0.18413E+01    0.21171E+02   -0.38779E-08   -0.26027E-08   -0.75528E-07    0.30974E-07   -0.38779E-08    0.14417E-12    0.14939E-07    0.17885E-07    0.33606E-05   -0.26027E-08    0.14939E-07    0.72056E-01    0.18110E-02    0.58336E-02   -0.75528E-07    0.17885E-07    0.18110E-02    0.97488E-02
   400    0.16641E+04   -0.26538E-01    0.31077E-07    0.39529E-05    0.58064E-02   -0.26538E-01    0.21155E+02   -0.38812E-08   -0.35728E-08   -0.76825E-07    0.31077E-07   -0.38812E-08    0.14297E-12    0.14896E-07    0.17814E-07    0.39529E-05   -0.35728E-08    0.14896E-07    0.72211E-01    0.18147E-02    0.58064E-02   -0.76825E-07    0.17814E-07    0.18147E-02    0.97591E-02
   401    0.16597E+04   -0.18853E+01    0.31185E-07    0.45003E-05    0.57794E-02   -0.18853E+01    0.21134E+02   -0.38840E-08   -0.44727E-08   -0.77908E-07    0.31185E-07   -0.38840E-08    0.14179E-12    0.14853E-07    0.17743E-07    0.45003E-05   -0.44727E-08    0.14853E-07    0.72367E-01    0.18185E-02    0.57794E-02   -0.77908E-07    0.17743E-07    0.18185E-02    0.97694E-02
   402    0.16559E+04   -0.37340E+01    0.31298E-07    0.50025E-05    0.57524E-02   -0.37340E+01    0.21108E+02   -0.38862E-08   -0.53034E-08   -0.78781E-07    0.31298E-07   -0.38862E-08    0.14062E-12    0.14811E-07    0.17673E-07    0.50025E-05   -0.53034E-08    0.14811E-07    0.72522E-01    0.18222E-02    0.57524E-02   -0.78781E-07    0.17673E-07    0.18222E-02    0.97798E-02
   403    0.16523E+04   -0.55720E+01    0.31416E-07    0.54606E-05    0.57256E-02   -0.55720E+01    0.21080E+02   -0.38878E-08   -0.60665E-08   -0.79448E-07    0.31416E-07   -0.38878E-08    0.13945E-12    0.14769E-07    0.17603E-07    0.54606E-05   -0.60665E-08    0.14769E-07    0.72678E-01    0.18260E-02    0.57256E-02   -0.79448E-07    0.17603E-07    0.18260E-02    0.97902E-02
   404    0.16492E+04   -0.73979E+01    0.31539E-07    0.58760E-05    0.56989E-02   -0.73979E+01    0.21047E+02   -0.38889E-08   -0.67641E-08   -0.79914E-07    0.31539E-07   -0.38889E-08    0.13831E-12    0.14727E-07    0.17534E-07    0.58760E-05   -0.67641E-08    0.14727E-07    0.72834E-01    0.18298E-02    0.56989E-02   -0.79914E-07    0.17534E-07    0.18298E-02    0.98007E-02
   405    0.16465E+04   -0.92125E+01    0.31666E-07    0.62498E-05    0.56723E-02   -0.92125E+01    0.21010E+02   -0.38895E-08   -0.73980E-08   -0.80185E-07    0.31666E-07   -0.38895E-08    0.13717E-12    0.14686E-07    0.17465E-07    0.62498E-05   -0.73980E-08    0.14686E-07    0.72990E-01    0.18335E-02    0.56723E-02   -0.80185E-07    0.17465E-07    0.18335E-02    0.98112E-02
   406    0.16441E+04   -0.11013E+02    0.31798E-07    0.65834E-05    0.56458E-02   -0.11013E+02    0.20969E+02   -0.38895E-08   -0.79699E-08   -0.80265E-07    0.31798E-07   -0.38895E-08    0.13604E-12    0.14644E-07    0.17397E-07    0.65834E-05   -0.79699E-08    0.14644E-07    0.73146E-01    0.18373E-02    0.56458E-02   -0.80265E-07    0.17397E-07    0.18373E-02    0.98217E-02
   407    0.16421E+04   -0.12802E+02    0.31935E-07    0.68778E-05    0.56194E-02   -0.12802E+02    0.20925E+02   -0.38889E-08   -0.84819E-08   -0.80161E-07    0.31935E-07   -0.38889E-08    0.13493E-12    0.14603E-07    0.17329E-07    0.68778E-05   -0.84819E-08    0.14603E-07    0.73302E-01    0.18411E-02    0.56194E-02   -0.80161E-07    0.17329E-07    0.18411E-02    0.98323E-02
   408    0.16405E+04   -0.14575E+02    0.32076E-07    0.71344E-05    0.55932E-02   -0.14575E+02    0.20877E+02   -0.38878E-08   -0.89356E-08   -0.79876E-07    0.32076E-07   -0.38878E-08    0.13382E-12    0.14562E-07    0.17262E-07    0.71344E-05   -0.89356E-08    0.14562E-07    0.73458E-01    0.18448E-02    0.55932E-02   -0.79876E-07    0.17262E-07    0.18448E-02    0.98430E-02
   409    0.16394E+04   -0.16333E+02    0.32221E-07    0.73544E-05    0.55670E-02   -0.16333E+02    0.20826E+02   -0.38862E-08   -0.93330E-08   -0.79417E-07    0.32221E-07   -0.38862E-08    0.13273E-12    0.14522E-07    0.17195E-07    0.73544E-05   -0.93330E-08    0.14522E-07    0.73614E-01    0.18486E-02    0.55670E-02   -0.79417E-07    0.17195E-07    0.18486E-02    0.98536E-02
   410    0.16385E+04   -0.18076E+02    0.32370E-07    0.75390E-05    0.55410E-02   -0.18076E+02    0.20770E+02   -0.38840E-08   -0.96759E-08   -0.78787E-07    0.32370E-07   -0.38840E-08    0.13165E-12    0.14481E-07    0.17129E-07    0.75390E-05   -0.96759E-08    0.14481E-07    0.73770E-01    0.18524E-02    0.55410E-02   -0.78787E-07    0.17129E-07    0.18524E-02    0.98644E-02
   411    0.16381E+04   -0.19802E+02    0.32522E-07    0.76894E-05    0.55151E-02   -0.19802E+02    0.20711E+02   -0.38812E-08   -0.99661E-08   -0.77993E-07    0.32522E-07   -0.38812E-08    0.13058E-12    0.14441E-07    0.17063E-07    0.76894E-05   -0.99661E-08    0.14441E-07    0.73927E-01    0.18561E-02    0.55151E-02   -0.77993E-07    0.17063E-07    0.18561E-02    0.98751E-02
   412    0.16380E+04   -0.21511E+02    0.32678E-07    0.78069E-05    0.54893E-02   -0.21511E+02    0.20648E+02   -0.38780E-08   -0.10206E-07   -0.77040E-07    0.32678E-07   -0.38780E-08    0.12952E-12    0.14401E-07    0.16998E-07    0.78069E-05   -0.10206E-07    0.14401E-07    0.74084E-01    0.18599E-02    0.54893E-02   -0.77040E-07    0.16998E-07    0.18599E-02    0.98859E-02
   413    0.16383E+04   -0.23202E+02    0.32838E-07    0.78926E-05    0.54636E-02   -0.23202E+02    0.20581E+02   -0.38742E-08   -0.10396E-07   -0.75932E-07    0.32838E-07   -0.38742E-08    0.12847E-12    0.14362E-07    0.16933E-07    0.78926E-05   -0.10396E-07    0.14362E-07    0.74240E-01    0.18637E-02    0.54636E-02   -0.75932E-07    0.16933E-07    0.18637E-02    0.98967E-02
   414    0.16388E+04   -0.24875E+02    0.33001E-07    0.79479E-05    0.54380E-02   -0.24875E+02    0.20511E+02   -0.38698E-08   -0.10540E-07   -0.74674E-07    0.33001E-07   -0.38698E-08    0.12743E-12    0.14322E-07    0.16868E-07    0.79479E-05   -0.10540E-07    0.14322E-07    0.74397E-01    0.18675E-02    0.54380E-02   -0.74674E-07    0.16868E-07    0.18675E-02    0.99075E-02
   415    0.16398E+04   -0.26528E+02    0.33167E-07    0.79739E-05    0.54125E-02   -0.26528E+02    0.20438E+02   -0.38650E-08   -0.10638E-07   -0.73273E-07    0.33167E-07   -0.38650E-08    0.12640E-12    0.14283E-07    0.16804E-07    0.79739E-05   -0.10638E-07    0.14283E-07    0.74554E-01    0.18713E-02    0.54125E-02   -0.73273E-07    0.16804E-07    0.18713E-02    0.99184E-02
   416    0.16412E+04   -0.28162E+02    0.33336E-07    0.79720E-05    0.53872E-02   -0.28162E+02    0.20361E+02   -0.38596E-08   -0.10693E-07   -0.71733E-07    0.33336E-07   -0.38596E-08    0.12538E-12    0.14244E-07    0.16740E-07    0.79720E-05   -0.10693E-07    0.14244E-07    0.74711E-01    0.18751E-02    0.53872E-02   -0.71733E-07    0.16740E-07    0.18751E-02    0.99293E-02
   417    0.16428E+04   -0.29777E+02    0.33508E-07    0.79432E-05    0.53619E-02   -0.29777E+02    0.20281E+02   -0.38536E-08   -0.10706E-07   -0.70058E-07    0.33508E-07   -0.38536E-08    0.12437E-12    0.14206E-07    0.16677E-07    0.79432E-05   -0.10706E-07    0.14206E-07    0.74868E-01    0.18789E-02    0.53619E-02   -0.70058E-07    0.16677E-07    0.18789E-02    0.99402E-02
   418    0.16447E+04   -0.31369E+02    0.33683E-07    0.78888E-05    0.53368E-02   -0.31369E+02    0.20195E+02   -0.38472E-08   -0.10680E-07   -0.68255E-07    0.33683E-07   -0.38472E-08    0.12337E-12    0.14167E-07    0.16614E-07    0.78888E-05   -0.10680E-07    0.14167E-07    0.75025E-01    0.18827E-02    0.53368E-02   -0.68255E-07    0.16614E-07    0.18827E-02    0.99512E-02
   419    0.16471E+04   -0.32940E+02    0.33860E-07    0.78101E-05    0.53118E-02   -0.32940E+02    0.20108E+02   -0.38402E-08   -0.10616E-07   -0.66328E-07    0.33860E-07   -0.38402E-08    0.12239E-12    0.14129E-07    0.16552E-07    0.78101E-05   -0.10616E-07    0.14129E-07    0.75183E-01    0.18865E-02    0.53118E-02   -0.66328E-07    0.16552E-07    0.18865E-02    0.99621E-02
   420    0.16497E+04   -0.34489E+02    0.34039E-07    0.77084E-05    0.52870E-02   -0.34489E+02    0.20017E+02   -0.38327E-08   -0.10515E-07   -0.64283E-07    0.34039E-07   -0.38327E-08    0.12141E-12    0.14091E-07    0.16490E-07    0.77084E-05   -0.10515E-07    0.14091E-07    0.75340E-01    0.18903E-02    0.52870E-02   -0.64283E-07    0.16490E-07    0.18903E-02    0.99731E-02
   421    0.16527E+04   -0.36015E+02    0.34220E-07    0.75847E-05    0.52622E-02   -0.36015E+02    0.19923E+02   -0.38247E-08   -0.10381E-07   -0.62125E-07    0.34220E-07   -0.38247E-08    0.12044E-12    0.14053E-07    0.16428E-07    0.75847E-05   -0.10381E-07    0.14053E-07    0.75498E-01    0.18941E-02    0.52622E-02   -0.62125E-07    0.16428E-07    0.18941E-02    0.99841E-02
   422    0.16561E+04   -0.37518E+02    0.34404E-07    0.74404E-05    0.52376E-02   -0.37518E+02    0.19825E+02   -0.38162E-08   -0.10215E-07   -0.59858E-07    0.34404E-07   -0.38162E-08    0.11948E-12    0.14015E-07    0.16367E-07    0.74404E-05   -0.10215E-07    0.14015E-07    0.75655E-01    0.18979E-02    0.52376E-02   -0.59858E-07    0.16367E-07    0.18979E-02    0.99951E-02
   423    0.16596E+04   -0.38997E+02    0.34589E-07    0.72766E-05    0.52131E-02   -0.38997E+02    0.19723E+02   -0.38072E-08   -0.10018E-07   -0.57488E-07    0.34589E-07   -0.38072E-08    0.11853E-12    0.13978E-07    0.16306E-07    0.72766E-05   -0.10018E-07    0.13978E-07    0.75813E-01    0.19017E-02    0.52131E-02   -0.57488E-07    0.16306E-07    0.19017E-02    0.10006E-01
   424    0.16634E+04   -0.40452E+02    0.34776E-07    0.70947E-05    0.51887E-02   -0.40452E+02    0.19618E+02   -0.37977E-08   -0.97921E-08   -0.55020E-07    0.34776E-07   -0.37977E-08    0.11759E-12    0.13941E-07    0.16246E-07    0.70947E-05   -0.97921E-08    0.13941E-07    0.75971E-01    0.19055E-02    0.51887E-02   -0.55020E-07    0.16246E-07    0.19055E-02    0.10017E-01
   425    0.16677E+04   -0.41880E+02    0.34965E-07    0.68958E-05    0.51644E-02   -0.41880E+02    0.19510E+02   -0.37876E-08   -0.95399E-08   -0.52459E-07    0.34965E-07   -0.37876E-08    0.11666E-12    0.13904E-07    0.16186E-07    0.68958E-05   -0.95399E-08    0.13904E-07    0.76129E-01    0.19093E-02    0.51644E-02   -0.52459E-07    0.16186E-07    0.19093E-02    0.10028E-01
   426    0.16722E+04   -0.43283E+02    0.35155E-07    0.66812E-05    0.51402E-02   -0.43283E+02    0.19400E+02   -0.37771E-08   -0.92628E-08   -0.49811E-07    0.35155E-07   -0.37771E-08    0.11574E-12    0.13867E-07    0.16127E-07    0.66812E-05   -0.92628E-08    0.13867E-07    0.76287E-01    0.19131E-02    0.51402E-02   -0.49811E-07    0.16127E-07    0.19131E-02    0.10039E-01
   427    0.16769E+04   -0.44662E+02    0.35346E-07    0.64520E-05    0.51162E-02   -0.44662E+02    0.19285E+02   -0.37660E-08   -0.89626E-08   -0.47079E-07    0.35346E-07   -0.37660E-08    0.11483E-12    0.13831E-07    0.16068E-07    0.64520E-05   -0.89626E-08    0.13831E-07    0.76445E-01    0.19169E-02    0.51162E-02   -0.47079E-07    0.16068E-07    0.19169E-02    0.10050E-01
   428    0.16819E+04   -0.46012E+02    0.35538E-07    0.62096E-05    0.50923E-02   -0.46012E+02    0.19168E+02   -0.37545E-08   -0.86413E-08   -0.44271E-07    0.35538E-07   -0.37545E-08    0.11393E-12    0.13794E-07    0.16009E-07    0.62096E-05   -0.86413E-08    0.13794E-07    0.76603E-01    0.19207E-02    0.50923E-02   -0.44271E-07    0.16009E-07    0.19207E-02    0.10061E-01
   429    0.16872E+04   -0.47336E+02    0.35731E-07    0.59551E-05    0.50685E-02   -0.47336E+02    0.19048E+02   -0.37425E-08   -0.83007E-08   -0.41390E-07    0.35731E-07   -0.37425E-08    0.11304E-12    0.13758E-07    0.15951E-07    0.59551E-05   -0.83007E-08    0.13758E-07    0.76761E-01    0.19246E-02    0.50685E-02   -0.41390E-07    0.15951E-07    0.19246E-02    0.10072E-01
   430    0.16928E+04   -0.48632E+02    0.35925E-07    0.56898E-05    0.50448E-02   -0.48632E+02    0.18926E+02   -0.37299E-08   -0.79426E-08   -0.38441E-07    0.35925E-07   -0.37299E-08    0.11215E-12    0.13722E-07    0.15893E-07    0.56898E-05   -0.79426E-08    0.13722E-07    0.76920E-01    0.19284E-02    0.50448E-02   -0.38441E-07    0.15893E-07    0.19284E-02    0.10084E-01
   431    0.16987E+04   -0.49900E+02    0.36119E-07    0.54150E-05    0.50213E-02   -0.49900E+02    0.18800E+02   -0.37169E-08   -0.75690E-08   -0.35431E-07    0.36119E-07   -0.37169E-08    0.11128E-12    0.13686E-07    0.15835E-07    0.54150E-05   -0.75690E-08    0.13686E-07    0.77078E-01    0.19322E-02    0.50213E-02   -0.35431E-07    0.15835E-07    0.19322E-02    0.10095E-01
   432    0.17047E+04   -0.51141E+02    0.36314E-07    0.51317E-05    0.49979E-02   -0.51141E+02    0.18671E+02   -0.37034E-08   -0.71815E-08   -0.32364E-07    0.36314E-07   -0.37034E-08    0.11041E-12    0.13651E-07    0.15778E-07    0.51317E-05   -0.71815E-08    0.13651E-07    0.77237E-01    0.19360E-02    0.49979E-02   -0.32364E-07    0.15778E-07    0.19360E-02    0.10106E-01
   433    0.17111E+04   -0.52351E+02    0.36509E-07    0.48413E-05    0.49746E-02   -0.52351E+02    0.18540E+02   -0.36894E-08   -0.67822E-08   -0.29245E-07    0.36509E-07   -0.36894E-08    0.10955E-12    0.13616E-07    0.15721E-07    0.48413E-05   -0.67822E-08    0.13616E-07    0.77395E-01    0.19399E-02    0.49746E-02   -0.29245E-07    0.15721E-07    0.19399E-02    0.10117E-01
   434    0.17176E+04   -0.53533E+02    0.36704E-07    0.45451E-05    0.49514E-02   -0.53533E+02    0.18406E+02   -0.36749E-08   -0.63727E-08   -0.26079E-07    0.36704E-07   -0.36749E-08    0.10870E-12    0.13580E-07    0.15665E-07    0.45451E-05   -0.63727E-08    0.13580E-07    0.77554E-01    0.19437E-02    0.49514E-02   -0.26079E-07    0.15665E-07    0.19437E-02    0.10128E-01
   435    0.17244E+04   -0.54686E+02    0.36900E-07    0.42441E-05    0.49284E-02   -0.54686E+02    0.18270E+02   -0.36599E-08   -0.59551E-08   -0.22871E-07    0.36900E-07   -0.36599E-08    0.10786E-12    0.13546E-07    0.15609E-07    0.42441E-05   -0.59551E-08    0.13546E-07    0.77713E-01    0.19475E-02    0.49284E-02   -0.22871E-07    0.15609E-07    0.19475E-02    0.10139E-01
   436    0.17315E+04   -0.55809E+02    0.37094E-07    0.39397E-05    0.49055E-02   -0.55809E+02    0.18132E+02   -0.36444E-08   -0.55312E-08   -0.19627E-07    0.37094E-07   -0.36444E-08    0.10702E-12    0.13511E-07    0.15553E-07    0.39397E-05   -0.55312E-08    0.13511E-07    0.77872E-01    0.19514E-02    0.49055E-02   -0.19627E-07    0.15553E-07    0.19514E-02    0.10150E-01
   437    0.17388E+04   -0.56901E+02    0.37289E-07    0.36331E-05    0.48827E-02   -0.56901E+02    0.17990E+02   -0.36285E-08   -0.51027E-08   -0.16352E-07    0.37289E-07   -0.36285E-08    0.10620E-12    0.13476E-07    0.15498E-07    0.36331E-05   -0.51027E-08    0.13476E-07    0.78031E-01    0.19552E-02    0.48827E-02   -0.16352E-07    0.15498E-07    0.19552E-02    0.10161E-01
   438    0.17462E+04   -0.57961E+02    0.37483E-07    0.33255E-05    0.48600E-02   -0.57961E+02    0.17846E+02   -0.36121E-08   -0.46715E-08   -0.13051E-07    0.37483E-07   -0.36121E-08    0.10538E-12    0.13442E-07    0.15443E-07    0.33255E-05   -0.46715E-08    0.13442E-07    0.78190E-01    0.19591E-02    0.48600E-02   -0.13051E-07    0.15443E-07    0.19591E-02    0.10172E-01
   439    0.17540E+04   -0.58991E+02    0.37676E-07    0.30181E-05    0.48375E-02   -0.58991E+02    0.17701E+02   -0.35952E-08   -0.42396E-08   -0.97280E-08    0.37676E-07   -0.35952E-08    0.10457E-12    0.13408E-07    0.15388E-07    0.30181E-05   -0.42396E-08    0.13408E-07    0.78349E-01    0.19629E-02    0.48375E-02   -0.97280E-08    0.15388E-07    0.19629E-02    0.10183E-01
   440    0.17619E+04   -0.59989E+02    0.37869E-07    0.27122E-05    0.48151E-02   -0.59989E+02    0.17552E+02   -0.35779E-08   -0.38087E-08   -0.63895E-08    0.37869E-07   -0.35779E-08    0.10377E-12    0.13374E-07    0.15334E-07    0.27122E-05   -0.38087E-08    0.13374E-07    0.78509E-01    0.19667E-02    0.48151E-02   -0.63895E-08    0.15334E-07    0.19667E-02    0.10194E-01
   441    0.17700E+04   -0.60956E+02    0.38060E-07    0.24090E-05    0.47928E-02   -0.60956E+02    0.17402E+02   -0.35600E-08   -0.33807E-08   -0.30402E-08    0.38060E-07   -0.35600E-08    0.10297E-12    0.13340E-07    0.15280E-07    0.24090E-05   -0.33807E-08    0.13340E-07    0.78668E-01    0.19706E-02    0.47928E-02   -0.30402E-08    0.15280E-07    0.19706E-02    0.10205E-01
   442    0.17782E+04   -0.61891E+02    0.38250E-07    0.21097E-05    0.47707E-02   -0.61891E+02    0.17249E+02   -0.35417E-08   -0.29575E-08    0.31481E-09    0.38250E-07   -0.35417E-08    0.10219E-12    0.13306E-07    0.15226E-07    0.21097E-05   -0.29575E-08    0.13306E-07    0.78828E-01    0.19744E-02    0.47707E-02    0.31481E-09    0.15226E-07    0.19744E-02    0.10216E-01
   443    0.17867E+04   -0.62793E+02    0.38439E-07    0.18155E-05    0.47487E-02   -0.62793E+02    0.17094E+02   -0.35230E-08   -0.25409E-08    0.36704E-08    0.38439E-07   -0.35230E-08    0.10141E-12    0.13273E-07    0.15173E-07    0.18155E-05   -0.25409E-08    0.13273E-07    0.78987E-01    0.19783E-02    0.47487E-02    0.36704E-08    0.15173E-07    0.19783E-02    0.10227E-01
