#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   442    0.17784E+04   -0.61891E+02    0.38258E-07   -0.46116E-07    0.25018E-06   -0.61891E+02    0.17249E+02   -0.35418E-08   -0.19880E-11   -0.33622E-10    0.38258E-07   -0.35418E-08    0.10225E-12    0.11769E-07    0.15499E-09   -0.46116E-07   -0.19880E-11    0.11769E-07    0.14577E+00    0.75954E-03    0.25018E-06   -0.33622E-10    0.15499E-09    0.75954E-03    0.75400E-05
   443    0.17869E+04   -0.62794E+02    0.38447E-07   -0.39742E-07    0.23122E-06   -0.62794E+02    0.17094E+02   -0.35230E-08   -0.17132E-11   -0.12608E-10    0.38447E-07   -0.35230E-08    0.10147E-12    0.11742E-07    0.15459E-09   -0.39742E-07   -0.17132E-11    0.11742E-07    0.14609E+00    0.76118E-03    0.23122E-06   -0.12608E-10    0.15459E-09    0.76118E-03    0.75547E-05
   444    0.17955E+04   -0.63663E+02    0.38634E-07   -0.33479E-07    0.21293E-06   -0.63663E+02    0.16938E+02   -0.35038E-08   -0.14432E-11    0.77455E-11    0.38634E-07   -0.35038E-08    0.10070E-12    0.11714E-07    0.15419E-09   -0.33479E-07   -0.14432E-11    0.11714E-07    0.14641E+00    0.76282E-03    0.21293E-06    0.77455E-11    0.15419E-09    0.76282E-03    0.75694E-05
   445    0.18043E+04   -0.64499E+02    0.38820E-07   -0.27359E-07    0.19532E-06   -0.64499E+02    0.16779E+02   -0.34841E-08   -0.11794E-11    0.27370E-10    0.38820E-07   -0.34841E-08    0.99933E-13    0.11687E-07    0.15379E-09   -0.27359E-07   -0.11794E-11    0.11687E-07    0.14673E+00    0.76446E-03    0.19532E-06    0.27370E-10    0.15379E-09    0.76446E-03    0.75841E-05
   446    0.18132E+04   -0.65301E+02    0.39004E-07   -0.21413E-07    0.17841E-06   -0.65301E+02    0.16619E+02   -0.34640E-08   -0.92311E-12    0.46197E-10    0.39004E-07   -0.34640E-08    0.99176E-13    0.11660E-07    0.15340E-09   -0.21413E-07   -0.92311E-12    0.11660E-07    0.14705E+00    0.76610E-03    0.17841E-06    0.46197E-10    0.15340E-09    0.76610E-03    0.75988E-05
   447    0.18224E+04   -0.66071E+02    0.39186E-07   -0.15673E-07    0.16220E-06   -0.66071E+02    0.16458E+02   -0.34434E-08   -0.67567E-12    0.64159E-10    0.39186E-07   -0.34434E-08    0.98425E-13    0.11633E-07    0.15301E-09   -0.15673E-07   -0.67567E-12    0.11633E-07    0.14737E+00    0.76774E-03    0.16220E-06    0.64159E-10    0.15301E-09    0.76774E-03    0.76135E-05
   448    0.18316E+04   -0.66807E+02    0.39366E-07   -0.10170E-07    0.14672E-06   -0.66807E+02    0.16294E+02   -0.34224E-08   -0.43843E-12    0.81186E-10    0.39366E-07   -0.34224E-08    0.97681E-13    0.11606E-07    0.15262E-09   -0.10170E-07   -0.43843E-12    0.11606E-07    0.14769E+00    0.76938E-03    0.14672E-06    0.81186E-10    0.15262E-09    0.76938E-03    0.76282E-05
   449    0.18410E+04   -0.67509E+02    0.39543E-07   -0.49354E-08    0.13196E-06   -0.67509E+02    0.16129E+02   -0.34009E-08   -0.21276E-12    0.97211E-10    0.39543E-07   -0.34009E-08    0.96943E-13    0.11579E-07    0.15223E-09   -0.49354E-08   -0.21276E-12    0.11579E-07    0.14801E+00    0.77101E-03    0.13196E-06    0.97211E-10    0.15223E-09    0.77101E-03    0.76428E-05
   450    0.18506E+04   -0.68178E+02    0.39718E-07    0.35257E-28    0.11794E-06   -0.68178E+02    0.15963E+02   -0.33790E-08   -0.12204E-30    0.11216E-09    0.39718E-07   -0.33790E-08    0.96213E-13    0.11552E-07    0.15184E-09    0.35257E-28   -0.12204E-30    0.11552E-07    0.14833E+00    0.77265E-03    0.11794E-06    0.11216E-09    0.15184E-09    0.77265E-03    0.76575E-05
   451    0.18602E+04   -0.68812E+02    0.39891E-07    0.46112E-08    0.10468E-06   -0.68812E+02    0.15795E+02   -0.33566E-08    0.19878E-12    0.12599E-09    0.39891E-07   -0.33566E-08    0.95489E-13    0.11525E-07    0.15146E-09    0.46112E-08    0.19878E-12    0.11525E-07    0.14865E+00    0.77428E-03    0.10468E-06    0.12599E-09    0.15146E-09    0.77428E-03    0.76722E-05
   452    0.18700E+04   -0.69413E+02    0.40060E-07    0.88999E-08    0.92146E-07   -0.69413E+02    0.15626E+02   -0.33338E-08    0.38367E-12    0.13872E-09    0.40060E-07   -0.33338E-08    0.94772E-13    0.11499E-07    0.15107E-09    0.88999E-08    0.38367E-12    0.11499E-07    0.14896E+00    0.77592E-03    0.92146E-07    0.13872E-09    0.15107E-09    0.77592E-03    0.76868E-05
   453    0.18799E+04   -0.69979E+02    0.40228E-07    0.12875E-07    0.80334E-07   -0.69979E+02    0.15456E+02   -0.33106E-08    0.55501E-12    0.15036E-09    0.40228E-07   -0.33106E-08    0.94061E-13    0.11472E-07    0.15069E-09    0.12875E-07    0.55501E-12    0.11472E-07    0.14928E+00    0.77755E-03    0.80334E-07    0.15036E-09    0.15069E-09    0.77755E-03    0.77014E-05
   454    0.18899E+04   -0.70512E+02    0.40392E-07    0.16544E-07    0.69223E-07   -0.70512E+02    0.15285E+02   -0.32869E-08    0.71318E-12    0.16095E-09    0.40392E-07   -0.32869E-08    0.93356E-13    0.11446E-07    0.15031E-09    0.16544E-07    0.71318E-12    0.11446E-07    0.14960E+00    0.77918E-03    0.69223E-07    0.16095E-09    0.15031E-09    0.77918E-03    0.77161E-05
   455    0.18999E+04   -0.71011E+02    0.40554E-07    0.19915E-07    0.58795E-07   -0.71011E+02    0.15113E+02   -0.32628E-08    0.85853E-12    0.17051E-09    0.40554E-07   -0.32628E-08    0.92658E-13    0.11420E-07    0.14993E-09    0.19915E-07    0.85853E-12    0.11420E-07    0.14992E+00    0.78082E-03    0.58795E-07    0.17051E-09    0.14993E-09    0.78082E-03    0.77307E-05
   456    0.19102E+04   -0.71469E+02    0.40713E-07    0.22998E-07    0.49032E-07   -0.71469E+02    0.14940E+02   -0.32383E-08    0.99143E-12    0.17909E-09    0.40713E-07   -0.32383E-08    0.91966E-13    0.11394E-07    0.14956E-09    0.22998E-07    0.99143E-12    0.11394E-07    0.15024E+00    0.78245E-03    0.49032E-07    0.17909E-09    0.14956E-09    0.78245E-03    0.77453E-05
   457    0.19204E+04   -0.71902E+02    0.40870E-07    0.25800E-07    0.39916E-07   -0.71902E+02    0.14766E+02   -0.32133E-08    0.11122E-11    0.18671E-09    0.40870E-07   -0.32133E-08    0.91281E-13    0.11368E-07    0.14918E-09    0.25800E-07    0.11122E-11    0.11368E-07    0.15056E+00    0.78408E-03    0.39916E-07    0.18671E-09    0.14918E-09    0.78408E-03    0.77599E-05
   458    0.19308E+04   -0.72290E+02    0.41024E-07    0.28331E-07    0.31429E-07   -0.72290E+02    0.14592E+02   -0.31880E-08    0.12213E-11    0.19339E-09    0.41024E-07   -0.31880E-08    0.90602E-13    0.11342E-07    0.14881E-09    0.28331E-07    0.12213E-11    0.11342E-07    0.15087E+00    0.78570E-03    0.31429E-07    0.19339E-09    0.14881E-09    0.78570E-03    0.77746E-05
   459    0.19413E+04   -0.72649E+02    0.41175E-07    0.30597E-07    0.23554E-07   -0.72649E+02    0.14417E+02   -0.31622E-08    0.13190E-11    0.19917E-09    0.41175E-07   -0.31622E-08    0.89929E-13    0.11316E-07    0.14844E-09    0.30597E-07    0.13190E-11    0.11316E-07    0.15119E+00    0.78733E-03    0.23554E-07    0.19917E-09    0.14844E-09    0.78733E-03    0.77892E-05
   460    0.19518E+04   -0.72972E+02    0.41324E-07    0.32608E-07    0.16273E-07   -0.72972E+02    0.14241E+02   -0.31360E-08    0.14057E-11    0.20408E-09    0.41324E-07   -0.31360E-08    0.89262E-13    0.11290E-07    0.14807E-09    0.32608E-07    0.14057E-11    0.11290E-07    0.15151E+00    0.78896E-03    0.16273E-07    0.20408E-09    0.14807E-09    0.78896E-03    0.78038E-05
   461    0.19623E+04   -0.73261E+02    0.41469E-07    0.34373E-07    0.95675E-08   -0.73261E+02    0.14065E+02   -0.31095E-08    0.14818E-11    0.20815E-09    0.41469E-07   -0.31095E-08    0.88601E-13    0.11265E-07    0.14771E-09    0.34373E-07    0.14818E-11    0.11265E-07    0.15183E+00    0.79058E-03    0.95675E-08    0.20815E-09    0.14771E-09    0.79058E-03    0.78183E-05
   462    0.19729E+04   -0.73510E+02    0.41612E-07    0.35898E-07    0.34202E-08   -0.73510E+02    0.13888E+02   -0.30825E-08    0.15475E-11    0.21140E-09    0.41612E-07   -0.30825E-08    0.87946E-13    0.11239E-07    0.14734E-09    0.35898E-07    0.15475E-11    0.11239E-07    0.15214E+00    0.79221E-03    0.34202E-08    0.21140E-09    0.14734E-09    0.79221E-03    0.78329E-05
   463    0.19835E+04   -0.73737E+02    0.41753E-07    0.37194E-07   -0.21867E-08   -0.73737E+02    0.13712E+02   -0.30552E-08    0.16034E-11    0.21387E-09    0.41753E-07   -0.30552E-08    0.87297E-13    0.11214E-07    0.14698E-09    0.37194E-07    0.16034E-11    0.11214E-07    0.15246E+00    0.79383E-03   -0.21867E-08    0.21387E-09    0.14698E-09    0.79383E-03    0.78475E-05
   464    0.19942E+04   -0.73912E+02    0.41891E-07    0.38268E-07   -0.72712E-08   -0.73912E+02    0.13536E+02   -0.30275E-08    0.16497E-11    0.21558E-09    0.41891E-07   -0.30275E-08    0.86654E-13    0.11189E-07    0.14662E-09    0.38268E-07    0.16497E-11    0.11189E-07    0.15278E+00    0.79546E-03   -0.72712E-08    0.21558E-09    0.14662E-09    0.79546E-03    0.78621E-05
   465    0.20048E+04   -0.74066E+02    0.42025E-07    0.39128E-07   -0.11851E-07   -0.74066E+02    0.13359E+02   -0.29994E-08    0.16868E-11    0.21657E-09    0.42025E-07   -0.29994E-08    0.86017E-13    0.11163E-07    0.14626E-09    0.39128E-07    0.16868E-11    0.11163E-07    0.15309E+00    0.79708E-03   -0.11851E-07    0.21657E-09    0.14626E-09    0.79708E-03    0.78766E-05
   466    0.20155E+04   -0.74175E+02    0.42158E-07    0.39783E-07   -0.15944E-07   -0.74175E+02    0.13182E+02   -0.29709E-08    0.17150E-11    0.21686E-09    0.42158E-07   -0.29709E-08    0.85385E-13    0.11138E-07    0.14590E-09    0.39783E-07    0.17150E-11    0.11138E-07    0.15341E+00    0.79870E-03   -0.15944E-07    0.21686E-09    0.14590E-09    0.79870E-03    0.78912E-05
   467    0.20263E+04   -0.74255E+02    0.42287E-07    0.40242E-07   -0.19568E-07   -0.74255E+02    0.13006E+02   -0.29421E-08    0.17348E-11    0.21649E-09    0.42287E-07   -0.29421E-08    0.84760E-13    0.11113E-07    0.14554E-09    0.40242E-07    0.17348E-11    0.11113E-07    0.15373E+00    0.80032E-03   -0.19568E-07    0.21649E-09    0.14554E-09    0.80032E-03    0.79057E-05
   468    0.20370E+04   -0.74298E+02    0.42414E-07    0.40513E-07   -0.22740E-07   -0.74298E+02    0.12830E+02   -0.29129E-08    0.17465E-11    0.21548E-09    0.42414E-07   -0.29129E-08    0.84140E-13    0.11089E-07    0.14519E-09    0.40513E-07    0.17465E-11    0.11089E-07    0.15404E+00    0.80194E-03   -0.22740E-07    0.21548E-09    0.14519E-09    0.80194E-03    0.79203E-05
   469    0.20478E+04   -0.74312E+02    0.42538E-07    0.40604E-07   -0.25480E-07   -0.74312E+02    0.12653E+02   -0.28834E-08    0.17504E-11    0.21387E-09    0.42538E-07   -0.28834E-08    0.83526E-13    0.11064E-07    0.14483E-09    0.40604E-07    0.17504E-11    0.11064E-07    0.15436E+00    0.80356E-03   -0.25480E-07    0.21387E-09    0.14483E-09    0.80356E-03    0.79348E-05
   470    0.20586E+04   -0.74289E+02    0.42659E-07    0.40523E-07   -0.27803E-07   -0.74289E+02    0.12478E+02   -0.28535E-08    0.17469E-11    0.21168E-09    0.42659E-07   -0.28535E-08    0.82917E-13    0.11039E-07    0.14448E-09    0.40523E-07    0.17469E-11    0.11039E-07    0.15467E+00    0.80517E-03   -0.27803E-07    0.21168E-09    0.14448E-09    0.80517E-03    0.79493E-05
   471    0.20692E+04   -0.74229E+02    0.42777E-07    0.40279E-07   -0.29729E-07   -0.74229E+02    0.12304E+02   -0.28232E-08    0.17364E-11    0.20894E-09    0.42777E-07   -0.28232E-08    0.82314E-13    0.11015E-07    0.14413E-09    0.40279E-07    0.17364E-11    0.11015E-07    0.15499E+00    0.80679E-03   -0.29729E-07    0.20894E-09    0.14413E-09    0.80679E-03    0.79638E-05
   472    0.20799E+04   -0.74140E+02    0.42892E-07    0.39881E-07   -0.31275E-07   -0.74140E+02    0.12130E+02   -0.27926E-08    0.17192E-11    0.20569E-09    0.42892E-07   -0.27926E-08    0.81716E-13    0.10990E-07    0.14378E-09    0.39881E-07    0.17192E-11    0.10990E-07    0.15530E+00    0.80841E-03   -0.31275E-07    0.20569E-09    0.14378E-09    0.80841E-03    0.79783E-05
   473    0.20906E+04   -0.74013E+02    0.43005E-07    0.39336E-07   -0.32459E-07   -0.74013E+02    0.11956E+02   -0.27617E-08    0.16958E-11    0.20195E-09    0.43005E-07   -0.27617E-08    0.81124E-13    0.10966E-07    0.14344E-09    0.39336E-07    0.16958E-11    0.10966E-07    0.15562E+00    0.81002E-03   -0.32459E-07    0.20195E-09    0.14344E-09    0.81002E-03    0.79928E-05
   474    0.21013E+04   -0.73858E+02    0.43115E-07    0.38654E-07   -0.33298E-07   -0.73858E+02    0.11784E+02   -0.27305E-08    0.16663E-11    0.19775E-09    0.43115E-07   -0.27305E-08    0.80537E-13    0.10941E-07    0.14309E-09    0.38654E-07    0.16663E-11    0.10941E-07    0.15593E+00    0.81163E-03   -0.33298E-07    0.19775E-09    0.14309E-09    0.81163E-03    0.80073E-05
   475    0.21120E+04   -0.73665E+02    0.43222E-07    0.37842E-07   -0.33811E-07   -0.73665E+02    0.11612E+02   -0.26989E-08    0.16313E-11    0.19312E-09    0.43222E-07   -0.26989E-08    0.79955E-13    0.10917E-07    0.14275E-09    0.37842E-07    0.16313E-11    0.10917E-07    0.15625E+00    0.81325E-03   -0.33811E-07    0.19312E-09    0.14275E-09    0.81325E-03    0.80218E-05
   476    0.21225E+04   -0.73437E+02    0.43326E-07    0.36909E-07   -0.34016E-07   -0.73437E+02    0.11442E+02   -0.26670E-08    0.15911E-11    0.18809E-09    0.43326E-07   -0.26670E-08    0.79379E-13    0.10893E-07    0.14241E-09    0.36909E-07    0.15911E-11    0.10893E-07    0.15656E+00    0.81486E-03   -0.34016E-07    0.18809E-09    0.14241E-09    0.81486E-03    0.80363E-05
   477    0.21330E+04   -0.73185E+02    0.43427E-07    0.35863E-07   -0.33929E-07   -0.73185E+02    0.11273E+02   -0.26348E-08    0.15460E-11    0.18269E-09    0.43427E-07   -0.26348E-08    0.78807E-13    0.10869E-07    0.14207E-09    0.35863E-07    0.15460E-11    0.10869E-07    0.15688E+00    0.81647E-03   -0.33929E-07    0.18269E-09    0.14207E-09    0.81647E-03    0.80507E-05
   478    0.21435E+04   -0.72889E+02    0.43526E-07    0.34713E-07   -0.33569E-07   -0.72889E+02    0.11104E+02   -0.26022E-08    0.14964E-11    0.17696E-09    0.43526E-07   -0.26022E-08    0.78241E-13    0.10845E-07    0.14173E-09    0.34713E-07    0.14964E-11    0.10845E-07    0.15719E+00    0.81808E-03   -0.33569E-07    0.17696E-09    0.14173E-09    0.81808E-03    0.80652E-05
   479    0.21539E+04   -0.72573E+02    0.43622E-07    0.33467E-07   -0.32954E-07   -0.72573E+02    0.10937E+02   -0.25694E-08    0.14427E-11    0.17091E-09    0.43622E-07   -0.25694E-08    0.77680E-13    0.10821E-07    0.14139E-09    0.33467E-07    0.14427E-11    0.10821E-07    0.15751E+00    0.81969E-03   -0.32954E-07    0.17091E-09    0.14139E-09    0.81969E-03    0.80796E-05
   480    0.21642E+04   -0.72219E+02    0.43714E-07    0.32133E-07   -0.32102E-07   -0.72219E+02    0.10772E+02   -0.25362E-08    0.13852E-11    0.16458E-09    0.43714E-07   -0.25362E-08    0.77125E-13    0.10798E-07    0.14105E-09    0.32133E-07    0.13852E-11    0.10798E-07    0.15782E+00    0.82129E-03   -0.32102E-07    0.16458E-09    0.14105E-09    0.82129E-03    0.80941E-05
   481    0.21745E+04   -0.71830E+02    0.43804E-07    0.30721E-07   -0.31030E-07   -0.71830E+02    0.10608E+02   -0.25028E-08    0.13243E-11    0.15801E-09    0.43804E-07   -0.25028E-08    0.76574E-13    0.10774E-07    0.14072E-09    0.30721E-07    0.13243E-11    0.10774E-07    0.15813E+00    0.82290E-03   -0.31030E-07    0.15801E-09    0.14072E-09    0.82290E-03    0.81085E-05
   482    0.21848E+04   -0.71413E+02    0.43891E-07    0.29237E-07   -0.29756E-07   -0.71413E+02    0.10446E+02   -0.24690E-08    0.12604E-11    0.15121E-09    0.43891E-07   -0.24690E-08    0.76028E-13    0.10751E-07    0.14039E-09    0.29237E-07    0.12604E-11    0.10751E-07    0.15845E+00    0.82451E-03   -0.29756E-07    0.15121E-09    0.14039E-09    0.82451E-03    0.81229E-05
   483    0.21949E+04   -0.70968E+02    0.43975E-07    0.27691E-07   -0.28298E-07   -0.70968E+02    0.10285E+02   -0.24350E-08    0.11938E-11    0.14422E-09    0.43975E-07   -0.24350E-08    0.75487E-13    0.10727E-07    0.14006E-09    0.27691E-07    0.11938E-11    0.10727E-07    0.15876E+00    0.82611E-03   -0.28298E-07    0.14422E-09    0.14006E-09    0.82611E-03    0.81374E-05
   484    0.22048E+04   -0.70491E+02    0.44057E-07    0.26092E-07   -0.26674E-07   -0.70491E+02    0.10127E+02   -0.24007E-08    0.11248E-11    0.13707E-09    0.44057E-07   -0.24007E-08    0.74950E-13    0.10704E-07    0.13973E-09    0.26092E-07    0.11248E-11    0.10704E-07    0.15907E+00    0.82771E-03   -0.26674E-07    0.13707E-09    0.13973E-09    0.82771E-03    0.81518E-05
   485    0.22148E+04   -0.69983E+02    0.44135E-07    0.24446E-07   -0.24902E-07   -0.69983E+02    0.99700E+01   -0.23661E-08    0.10539E-11    0.12978E-09    0.44135E-07   -0.23661E-08    0.74419E-13    0.10681E-07    0.13940E-09    0.24446E-07    0.10539E-11    0.10681E-07    0.15939E+00    0.82932E-03   -0.24902E-07    0.12978E-09    0.13940E-09    0.82932E-03    0.81662E-05
   486    0.22247E+04   -0.69445E+02    0.44210E-07    0.22764E-07   -0.22999E-07   -0.69445E+02    0.98157E+01   -0.23313E-08    0.98132E-12    0.12240E-09    0.44210E-07   -0.23313E-08    0.73892E-13    0.10657E-07    0.13907E-09    0.22764E-07    0.98132E-12    0.10657E-07    0.15970E+00    0.83092E-03   -0.22999E-07    0.12240E-09    0.13907E-09    0.83092E-03    0.81806E-05
   487    0.22344E+04   -0.68879E+02    0.44283E-07    0.21052E-07   -0.20984E-07   -0.68879E+02    0.96636E+01   -0.22961E-08    0.90754E-12    0.11494E-09    0.44283E-07   -0.22961E-08    0.73370E-13    0.10634E-07    0.13875E-09    0.21052E-07    0.90754E-12    0.10634E-07    0.16001E+00    0.83252E-03   -0.20984E-07    0.11494E-09    0.13875E-09    0.83252E-03    0.81949E-05
   488    0.22440E+04   -0.68283E+02    0.44352E-07    0.19320E-07   -0.18873E-07   -0.68283E+02    0.95128E+01   -0.22607E-08    0.83289E-12    0.10744E-09    0.44352E-07   -0.22607E-08    0.72853E-13    0.10611E-07    0.13842E-09    0.19320E-07    0.83289E-12    0.10611E-07    0.16032E+00    0.83412E-03   -0.18873E-07    0.10744E-09    0.13842E-09    0.83412E-03    0.82093E-05
   489    0.22535E+04   -0.67658E+02    0.44419E-07    0.17577E-07   -0.16686E-07   -0.67658E+02    0.93648E+01   -0.22251E-08    0.75771E-12    0.99920E-10    0.44419E-07   -0.22251E-08    0.72340E-13    0.10588E-07    0.13810E-09    0.17577E-07    0.75771E-12    0.10588E-07    0.16064E+00    0.83572E-03   -0.16686E-07    0.99920E-10    0.13810E-09    0.83572E-03    0.82237E-05
   490    0.22629E+04   -0.67004E+02    0.44482E-07    0.15829E-07   -0.14439E-07   -0.67004E+02    0.92197E+01   -0.21892E-08    0.68238E-12    0.92420E-10    0.44482E-07   -0.21892E-08    0.71831E-13    0.10566E-07    0.13778E-09    0.15829E-07    0.68238E-12    0.10566E-07    0.16095E+00    0.83731E-03   -0.14439E-07    0.92420E-10    0.13778E-09    0.83731E-03    0.82380E-05
   491    0.22721E+04   -0.66325E+02    0.44543E-07    0.14086E-07   -0.12151E-07   -0.66325E+02    0.90766E+01   -0.21530E-08    0.60725E-12    0.84965E-10    0.44543E-07   -0.21530E-08    0.71327E-13    0.10543E-07    0.13746E-09    0.14086E-07    0.60725E-12    0.10543E-07    0.16126E+00    0.83891E-03   -0.12151E-07    0.84965E-10    0.13746E-09    0.83891E-03    0.82524E-05
   492    0.22813E+04   -0.65618E+02    0.44600E-07    0.12357E-07   -0.98386E-08   -0.65618E+02    0.89363E+01   -0.21166E-08    0.53269E-12    0.77586E-10    0.44600E-07   -0.21166E-08    0.70828E-13    0.10520E-07    0.13714E-09    0.12357E-07    0.53269E-12    0.10520E-07    0.16157E+00    0.84050E-03   -0.98386E-08    0.77586E-10    0.13714E-09    0.84050E-03    0.82667E-05
   493    0.22903E+04   -0.64883E+02    0.44655E-07    0.10649E-07   -0.75209E-08   -0.64883E+02    0.87974E+01   -0.20800E-08    0.45906E-12    0.70311E-10    0.44655E-07   -0.20800E-08    0.70333E-13    0.10498E-07    0.13683E-09    0.10649E-07    0.45906E-12    0.10498E-07    0.16188E+00    0.84210E-03   -0.75209E-08    0.70311E-10    0.13683E-09    0.84210E-03    0.82810E-05
   494    0.22991E+04   -0.64123E+02    0.44707E-07    0.89706E-08   -0.52151E-08   -0.64123E+02    0.86628E+01   -0.20431E-08    0.38672E-12    0.63171E-10    0.44707E-07   -0.20431E-08    0.69842E-13    0.10475E-07    0.13651E-09    0.89706E-08    0.38672E-12    0.10475E-07    0.16219E+00    0.84369E-03   -0.52151E-08    0.63171E-10    0.13651E-09    0.84369E-03    0.82954E-05
   495    0.23078E+04   -0.63337E+02    0.44755E-07    0.73308E-08   -0.29392E-08   -0.63337E+02    0.85302E+01   -0.20060E-08    0.31603E-12    0.56195E-10    0.44755E-07   -0.20060E-08    0.69355E-13    0.10453E-07    0.13620E-09    0.73308E-08    0.31603E-12    0.10453E-07    0.16251E+00    0.84528E-03   -0.29392E-08    0.56195E-10    0.13620E-09    0.84528E-03    0.83097E-05
   496    0.23163E+04   -0.62526E+02    0.44801E-07    0.57377E-08   -0.71086E-09   -0.62526E+02    0.84012E+01   -0.19687E-08    0.24735E-12    0.49413E-10    0.44801E-07   -0.19687E-08    0.68873E-13    0.10430E-07    0.13588E-09    0.57377E-08    0.24735E-12    0.10430E-07    0.16282E+00    0.84687E-03   -0.71086E-09    0.49413E-10    0.13588E-09    0.84687E-03    0.83240E-05
   497    0.23247E+04   -0.61690E+02    0.44843E-07    0.41997E-08    0.14520E-08   -0.61690E+02    0.82750E+01   -0.19312E-08    0.18104E-12    0.42854E-10    0.44843E-07   -0.19312E-08    0.68394E-13    0.10408E-07    0.13557E-09    0.41997E-08    0.18104E-12    0.10408E-07    0.16313E+00    0.84846E-03    0.14520E-08    0.42854E-10    0.13557E-09    0.84846E-03    0.83383E-05
   498    0.23329E+04   -0.60831E+02    0.44883E-07    0.27251E-08    0.35316E-08   -0.60831E+02    0.81508E+01   -0.18934E-08    0.11748E-12    0.36548E-10    0.44883E-07   -0.18934E-08    0.67920E-13    0.10386E-07    0.13526E-09    0.27251E-08    0.11748E-12    0.10386E-07    0.16344E+00    0.85005E-03    0.35316E-08    0.36548E-10    0.13526E-09    0.85005E-03    0.83526E-05
   499    0.23411E+04   -0.59947E+02    0.44919E-07    0.13224E-08    0.55102E-08   -0.59947E+02    0.80309E+01   -0.18554E-08    0.57009E-13    0.30524E-10    0.44919E-07   -0.18554E-08    0.67450E-13    0.10364E-07    0.13495E-09    0.13224E-08    0.57009E-13    0.10364E-07    0.16375E+00    0.85164E-03    0.55102E-08    0.30524E-10    0.13495E-09    0.85164E-03    0.83668E-05
   500    0.23491E+04   -0.59041E+02    0.44953E-07    0.18395E-36    0.73698E-08   -0.59041E+02    0.79131E+01   -0.18173E-08   -0.00000E+00    0.24813E-10    0.44953E-07   -0.18173E-08    0.66983E-13    0.10342E-07    0.13465E-09    0.18395E-36   -0.00000E+00    0.10342E-07    0.16406E+00    0.85322E-03    0.73698E-08    0.24813E-10    0.13465E-09    0.85322E-03    0.83811E-05
   501    0.23567E+04   -0.58113E+02    0.44983E-07   -0.12356E-08    0.90963E-08   -0.58113E+02    0.77995E+01   -0.17789E-08   -0.53264E-13    0.19438E-10    0.44983E-07   -0.17789E-08    0.66521E-13    0.10320E-07    0.13434E-09   -0.12356E-08   -0.53264E-13    0.10320E-07    0.16437E+00    0.85481E-03    0.90963E-08    0.19438E-10    0.13434E-09    0.85481E-03    0.83953E-05
   502    0.23644E+04   -0.57162E+02    0.45011E-07   -0.23847E-08    0.10690E-07   -0.57162E+02    0.76895E+01   -0.17403E-08   -0.10280E-12    0.14395E-10    0.45011E-07   -0.17403E-08    0.66063E-13    0.10298E-07    0.13404E-09   -0.23847E-08   -0.10280E-12    0.10298E-07    0.16468E+00    0.85639E-03    0.10690E-07    0.14395E-10    0.13404E-09    0.85639E-03    0.84096E-05
   503    0.23718E+04   -0.56191E+02    0.45035E-07   -0.34497E-08    0.12153E-07   -0.56191E+02    0.75823E+01   -0.17016E-08   -0.14871E-12    0.96782E-11    0.45035E-07   -0.17016E-08    0.65608E-13    0.10276E-07    0.13373E-09   -0.34497E-08   -0.14871E-12    0.10276E-07    0.16499E+00    0.85798E-03    0.12153E-07    0.96782E-11    0.13373E-09    0.85798E-03    0.84238E-05
   504    0.23789E+04   -0.55197E+02    0.45056E-07   -0.44328E-08    0.13491E-07   -0.55197E+02    0.74786E+01   -0.16627E-08   -0.19110E-12    0.52778E-11    0.45056E-07   -0.16627E-08    0.65157E-13    0.10255E-07    0.13343E-09   -0.44328E-08   -0.19110E-12    0.10255E-07    0.16530E+00    0.85956E-03    0.13491E-07    0.52778E-11    0.13343E-09    0.85956E-03    0.84381E-05
   505    0.23861E+04   -0.54186E+02    0.45074E-07   -0.53363E-08    0.14706E-07   -0.54186E+02    0.73792E+01   -0.16235E-08   -0.23004E-12    0.11858E-11    0.45074E-07   -0.16235E-08    0.64710E-13    0.10233E-07    0.13313E-09   -0.53363E-08   -0.23004E-12    0.10233E-07    0.16560E+00    0.86114E-03    0.14706E-07    0.11858E-11    0.13313E-09    0.86114E-03    0.84523E-05
   506    0.23929E+04   -0.53154E+02    0.45089E-07   -0.61623E-08    0.15803E-07   -0.53154E+02    0.72835E+01   -0.15843E-08   -0.26565E-12   -0.26062E-11    0.45089E-07   -0.15843E-08    0.64267E-13    0.10212E-07    0.13283E-09   -0.61623E-08   -0.26565E-12    0.10212E-07    0.16591E+00    0.86272E-03    0.15803E-07   -0.26062E-11    0.13283E-09    0.86272E-03    0.84665E-05
   507    0.23996E+04   -0.52103E+02    0.45100E-07   -0.69132E-08    0.16784E-07   -0.52103E+02    0.71912E+01   -0.15448E-08   -0.29802E-12   -0.61066E-11    0.45100E-07   -0.15448E-08    0.63828E-13    0.10190E-07    0.13253E-09   -0.69132E-08   -0.29802E-12    0.10190E-07    0.16622E+00    0.86430E-03    0.16784E-07   -0.61066E-11    0.13253E-09    0.86430E-03    0.84807E-05
