  0.533380E-01  0.469159E+07  0.466525E+07  0.429772E+02 -0.554302E+02  0.801778E+06  0.466878E+07  0.468716E+07  0.466878E+07 -0.105380E+00  0.228703E+07  0.228672E+07  0.193589E+01
  0.574410E-01  0.441449E+07  0.439350E+07  0.348658E+02 -0.449836E+02  0.692201E+06  0.439336E+07  0.441096E+07  0.439336E+07 -0.991636E-01  0.215218E+07  0.215192E+07  0.150431E+01
  0.615439E-01  0.416963E+07  0.415275E+07  0.286852E+02 -0.370208E+02  0.602240E+06  0.414993E+07  0.416680E+07  0.414993E+07 -0.936689E-01  0.203298E+07  0.203276E+07  0.120270E+01
  0.656468E-01  0.393804E+07  0.392377E+07  0.238085E+02 -0.307361E+02  0.525796E+06  0.391951E+07  0.393565E+07  0.391951E+07 -0.884681E-01  0.192015E+07  0.191995E+07  0.100946E+01
  0.697497E-01  0.370799E+07  0.369488E+07  0.198545E+02 -0.256389E+02  0.459138E+06  0.369042E+07  0.370579E+07  0.369042E+07 -0.832973E-01  0.180796E+07  0.180778E+07  0.898543E+00
  0.738527E-01  0.347609E+07  0.346293E+07  0.165984E+02 -0.214402E+02  0.400364E+06  0.345934E+07  0.347388E+07  0.345934E+07 -0.780815E-01  0.169479E+07  0.169460E+07  0.842990E+00
  0.779556E-01  0.324570E+07  0.323168E+07  0.139060E+02 -0.179674E+02  0.348672E+06  0.322965E+07  0.324335E+07  0.322965E+07 -0.728971E-01  0.158229E+07  0.158210E+07  0.817927E+00
  0.820585E-01  0.302336E+07  0.300814E+07  0.116870E+02 -0.151043E+02  0.303701E+06  0.300794E+07  0.302080E+07  0.300794E+07 -0.678929E-01  0.147370E+07  0.147350E+07  0.802781E+00
  0.861614E-01  0.281551E+07  0.279918E+07  0.986878E+01 -0.127576E+02  0.265093E+06  0.280071E+07  0.281277E+07  0.280071E+07 -0.632155E-01  0.137220E+07  0.137199E+07  0.782672E+00
  0.912826E-01  0.258459E+07  0.256751E+07  0.806884E+01 -0.104336E+02  0.225157E+06  0.257057E+07  0.258173E+07  0.257057E+07 -0.580210E-01  0.125946E+07  0.125926E+07  0.738154E+00
  0.964038E-01  0.239258E+07  0.237576E+07  0.669549E+01 -0.865958E+01  0.193470E+06  0.237936E+07  0.238976E+07  0.237936E+07 -0.537052E-01  0.116580E+07  0.116561E+07  0.669016E+00
  0.101525E+00  0.224182E+07  0.222626E+07  0.565619E+01 -0.731653E+01  0.168772E+06  0.222941E+07  0.223921E+07  0.222941E+07 -0.503205E-01  0.109234E+07  0.109216E+07  0.581806E+00
  0.106646E+00  0.212653E+07  0.211295E+07  0.486256E+01 -0.629058E+01  0.149459E+06  0.211491E+07  0.212425E+07  0.211491E+07 -0.477361E-01  0.103625E+07  0.103609E+07  0.488420E+00
  0.111767E+00  0.203500E+07  0.202365E+07  0.423702E+01 -0.548174E+01  0.133862E+06  0.202411E+07  0.203310E+07  0.202411E+07 -0.456866E-01  0.991770E+06  0.991635E+06  0.401356E+00
  0.116889E+00  0.195465E+07  0.194533E+07  0.372130E+01 -0.481483E+01  0.120615E+06  0.194441E+07  0.195309E+07  0.194441E+07 -0.438878E-01  0.952728E+06  0.952612E+06  0.330256E+00
  0.122010E+00  0.187563E+07  0.186780E+07  0.327758E+01 -0.424102E+01  0.108801E+06  0.186596E+07  0.187432E+07  0.186596E+07 -0.421170E-01  0.914294E+06  0.914191E+06  0.279976E+00
  0.127131E+00  0.179216E+07  0.178510E+07  0.288444E+01 -0.373267E+01  0.979159E+05  0.178296E+07  0.179098E+07  0.178296E+07 -0.402437E-01  0.873633E+06  0.873538E+06  0.250250E+00
  0.132252E+00  0.170265E+07  0.169570E+07  0.253201E+01 -0.327697E+01  0.877760E+05  0.169385E+07  0.170149E+07  0.169385E+07 -0.382322E-01  0.829975E+06  0.829881E+06  0.236731E+00
  0.137373E+00  0.160900E+07  0.160169E+07  0.221730E+01 -0.287004E+01  0.783994E+05  0.160053E+07  0.160777E+07  0.160053E+07 -0.361260E-01  0.784259E+06  0.784163E+06  0.232850E+00
  0.142494E+00  0.151540E+07  0.150753E+07  0.194051E+01 -0.251210E+01  0.699020E+05  0.150724E+07  0.151408E+07  0.150724E+07 -0.340203E-01  0.738551E+06  0.738452E+06  0.231838E+00
  0.147616E+00  0.142719E+07  0.141885E+07  0.170262E+01 -0.220442E+01  0.624192E+05  0.141934E+07  0.142579E+07  0.141934E+07 -0.320362E-01  0.695484E+06  0.695383E+06  0.228374E+00
  0.152737E+00  0.134936E+07  0.134084E+07  0.150341E+01 -0.194670E+01  0.560383E+05  0.134182E+07  0.134793E+07  0.134182E+07 -0.302865E-01  0.657504E+06  0.657403E+06  0.219494E+00
  0.157858E+00  0.128460E+07  0.127627E+07  0.133980E+01 -0.173496E+01  0.507292E+05  0.127737E+07  0.128320E+07  0.127737E+07 -0.288318E-01  0.625926E+06  0.625829E+06  0.204692E+00
  0.162979E+00  0.123237E+07  0.122457E+07  0.120582E+01 -0.156153E+01  0.463398E+05  0.122545E+07  0.123106E+07  0.122545E+07 -0.276600E-01  0.600489E+06  0.600399E+06  0.185417E+00
  0.168100E+00  0.118996E+07  0.118292E+07  0.109452E+01 -0.141744E+01  0.426599E+05  0.118335E+07  0.118877E+07  0.118335E+07 -0.267097E-01  0.579860E+06  0.579777E+06  0.164275E+00
  0.173221E+00  0.115388E+07  0.114767E+07  0.999600E+00 -0.129452E+01  0.394857E+05  0.114757E+07  0.115284E+07  0.114757E+07 -0.259020E-01  0.562327E+06  0.562252E+06  0.144106E+00
