#    L    TT             EE             BB             TE             PP             TP             EP          
   453    0.18799E+04    0.15456E+02    0.00000E+00   -0.69978E+02    0.19349E-07    0.37667E-09   -0.60623E-12
   454    0.18899E+04    0.15285E+02    0.00000E+00   -0.70511E+02    0.19289E-07    0.48401E-09   -0.77899E-12
   455    0.19000E+04    0.15113E+02    0.00000E+00   -0.71010E+02    0.19229E-07    0.58265E-09   -0.93775E-12
   456    0.19102E+04    0.14940E+02    0.00000E+00   -0.71469E+02    0.19169E-07    0.67284E-09   -0.10829E-11
   457    0.19204E+04    0.14766E+02    0.00000E+00   -0.71902E+02    0.19110E-07    0.75482E-09   -0.12148E-11
   458    0.19308E+04    0.14592E+02    0.00000E+00   -0.72290E+02    0.19051E-07    0.82884E-09   -0.13340E-11
   459    0.19413E+04    0.14417E+02    0.00000E+00   -0.72648E+02    0.18992E-07    0.89515E-09   -0.14407E-11
   460    0.19518E+04    0.14241E+02    0.00000E+00   -0.72972E+02    0.18933E-07    0.95398E-09   -0.15354E-11
   461    0.19623E+04    0.14065E+02    0.00000E+00   -0.73261E+02    0.18875E-07    0.10056E-08   -0.16184E-11
   462    0.19729E+04    0.13888E+02    0.00000E+00   -0.73510E+02    0.18817E-07    0.10502E-08   -0.16903E-11
   463    0.19836E+04    0.13712E+02    0.00000E+00   -0.73737E+02    0.18759E-07    0.10881E-08   -0.17512E-11
   464    0.19942E+04    0.13536E+02    0.00000E+00   -0.73912E+02    0.18701E-07    0.11195E-08   -0.18018E-11
   465    0.20048E+04    0.13359E+02    0.00000E+00   -0.74066E+02    0.18644E-07    0.11447E-08   -0.18423E-11
   466    0.20155E+04    0.13182E+02    0.00000E+00   -0.74175E+02    0.18587E-07    0.11638E-08   -0.18731E-11
   467    0.20263E+04    0.13006E+02    0.00000E+00   -0.74255E+02    0.18530E-07    0.11773E-08   -0.18947E-11
   468    0.20370E+04    0.12830E+02    0.00000E+00   -0.74298E+02    0.18473E-07    0.11852E-08   -0.19074E-11
   469    0.20478E+04    0.12653E+02    0.00000E+00   -0.74312E+02    0.18417E-07    0.11878E-08   -0.19117E-11
   470    0.20586E+04    0.12478E+02    0.00000E+00   -0.74289E+02    0.18361E-07    0.11854E-08   -0.19079E-11
   471    0.20692E+04    0.12304E+02    0.00000E+00   -0.74229E+02    0.18305E-07    0.11783E-08   -0.18964E-11
   472    0.20799E+04    0.12130E+02    0.00000E+00   -0.74139E+02    0.18249E-07    0.11666E-08   -0.18776E-11
   473    0.20906E+04    0.11956E+02    0.00000E+00   -0.74013E+02    0.18194E-07    0.11507E-08   -0.18520E-11
   474    0.21013E+04    0.11784E+02    0.00000E+00   -0.73857E+02    0.18139E-07    0.11307E-08   -0.18198E-11
   475    0.21120E+04    0.11612E+02    0.00000E+00   -0.73665E+02    0.18084E-07    0.11070E-08   -0.17816E-11
   476    0.21225E+04    0.11442E+02    0.00000E+00   -0.73437E+02    0.18029E-07    0.10797E-08   -0.17377E-11
   477    0.21330E+04    0.11273E+02    0.00000E+00   -0.73185E+02    0.17974E-07    0.10491E-08   -0.16884E-11
   478    0.21435E+04    0.11104E+02    0.00000E+00   -0.72888E+02    0.17920E-07    0.10154E-08   -0.16343E-11
   479    0.21539E+04    0.10937E+02    0.00000E+00   -0.72573E+02    0.17866E-07    0.97897E-09   -0.15756E-11
   480    0.21642E+04    0.10772E+02    0.00000E+00   -0.72219E+02    0.17812E-07    0.93995E-09   -0.15128E-11
   481    0.21745E+04    0.10608E+02    0.00000E+00   -0.71830E+02    0.17759E-07    0.89862E-09   -0.14463E-11
   482    0.21848E+04    0.10446E+02    0.00000E+00   -0.71412E+02    0.17706E-07    0.85522E-09   -0.13764E-11
   483    0.21949E+04    0.10286E+02    0.00000E+00   -0.70968E+02    0.17652E-07    0.81000E-09   -0.13037E-11
   484    0.22048E+04    0.10127E+02    0.00000E+00   -0.70491E+02    0.17600E-07    0.76320E-09   -0.12283E-11
   485    0.22148E+04    0.99700E+01    0.00000E+00   -0.69983E+02    0.17547E-07    0.71507E-09   -0.11509E-11
   486    0.22247E+04    0.98158E+01    0.00000E+00   -0.69445E+02    0.17495E-07    0.66585E-09   -0.10716E-11
   487    0.22344E+04    0.96637E+01    0.00000E+00   -0.68879E+02    0.17442E-07    0.61578E-09   -0.99107E-12
   488    0.22440E+04    0.95129E+01    0.00000E+00   -0.68283E+02    0.17390E-07    0.56513E-09   -0.90954E-12
   489    0.22535E+04    0.93649E+01    0.00000E+00   -0.67658E+02    0.17339E-07    0.51411E-09   -0.82744E-12
   490    0.22629E+04    0.92197E+01    0.00000E+00   -0.67004E+02    0.17287E-07    0.46300E-09   -0.74517E-12
   491    0.22721E+04    0.90767E+01    0.00000E+00   -0.66325E+02    0.17236E-07    0.41202E-09   -0.66313E-12
   492    0.22813E+04    0.89364E+01    0.00000E+00   -0.65618E+02    0.17185E-07    0.36143E-09   -0.58170E-12
   493    0.22903E+04    0.87975E+01    0.00000E+00   -0.64883E+02    0.17134E-07    0.31147E-09   -0.50129E-12
   494    0.22992E+04    0.86628E+01    0.00000E+00   -0.64123E+02    0.17083E-07    0.26238E-09   -0.42229E-12
   495    0.23078E+04    0.85303E+01    0.00000E+00   -0.63337E+02    0.17033E-07    0.21442E-09   -0.34509E-12
   496    0.23163E+04    0.84012E+01    0.00000E+00   -0.62526E+02    0.16982E-07    0.16782E-09   -0.27010E-12
   497    0.23247E+04    0.82750E+01    0.00000E+00   -0.61690E+02    0.16932E-07    0.12283E-09   -0.19769E-12
   498    0.23329E+04    0.81508E+01    0.00000E+00   -0.60831E+02    0.16883E-07    0.79705E-10   -0.12828E-12
   499    0.23411E+04    0.80310E+01    0.00000E+00   -0.59947E+02    0.16833E-07    0.38679E-10   -0.62251E-13
   500    0.23491E+04    0.79131E+01    0.00000E+00   -0.59041E+02    0.16784E-07    0.00000E+00    0.00000E+00
   501    0.23567E+04    0.77996E+01    0.00000E+00   -0.58113E+02    0.16734E-07   -0.36137E-10    0.58161E-13
   502    0.23644E+04    0.76896E+01    0.00000E+00   -0.57162E+02    0.16686E-07   -0.69747E-10    0.11225E-12
   503    0.23718E+04    0.75823E+01    0.00000E+00   -0.56191E+02    0.16637E-07   -0.10090E-09    0.16239E-12
   504    0.23789E+04    0.74786E+01    0.00000E+00   -0.55197E+02    0.16588E-07   -0.12965E-09    0.20866E-12
   505    0.23861E+04    0.73792E+01    0.00000E+00   -0.54186E+02    0.16540E-07   -0.15607E-09    0.25119E-12
   506    0.23929E+04    0.72835E+01    0.00000E+00   -0.53154E+02    0.16492E-07   -0.18023E-09    0.29007E-12
   507    0.23996E+04    0.71912E+01    0.00000E+00   -0.52103E+02    0.16444E-07   -0.20219E-09    0.32541E-12
   508    0.24061E+04    0.71033E+01    0.00000E+00   -0.51034E+02    0.16396E-07   -0.22202E-09    0.35732E-12
   509    0.24124E+04    0.70189E+01    0.00000E+00   -0.49948E+02    0.16348E-07   -0.23978E-09    0.38591E-12
   510    0.24184E+04    0.69386E+01    0.00000E+00   -0.48846E+02    0.16301E-07   -0.25554E-09    0.41127E-12
   511    0.24243E+04    0.68621E+01    0.00000E+00   -0.47727E+02    0.16254E-07   -0.26936E-09    0.43352E-12
   512    0.24300E+04    0.67900E+01    0.00000E+00   -0.46592E+02    0.16207E-07   -0.28131E-09    0.45276E-12
   513    0.24355E+04    0.67219E+01    0.00000E+00   -0.45443E+02    0.16160E-07   -0.29147E-09    0.46910E-12
   514    0.24407E+04    0.66582E+01    0.00000E+00   -0.44281E+02    0.16114E-07   -0.29988E-09    0.48264E-12
   515    0.24458E+04    0.65987E+01    0.00000E+00   -0.43104E+02    0.16067E-07   -0.30662E-09    0.49349E-12
   516    0.24507E+04    0.65437E+01    0.00000E+00   -0.41915E+02    0.16021E-07   -0.31175E-09    0.50175E-12
   517    0.24552E+04    0.64931E+01    0.00000E+00   -0.40714E+02    0.15975E-07   -0.31535E-09    0.50753E-12
   518    0.24596E+04    0.64470E+01    0.00000E+00   -0.39502E+02    0.15929E-07   -0.31746E-09    0.51094E-12
   519    0.24639E+04    0.64054E+01    0.00000E+00   -0.38278E+02    0.15884E-07   -0.31817E-09    0.51208E-12
   520    0.24679E+04    0.63683E+01    0.00000E+00   -0.37046E+02    0.15838E-07   -0.31754E-09    0.51106E-12
   521    0.24716E+04    0.63358E+01    0.00000E+00   -0.35804E+02    0.15793E-07   -0.31563E-09    0.50799E-12
   522    0.24750E+04    0.63082E+01    0.00000E+00   -0.34554E+02    0.15748E-07   -0.31251E-09    0.50296E-12
   523    0.24783E+04    0.62852E+01    0.00000E+00   -0.33296E+02    0.15703E-07   -0.30824E-09    0.49609E-12
   524    0.24814E+04    0.62669E+01    0.00000E+00   -0.32031E+02    0.15659E-07   -0.30289E-09    0.48748E-12
   525    0.24842E+04    0.62534E+01    0.00000E+00   -0.30759E+02    0.15614E-07   -0.29652E-09    0.47724E-12
   526    0.24868E+04    0.62448E+01    0.00000E+00   -0.29482E+02    0.15570E-07   -0.28921E-09    0.46547E-12
   527    0.24893E+04    0.62409E+01    0.00000E+00   -0.28200E+02    0.15526E-07   -0.28101E-09    0.45228E-12
   528    0.24914E+04    0.62419E+01    0.00000E+00   -0.26915E+02    0.15482E-07   -0.27200E-09    0.43777E-12
   529    0.24933E+04    0.62480E+01    0.00000E+00   -0.25625E+02    0.15438E-07   -0.26224E-09    0.42205E-12
   530    0.24950E+04    0.62591E+01    0.00000E+00   -0.24335E+02    0.15395E-07   -0.25179E-09    0.40523E-12
   531    0.24966E+04    0.62749E+01    0.00000E+00   -0.23040E+02    0.15351E-07   -0.24071E-09    0.38742E-12
   532    0.24978E+04    0.62959E+01    0.00000E+00   -0.21746E+02    0.15308E-07   -0.22909E-09    0.36871E-12
   533    0.24988E+04    0.63219E+01    0.00000E+00   -0.20451E+02    0.15265E-07   -0.21698E-09    0.34921E-12
   534    0.24995E+04    0.63529E+01    0.00000E+00   -0.19157E+02    0.15222E-07   -0.20444E-09    0.32903E-12
   535    0.25001E+04    0.63890E+01    0.00000E+00   -0.17864E+02    0.15180E-07   -0.19155E-09    0.30828E-12
   536    0.25004E+04    0.64301E+01    0.00000E+00   -0.16572E+02    0.15137E-07   -0.17836E-09    0.28706E-12
   537    0.25005E+04    0.64763E+01    0.00000E+00   -0.15283E+02    0.15095E-07   -0.16495E-09    0.26548E-12
   538    0.25003E+04    0.65277E+01    0.00000E+00   -0.13997E+02    0.15053E-07   -0.15138E-09    0.24364E-12
   539    0.25000E+04    0.65840E+01    0.00000E+00   -0.12716E+02    0.15011E-07   -0.13772E-09    0.22165E-12
   540    0.24994E+04    0.66457E+01    0.00000E+00   -0.11439E+02    0.14969E-07   -0.12402E-09    0.19961E-12
   541    0.24986E+04    0.67122E+01    0.00000E+00   -0.10167E+02    0.14928E-07   -0.11037E-09    0.17763E-12
   542    0.24975E+04    0.67840E+01    0.00000E+00   -0.89025E+01    0.14886E-07   -0.96818E-10    0.15582E-12
   543    0.24962E+04    0.68609E+01    0.00000E+00   -0.76444E+01    0.14845E-07   -0.83434E-10    0.13428E-12
   544    0.24948E+04    0.69429E+01    0.00000E+00   -0.63938E+01    0.14804E-07   -0.70286E-10    0.11312E-12
   545    0.24930E+04    0.70299E+01    0.00000E+00   -0.51513E+01    0.14763E-07   -0.57437E-10    0.92442E-13
   546    0.24911E+04    0.71218E+01    0.00000E+00   -0.39180E+01    0.14722E-07   -0.44955E-10    0.72352E-13
   547    0.24889E+04    0.72188E+01    0.00000E+00   -0.26941E+01    0.14682E-07   -0.32904E-10    0.52958E-13
   548    0.24866E+04    0.73209E+01    0.00000E+00   -0.14806E+01    0.14641E-07   -0.21351E-10    0.34363E-13
   549    0.24840E+04    0.74280E+01    0.00000E+00   -0.27831E+00    0.14601E-07   -0.10361E-10    0.16676E-13
   550    0.24812E+04    0.75402E+01    0.00000E+00    0.91234E+00    0.14561E-07    0.00000E+00    0.00000E+00
   551    0.24783E+04    0.76574E+01    0.00000E+00    0.20907E+01    0.14521E-07    0.96803E-11   -0.15580E-13
   552    0.24750E+04    0.77798E+01    0.00000E+00    0.32557E+01    0.14482E-07    0.18684E-10   -0.30070E-13
   553    0.24717E+04    0.79057E+01    0.00000E+00    0.44071E+01    0.14442E-07    0.27028E-10   -0.43499E-13
   554    0.24681E+04    0.80382E+01    0.00000E+00    0.55441E+01    0.14403E-07    0.34730E-10   -0.55896E-13
   555    0.24642E+04    0.81751E+01    0.00000E+00    0.66658E+01    0.14363E-07    0.41808E-10   -0.67287E-13
   556    0.24602E+04    0.83170E+01    0.00000E+00    0.77722E+01    0.14324E-07    0.48279E-10   -0.77703E-13
   557    0.24560E+04    0.84633E+01    0.00000E+00    0.88613E+01    0.14285E-07    0.54162E-10   -0.87171E-13
   558    0.24516E+04    0.86155E+01    0.00000E+00    0.99338E+01    0.14247E-07    0.59473E-10   -0.95719E-13
   559    0.24469E+04    0.87712E+01    0.00000E+00    0.10989E+02    0.14208E-07    0.64231E-10   -0.10338E-12
   560    0.24422E+04    0.89314E+01    0.00000E+00    0.12025E+02    0.14170E-07    0.68453E-10   -0.11017E-12
   561    0.24371E+04    0.90967E+01    0.00000E+00    0.13043E+02    0.14131E-07    0.72156E-10   -0.11613E-12
   562    0.24320E+04    0.92671E+01    0.00000E+00    0.14040E+02    0.14093E-07    0.75358E-10   -0.12129E-12
   563    0.24267E+04    0.94411E+01    0.00000E+00    0.15020E+02    0.14055E-07    0.78078E-10   -0.12566E-12
   564    0.24212E+04    0.96210E+01    0.00000E+00    0.15976E+02    0.14018E-07    0.80331E-10   -0.12929E-12
   565    0.24155E+04    0.98038E+01    0.00000E+00    0.16913E+02    0.13980E-07    0.82137E-10   -0.13219E-12
   566    0.24097E+04    0.99918E+01    0.00000E+00    0.17827E+02    0.13942E-07    0.83513E-10   -0.13441E-12
   567    0.24037E+04    0.10183E+02    0.00000E+00    0.18719E+02    0.13905E-07    0.84475E-10   -0.13596E-12
   568    0.23975E+04    0.10380E+02    0.00000E+00    0.19588E+02    0.13868E-07    0.85043E-10   -0.13687E-12
   569    0.23911E+04    0.10581E+02    0.00000E+00    0.20435E+02    0.13831E-07    0.85233E-10   -0.13718E-12
   570    0.23847E+04    0.10786E+02    0.00000E+00    0.21257E+02    0.13794E-07    0.85063E-10   -0.13690E-12
   571    0.23780E+04    0.10995E+02    0.00000E+00    0.22054E+02    0.13757E-07    0.84551E-10   -0.13608E-12
   572    0.23712E+04    0.11208E+02    0.00000E+00    0.22827E+02    0.13721E-07    0.83715E-10   -0.13473E-12
   573    0.23643E+04    0.11425E+02    0.00000E+00    0.23573E+02    0.13684E-07    0.82571E-10   -0.13289E-12
   574    0.23572E+04    0.11646E+02    0.00000E+00    0.24295E+02    0.13648E-07    0.81138E-10   -0.13059E-12
   575    0.23500E+04    0.11870E+02    0.00000E+00    0.24989E+02    0.13612E-07    0.79433E-10   -0.12784E-12
   576    0.23427E+04    0.12099E+02    0.00000E+00    0.25658E+02    0.13576E-07    0.77474E-10   -0.12469E-12
   577    0.23352E+04    0.12331E+02    0.00000E+00    0.26299E+02    0.13540E-07    0.75279E-10   -0.12116E-12
   578    0.23276E+04    0.12566E+02    0.00000E+00    0.26913E+02    0.13504E-07    0.72864E-10   -0.11727E-12
   579    0.23199E+04    0.12805E+02    0.00000E+00    0.27499E+02    0.13469E-07    0.70249E-10   -0.11306E-12
   580    0.23122E+04    0.13048E+02    0.00000E+00    0.28056E+02    0.13433E-07    0.67449E-10   -0.10856E-12
   581    0.23041E+04    0.13293E+02    0.00000E+00    0.28586E+02    0.13398E-07    0.64484E-10   -0.10378E-12
   582    0.22961E+04    0.13543E+02    0.00000E+00    0.29086E+02    0.13363E-07    0.61370E-10   -0.98771E-13
   583    0.22880E+04    0.13795E+02    0.00000E+00    0.29556E+02    0.13328E-07    0.58125E-10   -0.93548E-13
   584    0.22797E+04    0.14050E+02    0.00000E+00    0.29997E+02    0.13293E-07    0.54766E-10   -0.88143E-13
   585    0.22714E+04    0.14308E+02    0.00000E+00    0.30408E+02    0.13259E-07    0.51313E-10   -0.82585E-13
   586    0.22630E+04    0.14569E+02    0.00000E+00    0.30789E+02    0.13224E-07    0.47781E-10   -0.76900E-13
   587    0.22546E+04    0.14833E+02    0.00000E+00    0.31140E+02    0.13190E-07    0.44188E-10   -0.71118E-13
   588    0.22459E+04    0.15100E+02    0.00000E+00    0.31459E+02    0.13155E-07    0.40553E-10   -0.65268E-13
   589    0.22373E+04    0.15369E+02    0.00000E+00    0.31747E+02    0.13121E-07    0.36893E-10   -0.59377E-13
   590    0.22285E+04    0.15640E+02    0.00000E+00    0.32005E+02    0.13087E-07    0.33225E-10   -0.53473E-13
   591    0.22197E+04    0.15915E+02    0.00000E+00    0.32231E+02    0.13053E-07    0.29567E-10   -0.47586E-13
   592    0.22109E+04    0.16191E+02    0.00000E+00    0.32424E+02    0.13020E-07    0.25936E-10   -0.41743E-13
   593    0.22019E+04    0.16470E+02    0.00000E+00    0.32587E+02    0.12986E-07    0.22351E-10   -0.35973E-13
   594    0.21929E+04    0.16751E+02    0.00000E+00    0.32717E+02    0.12953E-07    0.18829E-10   -0.30304E-13
   595    0.21838E+04    0.17033E+02    0.00000E+00    0.32816E+02    0.12919E-07    0.15387E-10   -0.24764E-13
   596    0.21747E+04    0.17318E+02    0.00000E+00    0.32881E+02    0.12886E-07    0.12043E-10   -0.19382E-13
   597    0.21656E+04    0.17603E+02    0.00000E+00    0.32915E+02    0.12853E-07    0.88147E-11   -0.14187E-13
   598    0.21567E+04    0.17891E+02    0.00000E+00    0.32916E+02    0.12820E-07    0.57197E-11   -0.92055E-14
   599    0.21476E+04    0.18181E+02    0.00000E+00    0.32885E+02    0.12788E-07    0.27756E-11   -0.44672E-14
   600    0.21384E+04    0.18472E+02    0.00000E+00    0.32821E+02    0.12755E-07    0.00000E+00    0.00000E+00
   601    0.21291E+04    0.18764E+02    0.00000E+00    0.32724E+02    0.12722E-07   -0.25933E-11    0.41737E-14
   602    0.21199E+04    0.19057E+02    0.00000E+00    0.32594E+02    0.12690E-07   -0.50052E-11    0.80555E-14
   603    0.21106E+04    0.19352E+02    0.00000E+00    0.32433E+02    0.12658E-07   -0.72404E-11    0.11653E-13
   604    0.21015E+04    0.19648E+02    0.00000E+00    0.32238E+02    0.12626E-07   -0.93037E-11    0.14974E-13
   605    0.20922E+04    0.19944E+02    0.00000E+00    0.32011E+02    0.12594E-07   -0.11200E-10    0.18026E-13
   606    0.20831E+04    0.20241E+02    0.00000E+00    0.31751E+02    0.12562E-07   -0.12934E-10    0.20816E-13
   607    0.20737E+04    0.20538E+02    0.00000E+00    0.31458E+02    0.12530E-07   -0.14509E-10    0.23352E-13
   608    0.20645E+04    0.20837E+02    0.00000E+00    0.31132E+02    0.12498E-07   -0.15932E-10    0.25642E-13
   609    0.20553E+04    0.21135E+02    0.00000E+00    0.30774E+02    0.12467E-07   -0.17207E-10    0.27693E-13
   610    0.20461E+04    0.21433E+02    0.00000E+00    0.30382E+02    0.12436E-07   -0.18338E-10    0.29514E-13
   611    0.20370E+04    0.21732E+02    0.00000E+00    0.29959E+02    0.12404E-07   -0.19330E-10    0.31110E-13
   612    0.20279E+04    0.22032E+02    0.00000E+00    0.29504E+02    0.12373E-07   -0.20188E-10    0.32491E-13
   613    0.20188E+04    0.22329E+02    0.00000E+00    0.29015E+02    0.12342E-07   -0.20916E-10    0.33664E-13
   614    0.20098E+04    0.22628E+02    0.00000E+00    0.28494E+02    0.12311E-07   -0.21520E-10    0.34635E-13
   615    0.20008E+04    0.22925E+02    0.00000E+00    0.27942E+02    0.12281E-07   -0.22004E-10    0.35414E-13
   616    0.19918E+04    0.23224E+02    0.00000E+00    0.27358E+02    0.12250E-07   -0.22372E-10    0.36007E-13
   617    0.19830E+04    0.23521E+02    0.00000E+00    0.26743E+02    0.12220E-07   -0.22630E-10    0.36422E-13
   618    0.19742E+04    0.23818E+02    0.00000E+00    0.26095E+02    0.12189E-07   -0.22782E-10    0.36667E-13
   619    0.19654E+04    0.24115E+02    0.00000E+00    0.25418E+02    0.12159E-07   -0.22833E-10    0.36749E-13
   620    0.19568E+04    0.24410E+02    0.00000E+00    0.24709E+02    0.12129E-07   -0.22788E-10    0.36676E-13
   621    0.19481E+04    0.24704E+02    0.00000E+00    0.23969E+02    0.12099E-07   -0.22651E-10    0.36455E-13
   622    0.19395E+04    0.24998E+02    0.00000E+00    0.23198E+02    0.12069E-07   -0.22427E-10    0.36094E-13
   623    0.19311E+04    0.25289E+02    0.00000E+00    0.22399E+02    0.12039E-07   -0.22120E-10    0.35601E-13
   624    0.19227E+04    0.25579E+02    0.00000E+00    0.21569E+02    0.12009E-07   -0.21736E-10    0.34983E-13
   625    0.19143E+04    0.25867E+02    0.00000E+00    0.20709E+02    0.11980E-07   -0.21280E-10    0.34248E-13
   626    0.19061E+04    0.26155E+02    0.00000E+00    0.19820E+02    0.11950E-07   -0.20755E-10    0.33404E-13
   627    0.18981E+04    0.26440E+02    0.00000E+00    0.18902E+02    0.11921E-07   -0.20167E-10    0.32457E-13
   628    0.18901E+04    0.26723E+02    0.00000E+00    0.17956E+02    0.11892E-07   -0.19520E-10    0.31416E-13
   629    0.18822E+04    0.27004E+02    0.00000E+00    0.16981E+02    0.11863E-07   -0.18819E-10    0.30288E-13
   630    0.18743E+04    0.27284E+02    0.00000E+00    0.15977E+02    0.11834E-07   -0.18069E-10    0.29081E-13
   631    0.18666E+04    0.27561E+02    0.00000E+00    0.14947E+02    0.11805E-07   -0.17275E-10    0.27803E-13
   632    0.18591E+04    0.27835E+02    0.00000E+00    0.13889E+02    0.11776E-07   -0.16441E-10    0.26460E-13
   633    0.18516E+04    0.28108E+02    0.00000E+00    0.12805E+02    0.11748E-07   -0.15571E-10    0.25061E-13
   634    0.18443E+04    0.28377E+02    0.00000E+00    0.11694E+02    0.11719E-07   -0.14672E-10    0.23613E-13
   635    0.18371E+04    0.28645E+02    0.00000E+00    0.10558E+02    0.11691E-07   -0.13746E-10    0.22124E-13
   636    0.18299E+04    0.28910E+02    0.00000E+00    0.93967E+01    0.11662E-07   -0.12800E-10    0.20601E-13
   637    0.18230E+04    0.29171E+02    0.00000E+00    0.82097E+01    0.11634E-07   -0.11838E-10    0.19052E-13
   638    0.18162E+04    0.29430E+02    0.00000E+00    0.69990E+01    0.11606E-07   -0.10864E-10    0.17485E-13
   639    0.18095E+04    0.29685E+02    0.00000E+00    0.57638E+01    0.11578E-07   -0.98834E-11    0.15907E-13
   640    0.18030E+04    0.29938E+02    0.00000E+00    0.45054E+01    0.11550E-07   -0.89007E-11    0.14325E-13
   641    0.17966E+04    0.30188E+02    0.00000E+00    0.32240E+01    0.11523E-07   -0.79208E-11    0.12748E-13
   642    0.17903E+04    0.30433E+02    0.00000E+00    0.19202E+01    0.11495E-07   -0.69482E-11    0.11183E-13
   643    0.17841E+04    0.30677E+02    0.00000E+00    0.59449E+00    0.11467E-07   -0.59878E-11    0.96369E-14
   644    0.17783E+04    0.30914E+02    0.00000E+00   -0.75249E+00    0.11440E-07   -0.50441E-11    0.81182E-14
   645    0.17724E+04    0.31149E+02    0.00000E+00   -0.21205E+01    0.11413E-07   -0.41221E-11    0.66342E-14
   646    0.17667E+04    0.31381E+02    0.00000E+00   -0.35088E+01    0.11385E-07   -0.32262E-11    0.51925E-14
   647    0.17613E+04    0.31608E+02    0.00000E+00   -0.49174E+01    0.11358E-07   -0.23614E-11    0.38006E-14
   648    0.17559E+04    0.31832E+02    0.00000E+00   -0.63443E+01    0.11331E-07   -0.15323E-11    0.24661E-14
   649    0.17508E+04    0.32051E+02    0.00000E+00   -0.77904E+01    0.11304E-07   -0.74358E-12    0.11967E-14
   650    0.17459E+04    0.32266E+02    0.00000E+00   -0.92541E+01    0.11278E-07    0.00000E+00    0.00000E+00
   651    0.17410E+04    0.32478E+02    0.00000E+00   -0.10735E+02    0.11251E-07    0.69473E-12   -0.11181E-14
   652    0.17363E+04    0.32685E+02    0.00000E+00   -0.12234E+02    0.11224E-07    0.13409E-11   -0.21581E-14
   653    0.17319E+04    0.32886E+02    0.00000E+00   -0.13748E+02    0.11198E-07    0.19397E-11   -0.31218E-14
   654    0.17276E+04    0.33084E+02    0.00000E+00   -0.15276E+02    0.11171E-07    0.24925E-11   -0.40115E-14
   655    0.17234E+04    0.33278E+02    0.00000E+00   -0.16820E+02    0.11145E-07    0.30004E-11   -0.48290E-14
   656    0.17195E+04    0.33467E+02    0.00000E+00   -0.18379E+02    0.11119E-07    0.34649E-11   -0.55765E-14
   657    0.17157E+04    0.33651E+02    0.00000E+00   -0.19950E+02    0.11093E-07    0.38871E-11   -0.62560E-14
   658    0.17120E+04    0.33830E+02    0.00000E+00   -0.21534E+02    0.11067E-07    0.42683E-11   -0.68695E-14
   659    0.17087E+04    0.34005E+02    0.00000E+00   -0.23130E+02    0.11041E-07    0.46097E-11   -0.74191E-14
   660    0.17055E+04    0.34174E+02    0.00000E+00   -0.24738E+02    0.11015E-07    0.49127E-11   -0.79067E-14
   661    0.17025E+04    0.34338E+02    0.00000E+00   -0.26355E+02    0.10989E-07    0.51785E-11   -0.83345E-14
   662    0.16997E+04    0.34498E+02    0.00000E+00   -0.27983E+02    0.10964E-07    0.54083E-11   -0.87044E-14
   663    0.16970E+04    0.34653E+02    0.00000E+00   -0.29621E+02    0.10938E-07    0.56035E-11   -0.90185E-14
   664    0.16945E+04    0.34802E+02    0.00000E+00   -0.31267E+02    0.10913E-07    0.57652E-11   -0.92788E-14
   665    0.16922E+04    0.34945E+02    0.00000E+00   -0.32921E+02    0.10887E-07    0.58948E-11   -0.94874E-14
   666    0.16901E+04    0.35084E+02    0.00000E+00   -0.34583E+02    0.10862E-07    0.59935E-11   -0.96463E-14
   667    0.16882E+04    0.35217E+02    0.00000E+00   -0.36251E+02    0.10837E-07    0.60626E-11   -0.97575E-14
   668    0.16864E+04    0.35345E+02    0.00000E+00   -0.37925E+02    0.10812E-07    0.61034E-11   -0.98231E-14
   669    0.16849E+04    0.35467E+02    0.00000E+00   -0.39604E+02    0.10787E-07    0.61170E-11   -0.98450E-14
   670    0.16836E+04    0.35583E+02    0.00000E+00   -0.41286E+02    0.10762E-07    0.61049E-11   -0.98254E-14
   671    0.16825E+04    0.35696E+02    0.00000E+00   -0.42973E+02    0.10737E-07    0.60681E-11   -0.97663E-14
   672    0.16815E+04    0.35801E+02    0.00000E+00   -0.44663E+02    0.10713E-07    0.60081E-11   -0.96697E-14
   673    0.16808E+04    0.35902E+02    0.00000E+00   -0.46355E+02    0.10688E-07    0.59260E-11   -0.95376E-14
   674    0.16802E+04    0.35996E+02    0.00000E+00   -0.48048E+02    0.10664E-07    0.58232E-11   -0.93721E-14
   675    0.16798E+04    0.36085E+02    0.00000E+00   -0.49743E+02    0.10639E-07    0.57009E-11   -0.91752E-14
   676    0.16796E+04    0.36168E+02    0.00000E+00   -0.51436E+02    0.10615E-07    0.55603E-11   -0.89489E-14
   677    0.16796E+04    0.36245E+02    0.00000E+00   -0.53130E+02    0.10591E-07    0.54027E-11   -0.86954E-14
   678    0.16799E+04    0.36316E+02    0.00000E+00   -0.54822E+02    0.10567E-07    0.52294E-11   -0.84165E-14
   679    0.16802E+04    0.36382E+02    0.00000E+00   -0.56512E+02    0.10543E-07    0.50417E-11   -0.81143E-14
   680    0.16809E+04    0.36442E+02    0.00000E+00   -0.58199E+02    0.10519E-07    0.48408E-11   -0.77910E-14
   681    0.16817E+04    0.36496E+02    0.00000E+00   -0.59882E+02    0.10495E-07    0.46280E-11   -0.74484E-14
   682    0.16827E+04    0.36543E+02    0.00000E+00   -0.61561E+02    0.10471E-07    0.44045E-11   -0.70888E-14
