#    L    TT             EE             TE             PP             TP          
   637    0.18230E+04    0.29171E+02    0.82083E+01    0.54058E+06   -0.20219E-03
   638    0.18162E+04    0.29430E+02    0.69976E+01    0.53928E+06   -0.18556E-03
   639    0.18095E+04    0.29685E+02    0.57623E+01    0.53798E+06   -0.16881E-03
   640    0.18030E+04    0.29938E+02    0.45040E+01    0.53668E+06   -0.15203E-03
   641    0.17966E+04    0.30188E+02    0.32226E+01    0.53539E+06   -0.13529E-03
   642    0.17902E+04    0.30433E+02    0.19188E+01    0.53411E+06   -0.11868E-03
   643    0.17841E+04    0.30676E+02    0.59304E+00    0.53283E+06   -0.10227E-03
   644    0.17782E+04    0.30914E+02   -0.75394E+00    0.53155E+06   -0.86156E-04
   645    0.17724E+04    0.31149E+02   -0.21219E+01    0.53028E+06   -0.70407E-04
   646    0.17667E+04    0.31381E+02   -0.35103E+01    0.52902E+06   -0.55106E-04
   647    0.17613E+04    0.31608E+02   -0.49189E+01    0.52776E+06   -0.40335E-04
   648    0.17559E+04    0.31832E+02   -0.63458E+01    0.52650E+06   -0.26173E-04
   649    0.17508E+04    0.32051E+02   -0.77918E+01    0.52525E+06   -0.12701E-04
   650    0.17458E+04    0.32265E+02   -0.92555E+01    0.52401E+06    0.00000E+00
   651    0.17410E+04    0.32477E+02   -0.10737E+02    0.52277E+06    0.11867E-04
   652    0.17363E+04    0.32684E+02   -0.12235E+02    0.52153E+06    0.22903E-04
   653    0.17319E+04    0.32886E+02   -0.13749E+02    0.52030E+06    0.33132E-04
   654    0.17276E+04    0.33084E+02   -0.15278E+02    0.51907E+06    0.42574E-04
   655    0.17234E+04    0.33278E+02   -0.16822E+02    0.51785E+06    0.51251E-04
   656    0.17195E+04    0.33466E+02   -0.18380E+02    0.51663E+06    0.59185E-04
   657    0.17157E+04    0.33650E+02   -0.19951E+02    0.51542E+06    0.66396E-04
   658    0.17120E+04    0.33830E+02   -0.21535E+02    0.51421E+06    0.72908E-04
   659    0.17087E+04    0.34005E+02   -0.23132E+02    0.51301E+06    0.78740E-04
   660    0.17055E+04    0.34174E+02   -0.24739E+02    0.51181E+06    0.83916E-04
   661    0.17025E+04    0.34338E+02   -0.26356E+02    0.51061E+06    0.88456E-04
   662    0.16996E+04    0.34498E+02   -0.27985E+02    0.50942E+06    0.92383E-04
   663    0.16970E+04    0.34653E+02   -0.29623E+02    0.50824E+06    0.95717E-04
   664    0.16945E+04    0.34801E+02   -0.31269E+02    0.50706E+06    0.98480E-04
   665    0.16922E+04    0.34945E+02   -0.32923E+02    0.50588E+06    0.10069E-03
   666    0.16901E+04    0.35084E+02   -0.34584E+02    0.50471E+06    0.10238E-03
   667    0.16882E+04    0.35216E+02   -0.36252E+02    0.50354E+06    0.10356E-03
   668    0.16864E+04    0.35344E+02   -0.37926E+02    0.50238E+06    0.10426E-03
   669    0.16849E+04    0.35467E+02   -0.39605E+02    0.50122E+06    0.10449E-03
   670    0.16836E+04    0.35583E+02   -0.41287E+02    0.50006E+06    0.10428E-03
   671    0.16825E+04    0.35696E+02   -0.42974E+02    0.49891E+06    0.10366E-03
   672    0.16815E+04    0.35801E+02   -0.44665E+02    0.49777E+06    0.10263E-03
   673    0.16807E+04    0.35902E+02   -0.46356E+02    0.49662E+06    0.10123E-03
   674    0.16802E+04    0.35996E+02   -0.48049E+02    0.49549E+06    0.99474E-04
   675    0.16798E+04    0.36085E+02   -0.49744E+02    0.49435E+06    0.97384E-04
   676    0.16796E+04    0.36168E+02   -0.51437E+02    0.49322E+06    0.94983E-04
   677    0.16796E+04    0.36245E+02   -0.53131E+02    0.49210E+06    0.92292E-04
   678    0.16798E+04    0.36316E+02   -0.54823E+02    0.49098E+06    0.89332E-04
   679    0.16802E+04    0.36382E+02   -0.56513E+02    0.48986E+06    0.86125E-04
   680    0.16809E+04    0.36442E+02   -0.58200E+02    0.48875E+06    0.82694E-04
   681    0.16817E+04    0.36496E+02   -0.59883E+02    0.48764E+06    0.79058E-04
   682    0.16827E+04    0.36543E+02   -0.61563E+02    0.48654E+06    0.75241E-04
   683    0.16839E+04    0.36586E+02   -0.63238E+02    0.48544E+06    0.71262E-04
   684    0.16853E+04    0.36621E+02   -0.64908E+02    0.48434E+06    0.67145E-04
   685    0.16867E+04    0.36651E+02   -0.66572E+02    0.48325E+06    0.62911E-04
   686    0.16885E+04    0.36674E+02   -0.68221E+02    0.48216E+06    0.58581E-04
   687    0.16905E+04    0.36693E+02   -0.69866E+02    0.48107E+06    0.54177E-04
   688    0.16925E+04    0.36704E+02   -0.71505E+02    0.47999E+06    0.49720E-04
   689    0.16948E+04    0.36710E+02   -0.73131E+02    0.47892E+06    0.45233E-04
   690    0.16973E+04    0.36711E+02   -0.74751E+02    0.47785E+06    0.40736E-04
   691    0.16999E+04    0.36703E+02   -0.76357E+02    0.47678E+06    0.36251E-04
   692    0.17027E+04    0.36692E+02   -0.77950E+02    0.47571E+06    0.31800E-04
   693    0.17058E+04    0.36674E+02   -0.79538E+02    0.47465E+06    0.27404E-04
   694    0.17089E+04    0.36649E+02   -0.81105E+02    0.47359E+06    0.23086E-04
   695    0.17123E+04    0.36620E+02   -0.82658E+02    0.47254E+06    0.18866E-04
   696    0.17159E+04    0.36584E+02   -0.84214E+02    0.47149E+06    0.14766E-04
   697    0.17196E+04    0.36542E+02   -0.85741E+02    0.47044E+06    0.10808E-04
   698    0.17234E+04    0.36494E+02   -0.87255E+02    0.46940E+06    0.70130E-05
   699    0.17274E+04    0.36441E+02   -0.88749E+02    0.46836E+06    0.34032E-05
   700    0.17317E+04    0.36381E+02   -0.90229E+02    0.46733E+06    0.00000E+00
   701    0.17360E+04    0.36315E+02   -0.91697E+02    0.46630E+06   -0.31796E-05
   702    0.17406E+04    0.36245E+02   -0.93136E+02    0.46527E+06   -0.61370E-05
   703    0.17453E+04    0.36168E+02   -0.94578E+02    0.46425E+06   -0.88777E-05
   704    0.17501E+04    0.36086E+02   -0.95984E+02    0.46323E+06   -0.11408E-04
   705    0.17550E+04    0.35997E+02   -0.97369E+02    0.46221E+06   -0.13733E-04
   706    0.17601E+04    0.35903E+02   -0.98741E+02    0.46120E+06   -0.15858E-04
   707    0.17654E+04    0.35804E+02   -0.10009E+03    0.46019E+06   -0.17791E-04
   708    0.17709E+04    0.35699E+02   -0.10141E+03    0.45918E+06   -0.19536E-04
   709    0.17764E+04    0.35589E+02   -0.10272E+03    0.45818E+06   -0.21098E-04
   710    0.17821E+04    0.35473E+02   -0.10400E+03    0.45718E+06   -0.22485E-04
   711    0.17879E+04    0.35351E+02   -0.10526E+03    0.45619E+06   -0.23702E-04
   712    0.17939E+04    0.35225E+02   -0.10650E+03    0.45519E+06   -0.24754E-04
   713    0.18001E+04    0.35093E+02   -0.10771E+03    0.45421E+06   -0.25647E-04
   714    0.18062E+04    0.34956E+02   -0.10889E+03    0.45322E+06   -0.26388E-04
   715    0.18126E+04    0.34814E+02   -0.11006E+03    0.45224E+06   -0.26981E-04
   716    0.18191E+04    0.34667E+02   -0.11119E+03    0.45126E+06   -0.27433E-04
   717    0.18257E+04    0.34515E+02   -0.11229E+03    0.45029E+06   -0.27749E-04
   718    0.18324E+04    0.34358E+02   -0.11338E+03    0.44932E+06   -0.27936E-04
   719    0.18392E+04    0.34194E+02   -0.11443E+03    0.44835E+06   -0.27998E-04
   720    0.18460E+04    0.34027E+02   -0.11546E+03    0.44738E+06   -0.27943E-04
   721    0.18531E+04    0.33856E+02   -0.11645E+03    0.44642E+06   -0.27775E-04
   722    0.18602E+04    0.33680E+02   -0.11741E+03    0.44546E+06   -0.27500E-04
   723    0.18674E+04    0.33499E+02   -0.11835E+03    0.44451E+06   -0.27125E-04
   724    0.18747E+04    0.33314E+02   -0.11926E+03    0.44356E+06   -0.26654E-04
   725    0.18821E+04    0.33125E+02   -0.12014E+03    0.44261E+06   -0.26094E-04
   726    0.18896E+04    0.32933E+02   -0.12098E+03    0.44167E+06   -0.25451E-04
   727    0.18971E+04    0.32734E+02   -0.12180E+03    0.44072E+06   -0.24729E-04
   728    0.19047E+04    0.32531E+02   -0.12259E+03    0.43979E+06   -0.23936E-04
   729    0.19124E+04    0.32325E+02   -0.12335E+03    0.43885E+06   -0.23077E-04
   730    0.19201E+04    0.32115E+02   -0.12407E+03    0.43792E+06   -0.22158E-04
   731    0.19281E+04    0.31900E+02   -0.12475E+03    0.43699E+06   -0.21184E-04
   732    0.19359E+04    0.31684E+02   -0.12540E+03    0.43607E+06   -0.20161E-04
   733    0.19439E+04    0.31462E+02   -0.12603E+03    0.43514E+06   -0.19095E-04
   734    0.19520E+04    0.31237E+02   -0.12661E+03    0.43422E+06   -0.17992E-04
   735    0.19601E+04    0.31008E+02   -0.12718E+03    0.43331E+06   -0.16857E-04
   736    0.19681E+04    0.30776E+02   -0.12769E+03    0.43240E+06   -0.15697E-04
   737    0.19763E+04    0.30541E+02   -0.12819E+03    0.43149E+06   -0.14517E-04
   738    0.19844E+04    0.30304E+02   -0.12863E+03    0.43058E+06   -0.13322E-04
   739    0.19927E+04    0.30062E+02   -0.12905E+03    0.42968E+06   -0.12120E-04
   740    0.20009E+04    0.29818E+02   -0.12944E+03    0.42877E+06   -0.10915E-04
   741    0.20092E+04    0.29570E+02   -0.12979E+03    0.42788E+06   -0.97134E-05
   742    0.20175E+04    0.29322E+02   -0.13010E+03    0.42698E+06   -0.85207E-05
   743    0.20258E+04    0.29071E+02   -0.13038E+03    0.42609E+06   -0.73429E-05
   744    0.20342E+04    0.28817E+02   -0.13062E+03    0.42520E+06   -0.61858E-05
   745    0.20426E+04    0.28561E+02   -0.13084E+03    0.42432E+06   -0.50550E-05
   746    0.20508E+04    0.28303E+02   -0.13099E+03    0.42343E+06   -0.39565E-05
   747    0.20591E+04    0.28041E+02   -0.13113E+03    0.42255E+06   -0.28959E-05
   748    0.20675E+04    0.27779E+02   -0.13124E+03    0.42168E+06   -0.18791E-05
   749    0.20759E+04    0.27514E+02   -0.13131E+03    0.42080E+06   -0.91189E-06
   750    0.20842E+04    0.27248E+02   -0.13134E+03    0.41993E+06    0.00000E+00
   751    0.20925E+04    0.26979E+02   -0.13134E+03    0.41906E+06    0.85198E-06
   752    0.21009E+04    0.26711E+02   -0.13129E+03    0.41820E+06    0.16444E-05
   753    0.21091E+04    0.26439E+02   -0.13121E+03    0.41734E+06    0.23788E-05
   754    0.21174E+04    0.26168E+02   -0.13109E+03    0.41648E+06    0.30567E-05
   755    0.21256E+04    0.25894E+02   -0.13095E+03    0.41562E+06    0.36797E-05
   756    0.21337E+04    0.25620E+02   -0.13076E+03    0.41476E+06    0.42493E-05
   757    0.21420E+04    0.25346E+02   -0.13054E+03    0.41391E+06    0.47670E-05
   758    0.21500E+04    0.25070E+02   -0.13027E+03    0.41306E+06    0.52345E-05
   759    0.21581E+04    0.24793E+02   -0.12998E+03    0.41222E+06    0.56533E-05
   760    0.21661E+04    0.24516E+02   -0.12966E+03    0.41138E+06    0.60249E-05
   761    0.21740E+04    0.24239E+02   -0.12929E+03    0.41054E+06    0.63509E-05
   762    0.21820E+04    0.23962E+02   -0.12889E+03    0.40970E+06    0.66328E-05
   763    0.21898E+04    0.23685E+02   -0.12846E+03    0.40886E+06    0.68721E-05
   764    0.21976E+04    0.23408E+02   -0.12799E+03    0.40803E+06    0.70705E-05
   765    0.22052E+04    0.23130E+02   -0.12748E+03    0.40720E+06    0.72295E-05
   766    0.22129E+04    0.22853E+02   -0.12695E+03    0.40637E+06    0.73506E-05
   767    0.22204E+04    0.22577E+02   -0.12637E+03    0.40555E+06    0.74354E-05
   768    0.22279E+04    0.22301E+02   -0.12576E+03    0.40473E+06    0.74854E-05
   769    0.22353E+04    0.22025E+02   -0.12512E+03    0.40391E+06    0.75021E-05
   770    0.22425E+04    0.21751E+02   -0.12444E+03    0.40309E+06    0.74872E-05
   771    0.22497E+04    0.21477E+02   -0.12373E+03    0.40228E+06    0.74422E-05
   772    0.22568E+04    0.21205E+02   -0.12298E+03    0.40147E+06    0.73686E-05
   773    0.22638E+04    0.20933E+02   -0.12220E+03    0.40066E+06    0.72680E-05
   774    0.22706E+04    0.20664E+02   -0.12140E+03    0.39985E+06    0.71419E-05
   775    0.22775E+04    0.20395E+02   -0.12055E+03    0.39905E+06    0.69919E-05
   776    0.22841E+04    0.20128E+02   -0.11968E+03    0.39825E+06    0.68195E-05
   777    0.22906E+04    0.19863E+02   -0.11877E+03    0.39745E+06    0.66262E-05
   778    0.22972E+04    0.19600E+02   -0.11783E+03    0.39666E+06    0.64137E-05
   779    0.23034E+04    0.19338E+02   -0.11686E+03    0.39586E+06    0.61835E-05
   780    0.23096E+04    0.19077E+02   -0.11586E+03    0.39507E+06    0.59371E-05
   781    0.23157E+04    0.18821E+02   -0.11483E+03    0.39428E+06    0.56761E-05
   782    0.23216E+04    0.18566E+02   -0.11378E+03    0.39350E+06    0.54020E-05
   783    0.23275E+04    0.18313E+02   -0.11269E+03    0.39272E+06    0.51164E-05
   784    0.23332E+04    0.18063E+02   -0.11157E+03    0.39193E+06    0.48208E-05
   785    0.23386E+04    0.17815E+02   -0.11043E+03    0.39116E+06    0.45168E-05
   786    0.23441E+04    0.17570E+02   -0.10923E+03    0.39038E+06    0.42059E-05
   787    0.23493E+04    0.17328E+02   -0.10802E+03    0.38961E+06    0.38897E-05
   788    0.23543E+04    0.17088E+02   -0.10679E+03    0.38884E+06    0.35698E-05
   789    0.23593E+04    0.16850E+02   -0.10554E+03    0.38807E+06    0.32476E-05
   790    0.23641E+04    0.16618E+02   -0.10424E+03    0.38730E+06    0.29247E-05
   791    0.23688E+04    0.16388E+02   -0.10292E+03    0.38654E+06    0.26027E-05
   792    0.23733E+04    0.16162E+02   -0.10159E+03    0.38577E+06    0.22831E-05
   793    0.23776E+04    0.15940E+02   -0.10021E+03    0.38502E+06    0.19675E-05
   794    0.23817E+04    0.15722E+02   -0.98824E+02    0.38426E+06    0.16575E-05
   795    0.23857E+04    0.15506E+02   -0.97406E+02    0.38350E+06    0.13545E-05
   796    0.23896E+04    0.15295E+02   -0.95972E+02    0.38275E+06    0.10601E-05
   797    0.23932E+04    0.15087E+02   -0.94509E+02    0.38200E+06    0.77596E-06
   798    0.23967E+04    0.14884E+02   -0.93031E+02    0.38125E+06    0.50351E-06
   799    0.24000E+04    0.14684E+02   -0.91529E+02    0.38051E+06    0.24434E-06
   800    0.24032E+04    0.14489E+02   -0.90006E+02    0.37976E+06    0.00000E+00
   801    0.24062E+04    0.14298E+02   -0.88467E+02    0.37902E+06   -0.22829E-06
   802    0.24089E+04    0.14111E+02   -0.86890E+02    0.37828E+06   -0.44061E-06
   803    0.24116E+04    0.13928E+02   -0.85313E+02    0.37755E+06   -0.63739E-06
   804    0.24140E+04    0.13750E+02   -0.83706E+02    0.37681E+06   -0.81903E-06
   805    0.24163E+04    0.13576E+02   -0.82083E+02    0.37608E+06   -0.98596E-06
   806    0.24184E+04    0.13407E+02   -0.80445E+02    0.37535E+06   -0.11386E-05
   807    0.24202E+04    0.13243E+02   -0.78792E+02    0.37462E+06   -0.12773E-05
   808    0.24219E+04    0.13085E+02   -0.77116E+02    0.37390E+06   -0.14026E-05
   809    0.24234E+04    0.12931E+02   -0.75432E+02    0.37317E+06   -0.15148E-05
   810    0.24247E+04    0.12782E+02   -0.73724E+02    0.37245E+06   -0.16144E-05
   811    0.24258E+04    0.12637E+02   -0.72002E+02    0.37173E+06   -0.17017E-05
   812    0.24267E+04    0.12500E+02   -0.70270E+02    0.37101E+06   -0.17772E-05
   813    0.24274E+04    0.12365E+02   -0.68527E+02    0.37030E+06   -0.18414E-05
   814    0.24281E+04    0.12237E+02   -0.66770E+02    0.36959E+06   -0.18945E-05
   815    0.24284E+04    0.12114E+02   -0.65002E+02    0.36888E+06   -0.19371E-05
   816    0.24285E+04    0.11997E+02   -0.63223E+02    0.36817E+06   -0.19696E-05
   817    0.24284E+04    0.11885E+02   -0.61433E+02    0.36746E+06   -0.19923E-05
   818    0.24283E+04    0.11779E+02   -0.59634E+02    0.36676E+06   -0.20057E-05
   819    0.24279E+04    0.11678E+02   -0.57825E+02    0.36605E+06   -0.20102E-05
   820    0.24273E+04    0.11582E+02   -0.56008E+02    0.36535E+06   -0.20062E-05
   821    0.24264E+04    0.11492E+02   -0.54184E+02    0.36465E+06   -0.19941E-05
   822    0.24254E+04    0.11408E+02   -0.52353E+02    0.36396E+06   -0.19744E-05
   823    0.24242E+04    0.11330E+02   -0.50515E+02    0.36326E+06   -0.19475E-05
   824    0.24227E+04    0.11258E+02   -0.48670E+02    0.36257E+06   -0.19137E-05
   825    0.24211E+04    0.11191E+02   -0.46822E+02    0.36188E+06   -0.18735E-05
   826    0.24192E+04    0.11131E+02   -0.44968E+02    0.36119E+06   -0.18273E-05
   827    0.24172E+04    0.11076E+02   -0.43113E+02    0.36051E+06   -0.17755E-05
   828    0.24150E+04    0.11028E+02   -0.41253E+02    0.35982E+06   -0.17186E-05
   829    0.24126E+04    0.10986E+02   -0.39392E+02    0.35914E+06   -0.16569E-05
   830    0.24100E+04    0.10950E+02   -0.37532E+02    0.35846E+06   -0.15908E-05
   831    0.24072E+04    0.10919E+02   -0.35670E+02    0.35778E+06   -0.15209E-05
   832    0.24042E+04    0.10894E+02   -0.33808E+02    0.35710E+06   -0.14475E-05
   833    0.24010E+04    0.10875E+02   -0.31947E+02    0.35643E+06   -0.13709E-05
   834    0.23975E+04    0.10863E+02   -0.30087E+02    0.35576E+06   -0.12917E-05
   835    0.23940E+04    0.10857E+02   -0.28230E+02    0.35508E+06   -0.12103E-05
   836    0.23901E+04    0.10856E+02   -0.26375E+02    0.35442E+06   -0.11270E-05
   837    0.23862E+04    0.10862E+02   -0.24524E+02    0.35375E+06   -0.10422E-05
   838    0.23820E+04    0.10874E+02   -0.22676E+02    0.35308E+06   -0.95651E-06
   839    0.23775E+04    0.10892E+02   -0.20833E+02    0.35242E+06   -0.87018E-06
   840    0.23730E+04    0.10918E+02   -0.18995E+02    0.35176E+06   -0.78367E-06
   841    0.23682E+04    0.10948E+02   -0.17165E+02    0.35110E+06   -0.69739E-06
   842    0.23632E+04    0.10984E+02   -0.15339E+02    0.35044E+06   -0.61176E-06
   843    0.23581E+04    0.11026E+02   -0.13524E+02    0.34979E+06   -0.52720E-06
   844    0.23527E+04    0.11075E+02   -0.11715E+02    0.34913E+06   -0.44412E-06
   845    0.23472E+04    0.11129E+02   -0.99157E+01    0.34848E+06   -0.36293E-06
   846    0.23415E+04    0.11190E+02   -0.81266E+01    0.34783E+06   -0.28406E-06
   847    0.23358E+04    0.11256E+02   -0.63471E+01    0.34718E+06   -0.20792E-06
   848    0.23298E+04    0.11329E+02   -0.45793E+01    0.34653E+06   -0.13491E-06
   849    0.23235E+04    0.11407E+02   -0.28225E+01    0.34589E+06   -0.65471E-07
   850    0.23172E+04    0.11492E+02   -0.10778E+01    0.34525E+06    0.00000E+00
   851    0.23106E+04    0.11582E+02    0.65430E+00    0.34461E+06    0.61170E-07
   852    0.23039E+04    0.11679E+02    0.23734E+01    0.34397E+06    0.11806E-06
   853    0.22970E+04    0.11781E+02    0.40786E+01    0.34333E+06    0.17079E-06
   854    0.22899E+04    0.11890E+02    0.57687E+01    0.34269E+06    0.21946E-06
   855    0.22825E+04    0.12004E+02    0.74445E+01    0.34206E+06    0.26419E-06
   856    0.22752E+04    0.12123E+02    0.91042E+01    0.34143E+06    0.30508E-06
   857    0.22676E+04    0.12248E+02    0.10747E+02    0.34079E+06    0.34226E-06
   858    0.22598E+04    0.12380E+02    0.12373E+02    0.34017E+06    0.37582E-06
   859    0.22519E+04    0.12515E+02    0.13983E+02    0.33954E+06    0.40589E-06
   860    0.22439E+04    0.12657E+02    0.15574E+02    0.33891E+06    0.43257E-06
   861    0.22357E+04    0.12804E+02    0.17145E+02    0.33829E+06    0.45597E-06
   862    0.22274E+04    0.12957E+02    0.18699E+02    0.33767E+06    0.47621E-06
   863    0.22189E+04    0.13115E+02    0.20231E+02    0.33705E+06    0.49340E-06
   864    0.22102E+04    0.13278E+02    0.21744E+02    0.33643E+06    0.50764E-06
   865    0.22013E+04    0.13447E+02    0.23235E+02    0.33581E+06    0.51906E-06
   866    0.21925E+04    0.13620E+02    0.24704E+02    0.33519E+06    0.52775E-06
   867    0.21834E+04    0.13800E+02    0.26151E+02    0.33458E+06    0.53384E-06
   868    0.21743E+04    0.13984E+02    0.27576E+02    0.33397E+06    0.53743E-06
   869    0.21650E+04    0.14173E+02    0.28979E+02    0.33336E+06    0.53863E-06
   870    0.21555E+04    0.14366E+02    0.30357E+02    0.33275E+06    0.53756E-06
   871    0.21459E+04    0.14565E+02    0.31712E+02    0.33214E+06    0.53433E-06
   872    0.21362E+04    0.14769E+02    0.33042E+02    0.33154E+06    0.52904E-06
   873    0.21264E+04    0.14977E+02    0.34348E+02    0.33093E+06    0.52182E-06
   874    0.21164E+04    0.15190E+02    0.35628E+02    0.33033E+06    0.51276E-06
   875    0.21064E+04    0.15406E+02    0.36883E+02    0.32973E+06    0.50199E-06
   876    0.20961E+04    0.15628E+02    0.38112E+02    0.32913E+06    0.48962E-06
   877    0.20860E+04    0.15854E+02    0.39314E+02    0.32853E+06    0.47574E-06
   878    0.20755E+04    0.16083E+02    0.40490E+02    0.32794E+06    0.46049E-06
   879    0.20651E+04    0.16318E+02    0.41639E+02    0.32734E+06    0.44396E-06
   880    0.20545E+04    0.16556E+02    0.42760E+02    0.32675E+06    0.42627E-06
   881    0.20438E+04    0.16798E+02    0.43853E+02    0.32616E+06    0.40753E-06
   882    0.20331E+04    0.17044E+02    0.44917E+02    0.32557E+06    0.38785E-06
   883    0.20223E+04    0.17294E+02    0.45952E+02    0.32498E+06    0.36734E-06
   884    0.20113E+04    0.17546E+02    0.46959E+02    0.32440E+06    0.34612E-06
   885    0.20002E+04    0.17803E+02    0.47936E+02    0.32381E+06    0.32429E-06
   886    0.19892E+04    0.18064E+02    0.48884E+02    0.32323E+06    0.30197E-06
   887    0.19779E+04    0.18327E+02    0.49802E+02    0.32265E+06    0.27927E-06
   888    0.19668E+04    0.18595E+02    0.50689E+02    0.32207E+06    0.25630E-06
   889    0.19553E+04    0.18864E+02    0.51546E+02    0.32149E+06    0.23316E-06
   890    0.19439E+04    0.19137E+02    0.52371E+02    0.32091E+06    0.20998E-06
   891    0.19325E+04    0.19413E+02    0.53166E+02    0.32034E+06    0.18686E-06
   892    0.19210E+04    0.19691E+02    0.53931E+02    0.31977E+06    0.16392E-06
   893    0.19094E+04    0.19973E+02    0.54664E+02    0.31919E+06    0.14126E-06
   894    0.18978E+04    0.20257E+02    0.55366E+02    0.31862E+06    0.11900E-06
   895    0.18861E+04    0.20543E+02    0.56037E+02    0.31805E+06    0.97248E-07
   896    0.18744E+04    0.20832E+02    0.56676E+02    0.31749E+06    0.76114E-07
   897    0.18626E+04    0.21123E+02    0.57284E+02    0.31692E+06    0.55711E-07
   898    0.18508E+04    0.21416E+02    0.57859E+02    0.31636E+06    0.36150E-07
   899    0.18390E+04    0.21711E+02    0.58402E+02    0.31579E+06    0.17543E-07
   900    0.18271E+04    0.22008E+02    0.58914E+02    0.31523E+06    0.00000E+00
   901    0.18153E+04    0.22306E+02    0.59393E+02    0.31467E+06   -0.16390E-07
   902    0.18033E+04    0.22606E+02    0.59841E+02    0.31411E+06   -0.31635E-07
   903    0.17913E+04    0.22908E+02    0.60255E+02    0.31356E+06   -0.45763E-07
   904    0.17794E+04    0.23210E+02    0.60637E+02    0.31300E+06   -0.58804E-07
   905    0.17674E+04    0.23515E+02    0.60985E+02    0.31245E+06   -0.70789E-07
   906    0.17554E+04    0.23820E+02    0.61301E+02    0.31189E+06   -0.81747E-07
   907    0.17434E+04    0.24126E+02    0.61585E+02    0.31134E+06   -0.91708E-07
   908    0.17315E+04    0.24433E+02    0.61836E+02    0.31079E+06   -0.10070E-06
   909    0.17196E+04    0.24741E+02    0.62053E+02    0.31024E+06   -0.10876E-06
   910    0.17075E+04    0.25051E+02    0.62239E+02    0.30970E+06   -0.11591E-06
   911    0.16955E+04    0.25359E+02    0.62391E+02    0.30915E+06   -0.12218E-06
   912    0.16835E+04    0.25669E+02    0.62510E+02    0.30861E+06   -0.12760E-06
   913    0.16713E+04    0.25978E+02    0.62597E+02    0.30806E+06   -0.13221E-06
   914    0.16595E+04    0.26287E+02    0.62652E+02    0.30752E+06   -0.13602E-06
   915    0.16475E+04    0.26597E+02    0.62675E+02    0.30698E+06   -0.13908E-06
   916    0.16356E+04    0.26906E+02    0.62665E+02    0.30644E+06   -0.14141E-06
   917    0.16236E+04    0.27216E+02    0.62623E+02    0.30591E+06   -0.14304E-06
   918    0.16118E+04    0.27525E+02    0.62549E+02    0.30537E+06   -0.14400E-06
   919    0.16000E+04    0.27833E+02    0.62442E+02    0.30484E+06   -0.14433E-06
   920    0.15882E+04    0.28141E+02    0.62303E+02    0.30430E+06   -0.14404E-06
   921    0.15765E+04    0.28448E+02    0.62133E+02    0.30377E+06   -0.14317E-06
   922    0.15647E+04    0.28754E+02    0.61931E+02    0.30324E+06   -0.14176E-06
   923    0.15530E+04    0.29058E+02    0.61698E+02    0.30271E+06   -0.13982E-06
   924    0.15414E+04    0.29362E+02    0.61433E+02    0.30219E+06   -0.13739E-06
   925    0.15299E+04    0.29664E+02    0.61137E+02    0.30166E+06   -0.13451E-06
   926    0.15183E+04    0.29966E+02    0.60811E+02    0.30114E+06   -0.13119E-06
   927    0.15069E+04    0.30266E+02    0.60454E+02    0.30061E+06   -0.12747E-06
   928    0.14955E+04    0.30564E+02    0.60066E+02    0.30009E+06   -0.12339E-06
   929    0.14841E+04    0.30860E+02    0.59649E+02    0.29957E+06   -0.11896E-06
   930    0.14729E+04    0.31154E+02    0.59202E+02    0.29905E+06   -0.11422E-06
   931    0.14616E+04    0.31447E+02    0.58726E+02    0.29853E+06   -0.10920E-06
   932    0.14505E+04    0.31737E+02    0.58220E+02    0.29802E+06   -0.10392E-06
   933    0.14395E+04    0.32025E+02    0.57686E+02    0.29750E+06   -0.98429E-07
   934    0.14285E+04    0.32311E+02    0.57124E+02    0.29699E+06   -0.92743E-07
   935    0.14176E+04    0.32594E+02    0.56532E+02    0.29647E+06   -0.86894E-07
   936    0.14068E+04    0.32875E+02    0.55913E+02    0.29596E+06   -0.80913E-07
   937    0.13961E+04    0.33153E+02    0.55266E+02    0.29545E+06   -0.74830E-07
   938    0.13854E+04    0.33429E+02    0.54592E+02    0.29494E+06   -0.68675E-07
   939    0.13749E+04    0.33701E+02    0.53891E+02    0.29444E+06   -0.62476E-07
   940    0.13644E+04    0.33970E+02    0.53163E+02    0.29393E+06   -0.56265E-07
   941    0.13541E+04    0.34236E+02    0.52409E+02    0.29343E+06   -0.50070E-07
   942    0.13438E+04    0.34499E+02    0.51629E+02    0.29292E+06   -0.43922E-07
   943    0.13337E+04    0.34759E+02    0.50824E+02    0.29242E+06   -0.37851E-07
   944    0.13237E+04    0.35015E+02    0.49993E+02    0.29192E+06   -0.31886E-07
   945    0.13137E+04    0.35267E+02    0.49137E+02    0.29142E+06   -0.26057E-07
   946    0.13039E+04    0.35516E+02    0.48258E+02    0.29092E+06   -0.20395E-07
   947    0.12942E+04    0.35761E+02    0.47355E+02    0.29042E+06   -0.14928E-07
   948    0.12844E+04    0.36003E+02    0.46429E+02    0.28993E+06   -0.96865E-08
   949    0.12749E+04    0.36240E+02    0.45480E+02    0.28943E+06   -0.47006E-08
   950    0.12655E+04    0.36474E+02    0.44508E+02    0.28894E+06    0.00000E+00
   951    0.12563E+04    0.36704E+02    0.43515E+02    0.28844E+06    0.43918E-08
   952    0.12472E+04    0.36930E+02    0.42501E+02    0.28795E+06    0.84765E-08
