#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   386    0.17685E+04    0.26612E+02    0.30183E-07    0.31040E-06   -0.49210E-06    0.26612E+02    0.21042E+02   -0.37839E-08    0.13340E-10   -0.54526E-10    0.30183E-07   -0.37839E-08    0.16094E-12    0.13532E-07    0.13151E-07    0.31040E-06    0.13340E-10    0.13532E-07    0.12766E+00    0.99955E-01   -0.49210E-06   -0.54526E-10    0.13151E-07    0.99955E-01    0.10489E+00
   387    0.17583E+04    0.24694E+02    0.30205E-07    0.28706E-06   -0.45510E-06    0.24694E+02    0.21075E+02   -0.37945E-08    0.12337E-10   -0.50427E-10    0.30205E-07   -0.37945E-08    0.15957E-12    0.13497E-07    0.13116E-07    0.28706E-06    0.12337E-10    0.13497E-07    0.12799E+00    0.10021E+00   -0.45510E-06   -0.50427E-10    0.13116E-07    0.10021E+00    0.10515E+00
   388    0.17485E+04    0.22775E+02    0.30234E-07    0.26345E-06   -0.41766E-06    0.22775E+02    0.21104E+02   -0.38045E-08    0.11322E-10   -0.46279E-10    0.30234E-07   -0.38045E-08    0.15822E-12    0.13461E-07    0.13081E-07    0.26345E-06    0.11322E-10    0.13461E-07    0.12832E+00    0.10047E+00   -0.41766E-06   -0.46279E-10    0.13081E-07    0.10047E+00    0.10542E+00
   389    0.17392E+04    0.20856E+02    0.30270E-07    0.23967E-06   -0.37997E-06    0.20856E+02    0.21127E+02   -0.38139E-08    0.10300E-10   -0.42102E-10    0.30270E-07   -0.38139E-08    0.15687E-12    0.13426E-07    0.13046E-07    0.23967E-06    0.10300E-10    0.13426E-07    0.12864E+00    0.10072E+00   -0.37997E-06   -0.42102E-10    0.13046E-07    0.10072E+00    0.10569E+00
   390    0.17302E+04    0.18938E+02    0.30313E-07    0.21584E-06   -0.34219E-06    0.18938E+02    0.21149E+02   -0.38228E-08    0.92759E-11   -0.37917E-10    0.30313E-07   -0.38228E-08    0.15555E-12    0.13390E-07    0.13012E-07    0.21584E-06    0.92759E-11    0.13390E-07    0.12897E+00    0.10098E+00   -0.34219E-06   -0.37917E-10    0.13012E-07    0.10098E+00    0.10595E+00
   391    0.17218E+04    0.17021E+02    0.30362E-07    0.19208E-06   -0.30452E-06    0.17021E+02    0.21167E+02   -0.38312E-08    0.82547E-11   -0.33742E-10    0.30362E-07   -0.38312E-08    0.15423E-12    0.13355E-07    0.12978E-07    0.19208E-06    0.82547E-11    0.13355E-07    0.12929E+00    0.10123E+00   -0.30452E-06   -0.33742E-10    0.12978E-07    0.10123E+00    0.10622E+00
   392    0.17137E+04    0.15108E+02    0.30417E-07    0.16849E-06   -0.26713E-06    0.15108E+02    0.21182E+02   -0.38389E-08    0.72411E-11   -0.29599E-10    0.30417E-07   -0.38389E-08    0.15293E-12    0.13320E-07    0.12944E-07    0.16849E-06    0.72411E-11    0.13320E-07    0.12962E+00    0.10149E+00   -0.26713E-06   -0.29599E-10    0.12944E-07    0.10149E+00    0.10648E+00
   393    0.17061E+04    0.13197E+02    0.30479E-07    0.14520E-06   -0.23020E-06    0.13197E+02    0.21192E+02   -0.38462E-08    0.62402E-11   -0.25508E-10    0.30479E-07   -0.38462E-08    0.15165E-12    0.13286E-07    0.12910E-07    0.14520E-06    0.62402E-11    0.13286E-07    0.12994E+00    0.10174E+00   -0.23020E-06   -0.25508E-10    0.12910E-07    0.10174E+00    0.10675E+00
   394    0.16989E+04    0.11290E+02    0.30547E-07    0.12232E-06   -0.19393E-06    0.11290E+02    0.21199E+02   -0.38529E-08    0.52568E-11   -0.21488E-10    0.30547E-07   -0.38529E-08    0.15037E-12    0.13251E-07    0.12876E-07    0.12232E-06    0.52568E-11    0.13251E-07    0.13027E+00    0.10200E+00   -0.19393E-06   -0.21488E-10    0.12876E-07    0.10200E+00    0.10702E+00
   395    0.16920E+04    0.93871E+01    0.30620E-07    0.99960E-07   -0.15848E-06    0.93871E+01    0.21201E+02   -0.38590E-08    0.42959E-11   -0.17560E-10    0.30620E-07   -0.38590E-08    0.14911E-12    0.13217E-07    0.12843E-07    0.99960E-07    0.42959E-11    0.13217E-07    0.13060E+00    0.10225E+00   -0.15848E-06   -0.17560E-10    0.12843E-07    0.10225E+00    0.10728E+00
   396    0.16857E+04    0.74908E+01    0.30700E-07    0.78237E-07   -0.12404E-06    0.74908E+01    0.21199E+02   -0.38646E-08    0.33623E-11   -0.13744E-10    0.30700E-07   -0.38646E-08    0.14787E-12    0.13182E-07    0.12810E-07    0.78237E-07    0.33623E-11    0.13182E-07    0.13092E+00    0.10251E+00   -0.12404E-06   -0.13744E-10    0.12810E-07    0.10251E+00    0.10755E+00
   397    0.16797E+04    0.56000E+01    0.30786E-07    0.57265E-07   -0.90788E-07    0.56000E+01    0.21194E+02   -0.38696E-08    0.24610E-11   -0.10060E-10    0.30786E-07   -0.38696E-08    0.14663E-12    0.13148E-07    0.12776E-07    0.57265E-07    0.24610E-11    0.13148E-07    0.13125E+00    0.10276E+00   -0.90788E-07   -0.10060E-10    0.12776E-07    0.10276E+00    0.10782E+00
   398    0.16741E+04    0.37160E+01    0.30877E-07    0.37159E-07   -0.58911E-07    0.37160E+01    0.21185E+02   -0.38741E-08    0.15969E-11   -0.65278E-11    0.30877E-07   -0.38741E-08    0.14541E-12    0.13114E-07    0.12744E-07    0.37159E-07    0.15969E-11    0.13114E-07    0.13157E+00    0.10302E+00   -0.58911E-07   -0.65278E-11    0.12744E-07    0.10302E+00    0.10808E+00
   399    0.16690E+04    0.18397E+01    0.30974E-07    0.18032E-07   -0.28588E-07    0.18397E+01    0.21171E+02   -0.38780E-08    0.77495E-12   -0.31678E-11    0.30974E-07   -0.38780E-08    0.14420E-12    0.13081E-07    0.12711E-07    0.18032E-07    0.77495E-12    0.13081E-07    0.13190E+00    0.10328E+00   -0.28588E-07   -0.31678E-11    0.12711E-07    0.10328E+00    0.10835E+00
   400    0.16642E+04   -0.28152E-01    0.31077E-07    0.00000E+00    0.00000E+00   -0.28152E-01    0.21155E+02   -0.38813E-08    0.00000E+00    0.00000E+00    0.31077E-07   -0.38813E-08    0.14300E-12    0.13047E-07    0.12678E-07    0.00000E+00    0.00000E+00    0.13047E-07    0.13222E+00    0.10353E+00    0.00000E+00    0.00000E+00    0.12678E-07    0.10353E+00    0.10862E+00
   401    0.16599E+04   -0.18869E+01    0.31184E-07   -0.16848E-07    0.26710E-07   -0.18869E+01    0.21134E+02   -0.38841E-08   -0.72404E-12    0.29597E-11    0.31184E-07   -0.38841E-08    0.14182E-12    0.13014E-07    0.12646E-07   -0.16848E-07   -0.72404E-12    0.13014E-07    0.13255E+00    0.10379E+00    0.26710E-07    0.29597E-11    0.12646E-07    0.10379E+00    0.10888E+00
   402    0.16560E+04   -0.37355E+01    0.31297E-07   -0.32517E-07    0.51552E-07   -0.37355E+01    0.21108E+02   -0.38863E-08   -0.13974E-11    0.57124E-11    0.31297E-07   -0.38863E-08    0.14065E-12    0.12980E-07    0.12613E-07   -0.32517E-07   -0.13974E-11    0.12980E-07    0.13287E+00    0.10404E+00    0.51552E-07    0.57124E-11    0.12613E-07    0.10404E+00    0.10915E+00
   403    0.16525E+04   -0.55736E+01    0.31415E-07   -0.47039E-07    0.74575E-07   -0.55736E+01    0.21080E+02   -0.38879E-08   -0.20215E-11    0.82636E-11    0.31415E-07   -0.38879E-08    0.13949E-12    0.12947E-07    0.12581E-07   -0.47039E-07   -0.20215E-11    0.12947E-07    0.13320E+00    0.10430E+00    0.74575E-07    0.82636E-11    0.12581E-07    0.10430E+00    0.10942E+00
   404    0.16493E+04   -0.73995E+01    0.31538E-07   -0.60444E-07    0.95828E-07   -0.73995E+01    0.21047E+02   -0.38890E-08   -0.25976E-11    0.10619E-10    0.31538E-07   -0.38890E-08    0.13834E-12    0.12914E-07    0.12549E-07   -0.60444E-07   -0.25976E-11    0.12914E-07    0.13352E+00    0.10455E+00    0.95828E-07    0.10619E-10    0.12549E-07    0.10455E+00    0.10968E+00
   405    0.16466E+04   -0.92140E+01    0.31666E-07   -0.72763E-07    0.11536E-06   -0.92140E+01    0.21010E+02   -0.38896E-08   -0.31271E-11    0.12783E-10    0.31666E-07   -0.38896E-08    0.13720E-12    0.12882E-07    0.12518E-07   -0.72763E-07   -0.31271E-11    0.12882E-07    0.13385E+00    0.10481E+00    0.11536E-06    0.12783E-10    0.12518E-07    0.10481E+00    0.10995E+00
   406    0.16442E+04   -0.11015E+02    0.31798E-07   -0.84027E-07    0.13322E-06   -0.11015E+02    0.20970E+02   -0.38896E-08   -0.36111E-11    0.14761E-10    0.31798E-07   -0.38896E-08    0.13607E-12    0.12849E-07    0.12486E-07   -0.84027E-07   -0.36111E-11    0.12849E-07    0.13417E+00    0.10506E+00    0.13322E-06    0.14761E-10    0.12486E-07    0.10506E+00    0.11022E+00
   407    0.16423E+04   -0.12804E+02    0.31935E-07   -0.94266E-07    0.14945E-06   -0.12804E+02    0.20925E+02   -0.38890E-08   -0.40511E-11    0.16560E-10    0.31935E-07   -0.38890E-08    0.13496E-12    0.12817E-07    0.12455E-07   -0.94266E-07   -0.40511E-11    0.12817E-07    0.13449E+00    0.10532E+00    0.14945E-06    0.16560E-10    0.12455E-07    0.10532E+00    0.11048E+00
   408    0.16407E+04   -0.14576E+02    0.32076E-07   -0.10351E-06    0.16410E-06   -0.14576E+02    0.20877E+02   -0.38879E-08   -0.44484E-11    0.18184E-10    0.32076E-07   -0.38879E-08    0.13385E-12    0.12784E-07    0.12423E-07   -0.10351E-06   -0.44484E-11    0.12784E-07    0.13482E+00    0.10557E+00    0.16410E-06    0.18184E-10    0.12423E-07    0.10557E+00    0.11075E+00
   409    0.16395E+04   -0.16334E+02    0.32221E-07   -0.11179E-06    0.17723E-06   -0.16334E+02    0.20826E+02   -0.38863E-08   -0.48043E-11    0.19639E-10    0.32221E-07   -0.38863E-08    0.13276E-12    0.12752E-07    0.12392E-07   -0.11179E-06   -0.48043E-11    0.12752E-07    0.13514E+00    0.10583E+00    0.17723E-06    0.19639E-10    0.12392E-07    0.10583E+00    0.11102E+00
   410    0.16387E+04   -0.18077E+02    0.32369E-07   -0.11914E-06    0.18888E-06   -0.18077E+02    0.20770E+02   -0.38841E-08   -0.51201E-11    0.20930E-10    0.32369E-07   -0.38841E-08    0.13168E-12    0.12720E-07    0.12361E-07   -0.11914E-06   -0.51201E-11    0.12720E-07    0.13547E+00    0.10608E+00    0.18888E-06    0.20930E-10    0.12361E-07    0.10608E+00    0.11128E+00
   411    0.16383E+04   -0.19803E+02    0.32522E-07   -0.12559E-06    0.19910E-06   -0.19803E+02    0.20711E+02   -0.38814E-08   -0.53971E-11    0.22062E-10    0.32522E-07   -0.38814E-08    0.13061E-12    0.12688E-07    0.12330E-07   -0.12559E-06   -0.53971E-11    0.12688E-07    0.13579E+00    0.10634E+00    0.19910E-06    0.22062E-10    0.12330E-07    0.10634E+00    0.11155E+00
   412    0.16382E+04   -0.21512E+02    0.32678E-07   -0.13116E-06    0.20794E-06   -0.21512E+02    0.20648E+02   -0.38781E-08   -0.56367E-11    0.23041E-10    0.32678E-07   -0.38781E-08    0.12955E-12    0.12657E-07    0.12300E-07   -0.13116E-06   -0.56367E-11    0.12657E-07    0.13612E+00    0.10659E+00    0.20794E-06    0.23041E-10    0.12300E-07    0.10659E+00    0.11182E+00
   413    0.16384E+04   -0.23203E+02    0.32838E-07   -0.13589E-06    0.21544E-06   -0.23203E+02    0.20581E+02   -0.38743E-08   -0.58401E-11    0.23873E-10    0.32838E-07   -0.38743E-08    0.12850E-12    0.12625E-07    0.12269E-07   -0.13589E-06   -0.58401E-11    0.12625E-07    0.13644E+00    0.10685E+00    0.21544E-06    0.23873E-10    0.12269E-07    0.10685E+00    0.11208E+00
   414    0.16390E+04   -0.24877E+02    0.33001E-07   -0.13982E-06    0.22166E-06   -0.24877E+02    0.20511E+02   -0.38700E-08   -0.60087E-11    0.24562E-10    0.33001E-07   -0.38700E-08    0.12746E-12    0.12594E-07    0.12239E-07   -0.13982E-06   -0.60087E-11    0.12594E-07    0.13676E+00    0.10710E+00    0.22166E-06    0.24562E-10    0.12239E-07    0.10710E+00    0.11235E+00
   415    0.16400E+04   -0.26529E+02    0.33167E-07   -0.14296E-06    0.22665E-06   -0.26529E+02    0.20438E+02   -0.38651E-08   -0.61438E-11    0.25114E-10    0.33167E-07   -0.38651E-08    0.12643E-12    0.12562E-07    0.12209E-07   -0.14296E-06   -0.61438E-11    0.12562E-07    0.13709E+00    0.10736E+00    0.22665E-06    0.25114E-10    0.12209E-07    0.10736E+00    0.11262E+00
   416    0.16413E+04   -0.28164E+02    0.33336E-07   -0.14535E-06    0.23044E-06   -0.28164E+02    0.20361E+02   -0.38597E-08   -0.62467E-11    0.25535E-10    0.33336E-07   -0.38597E-08    0.12541E-12    0.12531E-07    0.12179E-07   -0.14535E-06   -0.62467E-11    0.12531E-07    0.13741E+00    0.10761E+00    0.23044E-06    0.25535E-10    0.12179E-07    0.10761E+00    0.11288E+00
   417    0.16429E+04   -0.29778E+02    0.33508E-07   -0.14703E-06    0.23310E-06   -0.29778E+02    0.20281E+02   -0.38538E-08   -0.63188E-11    0.25830E-10    0.33508E-07   -0.38538E-08    0.12440E-12    0.12500E-07    0.12149E-07   -0.14703E-06   -0.63188E-11    0.12500E-07    0.13773E+00    0.10787E+00    0.23310E-06    0.25830E-10    0.12149E-07    0.10787E+00    0.11315E+00
   418    0.16449E+04   -0.31371E+02    0.33682E-07   -0.14802E-06    0.23467E-06   -0.31371E+02    0.20195E+02   -0.38473E-08   -0.63613E-11    0.26003E-10    0.33682E-07   -0.38473E-08    0.12340E-12    0.12470E-07    0.12119E-07   -0.14802E-06   -0.63613E-11    0.12470E-07    0.13806E+00    0.10812E+00    0.23467E-06    0.26003E-10    0.12119E-07    0.10812E+00    0.11342E+00
   419    0.16472E+04   -0.32941E+02    0.33859E-07   -0.14835E-06    0.23519E-06   -0.32941E+02    0.20108E+02   -0.38404E-08   -0.63755E-11    0.26062E-10    0.33859E-07   -0.38404E-08    0.12242E-12    0.12439E-07    0.12089E-07   -0.14835E-06   -0.63755E-11    0.12439E-07    0.13838E+00    0.10838E+00    0.23519E-06    0.26062E-10    0.12089E-07    0.10838E+00    0.11368E+00
   420    0.16499E+04   -0.34490E+02    0.34039E-07   -0.14806E-06    0.23473E-06   -0.34490E+02    0.20017E+02   -0.38329E-08   -0.63629E-11    0.26010E-10    0.34039E-07   -0.38329E-08    0.12144E-12    0.12408E-07    0.12060E-07   -0.14806E-06   -0.63629E-11    0.12408E-07    0.13870E+00    0.10863E+00    0.23473E-06    0.26010E-10    0.12060E-07    0.10863E+00    0.11395E+00
   421    0.16529E+04   -0.36016E+02    0.34220E-07   -0.14717E-06    0.23332E-06   -0.36016E+02    0.19923E+02   -0.38249E-08   -0.63246E-11    0.25853E-10    0.34220E-07   -0.38249E-08    0.12047E-12    0.12378E-07    0.12031E-07   -0.14717E-06   -0.63246E-11    0.12378E-07    0.13903E+00    0.10889E+00    0.23332E-06    0.25853E-10    0.12031E-07    0.10889E+00    0.11422E+00
   422    0.16562E+04   -0.37519E+02    0.34404E-07   -0.14571E-06    0.23101E-06   -0.37519E+02    0.19825E+02   -0.38164E-08   -0.62620E-11    0.25598E-10    0.34404E-07   -0.38164E-08    0.11951E-12    0.12348E-07    0.12001E-07   -0.14571E-06   -0.62620E-11    0.12348E-07    0.13935E+00    0.10914E+00    0.23101E-06    0.25598E-10    0.12001E-07    0.10914E+00    0.11449E+00
   423    0.16598E+04   -0.38998E+02    0.34589E-07   -0.14372E-06    0.22785E-06   -0.38998E+02    0.19723E+02   -0.38074E-08   -0.61765E-11    0.25248E-10    0.34589E-07   -0.38074E-08    0.11856E-12    0.12318E-07    0.11972E-07   -0.14372E-06   -0.61765E-11    0.12318E-07    0.13967E+00    0.10940E+00    0.22785E-06    0.25248E-10    0.11972E-07    0.10940E+00    0.11475E+00
   424    0.16636E+04   -0.40453E+02    0.34776E-07   -0.14123E-06    0.22390E-06   -0.40453E+02    0.19618E+02   -0.37978E-08   -0.60694E-11    0.24810E-10    0.34776E-07   -0.37978E-08    0.11762E-12    0.12288E-07    0.11944E-07   -0.14123E-06   -0.60694E-11    0.12288E-07    0.13999E+00    0.10965E+00    0.22390E-06    0.24810E-10    0.11944E-07    0.10965E+00    0.11502E+00
   425    0.16678E+04   -0.41881E+02    0.34965E-07   -0.13826E-06    0.21920E-06   -0.41881E+02    0.19510E+02   -0.37878E-08   -0.59419E-11    0.24289E-10    0.34965E-07   -0.37878E-08    0.11669E-12    0.12258E-07    0.11915E-07   -0.13826E-06   -0.59419E-11    0.12258E-07    0.14032E+00    0.10991E+00    0.21920E-06    0.24289E-10    0.11915E-07    0.10991E+00    0.11529E+00
   426    0.16723E+04   -0.43285E+02    0.35155E-07   -0.13485E-06    0.21379E-06   -0.43285E+02    0.19400E+02   -0.37773E-08   -0.57954E-11    0.23690E-10    0.35155E-07   -0.37773E-08    0.11577E-12    0.12228E-07    0.11886E-07   -0.13485E-06   -0.57954E-11    0.12228E-07    0.14064E+00    0.11016E+00    0.21379E-06    0.23690E-10    0.11886E-07    0.11016E+00    0.11555E+00
   427    0.16771E+04   -0.44663E+02    0.35346E-07   -0.13103E-06    0.20773E-06   -0.44663E+02    0.19285E+02   -0.37662E-08   -0.56312E-11    0.23019E-10    0.35346E-07   -0.37662E-08    0.11486E-12    0.12198E-07    0.11858E-07   -0.13103E-06   -0.56312E-11    0.12198E-07    0.14096E+00    0.11041E+00    0.20773E-06    0.23019E-10    0.11858E-07    0.11041E+00    0.11582E+00
   428    0.16821E+04   -0.46013E+02    0.35538E-07   -0.12683E-06    0.20107E-06   -0.46013E+02    0.19168E+02   -0.37547E-08   -0.54506E-11    0.22281E-10    0.35538E-07   -0.37547E-08    0.11396E-12    0.12169E-07    0.11829E-07   -0.12683E-06   -0.54506E-11    0.12169E-07    0.14128E+00    0.11067E+00    0.20107E-06    0.22281E-10    0.11829E-07    0.11067E+00    0.11609E+00
   429    0.16874E+04   -0.47337E+02    0.35731E-07   -0.12228E-06    0.19386E-06   -0.47337E+02    0.19048E+02   -0.37426E-08   -0.52549E-11    0.21481E-10    0.35731E-07   -0.37426E-08    0.11306E-12    0.12140E-07    0.11801E-07   -0.12228E-06   -0.52549E-11    0.12140E-07    0.14161E+00    0.11092E+00    0.19386E-06    0.21481E-10    0.11801E-07    0.11092E+00    0.11635E+00
   430    0.16930E+04   -0.48633E+02    0.35925E-07   -0.11740E-06    0.18613E-06   -0.48633E+02    0.18926E+02   -0.37301E-08   -0.50455E-11    0.20625E-10    0.35925E-07   -0.37301E-08    0.11218E-12    0.12111E-07    0.11773E-07   -0.11740E-06   -0.50455E-11    0.12111E-07    0.14193E+00    0.11118E+00    0.18613E-06    0.20625E-10    0.11773E-07    0.11118E+00    0.11662E+00
   431    0.16989E+04   -0.49901E+02    0.36119E-07   -0.11224E-06    0.17795E-06   -0.49901E+02    0.18800E+02   -0.37171E-08   -0.48237E-11    0.19718E-10    0.36119E-07   -0.37171E-08    0.11130E-12    0.12081E-07    0.11745E-07   -0.11224E-06   -0.48237E-11    0.12081E-07    0.14225E+00    0.11143E+00    0.17795E-06    0.19718E-10    0.11745E-07    0.11143E+00    0.11689E+00
   432    0.17049E+04   -0.51142E+02    0.36314E-07   -0.10682E-06    0.16936E-06   -0.51142E+02    0.18671E+02   -0.37035E-08   -0.45908E-11    0.18766E-10    0.36314E-07   -0.37035E-08    0.11044E-12    0.12053E-07    0.11717E-07   -0.10682E-06   -0.45908E-11    0.12053E-07    0.14257E+00    0.11169E+00    0.16936E-06    0.18766E-10    0.11717E-07    0.11169E+00    0.11715E+00
   433    0.17113E+04   -0.52352E+02    0.36509E-07   -0.10117E-06    0.16040E-06   -0.52352E+02    0.18540E+02   -0.36895E-08   -0.43481E-11    0.17774E-10    0.36509E-07   -0.36895E-08    0.10958E-12    0.12024E-07    0.11690E-07   -0.10117E-06   -0.43481E-11    0.12024E-07    0.14289E+00    0.11194E+00    0.16040E-06    0.17774E-10    0.11690E-07    0.11194E+00    0.11742E+00
   434    0.17178E+04   -0.53535E+02    0.36704E-07   -0.95330E-07    0.15113E-06   -0.53535E+02    0.18406E+02   -0.36750E-08   -0.40969E-11    0.16747E-10    0.36704E-07   -0.36750E-08    0.10873E-12    0.11995E-07    0.11662E-07   -0.95330E-07   -0.40969E-11    0.11995E-07    0.14321E+00    0.11220E+00    0.15113E-06    0.16747E-10    0.11662E-07    0.11220E+00    0.11769E+00
   435    0.17246E+04   -0.54687E+02    0.36900E-07   -0.89318E-07    0.14160E-06   -0.54687E+02    0.18270E+02   -0.36601E-08   -0.38385E-11    0.15691E-10    0.36900E-07   -0.36601E-08    0.10788E-12    0.11967E-07    0.11635E-07   -0.89318E-07   -0.38385E-11    0.11967E-07    0.14353E+00    0.11245E+00    0.14160E-06    0.15691E-10    0.11635E-07    0.11245E+00    0.11796E+00
   436    0.17317E+04   -0.55810E+02    0.37095E-07   -0.83170E-07    0.13186E-06   -0.55810E+02    0.18132E+02   -0.36446E-08   -0.35743E-11    0.14611E-10    0.37095E-07   -0.36446E-08    0.10705E-12    0.11938E-07    0.11607E-07   -0.83170E-07   -0.35743E-11    0.11938E-07    0.14386E+00    0.11270E+00    0.13186E-06    0.14611E-10    0.11607E-07    0.11270E+00    0.11822E+00
   437    0.17389E+04   -0.56902E+02    0.37289E-07   -0.76918E-07    0.12194E-06   -0.56902E+02    0.17990E+02   -0.36287E-08   -0.33056E-11    0.13512E-10    0.37289E-07   -0.36287E-08    0.10622E-12    0.11910E-07    0.11580E-07   -0.76918E-07   -0.33056E-11    0.11910E-07    0.14418E+00    0.11296E+00    0.12194E-06    0.13512E-10    0.11580E-07    0.11296E+00    0.11849E+00
   438    0.17464E+04   -0.57962E+02    0.37483E-07   -0.70590E-07    0.11191E-06   -0.57962E+02    0.17846E+02   -0.36123E-08   -0.30337E-11    0.12401E-10    0.37483E-07   -0.36123E-08    0.10541E-12    0.11882E-07    0.11553E-07   -0.70590E-07   -0.30337E-11    0.11882E-07    0.14450E+00    0.11321E+00    0.11191E-06    0.12401E-10    0.11553E-07    0.11321E+00    0.11876E+00
   439    0.17541E+04   -0.58992E+02    0.37676E-07   -0.64219E-07    0.10181E-06   -0.58992E+02    0.17701E+02   -0.35954E-08   -0.27599E-11    0.11282E-10    0.37676E-07   -0.35954E-08    0.10460E-12    0.11854E-07    0.11526E-07   -0.64219E-07   -0.27599E-11    0.11854E-07    0.14482E+00    0.11347E+00    0.10181E-06    0.11282E-10    0.11526E-07    0.11347E+00    0.11902E+00
   440    0.17620E+04   -0.59990E+02    0.37869E-07   -0.57834E-07    0.91690E-07   -0.59990E+02    0.17552E+02   -0.35780E-08   -0.24855E-11    0.10160E-10    0.37869E-07   -0.35780E-08    0.10379E-12    0.11826E-07    0.11500E-07   -0.57834E-07   -0.24855E-11    0.11826E-07    0.14514E+00    0.11372E+00    0.91690E-07    0.10160E-10    0.11500E-07    0.11372E+00    0.11929E+00
   441    0.17702E+04   -0.60957E+02    0.38060E-07   -0.51467E-07    0.81595E-07   -0.60957E+02    0.17402E+02   -0.35602E-08   -0.22118E-11    0.90414E-11    0.38060E-07   -0.35602E-08    0.10300E-12    0.11798E-07    0.11473E-07   -0.51467E-07   -0.22118E-11    0.11798E-07    0.14546E+00    0.11397E+00    0.81595E-07    0.90414E-11    0.11473E-07    0.11397E+00    0.11956E+00
   442    0.17784E+04   -0.61892E+02    0.38250E-07   -0.45148E-07    0.71576E-07   -0.61892E+02    0.17249E+02   -0.35419E-08   -0.19403E-11    0.79313E-11    0.38250E-07   -0.35419E-08    0.10221E-12    0.11770E-07    0.11446E-07   -0.45148E-07   -0.19403E-11    0.11770E-07    0.14578E+00    0.11423E+00    0.71576E-07    0.79313E-11    0.11446E-07    0.11423E+00    0.11982E+00
   443    0.17869E+04   -0.62794E+02    0.38439E-07   -0.38907E-07    0.61683E-07   -0.62794E+02    0.17094E+02   -0.35232E-08   -0.16721E-11    0.68349E-11    0.38439E-07   -0.35232E-08    0.10143E-12    0.11743E-07    0.11420E-07   -0.38907E-07   -0.16721E-11    0.11743E-07    0.14610E+00    0.11448E+00    0.61683E-07    0.68349E-11    0.11420E-07    0.11448E+00    0.12009E+00
   444    0.17955E+04   -0.63663E+02    0.38626E-07   -0.32776E-07    0.51962E-07   -0.63663E+02    0.16938E+02   -0.35040E-08   -0.14086E-11    0.57578E-11    0.38626E-07   -0.35040E-08    0.10066E-12    0.11715E-07    0.11394E-07   -0.32776E-07   -0.14086E-11    0.11715E-07    0.14642E+00    0.11473E+00    0.51962E-07    0.57578E-11    0.11394E-07    0.11473E+00    0.12036E+00
   445    0.18043E+04   -0.64499E+02    0.38812E-07   -0.26784E-07    0.42464E-07   -0.64499E+02    0.16779E+02   -0.34843E-08   -0.11511E-11    0.47053E-11    0.38812E-07   -0.34843E-08    0.99897E-13    0.11688E-07    0.11368E-07   -0.26784E-07   -0.11511E-11    0.11688E-07    0.14674E+00    0.11499E+00    0.42464E-07    0.47053E-11    0.11368E-07    0.11499E+00    0.12062E+00
   446    0.18132E+04   -0.65301E+02    0.38996E-07   -0.20964E-07    0.33235E-07   -0.65301E+02    0.16619E+02   -0.34642E-08   -0.90093E-12    0.36828E-11    0.38996E-07   -0.34642E-08    0.99139E-13    0.11661E-07    0.11342E-07   -0.20964E-07   -0.90093E-12    0.11661E-07    0.14706E+00    0.11524E+00    0.33235E-07    0.36828E-11    0.11342E-07    0.11524E+00    0.12089E+00
   447    0.18223E+04   -0.66071E+02    0.39178E-07   -0.15344E-07    0.24326E-07   -0.66071E+02    0.16458E+02   -0.34436E-08   -0.65943E-12    0.26956E-11    0.39178E-07   -0.34436E-08    0.98388E-13    0.11634E-07    0.11316E-07   -0.15344E-07   -0.65943E-12    0.11634E-07    0.14738E+00    0.11549E+00    0.24326E-07    0.26956E-11    0.11316E-07    0.11549E+00    0.12116E+00
   448    0.18315E+04   -0.66808E+02    0.39358E-07   -0.99566E-08    0.15785E-07   -0.66808E+02    0.16294E+02   -0.34226E-08   -0.42789E-12    0.17491E-11    0.39358E-07   -0.34226E-08    0.97644E-13    0.11607E-07    0.11290E-07   -0.99566E-08   -0.42789E-12    0.11607E-07    0.14770E+00    0.11575E+00    0.15785E-07    0.17491E-11    0.11290E-07    0.11575E+00    0.12142E+00
   449    0.18410E+04   -0.67509E+02    0.39535E-07   -0.48317E-08    0.76601E-08   -0.67509E+02    0.16129E+02   -0.34011E-08   -0.20765E-12    0.84881E-12    0.39535E-07   -0.34011E-08    0.96907E-13    0.11580E-07    0.11264E-07   -0.48317E-08   -0.20765E-12    0.11580E-07    0.14802E+00    0.11600E+00    0.76601E-08    0.84881E-12    0.11264E-07    0.11600E+00    0.12169E+00
   450    0.18506E+04   -0.68178E+02    0.39710E-07    0.00000E+00    0.00000E+00   -0.68178E+02    0.15963E+02   -0.33791E-08    0.00000E+00    0.00000E+00    0.39710E-07   -0.33791E-08    0.96177E-13    0.11553E-07    0.11238E-07    0.00000E+00    0.00000E+00    0.11553E-07    0.14834E+00    0.11625E+00    0.00000E+00    0.00000E+00    0.11238E-07    0.11625E+00    0.12196E+00
