#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   375    0.19094E+04    0.47440E+02    0.30420E-07   -0.52751E-05    0.65265E-02    0.47440E+02    0.20432E+02   -0.36323E-08    0.31148E-07   -0.30952E-08    0.30420E-07   -0.36323E-08    0.17701E-12    0.16052E-07    0.19743E-07   -0.52751E-05    0.31148E-07    0.16052E-07    0.68355E-01    0.17219E-02    0.65265E-02   -0.30952E-08    0.19743E-07    0.17219E-02    0.95138E-02
   376    0.18944E+04    0.45581E+02    0.30359E-07   -0.58180E-05    0.64957E-02    0.45581E+02    0.20506E+02   -0.36488E-08    0.29726E-07   -0.68658E-08    0.30359E-07   -0.36488E-08    0.17546E-12    0.16002E-07    0.19660E-07   -0.58180E-05    0.29726E-07    0.16002E-07    0.68508E-01    0.17256E-02    0.64957E-02   -0.68658E-08    0.19660E-07    0.17256E-02    0.95233E-02
   377    0.18799E+04    0.43714E+02    0.30306E-07   -0.62273E-05    0.64652E-02    0.43714E+02    0.20576E+02   -0.36647E-08    0.28275E-07   -0.10637E-07    0.30306E-07   -0.36647E-08    0.17393E-12    0.15952E-07    0.19577E-07   -0.62273E-05    0.28275E-07    0.15952E-07    0.68661E-01    0.17293E-02    0.64652E-02   -0.10637E-07    0.19577E-07    0.17293E-02    0.95329E-02
   378    0.18658E+04    0.41837E+02    0.30262E-07   -0.65106E-05    0.64348E-02    0.41837E+02    0.20642E+02   -0.36801E-08    0.26798E-07   -0.14400E-07    0.30262E-07   -0.36801E-08    0.17242E-12    0.15903E-07    0.19495E-07   -0.65106E-05    0.26798E-07    0.15903E-07    0.68813E-01    0.17330E-02    0.64348E-02   -0.14400E-07    0.19495E-07    0.17330E-02    0.95425E-02
   379    0.18521E+04    0.39954E+02    0.30225E-07   -0.66754E-05    0.64046E-02    0.39954E+02    0.20705E+02   -0.36949E-08    0.25300E-07   -0.18146E-07    0.30225E-07   -0.36949E-08    0.17092E-12    0.15854E-07    0.19413E-07   -0.66754E-05    0.25300E-07    0.15854E-07    0.68966E-01    0.17367E-02    0.64046E-02   -0.18146E-07    0.19413E-07    0.17367E-02    0.95521E-02
   380    0.18389E+04    0.38062E+02    0.30196E-07   -0.67292E-05    0.63746E-02    0.38062E+02    0.20766E+02   -0.37092E-08    0.23786E-07   -0.21865E-07    0.30196E-07   -0.37092E-08    0.16944E-12    0.15805E-07    0.19332E-07   -0.67292E-05    0.23786E-07    0.15805E-07    0.69119E-01    0.17403E-02    0.63746E-02   -0.21865E-07    0.19332E-07    0.17403E-02    0.95617E-02
   381    0.18261E+04    0.36164E+02    0.30175E-07   -0.66794E-05    0.63448E-02    0.36164E+02    0.20819E+02   -0.37230E-08    0.22258E-07   -0.25549E-07    0.30175E-07   -0.37230E-08    0.16798E-12    0.15757E-07    0.19252E-07   -0.66794E-05    0.22258E-07    0.15757E-07    0.69272E-01    0.17440E-02    0.63448E-02   -0.25549E-07    0.19252E-07    0.17440E-02    0.95713E-02
   382    0.18136E+04    0.34262E+02    0.30161E-07   -0.65336E-05    0.63152E-02    0.34262E+02    0.20872E+02   -0.37363E-08    0.20723E-07   -0.29188E-07    0.30161E-07   -0.37363E-08    0.16653E-12    0.15709E-07    0.19171E-07   -0.65336E-05    0.20723E-07    0.15709E-07    0.69426E-01    0.17477E-02    0.63152E-02   -0.29188E-07    0.19171E-07    0.17477E-02    0.95809E-02
   383    0.18017E+04    0.32354E+02    0.30155E-07   -0.62992E-05    0.62857E-02    0.32354E+02    0.20920E+02   -0.37490E-08    0.19183E-07   -0.32774E-07    0.30155E-07   -0.37490E-08    0.16510E-12    0.15661E-07    0.19092E-07   -0.62992E-05    0.19183E-07    0.15661E-07    0.69579E-01    0.17514E-02    0.62857E-02   -0.32774E-07    0.19092E-07    0.17514E-02    0.95906E-02
   384    0.17903E+04    0.30443E+02    0.30156E-07   -0.59838E-05    0.62563E-02    0.30443E+02    0.20963E+02   -0.37611E-08    0.17643E-07   -0.36298E-07    0.30156E-07   -0.37611E-08    0.16368E-12    0.15614E-07    0.19013E-07   -0.59838E-05    0.17643E-07    0.15614E-07    0.69733E-01    0.17551E-02    0.62563E-02   -0.36298E-07    0.19013E-07    0.17551E-02    0.96002E-02
   385    0.17792E+04    0.28528E+02    0.30164E-07   -0.55949E-05    0.62272E-02    0.28528E+02    0.21005E+02   -0.37728E-08    0.16107E-07   -0.39750E-07    0.30164E-07   -0.37728E-08    0.16228E-12    0.15567E-07    0.18934E-07   -0.55949E-05    0.16107E-07    0.15567E-07    0.69886E-01    0.17589E-02    0.62272E-02   -0.39750E-07    0.18934E-07    0.17589E-02    0.96099E-02
   386    0.17685E+04    0.26612E+02    0.30180E-07   -0.51399E-05    0.61982E-02    0.26612E+02    0.21042E+02   -0.37839E-08    0.14580E-07   -0.43121E-07    0.30180E-07   -0.37839E-08    0.16090E-12    0.15520E-07    0.18856E-07   -0.51399E-05    0.14580E-07    0.15520E-07    0.70040E-01    0.17626E-02    0.61982E-02   -0.43121E-07    0.18856E-07    0.17626E-02    0.96197E-02
   387    0.17583E+04    0.24693E+02    0.30202E-07   -0.46264E-05    0.61693E-02    0.24693E+02    0.21075E+02   -0.37944E-08    0.13065E-07   -0.46403E-07    0.30202E-07   -0.37944E-08    0.15953E-12    0.15474E-07    0.18778E-07   -0.46264E-05    0.13065E-07    0.15474E-07    0.70194E-01    0.17663E-02    0.61693E-02   -0.46403E-07    0.18778E-07    0.17663E-02    0.96294E-02
   388    0.17485E+04    0.22774E+02    0.30231E-07   -0.40618E-05    0.61406E-02    0.22774E+02    0.21104E+02   -0.38044E-08    0.11567E-07   -0.49587E-07    0.30231E-07   -0.38044E-08    0.15817E-12    0.15428E-07    0.18701E-07   -0.40618E-05    0.11567E-07    0.15428E-07    0.70348E-01    0.17700E-02    0.61406E-02   -0.49587E-07    0.18701E-07    0.17700E-02    0.96392E-02
   389    0.17391E+04    0.20855E+02    0.30267E-07   -0.34538E-05    0.61121E-02    0.20855E+02    0.21127E+02   -0.38138E-08    0.10090E-07   -0.52663E-07    0.30267E-07   -0.38138E-08    0.15683E-12    0.15382E-07    0.18624E-07   -0.34538E-05    0.10090E-07    0.15382E-07    0.70502E-01    0.17737E-02    0.61121E-02   -0.52663E-07    0.18624E-07    0.17737E-02    0.96490E-02
   390    0.17302E+04    0.18938E+02    0.30310E-07   -0.28096E-05    0.60837E-02    0.18938E+02    0.21149E+02   -0.38227E-08    0.86376E-08   -0.55622E-07    0.30310E-07   -0.38227E-08    0.15550E-12    0.15336E-07    0.18548E-07   -0.28096E-05    0.86376E-08    0.15336E-07    0.70656E-01    0.17774E-02    0.60837E-02   -0.55622E-07    0.18548E-07    0.17774E-02    0.96588E-02
   391    0.17218E+04    0.17021E+02    0.30359E-07   -0.21370E-05    0.60554E-02    0.17021E+02    0.21167E+02   -0.38311E-08    0.72147E-08   -0.58456E-07    0.30359E-07   -0.38311E-08    0.15419E-12    0.15291E-07    0.18473E-07   -0.21370E-05    0.72147E-08    0.15291E-07    0.70810E-01    0.17812E-02    0.60554E-02   -0.58456E-07    0.18473E-07    0.17812E-02    0.96687E-02
   392    0.17137E+04    0.15107E+02    0.30414E-07   -0.14432E-05    0.60273E-02    0.15107E+02    0.21182E+02   -0.38389E-08    0.58254E-08   -0.61155E-07    0.30414E-07   -0.38389E-08    0.15289E-12    0.15246E-07    0.18398E-07   -0.14432E-05    0.58254E-08    0.15246E-07    0.70965E-01    0.17849E-02    0.60273E-02   -0.61155E-07    0.18398E-07    0.17849E-02    0.96786E-02
   393    0.17061E+04    0.13196E+02    0.30476E-07   -0.73598E-06    0.59993E-02    0.13196E+02    0.21192E+02   -0.38461E-08    0.44737E-08   -0.63710E-07    0.30476E-07   -0.38461E-08    0.15160E-12    0.15201E-07    0.18323E-07   -0.73598E-06    0.44737E-08    0.15201E-07    0.71119E-01    0.17886E-02    0.59993E-02   -0.63710E-07    0.18323E-07    0.17886E-02    0.96885E-02
   394    0.16989E+04    0.11290E+02    0.30544E-07   -0.22681E-07    0.59714E-02    0.11290E+02    0.21199E+02   -0.38528E-08    0.31639E-08   -0.66112E-07    0.30544E-07   -0.38528E-08    0.15033E-12    0.15157E-07    0.18249E-07   -0.22681E-07    0.31639E-08    0.15157E-07    0.71274E-01    0.17923E-02    0.59714E-02   -0.66112E-07    0.18249E-07    0.17923E-02    0.96985E-02
   395    0.16920E+04    0.93867E+01    0.30618E-07    0.68916E-06    0.59437E-02    0.93867E+01    0.21201E+02   -0.38589E-08    0.19002E-08   -0.68353E-07    0.30618E-07   -0.38589E-08    0.14907E-12    0.15113E-07    0.18175E-07    0.68916E-06    0.19002E-08    0.15113E-07    0.71429E-01    0.17961E-02    0.59437E-02   -0.68353E-07    0.18175E-07    0.17961E-02    0.97085E-02
   396    0.16857E+04    0.74904E+01    0.30697E-07    0.13921E-05    0.59161E-02    0.74904E+01    0.21199E+02   -0.38645E-08    0.68666E-09   -0.70423E-07    0.30697E-07   -0.38645E-08    0.14782E-12    0.15069E-07    0.18102E-07    0.13921E-05    0.68666E-09    0.15069E-07    0.71584E-01    0.17998E-02    0.59161E-02   -0.70423E-07    0.18102E-07    0.17998E-02    0.97186E-02
   397    0.16797E+04    0.55997E+01    0.30783E-07    0.20785E-05    0.58886E-02    0.55997E+01    0.21194E+02   -0.38695E-08   -0.47241E-09   -0.72313E-07    0.30783E-07   -0.38695E-08    0.14659E-12    0.15025E-07    0.18030E-07    0.20785E-05   -0.47241E-09    0.15025E-07    0.71739E-01    0.18036E-02    0.58886E-02   -0.72313E-07    0.18030E-07    0.18036E-02    0.97287E-02
   398    0.16741E+04    0.37157E+01    0.30874E-07    0.27410E-05    0.58612E-02    0.37157E+01    0.21185E+02   -0.38740E-08   -0.15729E-08   -0.74015E-07    0.30874E-07   -0.38740E-08    0.14537E-12    0.14982E-07    0.17958E-07    0.27410E-05   -0.15729E-08    0.14982E-07    0.71894E-01    0.18073E-02    0.58612E-02   -0.74015E-07    0.17958E-07    0.18073E-02    0.97389E-02
   399    0.16690E+04    0.18393E+01    0.30971E-07    0.33720E-05    0.58339E-02    0.18393E+01    0.21171E+02   -0.38779E-08   -0.26105E-08   -0.75518E-07    0.30971E-07   -0.38779E-08    0.14416E-12    0.14939E-07    0.17886E-07    0.33720E-05   -0.26105E-08    0.14939E-07    0.72049E-01    0.18110E-02    0.58339E-02   -0.75518E-07    0.17886E-07    0.18110E-02    0.97491E-02
   400    0.16642E+04   -0.28481E-01    0.31074E-07    0.39641E-05    0.58068E-02   -0.28481E-01    0.21155E+02   -0.38812E-08   -0.35811E-08   -0.76815E-07    0.31074E-07   -0.38812E-08    0.14296E-12    0.14896E-07    0.17815E-07    0.39641E-05   -0.35811E-08    0.14896E-07    0.72204E-01    0.18148E-02    0.58068E-02   -0.76815E-07    0.17815E-07    0.18148E-02    0.97593E-02
   401    0.16599E+04   -0.18872E+01    0.31182E-07    0.45111E-05    0.57798E-02   -0.18872E+01    0.21134E+02   -0.38840E-08   -0.44815E-08   -0.77898E-07    0.31182E-07   -0.38840E-08    0.14178E-12    0.14853E-07    0.17744E-07    0.45111E-05   -0.44815E-08    0.14853E-07    0.72360E-01    0.18185E-02    0.57798E-02   -0.77898E-07    0.17744E-07    0.18185E-02    0.97696E-02
   402    0.16560E+04   -0.37358E+01    0.31295E-07    0.50130E-05    0.57528E-02   -0.37358E+01    0.21108E+02   -0.38862E-08   -0.53126E-08   -0.78770E-07    0.31295E-07   -0.38862E-08    0.14060E-12    0.14811E-07    0.17674E-07    0.50130E-05   -0.53126E-08    0.14811E-07    0.72515E-01    0.18223E-02    0.57528E-02   -0.78770E-07    0.17674E-07    0.18223E-02    0.97800E-02
   403    0.16525E+04   -0.55739E+01    0.31413E-07    0.54708E-05    0.57260E-02   -0.55739E+01    0.21080E+02   -0.38879E-08   -0.60762E-08   -0.79437E-07    0.31413E-07   -0.38879E-08    0.13944E-12    0.14769E-07    0.17604E-07    0.54708E-05   -0.60762E-08    0.14769E-07    0.72671E-01    0.18260E-02    0.57260E-02   -0.79437E-07    0.17604E-07    0.18260E-02    0.97904E-02
   404    0.16493E+04   -0.73998E+01    0.31536E-07    0.58859E-05    0.56993E-02   -0.73998E+01    0.21047E+02   -0.38890E-08   -0.67741E-08   -0.79903E-07    0.31536E-07   -0.38890E-08    0.13829E-12    0.14727E-07    0.17535E-07    0.58859E-05   -0.67741E-08    0.14727E-07    0.72827E-01    0.18298E-02    0.56993E-02   -0.79903E-07    0.17535E-07    0.18298E-02    0.98009E-02
   405    0.16466E+04   -0.92143E+01    0.31663E-07    0.62595E-05    0.56727E-02   -0.92143E+01    0.21010E+02   -0.38895E-08   -0.74083E-08   -0.80174E-07    0.31663E-07   -0.38895E-08    0.13716E-12    0.14685E-07    0.17466E-07    0.62595E-05   -0.74083E-08    0.14685E-07    0.72983E-01    0.18336E-02    0.56727E-02   -0.80174E-07    0.17466E-07    0.18336E-02    0.98113E-02
   406    0.16442E+04   -0.11015E+02    0.31796E-07    0.65927E-05    0.56462E-02   -0.11015E+02    0.20969E+02   -0.38895E-08   -0.79805E-08   -0.80254E-07    0.31796E-07   -0.38895E-08    0.13603E-12    0.14644E-07    0.17398E-07    0.65927E-05   -0.79805E-08    0.14644E-07    0.73138E-01    0.18373E-02    0.56462E-02   -0.80254E-07    0.17398E-07    0.18373E-02    0.98219E-02
   407    0.16423E+04   -0.12804E+02    0.31932E-07    0.68869E-05    0.56199E-02   -0.12804E+02    0.20925E+02   -0.38889E-08   -0.84927E-08   -0.80150E-07    0.31932E-07   -0.38889E-08    0.13491E-12    0.14603E-07    0.17331E-07    0.68869E-05   -0.84927E-08    0.14603E-07    0.73295E-01    0.18411E-02    0.56199E-02   -0.80150E-07    0.17331E-07    0.18411E-02    0.98325E-02
   408    0.16407E+04   -0.14576E+02    0.32073E-07    0.71432E-05    0.55936E-02   -0.14576E+02    0.20877E+02   -0.38878E-08   -0.89466E-08   -0.79865E-07    0.32073E-07   -0.38878E-08    0.13381E-12    0.14562E-07    0.17263E-07    0.71432E-05   -0.89466E-08    0.14562E-07    0.73451E-01    0.18449E-02    0.55936E-02   -0.79865E-07    0.17263E-07    0.18449E-02    0.98431E-02
   409    0.16395E+04   -0.16335E+02    0.32218E-07    0.73629E-05    0.55674E-02   -0.16335E+02    0.20826E+02   -0.38862E-08   -0.93441E-08   -0.79406E-07    0.32218E-07   -0.38862E-08    0.13272E-12    0.14522E-07    0.17196E-07    0.73629E-05   -0.93441E-08    0.14522E-07    0.73607E-01    0.18486E-02    0.55674E-02   -0.79406E-07    0.17196E-07    0.18486E-02    0.98537E-02
   410    0.16387E+04   -0.18078E+02    0.32367E-07    0.75472E-05    0.55414E-02   -0.18078E+02    0.20770E+02   -0.38840E-08   -0.96871E-08   -0.78777E-07    0.32367E-07   -0.38840E-08    0.13164E-12    0.14481E-07    0.17130E-07    0.75472E-05   -0.96871E-08    0.14481E-07    0.73764E-01    0.18524E-02    0.55414E-02   -0.78777E-07    0.17130E-07    0.18524E-02    0.98644E-02
   411    0.16383E+04   -0.19803E+02    0.32519E-07    0.76973E-05    0.55155E-02   -0.19803E+02    0.20711E+02   -0.38812E-08   -0.99774E-08   -0.77983E-07    0.32519E-07   -0.38812E-08    0.13056E-12    0.14441E-07    0.17064E-07    0.76973E-05   -0.99774E-08    0.14441E-07    0.73920E-01    0.18562E-02    0.55155E-02   -0.77983E-07    0.17064E-07    0.18562E-02    0.98752E-02
   412    0.16382E+04   -0.21512E+02    0.32676E-07    0.78145E-05    0.54897E-02   -0.21512E+02    0.20648E+02   -0.38780E-08   -0.10217E-07   -0.77029E-07    0.32676E-07   -0.38780E-08    0.12950E-12    0.14401E-07    0.16999E-07    0.78145E-05   -0.10217E-07    0.14401E-07    0.74077E-01    0.18600E-02    0.54897E-02   -0.77029E-07    0.16999E-07    0.18600E-02    0.98859E-02
   413    0.16384E+04   -0.23204E+02    0.32835E-07    0.79000E-05    0.54640E-02   -0.23204E+02    0.20581E+02   -0.38742E-08   -0.10407E-07   -0.75921E-07    0.32835E-07   -0.38742E-08    0.12845E-12    0.14362E-07    0.16934E-07    0.79000E-05   -0.10407E-07    0.14362E-07    0.74233E-01    0.18638E-02    0.54640E-02   -0.75921E-07    0.16934E-07    0.18638E-02    0.98967E-02
   414    0.16390E+04   -0.24877E+02    0.32998E-07    0.79550E-05    0.54384E-02   -0.24877E+02    0.20511E+02   -0.38698E-08   -0.10551E-07   -0.74664E-07    0.32998E-07   -0.38698E-08    0.12742E-12    0.14322E-07    0.16869E-07    0.79550E-05   -0.10551E-07    0.14322E-07    0.74390E-01    0.18675E-02    0.54384E-02   -0.74664E-07    0.16869E-07    0.18675E-02    0.99075E-02
   415    0.16400E+04   -0.26530E+02    0.33164E-07    0.79808E-05    0.54129E-02   -0.26530E+02    0.20438E+02   -0.38650E-08   -0.10649E-07   -0.73263E-07    0.33164E-07   -0.38650E-08    0.12639E-12    0.14283E-07    0.16805E-07    0.79808E-05   -0.10649E-07    0.14283E-07    0.74547E-01    0.18713E-02    0.54129E-02   -0.73263E-07    0.16805E-07    0.18713E-02    0.99184E-02
   416    0.16413E+04   -0.28164E+02    0.33333E-07    0.79785E-05    0.53876E-02   -0.28164E+02    0.20361E+02   -0.38596E-08   -0.10704E-07   -0.71723E-07    0.33333E-07   -0.38596E-08    0.12537E-12    0.14244E-07    0.16741E-07    0.79785E-05   -0.10704E-07    0.14244E-07    0.74704E-01    0.18751E-02    0.53876E-02   -0.71723E-07    0.16741E-07    0.18751E-02    0.99293E-02
   417    0.16429E+04   -0.29779E+02    0.33505E-07    0.79495E-05    0.53623E-02   -0.29779E+02    0.20281E+02   -0.38537E-08   -0.10717E-07   -0.70049E-07    0.33505E-07   -0.38537E-08    0.12436E-12    0.14205E-07    0.16678E-07    0.79495E-05   -0.10717E-07    0.14205E-07    0.74861E-01    0.18789E-02    0.53623E-02   -0.70049E-07    0.16678E-07    0.18789E-02    0.99402E-02
   418    0.16449E+04   -0.31371E+02    0.33680E-07    0.78949E-05    0.53372E-02   -0.31371E+02    0.20195E+02   -0.38472E-08   -0.10691E-07   -0.68247E-07    0.33680E-07   -0.38472E-08    0.12336E-12    0.14167E-07    0.16615E-07    0.78949E-05   -0.10691E-07    0.14167E-07    0.75019E-01    0.18827E-02    0.53372E-02   -0.68247E-07    0.16615E-07    0.18827E-02    0.99511E-02
   419    0.16472E+04   -0.32942E+02    0.33857E-07    0.78160E-05    0.53122E-02   -0.32942E+02    0.20108E+02   -0.38402E-08   -0.10626E-07   -0.66320E-07    0.33857E-07   -0.38402E-08    0.12238E-12    0.14129E-07    0.16553E-07    0.78160E-05   -0.10626E-07    0.14129E-07    0.75176E-01    0.18865E-02    0.53122E-02   -0.66320E-07    0.16553E-07    0.18865E-02    0.99620E-02
   420    0.16499E+04   -0.34490E+02    0.34036E-07    0.77139E-05    0.52874E-02   -0.34490E+02    0.20017E+02   -0.38328E-08   -0.10526E-07   -0.64275E-07    0.34036E-07   -0.38328E-08    0.12140E-12    0.14091E-07    0.16491E-07    0.77139E-05   -0.10526E-07    0.14091E-07    0.75333E-01    0.18903E-02    0.52874E-02   -0.64275E-07    0.16491E-07    0.18903E-02    0.99730E-02
   421    0.16529E+04   -0.36016E+02    0.34218E-07    0.75900E-05    0.52626E-02   -0.36016E+02    0.19923E+02   -0.38248E-08   -0.10391E-07   -0.62117E-07    0.34218E-07   -0.38248E-08    0.12043E-12    0.14053E-07    0.16429E-07    0.75900E-05   -0.10391E-07    0.14053E-07    0.75491E-01    0.18941E-02    0.52626E-02   -0.62117E-07    0.16429E-07    0.18941E-02    0.99840E-02
   422    0.16562E+04   -0.37520E+02    0.34401E-07    0.74454E-05    0.52379E-02   -0.37520E+02    0.19825E+02   -0.38162E-08   -0.10225E-07   -0.59851E-07    0.34401E-07   -0.38162E-08    0.11947E-12    0.14015E-07    0.16368E-07    0.74454E-05   -0.10225E-07    0.14015E-07    0.75648E-01    0.18979E-02    0.52379E-02   -0.59851E-07    0.16368E-07    0.18979E-02    0.99950E-02
   423    0.16598E+04   -0.38998E+02    0.34586E-07    0.72814E-05    0.52134E-02   -0.38998E+02    0.19723E+02   -0.38072E-08   -0.10027E-07   -0.57481E-07    0.34586E-07   -0.38072E-08    0.11852E-12    0.13978E-07    0.16307E-07    0.72814E-05   -0.10027E-07    0.13978E-07    0.75806E-01    0.19017E-02    0.52134E-02   -0.57481E-07    0.16307E-07    0.19017E-02    0.10006E-01
   424    0.16636E+04   -0.40453E+02    0.34774E-07    0.70993E-05    0.51890E-02   -0.40453E+02    0.19618E+02   -0.37977E-08   -0.98015E-08   -0.55014E-07    0.34774E-07   -0.37977E-08    0.11758E-12    0.13941E-07    0.16247E-07    0.70993E-05   -0.98015E-08    0.13941E-07    0.75964E-01    0.19055E-02    0.51890E-02   -0.55014E-07    0.16247E-07    0.19055E-02    0.10017E-01
   425    0.16678E+04   -0.41882E+02    0.34962E-07    0.69001E-05    0.51647E-02   -0.41882E+02    0.19510E+02   -0.37876E-08   -0.95489E-08   -0.52453E-07    0.34962E-07   -0.37876E-08    0.11665E-12    0.13904E-07    0.16187E-07    0.69001E-05   -0.95489E-08    0.13904E-07    0.76122E-01    0.19093E-02    0.51647E-02   -0.52453E-07    0.16187E-07    0.19093E-02    0.10028E-01
   426    0.16723E+04   -0.43285E+02    0.35152E-07    0.66853E-05    0.51406E-02   -0.43285E+02    0.19400E+02   -0.37771E-08   -0.92715E-08   -0.49805E-07    0.35152E-07   -0.37771E-08    0.11573E-12    0.13867E-07    0.16128E-07    0.66853E-05   -0.92715E-08    0.13867E-07    0.76280E-01    0.19131E-02    0.51406E-02   -0.49805E-07    0.16128E-07    0.19131E-02    0.10039E-01
   427    0.16771E+04   -0.44663E+02    0.35343E-07    0.64559E-05    0.51165E-02   -0.44663E+02    0.19285E+02   -0.37661E-08   -0.89710E-08   -0.47074E-07    0.35343E-07   -0.37661E-08    0.11482E-12    0.13830E-07    0.16069E-07    0.64559E-05   -0.89710E-08    0.13830E-07    0.76438E-01    0.19170E-02    0.51165E-02   -0.47074E-07    0.16069E-07    0.19170E-02    0.10050E-01
   428    0.16821E+04   -0.46014E+02    0.35535E-07    0.62133E-05    0.50926E-02   -0.46014E+02    0.19168E+02   -0.37545E-08   -0.86494E-08   -0.44266E-07    0.35535E-07   -0.37545E-08    0.11392E-12    0.13794E-07    0.16010E-07    0.62133E-05   -0.86494E-08    0.13794E-07    0.76596E-01    0.19208E-02    0.50926E-02   -0.44266E-07    0.16010E-07    0.19208E-02    0.10061E-01
   429    0.16874E+04   -0.47337E+02    0.35728E-07    0.59586E-05    0.50688E-02   -0.47337E+02    0.19048E+02   -0.37425E-08   -0.83084E-08   -0.41386E-07    0.35728E-07   -0.37425E-08    0.11303E-12    0.13758E-07    0.15952E-07    0.59586E-05   -0.83084E-08    0.13758E-07    0.76755E-01    0.19246E-02    0.50688E-02   -0.41386E-07    0.15952E-07    0.19246E-02    0.10072E-01
   430    0.16930E+04   -0.48633E+02    0.35922E-07    0.56931E-05    0.50452E-02   -0.48633E+02    0.18926E+02   -0.37299E-08   -0.79500E-08   -0.38438E-07    0.35922E-07   -0.37299E-08    0.11214E-12    0.13722E-07    0.15894E-07    0.56931E-05   -0.79500E-08    0.13722E-07    0.76913E-01    0.19284E-02    0.50452E-02   -0.38438E-07    0.15894E-07    0.19284E-02    0.10083E-01
   431    0.16989E+04   -0.49902E+02    0.36117E-07    0.54180E-05    0.50216E-02   -0.49902E+02    0.18800E+02   -0.37169E-08   -0.75759E-08   -0.35428E-07    0.36117E-07   -0.37169E-08    0.11127E-12    0.13686E-07    0.15836E-07    0.54180E-05   -0.75759E-08    0.13686E-07    0.77072E-01    0.19322E-02    0.50216E-02   -0.35428E-07    0.15836E-07    0.19322E-02    0.10094E-01
   432    0.17049E+04   -0.51142E+02    0.36312E-07    0.51345E-05    0.49982E-02   -0.51142E+02    0.18671E+02   -0.37034E-08   -0.71880E-08   -0.32361E-07    0.36312E-07   -0.37034E-08    0.11040E-12    0.13651E-07    0.15779E-07    0.51345E-05   -0.71880E-08    0.13651E-07    0.77230E-01    0.19361E-02    0.49982E-02   -0.32361E-07    0.15779E-07    0.19361E-02    0.10105E-01
   433    0.17113E+04   -0.52352E+02    0.36507E-07    0.48439E-05    0.49749E-02   -0.52352E+02    0.18540E+02   -0.36894E-08   -0.67883E-08   -0.29242E-07    0.36507E-07   -0.36894E-08    0.10954E-12    0.13615E-07    0.15722E-07    0.48439E-05   -0.67883E-08    0.13615E-07    0.77389E-01    0.19399E-02    0.49749E-02   -0.29242E-07    0.15722E-07    0.19399E-02    0.10116E-01
   434    0.17178E+04   -0.53535E+02    0.36702E-07    0.45475E-05    0.49517E-02   -0.53535E+02    0.18406E+02   -0.36749E-08   -0.63785E-08   -0.26077E-07    0.36702E-07   -0.36749E-08    0.10869E-12    0.13580E-07    0.15666E-07    0.45475E-05   -0.63785E-08    0.13580E-07    0.77548E-01    0.19437E-02    0.49517E-02   -0.26077E-07    0.15666E-07    0.19437E-02    0.10127E-01
   435    0.17246E+04   -0.54687E+02    0.36897E-07    0.42463E-05    0.49287E-02   -0.54687E+02    0.18270E+02   -0.36599E-08   -0.59605E-08   -0.22870E-07    0.36897E-07   -0.36599E-08    0.10785E-12    0.13545E-07    0.15609E-07    0.42463E-05   -0.59605E-08    0.13545E-07    0.77706E-01    0.19476E-02    0.49287E-02   -0.22870E-07    0.15609E-07    0.19476E-02    0.10138E-01
   436    0.17317E+04   -0.55810E+02    0.37092E-07    0.39417E-05    0.49058E-02   -0.55810E+02    0.18132E+02   -0.36444E-08   -0.55361E-08   -0.19627E-07    0.37092E-07   -0.36444E-08    0.10701E-12    0.13511E-07    0.15554E-07    0.39417E-05   -0.55361E-08    0.13511E-07    0.77865E-01    0.19514E-02    0.49058E-02   -0.19627E-07    0.15554E-07    0.19514E-02    0.10149E-01
   437    0.17389E+04   -0.56902E+02    0.37286E-07    0.36349E-05    0.48830E-02   -0.56902E+02    0.17990E+02   -0.36285E-08   -0.51072E-08   -0.16352E-07    0.37286E-07   -0.36285E-08    0.10619E-12    0.13476E-07    0.15498E-07    0.36349E-05   -0.51072E-08    0.13476E-07    0.78024E-01    0.19552E-02    0.48830E-02   -0.16352E-07    0.15498E-07    0.19552E-02    0.10160E-01
   438    0.17464E+04   -0.57962E+02    0.37480E-07    0.33271E-05    0.48603E-02   -0.57962E+02    0.17846E+02   -0.36121E-08   -0.46756E-08   -0.13051E-07    0.37480E-07   -0.36121E-08    0.10537E-12    0.13442E-07    0.15443E-07    0.33271E-05   -0.46756E-08    0.13442E-07    0.78184E-01    0.19591E-02    0.48603E-02   -0.13051E-07    0.15443E-07    0.19591E-02    0.10171E-01
   439    0.17541E+04   -0.58992E+02    0.37673E-07    0.30196E-05    0.48378E-02   -0.58992E+02    0.17701E+02   -0.35952E-08   -0.42433E-08   -0.97287E-08    0.37673E-07   -0.35952E-08    0.10456E-12    0.13408E-07    0.15389E-07    0.30196E-05   -0.42433E-08    0.13408E-07    0.78343E-01    0.19629E-02    0.48378E-02   -0.97287E-08    0.15389E-07    0.19629E-02    0.10182E-01
   440    0.17620E+04   -0.59990E+02    0.37866E-07    0.27135E-05    0.48154E-02   -0.59990E+02    0.17552E+02   -0.35779E-08   -0.38120E-08   -0.63906E-08    0.37866E-07   -0.35779E-08    0.10376E-12    0.13374E-07    0.15334E-07    0.27135E-05   -0.38120E-08    0.13374E-07    0.78502E-01    0.19668E-02    0.48154E-02   -0.63906E-08    0.15334E-07    0.19668E-02    0.10193E-01
