#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   391    0.17216E+04    0.17023E+02    0.30361E-07   -0.21362E-05    0.58374E-02    0.17023E+02    0.21167E+02   -0.38311E-08    0.72147E-08   -0.49623E-07    0.30361E-07   -0.38311E-08    0.15420E-12    0.15298E-07    0.17215E-07   -0.21362E-05    0.72147E-08    0.15298E-07    0.70836E-01    0.21348E-03    0.58374E-02   -0.49623E-07    0.17215E-07    0.21348E-03    0.89445E-02
   392    0.17135E+04    0.15109E+02    0.30417E-07   -0.14426E-05    0.58107E-02    0.15109E+02    0.21182E+02   -0.38389E-08    0.58254E-08   -0.52048E-07    0.30417E-07   -0.38389E-08    0.15290E-12    0.15253E-07    0.17145E-07   -0.14426E-05    0.58254E-08    0.15253E-07    0.70990E-01    0.21379E-03    0.58107E-02   -0.52048E-07    0.17145E-07    0.21379E-03    0.89535E-02
   393    0.17060E+04    0.13198E+02    0.30479E-07   -0.73536E-06    0.57842E-02    0.13198E+02    0.21192E+02   -0.38461E-08    0.44737E-08   -0.54350E-07    0.30479E-07   -0.38461E-08    0.15161E-12    0.15208E-07    0.17074E-07   -0.73536E-06    0.44737E-08    0.15208E-07    0.71145E-01    0.21410E-03    0.57842E-02   -0.54350E-07    0.17074E-07    0.21410E-03    0.89625E-02
   394    0.16987E+04    0.11292E+02    0.30546E-07   -0.22114E-07    0.57578E-02    0.11292E+02    0.21199E+02   -0.38528E-08    0.31639E-08   -0.56524E-07    0.30546E-07   -0.38528E-08    0.15034E-12    0.15164E-07    0.17004E-07   -0.22114E-07    0.31639E-08    0.15164E-07    0.71300E-01    0.21442E-03    0.57578E-02   -0.56524E-07    0.17004E-07    0.21442E-03    0.89716E-02
   395    0.16919E+04    0.93888E+01    0.30620E-07    0.68967E-06    0.57315E-02    0.93888E+01    0.21201E+02   -0.38589E-08    0.19001E-08   -0.58560E-07    0.30620E-07   -0.38589E-08    0.14908E-12    0.15120E-07    0.16935E-07    0.68967E-06    0.19001E-08    0.15120E-07    0.71454E-01    0.21473E-03    0.57315E-02   -0.58560E-07    0.16935E-07    0.21473E-03    0.89807E-02
   396    0.16856E+04    0.74925E+01    0.30700E-07    0.13925E-05    0.57054E-02    0.74925E+01    0.21199E+02   -0.38645E-08    0.68662E-09   -0.60450E-07    0.30700E-07   -0.38645E-08    0.14783E-12    0.15076E-07    0.16866E-07    0.13925E-05    0.68662E-09    0.15076E-07    0.71609E-01    0.21505E-03    0.57054E-02   -0.60450E-07    0.16866E-07    0.21505E-03    0.89898E-02
   397    0.16795E+04    0.56017E+01    0.30786E-07    0.20789E-05    0.56793E-02    0.56017E+01    0.21194E+02   -0.38695E-08   -0.47245E-09   -0.62188E-07    0.30786E-07   -0.38695E-08    0.14660E-12    0.15032E-07    0.16798E-07    0.20789E-05   -0.47245E-09    0.15032E-07    0.71764E-01    0.21536E-03    0.56793E-02   -0.62188E-07    0.16798E-07    0.21536E-03    0.89990E-02
   398    0.16740E+04    0.37177E+01    0.30877E-07    0.27413E-05    0.56534E-02    0.37177E+01    0.21185E+02   -0.38740E-08   -0.15729E-08   -0.63764E-07    0.30877E-07   -0.38740E-08    0.14538E-12    0.14989E-07    0.16730E-07    0.27413E-05   -0.15729E-08    0.14989E-07    0.71920E-01    0.21568E-03    0.56534E-02   -0.63764E-07    0.16730E-07    0.21568E-03    0.90083E-02
   399    0.16689E+04    0.18413E+01    0.30974E-07    0.33723E-05    0.56276E-02    0.18413E+01    0.21171E+02   -0.38779E-08   -0.26105E-08   -0.65172E-07    0.30974E-07   -0.38779E-08    0.14417E-12    0.14945E-07    0.16663E-07    0.33723E-05   -0.26105E-08    0.14945E-07    0.72075E-01    0.21599E-03    0.56276E-02   -0.65172E-07    0.16663E-07    0.21599E-03    0.90176E-02
   400    0.16641E+04   -0.26538E-01    0.31077E-07    0.39643E-05    0.56020E-02   -0.26538E-01    0.21155E+02   -0.38812E-08   -0.35811E-08   -0.66403E-07    0.31077E-07   -0.38812E-08    0.14297E-12    0.14903E-07    0.16596E-07    0.39643E-05   -0.35811E-08    0.14903E-07    0.72230E-01    0.21631E-03    0.56020E-02   -0.66403E-07    0.16596E-07    0.21631E-03    0.90270E-02
   401    0.16597E+04   -0.18853E+01    0.31185E-07    0.45113E-05    0.55764E-02   -0.18853E+01    0.21134E+02   -0.38840E-08   -0.44816E-08   -0.67451E-07    0.31185E-07   -0.38840E-08    0.14179E-12    0.14860E-07    0.16529E-07    0.45113E-05   -0.44816E-08    0.14860E-07    0.72386E-01    0.21662E-03    0.55764E-02   -0.67451E-07    0.16529E-07    0.21662E-03    0.90364E-02
   402    0.16559E+04   -0.37340E+01    0.31298E-07    0.50132E-05    0.55510E-02   -0.37340E+01    0.21108E+02   -0.38862E-08   -0.53126E-08   -0.68319E-07    0.31298E-07   -0.38862E-08    0.14062E-12    0.14818E-07    0.16463E-07    0.50132E-05   -0.53126E-08    0.14818E-07    0.72541E-01    0.21694E-03    0.55510E-02   -0.68319E-07    0.16463E-07    0.21694E-03    0.90458E-02
   403    0.16523E+04   -0.55720E+01    0.31416E-07    0.54710E-05    0.55256E-02   -0.55720E+01    0.21080E+02   -0.38878E-08   -0.60762E-08   -0.69012E-07    0.31416E-07   -0.38878E-08    0.13945E-12    0.14776E-07    0.16398E-07    0.54710E-05   -0.60762E-08    0.14776E-07    0.72697E-01    0.21726E-03    0.55256E-02   -0.69012E-07    0.16398E-07    0.21726E-03    0.90553E-02
   404    0.16492E+04   -0.73979E+01    0.31539E-07    0.58860E-05    0.55004E-02   -0.73979E+01    0.21047E+02   -0.38889E-08   -0.67742E-08   -0.69532E-07    0.31539E-07   -0.38889E-08    0.13831E-12    0.14734E-07    0.16332E-07    0.58860E-05   -0.67742E-08    0.14734E-07    0.72853E-01    0.21758E-03    0.55004E-02   -0.69532E-07    0.16332E-07    0.21758E-03    0.90649E-02
   405    0.16465E+04   -0.92125E+01    0.31666E-07    0.62595E-05    0.54753E-02   -0.92125E+01    0.21010E+02   -0.38895E-08   -0.74083E-08   -0.69885E-07    0.31666E-07   -0.38895E-08    0.13717E-12    0.14692E-07    0.16268E-07    0.62595E-05   -0.74083E-08    0.14692E-07    0.73009E-01    0.21790E-03    0.54753E-02   -0.69885E-07    0.16268E-07    0.21790E-03    0.90745E-02
   406    0.16441E+04   -0.11013E+02    0.31798E-07    0.65927E-05    0.54503E-02   -0.11013E+02    0.20969E+02   -0.38895E-08   -0.79806E-08   -0.70075E-07    0.31798E-07   -0.38895E-08    0.13604E-12    0.14651E-07    0.16204E-07    0.65927E-05   -0.79806E-08    0.14651E-07    0.73165E-01    0.21822E-03    0.54503E-02   -0.70075E-07    0.16204E-07    0.21822E-03    0.90841E-02
   407    0.16421E+04   -0.12802E+02    0.31935E-07    0.68869E-05    0.54254E-02   -0.12802E+02    0.20925E+02   -0.38889E-08   -0.84927E-08   -0.70105E-07    0.31935E-07   -0.38889E-08    0.13493E-12    0.14610E-07    0.16140E-07    0.68869E-05   -0.84927E-08    0.14610E-07    0.73321E-01    0.21853E-03    0.54254E-02   -0.70105E-07    0.16140E-07    0.21853E-03    0.90938E-02
   408    0.16405E+04   -0.14575E+02    0.32076E-07    0.71432E-05    0.54007E-02   -0.14575E+02    0.20877E+02   -0.38878E-08   -0.89466E-08   -0.69981E-07    0.32076E-07   -0.38878E-08    0.13382E-12    0.14569E-07    0.16076E-07    0.71432E-05   -0.89466E-08    0.14569E-07    0.73477E-01    0.21885E-03    0.54007E-02   -0.69981E-07    0.16076E-07    0.21885E-03    0.91036E-02
   409    0.16394E+04   -0.16333E+02    0.32221E-07    0.73628E-05    0.53760E-02   -0.16333E+02    0.20826E+02   -0.38862E-08   -0.93441E-08   -0.69707E-07    0.32221E-07   -0.38862E-08    0.13273E-12    0.14528E-07    0.16014E-07    0.73628E-05   -0.93441E-08    0.14528E-07    0.73634E-01    0.21917E-03    0.53760E-02   -0.69707E-07    0.16014E-07    0.21917E-03    0.91133E-02
   410    0.16385E+04   -0.18076E+02    0.32370E-07    0.75471E-05    0.53515E-02   -0.18076E+02    0.20770E+02   -0.38840E-08   -0.96871E-08   -0.69286E-07    0.32370E-07   -0.38840E-08    0.13165E-12    0.14488E-07    0.15951E-07    0.75471E-05   -0.96871E-08    0.14488E-07    0.73790E-01    0.21950E-03    0.53515E-02   -0.69286E-07    0.15951E-07    0.21950E-03    0.91231E-02
   411    0.16381E+04   -0.19802E+02    0.32522E-07    0.76972E-05    0.53270E-02   -0.19802E+02    0.20711E+02   -0.38812E-08   -0.99775E-08   -0.68724E-07    0.32522E-07   -0.38812E-08    0.13058E-12    0.14448E-07    0.15889E-07    0.76972E-05   -0.99775E-08    0.14448E-07    0.73947E-01    0.21982E-03    0.53270E-02   -0.68724E-07    0.15889E-07    0.21982E-03    0.91330E-02
   412    0.16380E+04   -0.21511E+02    0.32678E-07    0.78144E-05    0.53027E-02   -0.21511E+02    0.20648E+02   -0.38780E-08   -0.10217E-07   -0.68023E-07    0.32678E-07   -0.38780E-08    0.12952E-12    0.14408E-07    0.15828E-07    0.78144E-05   -0.10217E-07    0.14408E-07    0.74103E-01    0.22014E-03    0.53027E-02   -0.68023E-07    0.15828E-07    0.22014E-03    0.91429E-02
   413    0.16383E+04   -0.23202E+02    0.32838E-07    0.78999E-05    0.52785E-02   -0.23202E+02    0.20581E+02   -0.38742E-08   -0.10408E-07   -0.67190E-07    0.32838E-07   -0.38742E-08    0.12847E-12    0.14368E-07    0.15766E-07    0.78999E-05   -0.10408E-07    0.14368E-07    0.74260E-01    0.22046E-03    0.52785E-02   -0.67190E-07    0.15766E-07    0.22046E-03    0.91528E-02
   414    0.16388E+04   -0.24875E+02    0.33001E-07    0.79549E-05    0.52544E-02   -0.24875E+02    0.20511E+02   -0.38698E-08   -0.10551E-07   -0.66227E-07    0.33001E-07   -0.38698E-08    0.12743E-12    0.14329E-07    0.15706E-07    0.79549E-05   -0.10551E-07    0.14329E-07    0.74417E-01    0.22078E-03    0.52544E-02   -0.66227E-07    0.15706E-07    0.22078E-03    0.91627E-02
   415    0.16398E+04   -0.26528E+02    0.33167E-07    0.79806E-05    0.52305E-02   -0.26528E+02    0.20438E+02   -0.38650E-08   -0.10649E-07   -0.65140E-07    0.33167E-07   -0.38650E-08    0.12640E-12    0.14290E-07    0.15645E-07    0.79806E-05   -0.10649E-07    0.14290E-07    0.74574E-01    0.22111E-03    0.52305E-02   -0.65140E-07    0.15645E-07    0.22111E-03    0.91727E-02
   416    0.16412E+04   -0.28162E+02    0.33336E-07    0.79784E-05    0.52066E-02   -0.28162E+02    0.20361E+02   -0.38596E-08   -0.10704E-07   -0.63931E-07    0.33336E-07   -0.38596E-08    0.12538E-12    0.14251E-07    0.15585E-07    0.79784E-05   -0.10704E-07    0.14251E-07    0.74731E-01    0.22143E-03    0.52066E-02   -0.63931E-07    0.15585E-07    0.22143E-03    0.91827E-02
   417    0.16428E+04   -0.29777E+02    0.33508E-07    0.79493E-05    0.51829E-02   -0.29777E+02    0.20281E+02   -0.38536E-08   -0.10717E-07   -0.62607E-07    0.33508E-07   -0.38536E-08    0.12437E-12    0.14212E-07    0.15526E-07    0.79493E-05   -0.10717E-07    0.14212E-07    0.74888E-01    0.22175E-03    0.51829E-02   -0.62607E-07    0.15526E-07    0.22175E-03    0.91927E-02
   418    0.16447E+04   -0.31369E+02    0.33683E-07    0.78947E-05    0.51592E-02   -0.31369E+02    0.20195E+02   -0.38472E-08   -0.10691E-07   -0.61170E-07    0.33683E-07   -0.38472E-08    0.12337E-12    0.14173E-07    0.15467E-07    0.78947E-05   -0.10691E-07    0.14173E-07    0.75046E-01    0.22208E-03    0.51592E-02   -0.61170E-07    0.15467E-07    0.22208E-03    0.92027E-02
   419    0.16471E+04   -0.32940E+02    0.33860E-07    0.78157E-05    0.51357E-02   -0.32940E+02    0.20108E+02   -0.38402E-08   -0.10626E-07   -0.59626E-07    0.33860E-07   -0.38402E-08    0.12239E-12    0.14135E-07    0.15408E-07    0.78157E-05   -0.10626E-07    0.14135E-07    0.75203E-01    0.22240E-03    0.51357E-02   -0.59626E-07    0.15408E-07    0.22240E-03    0.92128E-02
   420    0.16497E+04   -0.34489E+02    0.34039E-07    0.77137E-05    0.51123E-02   -0.34489E+02    0.20017E+02   -0.38327E-08   -0.10526E-07   -0.57978E-07    0.34039E-07   -0.38327E-08    0.12141E-12    0.14097E-07    0.15350E-07    0.77137E-05   -0.10526E-07    0.14097E-07    0.75361E-01    0.22273E-03    0.51123E-02   -0.57978E-07    0.15350E-07    0.22273E-03    0.92229E-02
   421    0.16527E+04   -0.36015E+02    0.34220E-07    0.75898E-05    0.50890E-02   -0.36015E+02    0.19923E+02   -0.38247E-08   -0.10391E-07   -0.56231E-07    0.34220E-07   -0.38247E-08    0.12044E-12    0.14059E-07    0.15292E-07    0.75898E-05   -0.10391E-07    0.14059E-07    0.75518E-01    0.22305E-03    0.50890E-02   -0.56231E-07    0.15292E-07    0.22305E-03    0.92330E-02
   422    0.16561E+04   -0.37518E+02    0.34404E-07    0.74452E-05    0.50659E-02   -0.37518E+02    0.19825E+02   -0.38162E-08   -0.10225E-07   -0.54389E-07    0.34404E-07   -0.38162E-08    0.11948E-12    0.14022E-07    0.15235E-07    0.74452E-05   -0.10225E-07    0.14022E-07    0.75676E-01    0.22338E-03    0.50659E-02   -0.54389E-07    0.15235E-07    0.22338E-03    0.92431E-02
   423    0.16596E+04   -0.38997E+02    0.34589E-07    0.72812E-05    0.50428E-02   -0.38997E+02    0.19723E+02   -0.38072E-08   -0.10027E-07   -0.52456E-07    0.34589E-07   -0.38072E-08    0.11853E-12    0.13984E-07    0.15178E-07    0.72812E-05   -0.10027E-07    0.13984E-07    0.75834E-01    0.22371E-03    0.50428E-02   -0.52456E-07    0.15178E-07    0.22371E-03    0.92532E-02
   424    0.16634E+04   -0.40452E+02    0.34776E-07    0.70990E-05    0.50199E-02   -0.40452E+02    0.19618E+02   -0.37977E-08   -0.98015E-08   -0.50437E-07    0.34776E-07   -0.37977E-08    0.11759E-12    0.13947E-07    0.15121E-07    0.70990E-05   -0.98015E-08    0.13947E-07    0.75992E-01    0.22403E-03    0.50199E-02   -0.50437E-07    0.15121E-07    0.22403E-03    0.92634E-02
   425    0.16677E+04   -0.41880E+02    0.34965E-07    0.68999E-05    0.49971E-02   -0.41880E+02    0.19510E+02   -0.37876E-08   -0.95490E-08   -0.48335E-07    0.34965E-07   -0.37876E-08    0.11666E-12    0.13910E-07    0.15065E-07    0.68999E-05   -0.95490E-08    0.13910E-07    0.76150E-01    0.22436E-03    0.49971E-02   -0.48335E-07    0.15065E-07    0.22436E-03    0.92735E-02
   426    0.16722E+04   -0.43283E+02    0.35155E-07    0.66850E-05    0.49744E-02   -0.43283E+02    0.19400E+02   -0.37771E-08   -0.92715E-08   -0.46156E-07    0.35155E-07   -0.37771E-08    0.11574E-12    0.13873E-07    0.15009E-07    0.66850E-05   -0.92715E-08    0.13873E-07    0.76308E-01    0.22469E-03    0.49744E-02   -0.46156E-07    0.15009E-07    0.22469E-03    0.92837E-02
   427    0.16769E+04   -0.44662E+02    0.35346E-07    0.64557E-05    0.49518E-02   -0.44662E+02    0.19285E+02   -0.37660E-08   -0.89711E-08   -0.43903E-07    0.35346E-07   -0.37660E-08    0.11483E-12    0.13837E-07    0.14953E-07    0.64557E-05   -0.89711E-08    0.13837E-07    0.76466E-01    0.22502E-03    0.49518E-02   -0.43903E-07    0.14953E-07    0.22502E-03    0.92939E-02
   428    0.16819E+04   -0.46012E+02    0.35538E-07    0.62130E-05    0.49293E-02   -0.46012E+02    0.19168E+02   -0.37545E-08   -0.86494E-08   -0.41580E-07    0.35538E-07   -0.37545E-08    0.11393E-12    0.13800E-07    0.14898E-07    0.62130E-05   -0.86494E-08    0.13800E-07    0.76624E-01    0.22535E-03    0.49293E-02   -0.41580E-07    0.14898E-07    0.22535E-03    0.93041E-02
   429    0.16872E+04   -0.47336E+02    0.35731E-07    0.59584E-05    0.49069E-02   -0.47336E+02    0.19048E+02   -0.37425E-08   -0.83084E-08   -0.39192E-07    0.35731E-07   -0.37425E-08    0.11304E-12    0.13764E-07    0.14843E-07    0.59584E-05   -0.83084E-08    0.13764E-07    0.76782E-01    0.22568E-03    0.49069E-02   -0.39192E-07    0.14843E-07    0.22568E-03    0.93143E-02
   430    0.16928E+04   -0.48632E+02    0.35925E-07    0.56929E-05    0.48847E-02   -0.48632E+02    0.18926E+02   -0.37299E-08   -0.79500E-08   -0.36744E-07    0.35925E-07   -0.37299E-08    0.11215E-12    0.13728E-07    0.14789E-07    0.56929E-05   -0.79500E-08    0.13728E-07    0.76941E-01    0.22601E-03    0.48847E-02   -0.36744E-07    0.14789E-07    0.22601E-03    0.93244E-02
   431    0.16987E+04   -0.49900E+02    0.36119E-07    0.54178E-05    0.48625E-02   -0.49900E+02    0.18800E+02   -0.37169E-08   -0.75759E-08   -0.34239E-07    0.36119E-07   -0.37169E-08    0.11128E-12    0.13693E-07    0.14734E-07    0.54178E-05   -0.75759E-08    0.13693E-07    0.77099E-01    0.22634E-03    0.48625E-02   -0.34239E-07    0.14734E-07    0.22634E-03    0.93346E-02
   432    0.17047E+04   -0.51141E+02    0.36314E-07    0.51343E-05    0.48405E-02   -0.51141E+02    0.18671E+02   -0.37034E-08   -0.71881E-08   -0.31681E-07    0.36314E-07   -0.37034E-08    0.11041E-12    0.13657E-07    0.14681E-07    0.51343E-05   -0.71881E-08    0.13657E-07    0.77258E-01    0.22667E-03    0.48405E-02   -0.31681E-07    0.14681E-07    0.22667E-03    0.93448E-02
   433    0.17111E+04   -0.52351E+02    0.36509E-07    0.48438E-05    0.48186E-02   -0.52351E+02    0.18540E+02   -0.36894E-08   -0.67883E-08   -0.29075E-07    0.36509E-07   -0.36894E-08    0.10955E-12    0.13622E-07    0.14627E-07    0.48438E-05   -0.67883E-08    0.13622E-07    0.77417E-01    0.22700E-03    0.48186E-02   -0.29075E-07    0.14627E-07    0.22700E-03    0.93550E-02
   434    0.17176E+04   -0.53533E+02    0.36704E-07    0.45473E-05    0.47968E-02   -0.53533E+02    0.18406E+02   -0.36749E-08   -0.63785E-08   -0.26426E-07    0.36704E-07   -0.36749E-08    0.10870E-12    0.13587E-07    0.14574E-07    0.45473E-05   -0.63785E-08    0.13587E-07    0.77576E-01    0.22733E-03    0.47968E-02   -0.26426E-07    0.14574E-07    0.22733E-03    0.93652E-02
   435    0.17244E+04   -0.54686E+02    0.36900E-07    0.42462E-05    0.47752E-02   -0.54686E+02    0.18270E+02   -0.36599E-08   -0.59605E-08   -0.23737E-07    0.36900E-07   -0.36599E-08    0.10786E-12    0.13552E-07    0.14522E-07    0.42462E-05   -0.59605E-08    0.13552E-07    0.77735E-01    0.22766E-03    0.47752E-02   -0.23737E-07    0.14522E-07    0.22766E-03    0.93753E-02
   436    0.17315E+04   -0.55809E+02    0.37094E-07    0.39416E-05    0.47536E-02   -0.55809E+02    0.18132E+02   -0.36444E-08   -0.55361E-08   -0.21012E-07    0.37094E-07   -0.36444E-08    0.10702E-12    0.13517E-07    0.14469E-07    0.39416E-05   -0.55361E-08    0.13517E-07    0.77894E-01    0.22800E-03    0.47536E-02   -0.21012E-07    0.14469E-07    0.22800E-03    0.93855E-02
   437    0.17388E+04   -0.56901E+02    0.37289E-07    0.36348E-05    0.47322E-02   -0.56901E+02    0.17990E+02   -0.36285E-08   -0.51072E-08   -0.18257E-07    0.37289E-07   -0.36285E-08    0.10620E-12    0.13482E-07    0.14417E-07    0.36348E-05   -0.51072E-08    0.13482E-07    0.78053E-01    0.22833E-03    0.47322E-02   -0.18257E-07    0.14417E-07    0.22833E-03    0.93956E-02
   438    0.17462E+04   -0.57961E+02    0.37483E-07    0.33270E-05    0.47109E-02   -0.57961E+02    0.17846E+02   -0.36121E-08   -0.46757E-08   -0.15475E-07    0.37483E-07   -0.36121E-08    0.10538E-12    0.13448E-07    0.14366E-07    0.33270E-05   -0.46757E-08    0.13448E-07    0.78212E-01    0.22866E-03    0.47109E-02   -0.15475E-07    0.14366E-07    0.22866E-03    0.94058E-02
   439    0.17540E+04   -0.58991E+02    0.37676E-07    0.30195E-05    0.46897E-02   -0.58991E+02    0.17701E+02   -0.35952E-08   -0.42433E-08   -0.12670E-07    0.37676E-07   -0.35952E-08    0.10457E-12    0.13414E-07    0.14314E-07    0.30195E-05   -0.42433E-08    0.13414E-07    0.78371E-01    0.22900E-03    0.46897E-02   -0.12670E-07    0.14314E-07    0.22900E-03    0.94159E-02
   440    0.17619E+04   -0.59989E+02    0.37869E-07    0.27134E-05    0.46686E-02   -0.59989E+02    0.17552E+02   -0.35779E-08   -0.38120E-08   -0.98472E-08    0.37869E-07   -0.35779E-08    0.10377E-12    0.13380E-07    0.14263E-07    0.27134E-05   -0.38120E-08    0.13380E-07    0.78530E-01    0.22933E-03    0.46686E-02   -0.98472E-08    0.14263E-07    0.22933E-03    0.94260E-02
   441    0.17700E+04   -0.60956E+02    0.38060E-07    0.24101E-05    0.46476E-02   -0.60956E+02    0.17402E+02   -0.35600E-08   -0.33837E-08   -0.70104E-08    0.38060E-07   -0.35600E-08    0.10297E-12    0.13346E-07    0.14213E-07    0.24101E-05   -0.33837E-08    0.13346E-07    0.78690E-01    0.22967E-03    0.46476E-02   -0.70104E-08    0.14213E-07    0.22967E-03    0.94361E-02
   442    0.17782E+04   -0.61891E+02    0.38250E-07    0.21106E-05    0.46268E-02   -0.61891E+02    0.17249E+02   -0.35417E-08   -0.29600E-08   -0.41637E-08    0.38250E-07   -0.35417E-08    0.10219E-12    0.13312E-07    0.14162E-07    0.21106E-05   -0.29600E-08    0.13312E-07    0.78849E-01    0.23000E-03    0.46268E-02   -0.41637E-08    0.14162E-07    0.23000E-03    0.94462E-02
   443    0.17867E+04   -0.62793E+02    0.38439E-07    0.18164E-05    0.46060E-02   -0.62793E+02    0.17094E+02   -0.35230E-08   -0.25430E-08   -0.13117E-08    0.38439E-07   -0.35230E-08    0.10141E-12    0.13279E-07    0.14112E-07    0.18164E-05   -0.25430E-08    0.13279E-07    0.79009E-01    0.23034E-03    0.46060E-02   -0.13117E-08    0.14112E-07    0.23034E-03    0.94562E-02
   444    0.17953E+04   -0.63662E+02    0.38626E-07    0.15285E-05    0.45854E-02   -0.63662E+02    0.16938E+02   -0.35038E-08   -0.21345E-08    0.15415E-08    0.38626E-07   -0.35038E-08    0.10064E-12    0.13246E-07    0.14063E-07    0.15285E-05   -0.21345E-08    0.13246E-07    0.79169E-01    0.23068E-03    0.45854E-02    0.15415E-08    0.14063E-07    0.23068E-03    0.94662E-02
   445    0.18042E+04   -0.64498E+02    0.38812E-07    0.12482E-05    0.45649E-02   -0.64498E+02    0.16779E+02   -0.34841E-08   -0.17362E-08    0.43917E-08    0.38812E-07   -0.34841E-08    0.99870E-13    0.13212E-07    0.14013E-07    0.12482E-05   -0.17362E-08    0.13212E-07    0.79329E-01    0.23101E-03    0.45649E-02    0.43917E-08    0.14013E-07    0.23101E-03    0.94762E-02
   446    0.18130E+04   -0.65300E+02    0.38996E-07    0.97679E-06    0.45445E-02   -0.65300E+02    0.16619E+02   -0.34640E-08   -0.13502E-08    0.72345E-08    0.38996E-07   -0.34640E-08    0.99113E-13    0.13180E-07    0.13964E-07    0.97679E-06   -0.13502E-08    0.13180E-07    0.79488E-01    0.23135E-03    0.45445E-02    0.72345E-08    0.13964E-07    0.23135E-03    0.94862E-02
   447    0.18222E+04   -0.66070E+02    0.39178E-07    0.71544E-06    0.45243E-02   -0.66070E+02    0.16458E+02   -0.34434E-08   -0.97814E-09    0.10066E-07    0.39178E-07   -0.34434E-08    0.98362E-13    0.13147E-07    0.13915E-07    0.71544E-06   -0.97814E-09    0.13147E-07    0.79648E-01    0.23169E-03    0.45243E-02    0.10066E-07    0.13915E-07    0.23169E-03    0.94962E-02
   448    0.18314E+04   -0.66807E+02    0.39357E-07    0.46540E-06    0.45041E-02   -0.66807E+02    0.16294E+02   -0.34224E-08   -0.62197E-09    0.12881E-07    0.39357E-07   -0.34224E-08    0.97618E-13    0.13114E-07    0.13867E-07    0.46540E-06   -0.62197E-09    0.13114E-07    0.79808E-01    0.23203E-03    0.45041E-02    0.12881E-07    0.13867E-07    0.23203E-03    0.95061E-02
   449    0.18408E+04   -0.67508E+02    0.39535E-07    0.22789E-06    0.44841E-02   -0.67508E+02    0.16129E+02   -0.34009E-08   -0.28353E-09    0.15676E-07    0.39535E-07   -0.34009E-08    0.96881E-13    0.13082E-07    0.13819E-07    0.22789E-06   -0.28353E-09    0.13082E-07    0.79969E-01    0.23237E-03    0.44841E-02    0.15676E-07    0.13819E-07    0.23237E-03    0.95160E-02
   450    0.18504E+04   -0.68177E+02    0.39710E-07    0.41353E-08    0.44642E-02   -0.68177E+02    0.15963E+02   -0.33789E-08    0.35328E-10    0.18447E-07    0.39710E-07   -0.33789E-08    0.96151E-13    0.13050E-07    0.13771E-07    0.41353E-08    0.35328E-10    0.13050E-07    0.80129E-01    0.23271E-03    0.44642E-02    0.18447E-07    0.13771E-07    0.23271E-03    0.95258E-02
   451    0.18600E+04   -0.68811E+02    0.39882E-07   -0.20489E-06    0.44444E-02   -0.68811E+02    0.15795E+02   -0.33566E-08    0.33316E-09    0.21190E-07    0.39882E-07   -0.33566E-08    0.95427E-13    0.13018E-07    0.13723E-07   -0.20489E-06    0.33316E-09    0.13018E-07    0.80289E-01    0.23305E-03    0.44444E-02    0.21190E-07    0.13723E-07    0.23305E-03    0.95356E-02
   452    0.18698E+04   -0.69412E+02    0.40052E-07   -0.39931E-06    0.44247E-02   -0.69412E+02    0.15626E+02   -0.33337E-08    0.61010E-09    0.23904E-07    0.40052E-07   -0.33337E-08    0.94710E-13    0.12986E-07    0.13676E-07   -0.39931E-06    0.61010E-09    0.12986E-07    0.80449E-01    0.23339E-03    0.44247E-02    0.23904E-07    0.13676E-07    0.23339E-03    0.95454E-02
   453    0.18797E+04   -0.69978E+02    0.40219E-07   -0.57950E-06    0.44051E-02   -0.69978E+02    0.15456E+02   -0.33105E-08    0.86669E-09    0.26590E-07    0.40219E-07   -0.33105E-08    0.94000E-13    0.12954E-07    0.13629E-07   -0.57950E-06    0.86669E-09    0.12954E-07    0.80610E-01    0.23373E-03    0.44051E-02    0.26590E-07    0.13629E-07    0.23373E-03    0.95552E-02
   454    0.18897E+04   -0.70511E+02    0.40384E-07   -0.74584E-06    0.43857E-02   -0.70511E+02    0.15285E+02   -0.32868E-08    0.11035E-08    0.29247E-07    0.40384E-07   -0.32868E-08    0.93295E-13    0.12922E-07    0.13582E-07   -0.74584E-06    0.11035E-08    0.12922E-07    0.80770E-01    0.23407E-03    0.43857E-02    0.29247E-07    0.13582E-07    0.23407E-03    0.95649E-02
   455    0.18997E+04   -0.71010E+02    0.40546E-07   -0.89872E-06    0.43663E-02   -0.71010E+02    0.15113E+02   -0.32627E-08    0.13210E-08    0.31875E-07    0.40546E-07   -0.32627E-08    0.92598E-13    0.12891E-07    0.13536E-07   -0.89872E-06    0.13210E-08    0.12891E-07    0.80931E-01    0.23442E-03    0.43663E-02    0.31875E-07    0.13536E-07    0.23442E-03    0.95746E-02
