#    L    TT             EE             TE             PP             TP          
  4303    0.97558E+00    0.30860E-01   -0.52854E-01    0.10557E+05    0.31237E+00
  4304    0.97370E+00    0.30705E-01   -0.52501E-01    0.10551E+05    0.31071E+00
  4305    0.97183E+00    0.30552E-01   -0.52144E-01    0.10546E+05    0.30906E+00
  4306    0.96988E+00    0.30401E-01   -0.51787E-01    0.10540E+05    0.30743E+00
  4307    0.96792E+00    0.30251E-01   -0.51428E-01    0.10535E+05    0.30582E+00
  4308    0.96597E+00    0.30103E-01   -0.51069E-01    0.10529E+05    0.30422E+00
  4309    0.96401E+00    0.29956E-01   -0.50708E-01    0.10523E+05    0.30265E+00
  4310    0.96205E+00    0.29812E-01   -0.50345E-01    0.10518E+05    0.30109E+00
  4311    0.96009E+00    0.29668E-01   -0.49983E-01    0.10512E+05    0.29955E+00
  4312    0.95813E+00    0.29527E-01   -0.49620E-01    0.10506E+05    0.29802E+00
  4313    0.95617E+00    0.29387E-01   -0.49256E-01    0.10501E+05    0.29652E+00
  4314    0.95413E+00    0.29249E-01   -0.48892E-01    0.10495E+05    0.29503E+00
  4315    0.95208E+00    0.29113E-01   -0.48527E-01    0.10490E+05    0.29357E+00
  4316    0.95004E+00    0.28978E-01   -0.48163E-01    0.10484E+05    0.29212E+00
  4317    0.94792E+00    0.28843E-01   -0.47797E-01    0.10479E+05    0.29069E+00
  4318    0.94587E+00    0.28712E-01   -0.47430E-01    0.10473E+05    0.28928E+00
  4319    0.94382E+00    0.28582E-01   -0.47065E-01    0.10467E+05    0.28789E+00
  4320    0.94177E+00    0.28455E-01   -0.46700E-01    0.10462E+05    0.28652E+00
  4321    0.93972E+00    0.28328E-01   -0.46334E-01    0.10456E+05    0.28517E+00
  4322    0.93759E+00    0.28206E-01   -0.45970E-01    0.10451E+05    0.28383E+00
  4323    0.93546E+00    0.28082E-01   -0.45606E-01    0.10445E+05    0.28252E+00
  4324    0.93332E+00    0.27961E-01   -0.45242E-01    0.10440E+05    0.28123E+00
  4325    0.93126E+00    0.27842E-01   -0.44880E-01    0.10434E+05    0.27996E+00
  4326    0.92912E+00    0.27725E-01   -0.44517E-01    0.10429E+05    0.27870E+00
  4327    0.92691E+00    0.27609E-01   -0.44156E-01    0.10423E+05    0.27747E+00
  4328    0.92484E+00    0.27495E-01   -0.43795E-01    0.10417E+05    0.27626E+00
  4329    0.92262E+00    0.27382E-01   -0.43436E-01    0.10412E+05    0.27507E+00
  4330    0.92055E+00    0.27272E-01   -0.43080E-01    0.10406E+05    0.27389E+00
  4331    0.91833E+00    0.27163E-01   -0.42723E-01    0.10401E+05    0.27274E+00
  4332    0.91610E+00    0.27056E-01   -0.42368E-01    0.10395E+05    0.27161E+00
  4333    0.91395E+00    0.26950E-01   -0.42013E-01    0.10390E+05    0.27051E+00
  4334    0.91165E+00    0.26847E-01   -0.41661E-01    0.10384E+05    0.26942E+00
  4335    0.90941E+00    0.26744E-01   -0.41310E-01    0.10379E+05    0.26835E+00
  4336    0.90718E+00    0.26644E-01   -0.40959E-01    0.10373E+05    0.26731E+00
  4337    0.90494E+00    0.26546E-01   -0.40612E-01    0.10368E+05    0.26628E+00
  4338    0.90263E+00    0.26448E-01   -0.40267E-01    0.10362E+05    0.26528E+00
  4339    0.90046E+00    0.26352E-01   -0.39923E-01    0.10357E+05    0.26430E+00
  4340    0.89822E+00    0.26260E-01   -0.39581E-01    0.10351E+05    0.26334E+00
  4341    0.89590E+00    0.26168E-01   -0.39243E-01    0.10346E+05    0.26241E+00
  4342    0.89365E+00    0.26079E-01   -0.38905E-01    0.10340E+05    0.26149E+00
  4343    0.89140E+00    0.25990E-01   -0.38570E-01    0.10335E+05    0.26060E+00
  4344    0.88907E+00    0.25904E-01   -0.38238E-01    0.10329E+05    0.25973E+00
  4345    0.88681E+00    0.25819E-01   -0.37907E-01    0.10324E+05    0.25888E+00
  4346    0.88455E+00    0.25735E-01   -0.37580E-01    0.10319E+05    0.25806E+00
  4347    0.88214E+00    0.25654E-01   -0.37256E-01    0.10313E+05    0.25726E+00
  4348    0.87988E+00    0.25574E-01   -0.36934E-01    0.10308E+05    0.25648E+00
  4349    0.87754E+00    0.25495E-01   -0.36614E-01    0.10302E+05    0.25572E+00
  4350    0.87534E+00    0.25418E-01   -0.36298E-01    0.10297E+05    0.25499E+00
  4351    0.87307E+00    0.25343E-01   -0.35984E-01    0.10291E+05    0.25428E+00
  4352    0.87087E+00    0.25270E-01   -0.35673E-01    0.10286E+05    0.25360E+00
  4353    0.86844E+00    0.25197E-01   -0.35365E-01    0.10280E+05    0.25293E+00
  4354    0.86609E+00    0.25127E-01   -0.35061E-01    0.10275E+05    0.25229E+00
  4355    0.86366E+00    0.25058E-01   -0.34760E-01    0.10270E+05    0.25168E+00
  4356    0.86130E+00    0.24991E-01   -0.34461E-01    0.10264E+05    0.25108E+00
  4357    0.85894E+00    0.24925E-01   -0.34167E-01    0.10259E+05    0.25051E+00
  4358    0.85665E+00    0.24861E-01   -0.33874E-01    0.10253E+05    0.24996E+00
  4359    0.85428E+00    0.24798E-01   -0.33586E-01    0.10248E+05    0.24944E+00
  4360    0.85199E+00    0.24736E-01   -0.33301E-01    0.10243E+05    0.24893E+00
  4361    0.84954E+00    0.24677E-01   -0.33020E-01    0.10237E+05    0.24845E+00
  4362    0.84724E+00    0.24618E-01   -0.32742E-01    0.10232E+05    0.24799E+00
  4363    0.84486E+00    0.24562E-01   -0.32468E-01    0.10226E+05    0.24756E+00
  4364    0.84249E+00    0.24506E-01   -0.32197E-01    0.10221E+05    0.24714E+00
  4365    0.84003E+00    0.24452E-01   -0.31930E-01    0.10216E+05    0.24675E+00
  4366    0.83772E+00    0.24401E-01   -0.31666E-01    0.10210E+05    0.24638E+00
  4367    0.83534E+00    0.24350E-01   -0.31407E-01    0.10205E+05    0.24603E+00
  4368    0.83295E+00    0.24299E-01   -0.31151E-01    0.10199E+05    0.24570E+00
  4369    0.83063E+00    0.24251E-01   -0.30899E-01    0.10194E+05    0.24540E+00
  4370    0.82824E+00    0.24203E-01   -0.30651E-01    0.10189E+05    0.24511E+00
  4371    0.82592E+00    0.24155E-01   -0.30407E-01    0.10183E+05    0.24485E+00
  4372    0.82353E+00    0.24111E-01   -0.30167E-01    0.10178E+05    0.24461E+00
  4373    0.82120E+00    0.24067E-01   -0.29930E-01    0.10173E+05    0.24439E+00
  4374    0.81880E+00    0.24023E-01   -0.29698E-01    0.10167E+05    0.24419E+00
  4375    0.81640E+00    0.23982E-01   -0.29470E-01    0.10162E+05    0.24401E+00
  4376    0.81407E+00    0.23942E-01   -0.29245E-01    0.10157E+05    0.24386E+00
  4377    0.81167E+00    0.23903E-01   -0.29026E-01    0.10151E+05    0.24372E+00
  4378    0.80933E+00    0.23865E-01   -0.28809E-01    0.10146E+05    0.24360E+00
  4379    0.80700E+00    0.23829E-01   -0.28598E-01    0.10141E+05    0.24351E+00
  4380    0.80474E+00    0.23793E-01   -0.28389E-01    0.10135E+05    0.24344E+00
  4381    0.80232E+00    0.23758E-01   -0.28187E-01    0.10130E+05    0.24338E+00
  4382    0.79998E+00    0.23725E-01   -0.27987E-01    0.10125E+05    0.24335E+00
  4383    0.79764E+00    0.23692E-01   -0.27792E-01    0.10119E+05    0.24334E+00
  4384    0.79530E+00    0.23660E-01   -0.27600E-01    0.10114E+05    0.24335E+00
  4385    0.79295E+00    0.23630E-01   -0.27414E-01    0.10109E+05    0.24337E+00
  4386    0.79068E+00    0.23601E-01   -0.27231E-01    0.10103E+05    0.24342E+00
  4387    0.78833E+00    0.23572E-01   -0.27053E-01    0.10098E+05    0.24349E+00
  4388    0.78598E+00    0.23544E-01   -0.26878E-01    0.10093E+05    0.24358E+00
  4389    0.78370E+00    0.23518E-01   -0.26709E-01    0.10088E+05    0.24369E+00
  4390    0.78135E+00    0.23492E-01   -0.26544E-01    0.10082E+05    0.24381E+00
  4391    0.77914E+00    0.23467E-01   -0.26383E-01    0.10077E+05    0.24396E+00
  4392    0.77679E+00    0.23442E-01   -0.26225E-01    0.10072E+05    0.24413E+00
  4393    0.77458E+00    0.23419E-01   -0.26073E-01    0.10066E+05    0.24431E+00
  4394    0.77214E+00    0.23396E-01   -0.25924E-01    0.10061E+05    0.24452E+00
  4395    0.76995E+00    0.23375E-01   -0.25780E-01    0.10056E+05    0.24474E+00
  4396    0.76760E+00    0.23354E-01   -0.25642E-01    0.10051E+05    0.24499E+00
  4397    0.76535E+00    0.23333E-01   -0.25506E-01    0.10045E+05    0.24525E+00
  4398    0.76309E+00    0.23313E-01   -0.25375E-01    0.10040E+05    0.24553E+00
  4399    0.76085E+00    0.23294E-01   -0.25247E-01    0.10035E+05    0.24583E+00
  4400    0.75858E+00    0.23276E-01   -0.25125E-01    0.10030E+05    0.24615E+00
  4401    0.75633E+00    0.23258E-01   -0.25007E-01    0.10024E+05    0.24649E+00
  4402    0.75410E+00    0.23242E-01   -0.24892E-01    0.10019E+05    0.24685E+00
  4403    0.75186E+00    0.23225E-01   -0.24782E-01    0.10014E+05    0.24722E+00
  4404    0.74968E+00    0.23209E-01   -0.24676E-01    0.10009E+05    0.24761E+00
  4405    0.74748E+00    0.23194E-01   -0.24574E-01    0.10003E+05    0.24802E+00
  4406    0.74529E+00    0.23178E-01   -0.24477E-01    0.99982E+04    0.24845E+00
  4407    0.74310E+00    0.23164E-01   -0.24383E-01    0.99929E+04    0.24890E+00
  4408    0.74092E+00    0.23150E-01   -0.24293E-01    0.99877E+04    0.24936E+00
  4409    0.73876E+00    0.23136E-01   -0.24207E-01    0.99825E+04    0.24984E+00
  4410    0.73659E+00    0.23123E-01   -0.24126E-01    0.99773E+04    0.25033E+00
  4411    0.73445E+00    0.23110E-01   -0.24048E-01    0.99721E+04    0.25085E+00
  4412    0.73230E+00    0.23098E-01   -0.23976E-01    0.99669E+04    0.25137E+00
  4413    0.73016E+00    0.23086E-01   -0.23906E-01    0.99617E+04    0.25192E+00
  4414    0.72804E+00    0.23074E-01   -0.23840E-01    0.99565E+04    0.25248E+00
  4415    0.72592E+00    0.23063E-01   -0.23778E-01    0.99513E+04    0.25305E+00
  4416    0.72383E+00    0.23052E-01   -0.23719E-01    0.99461E+04    0.25364E+00
  4417    0.72172E+00    0.23041E-01   -0.23665E-01    0.99409E+04    0.25424E+00
  4418    0.71964E+00    0.23030E-01   -0.23614E-01    0.99357E+04    0.25486E+00
  4419    0.71756E+00    0.23020E-01   -0.23567E-01    0.99306E+04    0.25550E+00
  4420    0.71551E+00    0.23010E-01   -0.23524E-01    0.99254E+04    0.25614E+00
  4421    0.71346E+00    0.23000E-01   -0.23482E-01    0.99202E+04    0.25681E+00
  4422    0.71142E+00    0.22990E-01   -0.23446E-01    0.99151E+04    0.25748E+00
  4423    0.70939E+00    0.22981E-01   -0.23413E-01    0.99099E+04    0.25817E+00
  4424    0.70737E+00    0.22970E-01   -0.23383E-01    0.99047E+04    0.25887E+00
  4425    0.70537E+00    0.22961E-01   -0.23359E-01    0.98996E+04    0.25959E+00
  4426    0.70338E+00    0.22951E-01   -0.23337E-01    0.98944E+04    0.26031E+00
  4427    0.70139E+00    0.22942E-01   -0.23317E-01    0.98893E+04    0.26105E+00
  4428    0.69943E+00    0.22932E-01   -0.23301E-01    0.98841E+04    0.26180E+00
  4429    0.69747E+00    0.22923E-01   -0.23287E-01    0.98790E+04    0.26257E+00
  4430    0.69552E+00    0.22912E-01   -0.23278E-01    0.98739E+04    0.26334E+00
  4431    0.69358E+00    0.22903E-01   -0.23272E-01    0.98687E+04    0.26413E+00
  4432    0.69166E+00    0.22894E-01   -0.23268E-01    0.98636E+04    0.26493E+00
  4433    0.68975E+00    0.22884E-01   -0.23267E-01    0.98585E+04    0.26574E+00
  4434    0.68785E+00    0.22874E-01   -0.23269E-01    0.98534E+04    0.26656E+00
  4435    0.68597E+00    0.22864E-01   -0.23275E-01    0.98482E+04    0.26739E+00
  4436    0.68410E+00    0.22854E-01   -0.23282E-01    0.98431E+04    0.26823E+00
  4437    0.68224E+00    0.22844E-01   -0.23293E-01    0.98380E+04    0.26908E+00
  4438    0.68039E+00    0.22833E-01   -0.23307E-01    0.98329E+04    0.26995E+00
  4439    0.67855E+00    0.22822E-01   -0.23323E-01    0.98278E+04    0.27082E+00
  4440    0.67673E+00    0.22812E-01   -0.23341E-01    0.98227E+04    0.27170E+00
  4441    0.67492E+00    0.22801E-01   -0.23363E-01    0.98176E+04    0.27259E+00
  4442    0.67313E+00    0.22790E-01   -0.23386E-01    0.98125E+04    0.27348E+00
  4443    0.67132E+00    0.22778E-01   -0.23413E-01    0.98074E+04    0.27439E+00
  4444    0.66955E+00    0.22766E-01   -0.23441E-01    0.98024E+04    0.27530E+00
  4445    0.66781E+00    0.22754E-01   -0.23471E-01    0.97973E+04    0.27623E+00
  4446    0.66606E+00    0.22741E-01   -0.23505E-01    0.97922E+04    0.27716E+00
  4447    0.66433E+00    0.22728E-01   -0.23541E-01    0.97871E+04    0.27810E+00
  4448    0.66261E+00    0.22715E-01   -0.23579E-01    0.97821E+04    0.27904E+00
  4449    0.66090E+00    0.22701E-01   -0.23618E-01    0.97770E+04    0.28000E+00
  4450    0.65921E+00    0.22688E-01   -0.23660E-01    0.97719E+04    0.28096E+00
  4451    0.65752E+00    0.22673E-01   -0.23704E-01    0.97669E+04    0.28193E+00
  4452    0.65584E+00    0.22658E-01   -0.23750E-01    0.97618E+04    0.28290E+00
  4453    0.65419E+00    0.22643E-01   -0.23796E-01    0.97568E+04    0.28388E+00
  4454    0.65255E+00    0.22628E-01   -0.23846E-01    0.97517E+04    0.28486E+00
  4455    0.65093E+00    0.22611E-01   -0.23898E-01    0.97467E+04    0.28586E+00
  4456    0.64932E+00    0.22594E-01   -0.23951E-01    0.97416E+04    0.28685E+00
  4457    0.64771E+00    0.22577E-01   -0.24004E-01    0.97366E+04    0.28785E+00
  4458    0.64612E+00    0.22560E-01   -0.24060E-01    0.97316E+04    0.28886E+00
  4459    0.64454E+00    0.22542E-01   -0.24118E-01    0.97265E+04    0.28987E+00
  4460    0.64298E+00    0.22524E-01   -0.24177E-01    0.97215E+04    0.29089E+00
  4461    0.64143E+00    0.22505E-01   -0.24238E-01    0.97165E+04    0.29191E+00
  4462    0.63988E+00    0.22486E-01   -0.24298E-01    0.97115E+04    0.29293E+00
  4463    0.63835E+00    0.22466E-01   -0.24361E-01    0.97065E+04    0.29396E+00
  4464    0.63684E+00    0.22446E-01   -0.24424E-01    0.97014E+04    0.29499E+00
  4465    0.63533E+00    0.22424E-01   -0.24488E-01    0.96964E+04    0.29602E+00
  4466    0.63384E+00    0.22403E-01   -0.24553E-01    0.96914E+04    0.29706E+00
  4467    0.63236E+00    0.22380E-01   -0.24621E-01    0.96864E+04    0.29810E+00
  4468    0.63090E+00    0.22358E-01   -0.24687E-01    0.96814E+04    0.29914E+00
  4469    0.62944E+00    0.22334E-01   -0.24755E-01    0.96764E+04    0.30018E+00
  4470    0.62800E+00    0.22309E-01   -0.24824E-01    0.96714E+04    0.30122E+00
  4471    0.62656E+00    0.22285E-01   -0.24892E-01    0.96665E+04    0.30227E+00
  4472    0.62515E+00    0.22260E-01   -0.24962E-01    0.96615E+04    0.30332E+00
  4473    0.62373E+00    0.22234E-01   -0.25033E-01    0.96565E+04    0.30436E+00
  4474    0.62234E+00    0.22207E-01   -0.25104E-01    0.96515E+04    0.30541E+00
  4475    0.62096E+00    0.22180E-01   -0.25175E-01    0.96466E+04    0.30646E+00
  4476    0.61959E+00    0.22153E-01   -0.25247E-01    0.96416E+04    0.30751E+00
  4477    0.61822E+00    0.22125E-01   -0.25318E-01    0.96366E+04    0.30856E+00
  4478    0.61687E+00    0.22096E-01   -0.25390E-01    0.96317E+04    0.30961E+00
  4479    0.61554E+00    0.22066E-01   -0.25462E-01    0.96267E+04    0.31066E+00
  4480    0.61421E+00    0.22035E-01   -0.25534E-01    0.96217E+04    0.31170E+00
  4481    0.61288E+00    0.22005E-01   -0.25606E-01    0.96168E+04    0.31275E+00
  4482    0.61157E+00    0.21973E-01   -0.25677E-01    0.96118E+04    0.31379E+00
  4483    0.61028E+00    0.21941E-01   -0.25749E-01    0.96069E+04    0.31483E+00
  4484    0.60899E+00    0.21907E-01   -0.25820E-01    0.96020E+04    0.31587E+00
  4485    0.60771E+00    0.21872E-01   -0.25892E-01    0.95970E+04    0.31691E+00
  4486    0.60645E+00    0.21838E-01   -0.25963E-01    0.95921E+04    0.31795E+00
  4487    0.60520E+00    0.21803E-01   -0.26033E-01    0.95872E+04    0.31898E+00
  4488    0.60394E+00    0.21767E-01   -0.26103E-01    0.95822E+04    0.32001E+00
  4489    0.60271E+00    0.21731E-01   -0.26173E-01    0.95773E+04    0.32104E+00
  4490    0.60148E+00    0.21695E-01   -0.26241E-01    0.95724E+04    0.32206E+00
  4491    0.60026E+00    0.21658E-01   -0.26310E-01    0.95675E+04    0.32308E+00
  4492    0.59905E+00    0.21619E-01   -0.26378E-01    0.95626E+04    0.32409E+00
  4493    0.59785E+00    0.21580E-01   -0.26445E-01    0.95577E+04    0.32510E+00
  4494    0.59667E+00    0.21540E-01   -0.26511E-01    0.95528E+04    0.32611E+00
  4495    0.59548E+00    0.21500E-01   -0.26577E-01    0.95479E+04    0.32711E+00
  4496    0.59431E+00    0.21459E-01   -0.26642E-01    0.95430E+04    0.32810E+00
  4497    0.59315E+00    0.21416E-01   -0.26705E-01    0.95381E+04    0.32909E+00
  4498    0.59199E+00    0.21374E-01   -0.26768E-01    0.95332E+04    0.33008E+00
  4499    0.59085E+00    0.21330E-01   -0.26830E-01    0.95283E+04    0.33105E+00
  4500    0.58970E+00    0.21286E-01   -0.26890E-01    0.95234E+04    0.33203E+00
  4501    0.58858E+00    0.21242E-01   -0.26950E-01    0.95185E+04    0.33299E+00
  4502    0.58745E+00    0.21195E-01   -0.27008E-01    0.95136E+04    0.33395E+00
  4503    0.58635E+00    0.21149E-01   -0.27066E-01    0.95088E+04    0.33490E+00
  4504    0.58524E+00    0.21104E-01   -0.27122E-01    0.95039E+04    0.33585E+00
  4505    0.58414E+00    0.21056E-01   -0.27176E-01    0.94990E+04    0.33678E+00
  4506    0.58305E+00    0.21007E-01   -0.27230E-01    0.94942E+04    0.33771E+00
  4507    0.58195E+00    0.20959E-01   -0.27282E-01    0.94893E+04    0.33864E+00
  4508    0.58088E+00    0.20910E-01   -0.27333E-01    0.94844E+04    0.33955E+00
  4509    0.57981E+00    0.20861E-01   -0.27382E-01    0.94796E+04    0.34046E+00
  4510    0.57874E+00    0.20809E-01   -0.27430E-01    0.94747E+04    0.34135E+00
  4511    0.57768E+00    0.20758E-01   -0.27475E-01    0.94699E+04    0.34224E+00
  4512    0.57663E+00    0.20706E-01   -0.27520E-01    0.94651E+04    0.34313E+00
  4513    0.57558E+00    0.20653E-01   -0.27562E-01    0.94602E+04    0.34400E+00
  4514    0.57454E+00    0.20601E-01   -0.27604E-01    0.94554E+04    0.34486E+00
  4515    0.57350E+00    0.20547E-01   -0.27643E-01    0.94505E+04    0.34572E+00
  4516    0.57248E+00    0.20493E-01   -0.27680E-01    0.94457E+04    0.34656E+00
  4517    0.57145E+00    0.20437E-01   -0.27717E-01    0.94409E+04    0.34740E+00
  4518    0.57042E+00    0.20382E-01   -0.27751E-01    0.94361E+04    0.34822E+00
  4519    0.56941E+00    0.20326E-01   -0.27782E-01    0.94313E+04    0.34904E+00
  4520    0.56839E+00    0.20269E-01   -0.27813E-01    0.94264E+04    0.34985E+00
  4521    0.56738E+00    0.20213E-01   -0.27842E-01    0.94216E+04    0.35064E+00
  4522    0.56638E+00    0.20155E-01   -0.27868E-01    0.94168E+04    0.35143E+00
  4523    0.56539E+00    0.20097E-01   -0.27892E-01    0.94120E+04    0.35220E+00
  4524    0.56438E+00    0.20038E-01   -0.27915E-01    0.94072E+04    0.35297E+00
  4525    0.56339E+00    0.19978E-01   -0.27935E-01    0.94024E+04    0.35372E+00
  4526    0.56240E+00    0.19918E-01   -0.27953E-01    0.93976E+04    0.35446E+00
  4527    0.56142E+00    0.19858E-01   -0.27970E-01    0.93928E+04    0.35519E+00
  4528    0.56044E+00    0.19797E-01   -0.27984E-01    0.93880E+04    0.35591E+00
  4529    0.55946E+00    0.19736E-01   -0.27996E-01    0.93833E+04    0.35662E+00
  4530    0.55848E+00    0.19673E-01   -0.28007E-01    0.93785E+04    0.35732E+00
  4531    0.55751E+00    0.19612E-01   -0.28015E-01    0.93737E+04    0.35800E+00
  4532    0.55653E+00    0.19549E-01   -0.28020E-01    0.93689E+04    0.35867E+00
  4533    0.55556E+00    0.19485E-01   -0.28023E-01    0.93641E+04    0.35933E+00
  4534    0.55460E+00    0.19421E-01   -0.28025E-01    0.93594E+04    0.35998E+00
  4535    0.55363E+00    0.19357E-01   -0.28023E-01    0.93546E+04    0.36061E+00
  4536    0.55266E+00    0.19293E-01   -0.28019E-01    0.93499E+04    0.36123E+00
  4537    0.55170E+00    0.19229E-01   -0.28014E-01    0.93451E+04    0.36184E+00
  4538    0.55074E+00    0.19163E-01   -0.28006E-01    0.93403E+04    0.36244E+00
  4539    0.54977E+00    0.19097E-01   -0.27996E-01    0.93356E+04    0.36302E+00
  4540    0.54882E+00    0.19031E-01   -0.27984E-01    0.93308E+04    0.36358E+00
  4541    0.54786E+00    0.18964E-01   -0.27968E-01    0.93261E+04    0.36414E+00
  4542    0.54690E+00    0.18898E-01   -0.27951E-01    0.93214E+04    0.36468E+00
  4543    0.54594E+00    0.18830E-01   -0.27931E-01    0.93166E+04    0.36520E+00
  4544    0.54498E+00    0.18763E-01   -0.27910E-01    0.93119E+04    0.36571E+00
  4545    0.54402E+00    0.18694E-01   -0.27885E-01    0.93072E+04    0.36621E+00
  4546    0.54306E+00    0.18627E-01   -0.27859E-01    0.93024E+04    0.36669E+00
  4547    0.54211E+00    0.18559E-01   -0.27830E-01    0.92977E+04    0.36716E+00
  4548    0.54115E+00    0.18490E-01   -0.27798E-01    0.92930E+04    0.36761E+00
  4549    0.54018E+00    0.18422E-01   -0.27765E-01    0.92883E+04    0.36804E+00
  4550    0.53922E+00    0.18351E-01   -0.27729E-01    0.92836E+04    0.36846E+00
  4551    0.53827E+00    0.18282E-01   -0.27690E-01    0.92788E+04    0.36887E+00
  4552    0.53730E+00    0.18213E-01   -0.27648E-01    0.92741E+04    0.36925E+00
  4553    0.53635E+00    0.18143E-01   -0.27605E-01    0.92694E+04    0.36963E+00
  4554    0.53537E+00    0.18072E-01   -0.27560E-01    0.92647E+04    0.36999E+00
  4555    0.53441E+00    0.18002E-01   -0.27512E-01    0.92600E+04    0.37033E+00
  4556    0.53345E+00    0.17930E-01   -0.27461E-01    0.92553E+04    0.37065E+00
  4557    0.53247E+00    0.17860E-01   -0.27408E-01    0.92506E+04    0.37096E+00
  4558    0.53151E+00    0.17789E-01   -0.27353E-01    0.92460E+04    0.37126E+00
  4559    0.53053E+00    0.17718E-01   -0.27295E-01    0.92413E+04    0.37154E+00
  4560    0.52956E+00    0.17647E-01   -0.27235E-01    0.92366E+04    0.37181E+00
  4561    0.52858E+00    0.17576E-01   -0.27173E-01    0.92319E+04    0.37206E+00
  4562    0.52760E+00    0.17504E-01   -0.27108E-01    0.92272E+04    0.37229E+00
  4563    0.52662E+00    0.17432E-01   -0.27042E-01    0.92226E+04    0.37251E+00
  4564    0.52564E+00    0.17361E-01   -0.26972E-01    0.92179E+04    0.37272E+00
  4565    0.52465E+00    0.17289E-01   -0.26901E-01    0.92132E+04    0.37291E+00
  4566    0.52366E+00    0.17219E-01   -0.26827E-01    0.92086E+04    0.37308E+00
  4567    0.52267E+00    0.17145E-01   -0.26752E-01    0.92039E+04    0.37324E+00
  4568    0.52168E+00    0.17074E-01   -0.26673E-01    0.91993E+04    0.37338E+00
  4569    0.52068E+00    0.17002E-01   -0.26593E-01    0.91946E+04    0.37352E+00
  4570    0.51967E+00    0.16930E-01   -0.26511E-01    0.91900E+04    0.37363E+00
  4571    0.51866E+00    0.16857E-01   -0.26427E-01    0.91853E+04    0.37373E+00
  4572    0.51766E+00    0.16785E-01   -0.26339E-01    0.91807E+04    0.37382E+00
  4573    0.51664E+00    0.16714E-01   -0.26252E-01    0.91760E+04    0.37389E+00
  4574    0.51562E+00    0.16642E-01   -0.26161E-01    0.91714E+04    0.37395E+00
  4575    0.51461E+00    0.16570E-01   -0.26067E-01    0.91668E+04    0.37399E+00
  4576    0.51359E+00    0.16498E-01   -0.25973E-01    0.91621E+04    0.37402E+00
  4577    0.51255E+00    0.16427E-01   -0.25875E-01    0.91575E+04    0.37403E+00
  4578    0.51152E+00    0.16355E-01   -0.25776E-01    0.91529E+04    0.37403E+00
  4579    0.51048E+00    0.16283E-01   -0.25675E-01    0.91483E+04    0.37402E+00
  4580    0.50944E+00    0.16212E-01   -0.25572E-01    0.91437E+04    0.37399E+00
  4581    0.50839E+00    0.16141E-01   -0.25469E-01    0.91390E+04    0.37395E+00
  4582    0.50734E+00    0.16071E-01   -0.25360E-01    0.91344E+04    0.37389E+00
  4583    0.50628E+00    0.16000E-01   -0.25252E-01    0.91298E+04    0.37382E+00
  4584    0.50522E+00    0.15929E-01   -0.25142E-01    0.91252E+04    0.37373E+00
  4585    0.50416E+00    0.15859E-01   -0.25029E-01    0.91206E+04    0.37363E+00
  4586    0.50309E+00    0.15789E-01   -0.24915E-01    0.91160E+04    0.37352E+00
  4587    0.50201E+00    0.15718E-01   -0.24800E-01    0.91114E+04    0.37339E+00
  4588    0.50094E+00    0.15648E-01   -0.24683E-01    0.91068E+04    0.37325E+00
  4589    0.49985E+00    0.15579E-01   -0.24563E-01    0.91023E+04    0.37310E+00
  4590    0.49876E+00    0.15509E-01   -0.24442E-01    0.90977E+04    0.37293E+00
  4591    0.49766E+00    0.15440E-01   -0.24320E-01    0.90931E+04    0.37275E+00
  4592    0.49657E+00    0.15371E-01   -0.24196E-01    0.90885E+04    0.37256E+00
  4593    0.49547E+00    0.15303E-01   -0.24070E-01    0.90839E+04    0.37235E+00
  4594    0.49435E+00    0.15234E-01   -0.23942E-01    0.90794E+04    0.37213E+00
  4595    0.49324E+00    0.15165E-01   -0.23814E-01    0.90748E+04    0.37189E+00
  4596    0.49212E+00    0.15098E-01   -0.23684E-01    0.90702E+04    0.37164E+00
  4597    0.49100E+00    0.15030E-01   -0.23551E-01    0.90657E+04    0.37138E+00
  4598    0.48987E+00    0.14963E-01   -0.23418E-01    0.90611E+04    0.37111E+00
  4599    0.48874E+00    0.14896E-01   -0.23283E-01    0.90566E+04    0.37082E+00
  4600    0.48760E+00    0.14831E-01   -0.23148E-01    0.90520E+04    0.37052E+00
  4601    0.48644E+00    0.14763E-01   -0.23010E-01    0.90475E+04    0.37020E+00
  4602    0.48528E+00    0.14697E-01   -0.22871E-01    0.90429E+04    0.36987E+00
  4603    0.48412E+00    0.14632E-01   -0.22731E-01    0.90384E+04    0.36953E+00
  4604    0.48295E+00    0.14567E-01   -0.22589E-01    0.90338E+04    0.36918E+00
  4605    0.48179E+00    0.14502E-01   -0.22447E-01    0.90293E+04    0.36881E+00
  4606    0.48061E+00    0.14437E-01   -0.22306E-01    0.90248E+04    0.36844E+00
  4607    0.47943E+00    0.14374E-01   -0.22159E-01    0.90202E+04    0.36804E+00
  4608    0.47825E+00    0.14310E-01   -0.22014E-01    0.90157E+04    0.36764E+00
  4609    0.47705E+00    0.14247E-01   -0.21867E-01    0.90112E+04    0.36723E+00
  4610    0.47586E+00    0.14183E-01   -0.21720E-01    0.90067E+04    0.36680E+00
  4611    0.47466E+00    0.14121E-01   -0.21571E-01    0.90022E+04    0.36636E+00
  4612    0.47345E+00    0.14060E-01   -0.21421E-01    0.89976E+04    0.36591E+00
