#    L    TT             EE             BB             TE             PP             TP             EP          
   232    0.55429E+04    0.12211E+01    0.00000E+00    0.33578E+02    0.43962E-07   -0.62117E-06    0.99843E-09
   233    0.55355E+04    0.12650E+01    0.00000E+00    0.35220E+02    0.43756E-07   -0.58832E-06    0.94562E-09
   234    0.55274E+04    0.13107E+01    0.00000E+00    0.36864E+02    0.43552E-07   -0.55432E-06    0.89097E-09
   235    0.55188E+04    0.13583E+01    0.00000E+00    0.38511E+02    0.43349E-07   -0.51935E-06    0.83477E-09
   236    0.55095E+04    0.14077E+01    0.00000E+00    0.40158E+02    0.43148E-07   -0.48360E-06    0.77730E-09
   237    0.54996E+04    0.14592E+01    0.00000E+00    0.41805E+02    0.42948E-07   -0.44723E-06    0.71885E-09
   238    0.54892E+04    0.15127E+01    0.00000E+00    0.43453E+02    0.42750E-07   -0.41043E-06    0.65970E-09
   239    0.54782E+04    0.15681E+01    0.00000E+00    0.45099E+02    0.42553E-07   -0.37338E-06    0.60015E-09
   240    0.54665E+04    0.16254E+01    0.00000E+00    0.46743E+02    0.42358E-07   -0.33625E-06    0.54047E-09
   241    0.54543E+04    0.16849E+01    0.00000E+00    0.48384E+02    0.42164E-07   -0.29923E-06    0.48096E-09
   242    0.54415E+04    0.17463E+01    0.00000E+00    0.50022E+02    0.41972E-07   -0.26249E-06    0.42190E-09
   243    0.54282E+04    0.18099E+01    0.00000E+00    0.51656E+02    0.41781E-07   -0.22620E-06    0.36358E-09
   244    0.54142E+04    0.18755E+01    0.00000E+00    0.53286E+02    0.41592E-07   -0.19055E-06    0.30628E-09
   245    0.53997E+04    0.19432E+01    0.00000E+00    0.54909E+02    0.41404E-07   -0.15572E-06    0.25029E-09
   246    0.53846E+04    0.20130E+01    0.00000E+00    0.56527E+02    0.41218E-07   -0.12188E-06    0.19590E-09
   247    0.53690E+04    0.20848E+01    0.00000E+00    0.58138E+02    0.41032E-07   -0.89206E-07    0.14338E-09
   248    0.53529E+04    0.21590E+01    0.00000E+00    0.59741E+02    0.40848E-07   -0.57884E-07    0.93039E-10
   249    0.53362E+04    0.22352E+01    0.00000E+00    0.61336E+02    0.40666E-07   -0.28090E-07    0.45150E-10
   250    0.53190E+04    0.23136E+01    0.00000E+00    0.62922E+02    0.40485E-07    0.00000E+00    0.00000E+00
   251    0.53014E+04    0.23941E+01    0.00000E+00    0.64498E+02    0.40305E-07    0.26245E-07   -0.42184E-10
   252    0.52830E+04    0.24768E+01    0.00000E+00    0.66065E+02    0.40126E-07    0.50654E-07   -0.81418E-10
   253    0.52644E+04    0.25616E+01    0.00000E+00    0.67619E+02    0.39949E-07    0.73276E-07   -0.11778E-09
   254    0.52452E+04    0.26487E+01    0.00000E+00    0.69162E+02    0.39773E-07    0.94159E-07   -0.15134E-09
   255    0.52255E+04    0.27378E+01    0.00000E+00    0.70693E+02    0.39598E-07    0.11335E-06   -0.18219E-09
   256    0.52053E+04    0.28294E+01    0.00000E+00    0.72212E+02    0.39424E-07    0.13090E-06   -0.21040E-09
   257    0.51846E+04    0.29229E+01    0.00000E+00    0.73711E+02    0.39252E-07    0.14685E-06   -0.23603E-09
   258    0.51635E+04    0.30187E+01    0.00000E+00    0.75203E+02    0.39081E-07    0.16125E-06   -0.25919E-09
   259    0.51419E+04    0.31167E+01    0.00000E+00    0.76673E+02    0.38911E-07    0.17415E-06   -0.27992E-09
   260    0.51199E+04    0.32169E+01    0.00000E+00    0.78135E+02    0.38742E-07    0.18560E-06   -0.29833E-09
   261    0.50975E+04    0.33192E+01    0.00000E+00    0.79568E+02    0.38574E-07    0.19565E-06   -0.31447E-09
   262    0.50744E+04    0.34238E+01    0.00000E+00    0.80994E+02    0.38408E-07    0.20434E-06   -0.32844E-09
   263    0.50513E+04    0.35306E+01    0.00000E+00    0.82405E+02    0.38243E-07    0.21171E-06   -0.34029E-09
   264    0.50275E+04    0.36395E+01    0.00000E+00    0.83794E+02    0.38079E-07    0.21783E-06   -0.35012E-09
   265    0.50033E+04    0.37506E+01    0.00000E+00    0.85154E+02    0.37916E-07    0.22273E-06   -0.35800E-09
   266    0.49787E+04    0.38639E+01    0.00000E+00    0.86507E+02    0.37754E-07    0.22647E-06   -0.36401E-09
   267    0.49536E+04    0.39793E+01    0.00000E+00    0.87829E+02    0.37593E-07    0.22908E-06   -0.36822E-09
   268    0.49282E+04    0.40970E+01    0.00000E+00    0.89138E+02    0.37434E-07    0.23063E-06   -0.37070E-09
   269    0.49022E+04    0.42167E+01    0.00000E+00    0.90424E+02    0.37275E-07    0.23115E-06   -0.37154E-09
   270    0.48760E+04    0.43385E+01    0.00000E+00    0.91689E+02    0.37118E-07    0.23070E-06   -0.37081E-09
   271    0.48494E+04    0.44624E+01    0.00000E+00    0.92931E+02    0.36961E-07    0.22932E-06   -0.36860E-09
   272    0.48225E+04    0.45886E+01    0.00000E+00    0.94144E+02    0.36806E-07    0.22706E-06   -0.36496E-09
   273    0.47952E+04    0.47165E+01    0.00000E+00    0.95343E+02    0.36652E-07    0.22397E-06   -0.35999E-09
   274    0.47676E+04    0.48468E+01    0.00000E+00    0.96505E+02    0.36498E-07    0.22009E-06   -0.35376E-09
   275    0.47396E+04    0.49789E+01    0.00000E+00    0.97652E+02    0.36346E-07    0.21548E-06   -0.34634E-09
   276    0.47114E+04    0.51131E+01    0.00000E+00    0.98762E+02    0.36195E-07    0.21017E-06   -0.33782E-09
   277    0.46828E+04    0.52493E+01    0.00000E+00    0.99858E+02    0.36045E-07    0.20423E-06   -0.32826E-09
   278    0.46539E+04    0.53874E+01    0.00000E+00    0.10092E+03    0.35896E-07    0.19769E-06   -0.31775E-09
   279    0.46248E+04    0.55275E+01    0.00000E+00    0.10195E+03    0.35748E-07    0.19060E-06   -0.30636E-09
   280    0.45953E+04    0.56694E+01    0.00000E+00    0.10296E+03    0.35600E-07    0.18302E-06   -0.29417E-09
   281    0.45657E+04    0.58134E+01    0.00000E+00    0.10394E+03    0.35454E-07    0.17499E-06   -0.28126E-09
   282    0.45357E+04    0.59590E+01    0.00000E+00    0.10489E+03    0.35309E-07    0.16655E-06   -0.26770E-09
   283    0.45055E+04    0.61065E+01    0.00000E+00    0.10581E+03    0.35165E-07    0.15775E-06   -0.25356E-09
   284    0.44751E+04    0.62558E+01    0.00000E+00    0.10670E+03    0.35021E-07    0.14865E-06   -0.23893E-09
   285    0.44444E+04    0.64069E+01    0.00000E+00    0.10757E+03    0.34879E-07    0.13929E-06   -0.22388E-09
   286    0.44135E+04    0.65597E+01    0.00000E+00    0.10839E+03    0.34737E-07    0.12971E-06   -0.20849E-09
   287    0.43823E+04    0.67142E+01    0.00000E+00    0.10919E+03    0.34596E-07    0.11997E-06   -0.19284E-09
   288    0.43510E+04    0.68704E+01    0.00000E+00    0.10996E+03    0.34457E-07    0.11012E-06   -0.17699E-09
   289    0.43195E+04    0.70282E+01    0.00000E+00    0.11070E+03    0.34318E-07    0.10019E-06   -0.16104E-09
   290    0.42878E+04    0.71874E+01    0.00000E+00    0.11141E+03    0.34180E-07    0.90240E-07   -0.14505E-09
   291    0.42560E+04    0.73488E+01    0.00000E+00    0.11207E+03    0.34042E-07    0.80316E-07   -0.12909E-09
   292    0.42238E+04    0.75113E+01    0.00000E+00    0.11271E+03    0.33906E-07    0.70465E-07   -0.11326E-09
   293    0.41917E+04    0.76745E+01    0.00000E+00    0.11331E+03    0.33771E-07    0.60735E-07   -0.97621E-10
   294    0.41592E+04    0.78399E+01    0.00000E+00    0.11389E+03    0.33636E-07    0.51173E-07   -0.82251E-10
   295    0.41269E+04    0.80061E+01    0.00000E+00    0.11442E+03    0.33502E-07    0.41826E-07   -0.67229E-10
   296    0.40943E+04    0.81744E+01    0.00000E+00    0.11493E+03    0.33369E-07    0.32744E-07   -0.52630E-10
   297    0.40616E+04    0.83427E+01    0.00000E+00    0.11540E+03    0.33237E-07    0.23972E-07   -0.38531E-10
   298    0.40287E+04    0.85132E+01    0.00000E+00    0.11584E+03    0.33105E-07    0.15559E-07   -0.25009E-10
   299    0.39958E+04    0.86852E+01    0.00000E+00    0.11623E+03    0.32974E-07    0.75527E-08   -0.12140E-10
   300    0.39627E+04    0.88571E+01    0.00000E+00    0.11659E+03    0.32844E-07    0.00000E+00    0.00000E+00
   301    0.39295E+04    0.90305E+01    0.00000E+00    0.11692E+03    0.32715E-07   -0.70612E-08    0.11350E-10
   302    0.38964E+04    0.92046E+01    0.00000E+00    0.11722E+03    0.32586E-07   -0.13633E-07    0.21914E-10
   303    0.38632E+04    0.93802E+01    0.00000E+00    0.11747E+03    0.32459E-07   -0.19729E-07    0.31712E-10
   304    0.38299E+04    0.95572E+01    0.00000E+00    0.11769E+03    0.32332E-07   -0.25361E-07    0.40764E-10
   305    0.37966E+04    0.97342E+01    0.00000E+00    0.11787E+03    0.32205E-07   -0.30542E-07    0.49092E-10
   306    0.37633E+04    0.99120E+01    0.00000E+00    0.11802E+03    0.32080E-07   -0.35284E-07    0.56714E-10
   307    0.37299E+04    0.10090E+02    0.00000E+00    0.11812E+03    0.31955E-07   -0.39600E-07    0.63651E-10
   308    0.36966E+04    0.10271E+02    0.00000E+00    0.11820E+03    0.31831E-07   -0.43503E-07    0.69923E-10
   309    0.36633E+04    0.10451E+02    0.00000E+00    0.11823E+03    0.31707E-07   -0.47004E-07    0.75551E-10
   310    0.36299E+04    0.10631E+02    0.00000E+00    0.11823E+03    0.31585E-07   -0.50117E-07    0.80554E-10
   311    0.35967E+04    0.10813E+02    0.00000E+00    0.11819E+03    0.31463E-07   -0.52854E-07    0.84953E-10
   312    0.35634E+04    0.10995E+02    0.00000E+00    0.11812E+03    0.31341E-07   -0.55227E-07    0.88768E-10
   313    0.35302E+04    0.11177E+02    0.00000E+00    0.11800E+03    0.31221E-07   -0.57249E-07    0.92019E-10
   314    0.34971E+04    0.11360E+02    0.00000E+00    0.11786E+03    0.31101E-07   -0.58934E-07    0.94726E-10
   315    0.34640E+04    0.11542E+02    0.00000E+00    0.11767E+03    0.30982E-07   -0.60292E-07    0.96909E-10
   316    0.34311E+04    0.11725E+02    0.00000E+00    0.11744E+03    0.30863E-07   -0.61337E-07    0.98589E-10
   317    0.33981E+04    0.11907E+02    0.00000E+00    0.11718E+03    0.30746E-07   -0.62082E-07    0.99786E-10
   318    0.33653E+04    0.12091E+02    0.00000E+00    0.11688E+03    0.30629E-07   -0.62538E-07    0.10052E-09
   319    0.33326E+04    0.12274E+02    0.00000E+00    0.11654E+03    0.30512E-07   -0.62719E-07    0.10081E-09
   320    0.33001E+04    0.12456E+02    0.00000E+00    0.11617E+03    0.30397E-07   -0.62636E-07    0.10068E-09
   321    0.32676E+04    0.12640E+02    0.00000E+00    0.11576E+03    0.30282E-07   -0.62304E-07    0.10014E-09
   322    0.32353E+04    0.12822E+02    0.00000E+00    0.11532E+03    0.30167E-07   -0.61733E-07    0.99225E-10
   323    0.32031E+04    0.13005E+02    0.00000E+00    0.11483E+03    0.30054E-07   -0.60936E-07    0.97945E-10
   324    0.31710E+04    0.13188E+02    0.00000E+00    0.11431E+03    0.29941E-07   -0.59927E-07    0.96323E-10
   325    0.31392E+04    0.13368E+02    0.00000E+00    0.11376E+03    0.29828E-07   -0.58717E-07    0.94378E-10
   326    0.31075E+04    0.13549E+02    0.00000E+00    0.11316E+03    0.29717E-07   -0.57320E-07    0.92132E-10
   327    0.30759E+04    0.13730E+02    0.00000E+00    0.11253E+03    0.29606E-07   -0.55747E-07    0.89604E-10
   328    0.30446E+04    0.13910E+02    0.00000E+00    0.11187E+03    0.29495E-07   -0.54012E-07    0.86814E-10
   329    0.30135E+04    0.14089E+02    0.00000E+00    0.11116E+03    0.29386E-07   -0.52126E-07    0.83783E-10
   330    0.29825E+04    0.14267E+02    0.00000E+00    0.11042E+03    0.29277E-07   -0.50102E-07    0.80531E-10
   331    0.29519E+04    0.14444E+02    0.00000E+00    0.10965E+03    0.29168E-07   -0.47953E-07    0.77077E-10
   332    0.29214E+04    0.14622E+02    0.00000E+00    0.10885E+03    0.29061E-07   -0.45692E-07    0.73442E-10
   333    0.28911E+04    0.14798E+02    0.00000E+00    0.10801E+03    0.28954E-07   -0.43330E-07    0.69646E-10
   334    0.28611E+04    0.14973E+02    0.00000E+00    0.10714E+03    0.28847E-07   -0.40881E-07    0.65709E-10
   335    0.28312E+04    0.15146E+02    0.00000E+00    0.10623E+03    0.28742E-07   -0.38357E-07    0.61652E-10
   336    0.28017E+04    0.15318E+02    0.00000E+00    0.10529E+03    0.28636E-07   -0.35770E-07    0.57494E-10
   337    0.27724E+04    0.15490E+02    0.00000E+00    0.10430E+03    0.28532E-07   -0.33133E-07    0.53256E-10
   338    0.27433E+04    0.15659E+02    0.00000E+00    0.10330E+03    0.28428E-07   -0.30459E-07    0.48957E-10
   339    0.27147E+04    0.15829E+02    0.00000E+00    0.10225E+03    0.28325E-07   -0.27759E-07    0.44619E-10
   340    0.26862E+04    0.15996E+02    0.00000E+00    0.10119E+03    0.28222E-07   -0.25048E-07    0.40260E-10
   341    0.26579E+04    0.16161E+02    0.00000E+00    0.10008E+03    0.28120E-07   -0.22336E-07    0.35901E-10
   342    0.26300E+04    0.16326E+02    0.00000E+00    0.98939E+02    0.28019E-07   -0.19637E-07    0.31563E-10
   343    0.26024E+04    0.16489E+02    0.00000E+00    0.97769E+02    0.27918E-07   -0.16963E-07    0.27265E-10
   344    0.25752E+04    0.16649E+02    0.00000E+00    0.96570E+02    0.27818E-07   -0.14327E-07    0.23028E-10
   345    0.25482E+04    0.16808E+02    0.00000E+00    0.95341E+02    0.27718E-07   -0.11740E-07    0.18871E-10
   346    0.25215E+04    0.16966E+02    0.00000E+00    0.94091E+02    0.27619E-07   -0.92169E-08    0.14815E-10
   347    0.24952E+04    0.17121E+02    0.00000E+00    0.92803E+02    0.27521E-07   -0.67685E-08    0.10879E-10
   348    0.24692E+04    0.17274E+02    0.00000E+00    0.91485E+02    0.27423E-07   -0.44080E-08    0.70850E-11
   349    0.24435E+04    0.17426E+02    0.00000E+00    0.90137E+02    0.27326E-07   -0.21476E-08    0.34519E-11
   350    0.24181E+04    0.17575E+02    0.00000E+00    0.88768E+02    0.27229E-07    0.00000E+00    0.00000E+00
   351    0.23933E+04    0.17722E+02    0.00000E+00    0.87368E+02    0.27134E-07    0.20248E-08   -0.32546E-11
   352    0.23686E+04    0.17867E+02    0.00000E+00    0.85939E+02    0.27038E-07    0.39269E-08   -0.63118E-11
   353    0.23443E+04    0.18009E+02    0.00000E+00    0.84495E+02    0.26943E-07    0.57087E-08   -0.91758E-11
   354    0.23204E+04    0.18149E+02    0.00000E+00    0.83014E+02    0.26849E-07    0.73728E-08   -0.11850E-10
   355    0.22968E+04    0.18287E+02    0.00000E+00    0.81510E+02    0.26755E-07    0.89216E-08   -0.14340E-10
   356    0.22737E+04    0.18423E+02    0.00000E+00    0.79992E+02    0.26662E-07    0.10358E-07   -0.16648E-10
   357    0.22509E+04    0.18556E+02    0.00000E+00    0.78444E+02    0.26569E-07    0.11684E-07   -0.18779E-10
   358    0.22285E+04    0.18685E+02    0.00000E+00    0.76881E+02    0.26477E-07    0.12902E-07   -0.20737E-10
   359    0.22065E+04    0.18812E+02    0.00000E+00    0.75288E+02    0.26386E-07    0.14015E-07   -0.22526E-10
   360    0.21848E+04    0.18937E+02    0.00000E+00    0.73677E+02    0.26294E-07    0.15025E-07   -0.24150E-10
   361    0.21636E+04    0.19059E+02    0.00000E+00    0.72043E+02    0.26204E-07    0.15935E-07   -0.25613E-10
   362    0.21427E+04    0.19178E+02    0.00000E+00    0.70388E+02    0.26113E-07    0.16747E-07   -0.26919E-10
   363    0.21223E+04    0.19295E+02    0.00000E+00    0.68716E+02    0.26024E-07    0.17465E-07   -0.28071E-10
   364    0.21022E+04    0.19407E+02    0.00000E+00    0.67023E+02    0.25934E-07    0.18089E-07   -0.29075E-10
   365    0.20826E+04    0.19517E+02    0.00000E+00    0.65313E+02    0.25845E-07    0.18624E-07   -0.29934E-10
   366    0.20634E+04    0.19625E+02    0.00000E+00    0.63585E+02    0.25757E-07    0.19070E-07   -0.30652E-10
   367    0.20446E+04    0.19728E+02    0.00000E+00    0.61841E+02    0.25669E-07    0.19432E-07   -0.31234E-10
   368    0.20261E+04    0.19829E+02    0.00000E+00    0.60082E+02    0.25581E-07    0.19711E-07   -0.31682E-10
   369    0.20082E+04    0.19927E+02    0.00000E+00    0.58305E+02    0.25493E-07    0.19910E-07   -0.32002E-10
   370    0.19907E+04    0.20021E+02    0.00000E+00    0.56517E+02    0.25406E-07    0.20031E-07   -0.32196E-10
   371    0.19735E+04    0.20111E+02    0.00000E+00    0.54714E+02    0.25320E-07    0.20077E-07   -0.32271E-10
   372    0.19568E+04    0.20199E+02    0.00000E+00    0.52899E+02    0.25234E-07    0.20051E-07   -0.32228E-10
   373    0.19405E+04    0.20283E+02    0.00000E+00    0.51070E+02    0.25148E-07    0.19954E-07   -0.32073E-10
   374    0.19247E+04    0.20364E+02    0.00000E+00    0.49230E+02    0.25062E-07    0.19790E-07   -0.31809E-10
   375    0.19092E+04    0.20441E+02    0.00000E+00    0.47380E+02    0.24977E-07    0.19560E-07   -0.31440E-10
   376    0.18943E+04    0.20516E+02    0.00000E+00    0.45520E+02    0.24892E-07    0.19269E-07   -0.30971E-10
   377    0.18797E+04    0.20586E+02    0.00000E+00    0.43652E+02    0.24807E-07    0.18917E-07   -0.30405E-10
   378    0.18656E+04    0.20652E+02    0.00000E+00    0.41774E+02    0.24722E-07    0.18507E-07   -0.29747E-10
   379    0.18519E+04    0.20716E+02    0.00000E+00    0.39890E+02    0.24638E-07    0.18042E-07   -0.29000E-10
   380    0.18387E+04    0.20776E+02    0.00000E+00    0.37998E+02    0.24554E-07    0.17525E-07   -0.28169E-10
   381    0.18259E+04    0.20830E+02    0.00000E+00    0.36101E+02    0.24470E-07    0.16958E-07   -0.27257E-10
   382    0.18134E+04    0.20882E+02    0.00000E+00    0.34199E+02    0.24387E-07    0.16343E-07   -0.26269E-10
   383    0.18015E+04    0.20930E+02    0.00000E+00    0.32291E+02    0.24303E-07    0.15683E-07   -0.25208E-10
   384    0.17901E+04    0.20974E+02    0.00000E+00    0.30381E+02    0.24220E-07    0.14981E-07   -0.24079E-10
   385    0.17790E+04    0.21015E+02    0.00000E+00    0.28467E+02    0.24137E-07    0.14239E-07   -0.22886E-10
   386    0.17684E+04    0.21052E+02    0.00000E+00    0.26552E+02    0.24055E-07    0.13459E-07   -0.21632E-10
   387    0.17581E+04    0.21084E+02    0.00000E+00    0.24635E+02    0.23972E-07    0.12644E-07   -0.20322E-10
   388    0.17483E+04    0.21113E+02    0.00000E+00    0.22718E+02    0.23890E-07    0.11796E-07   -0.18960E-10
   389    0.17390E+04    0.21136E+02    0.00000E+00    0.20801E+02    0.23808E-07    0.10919E-07   -0.17550E-10
   390    0.17301E+04    0.21158E+02    0.00000E+00    0.18887E+02    0.23725E-07    0.10013E-07   -0.16095E-10
   391    0.17216E+04    0.21175E+02    0.00000E+00    0.16973E+02    0.23643E-07    0.90833E-08   -0.14600E-10
   392    0.17135E+04    0.21189E+02    0.00000E+00    0.15063E+02    0.23561E-07    0.81307E-08   -0.13069E-10
   393    0.17060E+04    0.21199E+02    0.00000E+00    0.13156E+02    0.23480E-07    0.71581E-08   -0.11506E-10
   394    0.16988E+04    0.21205E+02    0.00000E+00    0.11254E+02    0.23398E-07    0.61680E-08   -0.99141E-11
   395    0.16919E+04    0.21206E+02    0.00000E+00    0.93554E+01    0.23316E-07    0.51629E-08   -0.82985E-11
   396    0.16856E+04    0.21203E+02    0.00000E+00    0.74645E+01    0.23235E-07    0.41453E-08   -0.66629E-11
   397    0.16796E+04    0.21197E+02    0.00000E+00    0.55794E+01    0.23153E-07    0.31177E-08   -0.50112E-11
   398    0.16741E+04    0.21187E+02    0.00000E+00    0.37017E+01    0.23072E-07    0.20826E-08   -0.33475E-11
   399    0.16690E+04    0.21173E+02    0.00000E+00    0.18321E+01    0.22990E-07    0.10426E-08   -0.16757E-11
   400    0.16642E+04    0.21155E+02    0.00000E+00   -0.28441E-01    0.22909E-07    0.00000E+00    0.00000E+00
