#    L    TT             EE             BB             TE             PP             TP             EP          
   458    0.19308E+04    0.14592E+02    0.00000E+00   -0.72290E+02    0.19042E-07    0.82865E-09   -0.13330E-11
   459    0.19413E+04    0.14417E+02    0.00000E+00   -0.72649E+02    0.18983E-07    0.89493E-09   -0.14396E-11
   460    0.19518E+04    0.14241E+02    0.00000E+00   -0.72972E+02    0.18925E-07    0.95375E-09   -0.15343E-11
   461    0.19623E+04    0.14065E+02    0.00000E+00   -0.73262E+02    0.18866E-07    0.10053E-08   -0.16173E-11
   462    0.19729E+04    0.13888E+02    0.00000E+00   -0.73510E+02    0.18808E-07    0.10500E-08   -0.16890E-11
   463    0.19836E+04    0.13712E+02    0.00000E+00   -0.73737E+02    0.18751E-07    0.10879E-08   -0.17500E-11
   464    0.19942E+04    0.13536E+02    0.00000E+00   -0.73913E+02    0.18693E-07    0.11192E-08   -0.18005E-11
   465    0.20048E+04    0.13359E+02    0.00000E+00   -0.74066E+02    0.18636E-07    0.11444E-08   -0.18409E-11
   466    0.20155E+04    0.13182E+02    0.00000E+00   -0.74175E+02    0.18578E-07    0.11636E-08   -0.18718E-11
   467    0.20263E+04    0.13006E+02    0.00000E+00   -0.74255E+02    0.18522E-07    0.11770E-08   -0.18933E-11
   468    0.20370E+04    0.12830E+02    0.00000E+00   -0.74298E+02    0.18465E-07    0.11849E-08   -0.19061E-11
   469    0.20478E+04    0.12653E+02    0.00000E+00   -0.74312E+02    0.18409E-07    0.11875E-08   -0.19103E-11
   470    0.20586E+04    0.12478E+02    0.00000E+00   -0.74289E+02    0.18352E-07    0.11852E-08   -0.19065E-11
   471    0.20692E+04    0.12304E+02    0.00000E+00   -0.74229E+02    0.18297E-07    0.11780E-08   -0.18950E-11
   472    0.20799E+04    0.12130E+02    0.00000E+00   -0.74140E+02    0.18241E-07    0.11664E-08   -0.18763E-11
   473    0.20906E+04    0.11956E+02    0.00000E+00   -0.74014E+02    0.18186E-07    0.11504E-08   -0.18506E-11
   474    0.21013E+04    0.11784E+02    0.00000E+00   -0.73858E+02    0.18130E-07    0.11305E-08   -0.18185E-11
   475    0.21120E+04    0.11612E+02    0.00000E+00   -0.73665E+02    0.18075E-07    0.11067E-08   -0.17803E-11
   476    0.21225E+04    0.11442E+02    0.00000E+00   -0.73438E+02    0.18021E-07    0.10794E-08   -0.17364E-11
   477    0.21330E+04    0.11273E+02    0.00000E+00   -0.73185E+02    0.17966E-07    0.10488E-08   -0.16872E-11
   478    0.21435E+04    0.11104E+02    0.00000E+00   -0.72889E+02    0.17912E-07    0.10152E-08   -0.16331E-11
   479    0.21539E+04    0.10937E+02    0.00000E+00   -0.72573E+02    0.17858E-07    0.97874E-09   -0.15744E-11
   480    0.21642E+04    0.10772E+02    0.00000E+00   -0.72219E+02    0.17804E-07    0.93973E-09   -0.15117E-11
   481    0.21745E+04    0.10608E+02    0.00000E+00   -0.71831E+02    0.17751E-07    0.89841E-09   -0.14452E-11
   482    0.21848E+04    0.10446E+02    0.00000E+00   -0.71413E+02    0.17697E-07    0.85502E-09   -0.13754E-11
   483    0.21949E+04    0.10285E+02    0.00000E+00   -0.70968E+02    0.17644E-07    0.80981E-09   -0.13027E-11
   484    0.22048E+04    0.10127E+02    0.00000E+00   -0.70491E+02    0.17591E-07    0.76302E-09   -0.12274E-11
   485    0.22148E+04    0.99700E+01    0.00000E+00   -0.69983E+02    0.17539E-07    0.71490E-09   -0.11500E-11
   486    0.22247E+04    0.98157E+01    0.00000E+00   -0.69445E+02    0.17486E-07    0.66569E-09   -0.10709E-11
   487    0.22344E+04    0.96636E+01    0.00000E+00   -0.68879E+02    0.17434E-07    0.61564E-09   -0.99035E-12
   488    0.22440E+04    0.95128E+01    0.00000E+00   -0.68283E+02    0.17382E-07    0.56499E-09   -0.90888E-12
   489    0.22535E+04    0.93648E+01    0.00000E+00   -0.67658E+02    0.17331E-07    0.51399E-09   -0.82684E-12
   490    0.22629E+04    0.92197E+01    0.00000E+00   -0.67005E+02    0.17279E-07    0.46289E-09   -0.74463E-12
   491    0.22721E+04    0.90766E+01    0.00000E+00   -0.66325E+02    0.17228E-07    0.41192E-09   -0.66264E-12
   492    0.22813E+04    0.89363E+01    0.00000E+00   -0.65618E+02    0.17177E-07    0.36135E-09   -0.58128E-12
   493    0.22903E+04    0.87974E+01    0.00000E+00   -0.64883E+02    0.17126E-07    0.31140E-09   -0.50093E-12
   494    0.22991E+04    0.86628E+01    0.00000E+00   -0.64123E+02    0.17075E-07    0.26232E-09   -0.42198E-12
   495    0.23078E+04    0.85302E+01    0.00000E+00   -0.63337E+02    0.17025E-07    0.21437E-09   -0.34484E-12
   496    0.23163E+04    0.84012E+01    0.00000E+00   -0.62527E+02    0.16974E-07    0.16778E-09   -0.26990E-12
   497    0.23247E+04    0.82750E+01    0.00000E+00   -0.61690E+02    0.16924E-07    0.12281E-09   -0.19755E-12
   498    0.23329E+04    0.81508E+01    0.00000E+00   -0.60831E+02    0.16875E-07    0.79686E-10   -0.12819E-12
   499    0.23411E+04    0.80309E+01    0.00000E+00   -0.59947E+02    0.16825E-07    0.38670E-10   -0.62206E-13
   500    0.23491E+04    0.79131E+01    0.00000E+00   -0.59041E+02    0.16776E-07    0.00000E+00    0.00000E+00
   501    0.23567E+04    0.77995E+01    0.00000E+00   -0.58113E+02    0.16726E-07   -0.36129E-10    0.58119E-13
   502    0.23644E+04    0.76895E+01    0.00000E+00   -0.57162E+02    0.16678E-07   -0.69731E-10    0.11217E-12
   503    0.23718E+04    0.75823E+01    0.00000E+00   -0.56191E+02    0.16629E-07   -0.10087E-09    0.16227E-12
   504    0.23789E+04    0.74786E+01    0.00000E+00   -0.55197E+02    0.16580E-07   -0.12962E-09    0.20851E-12
   505    0.23861E+04    0.73792E+01    0.00000E+00   -0.54186E+02    0.16532E-07   -0.15603E-09    0.25100E-12
   506    0.23929E+04    0.72835E+01    0.00000E+00   -0.53154E+02    0.16484E-07   -0.18019E-09    0.28986E-12
   507    0.23996E+04    0.71912E+01    0.00000E+00   -0.52103E+02    0.16436E-07   -0.20214E-09    0.32518E-12
   508    0.24061E+04    0.71033E+01    0.00000E+00   -0.51034E+02    0.16388E-07   -0.22196E-09    0.35706E-12
   509    0.24124E+04    0.70188E+01    0.00000E+00   -0.49948E+02    0.16340E-07   -0.23972E-09    0.38563E-12
   510    0.24184E+04    0.69386E+01    0.00000E+00   -0.48846E+02    0.16293E-07   -0.25548E-09    0.41097E-12
   511    0.24243E+04    0.68621E+01    0.00000E+00   -0.47727E+02    0.16246E-07   -0.26930E-09    0.43320E-12
   512    0.24300E+04    0.67900E+01    0.00000E+00   -0.46592E+02    0.16199E-07   -0.28125E-09    0.45243E-12
   513    0.24355E+04    0.67219E+01    0.00000E+00   -0.45444E+02    0.16152E-07   -0.29140E-09    0.46876E-12
   514    0.24407E+04    0.66582E+01    0.00000E+00   -0.44281E+02    0.16106E-07   -0.29981E-09    0.48229E-12
   515    0.24458E+04    0.65987E+01    0.00000E+00   -0.43104E+02    0.16059E-07   -0.30655E-09    0.49313E-12
   516    0.24507E+04    0.65437E+01    0.00000E+00   -0.41915E+02    0.16013E-07   -0.31168E-09    0.50138E-12
   517    0.24552E+04    0.64931E+01    0.00000E+00   -0.40714E+02    0.15967E-07   -0.31527E-09    0.50716E-12
   518    0.24596E+04    0.64469E+01    0.00000E+00   -0.39502E+02    0.15921E-07   -0.31739E-09    0.51057E-12
   519    0.24639E+04    0.64054E+01    0.00000E+00   -0.38279E+02    0.15876E-07   -0.31810E-09    0.51171E-12
   520    0.24679E+04    0.63683E+01    0.00000E+00   -0.37046E+02    0.15831E-07   -0.31747E-09    0.51069E-12
   521    0.24715E+04    0.63358E+01    0.00000E+00   -0.35804E+02    0.15785E-07   -0.31556E-09    0.50762E-12
   522    0.24750E+04    0.63082E+01    0.00000E+00   -0.34554E+02    0.15740E-07   -0.31243E-09    0.50260E-12
   523    0.24783E+04    0.62852E+01    0.00000E+00   -0.33296E+02    0.15695E-07   -0.30816E-09    0.49573E-12
   524    0.24814E+04    0.62669E+01    0.00000E+00   -0.32031E+02    0.15651E-07   -0.30282E-09    0.48713E-12
   525    0.24842E+04    0.62534E+01    0.00000E+00   -0.30759E+02    0.15606E-07   -0.29645E-09    0.47689E-12
   526    0.24867E+04    0.62448E+01    0.00000E+00   -0.29482E+02    0.15562E-07   -0.28914E-09    0.46513E-12
   527    0.24893E+04    0.62410E+01    0.00000E+00   -0.28200E+02    0.15518E-07   -0.28095E-09    0.45195E-12
   528    0.24914E+04    0.62419E+01    0.00000E+00   -0.26915E+02    0.15474E-07   -0.27194E-09    0.43745E-12
   529    0.24933E+04    0.62481E+01    0.00000E+00   -0.25625E+02    0.15430E-07   -0.26217E-09    0.42175E-12
   530    0.24950E+04    0.62591E+01    0.00000E+00   -0.24335E+02    0.15387E-07   -0.25173E-09    0.40494E-12
   531    0.24966E+04    0.62749E+01    0.00000E+00   -0.23040E+02    0.15344E-07   -0.24066E-09    0.38714E-12
   532    0.24978E+04    0.62959E+01    0.00000E+00   -0.21746E+02    0.15300E-07   -0.22904E-09    0.36844E-12
   533    0.24988E+04    0.63219E+01    0.00000E+00   -0.20451E+02    0.15257E-07   -0.21693E-09    0.34896E-12
   534    0.24995E+04    0.63529E+01    0.00000E+00   -0.19157E+02    0.15215E-07   -0.20439E-09    0.32880E-12
   535    0.25001E+04    0.63890E+01    0.00000E+00   -0.17864E+02    0.15172E-07   -0.19150E-09    0.30806E-12
   536    0.25004E+04    0.64301E+01    0.00000E+00   -0.16572E+02    0.15130E-07   -0.17832E-09    0.28686E-12
   537    0.25005E+04    0.64763E+01    0.00000E+00   -0.15283E+02    0.15087E-07   -0.16491E-09    0.26529E-12
   538    0.25003E+04    0.65277E+01    0.00000E+00   -0.13997E+02    0.15045E-07   -0.15135E-09    0.24346E-12
   539    0.25000E+04    0.65840E+01    0.00000E+00   -0.12716E+02    0.15003E-07   -0.13769E-09    0.22149E-12
   540    0.24994E+04    0.66457E+01    0.00000E+00   -0.11439E+02    0.14962E-07   -0.12400E-09    0.19947E-12
   541    0.24985E+04    0.67123E+01    0.00000E+00   -0.10167E+02    0.14920E-07   -0.11034E-09    0.17751E-12
   542    0.24975E+04    0.67840E+01    0.00000E+00   -0.89027E+01    0.14879E-07   -0.96795E-10    0.15571E-12
   543    0.24962E+04    0.68609E+01    0.00000E+00   -0.76446E+01    0.14837E-07   -0.83415E-10    0.13419E-12
   544    0.24948E+04    0.69429E+01    0.00000E+00   -0.63940E+01    0.14796E-07   -0.70269E-10    0.11304E-12
   545    0.24930E+04    0.70299E+01    0.00000E+00   -0.51516E+01    0.14755E-07   -0.57424E-10    0.92375E-13
   546    0.24911E+04    0.71218E+01    0.00000E+00   -0.39183E+01    0.14715E-07   -0.44944E-10    0.72300E-13
   547    0.24889E+04    0.72188E+01    0.00000E+00   -0.26944E+01    0.14674E-07   -0.32897E-10    0.52919E-13
   548    0.24866E+04    0.73208E+01    0.00000E+00   -0.14809E+01    0.14634E-07   -0.21346E-10    0.34338E-13
   549    0.24840E+04    0.74280E+01    0.00000E+00   -0.27857E+00    0.14594E-07   -0.10359E-10    0.16663E-13
   550    0.24812E+04    0.75401E+01    0.00000E+00    0.91208E+00    0.14554E-07    0.00000E+00    0.00000E+00
   551    0.24783E+04    0.76574E+01    0.00000E+00    0.20904E+01    0.14514E-07    0.96781E-11   -0.15569E-13
   552    0.24750E+04    0.77797E+01    0.00000E+00    0.32555E+01    0.14474E-07    0.18679E-10   -0.30049E-13
   553    0.24717E+04    0.79056E+01    0.00000E+00    0.44069E+01    0.14434E-07    0.27021E-10   -0.43468E-13
   554    0.24680E+04    0.80381E+01    0.00000E+00    0.55438E+01    0.14395E-07    0.34722E-10   -0.55855E-13
   555    0.24642E+04    0.81750E+01    0.00000E+00    0.66656E+01    0.14356E-07    0.41798E-10   -0.67239E-13
   556    0.24602E+04    0.83169E+01    0.00000E+00    0.77719E+01    0.14317E-07    0.48268E-10   -0.77647E-13
   557    0.24560E+04    0.84632E+01    0.00000E+00    0.88610E+01    0.14278E-07    0.54149E-10   -0.87108E-13
   558    0.24515E+04    0.86154E+01    0.00000E+00    0.99335E+01    0.14239E-07    0.59460E-10   -0.95650E-13
   559    0.24469E+04    0.87712E+01    0.00000E+00    0.10989E+02    0.14200E-07    0.64216E-10   -0.10330E-12
   560    0.24422E+04    0.89313E+01    0.00000E+00    0.12025E+02    0.14162E-07    0.68437E-10   -0.11009E-12
   561    0.24371E+04    0.90966E+01    0.00000E+00    0.13042E+02    0.14124E-07    0.72139E-10   -0.11605E-12
   562    0.24320E+04    0.92669E+01    0.00000E+00    0.14040E+02    0.14086E-07    0.75341E-10   -0.12120E-12
   563    0.24267E+04    0.94410E+01    0.00000E+00    0.15020E+02    0.14048E-07    0.78060E-10   -0.12557E-12
   564    0.24212E+04    0.96209E+01    0.00000E+00    0.15976E+02    0.14010E-07    0.80313E-10   -0.12920E-12
   565    0.24155E+04    0.98037E+01    0.00000E+00    0.16913E+02    0.13972E-07    0.82118E-10   -0.13210E-12
   566    0.24096E+04    0.99916E+01    0.00000E+00    0.17827E+02    0.13935E-07    0.83493E-10   -0.13431E-12
   567    0.24036E+04    0.10183E+02    0.00000E+00    0.18719E+02    0.13897E-07    0.84456E-10   -0.13586E-12
   568    0.23975E+04    0.10380E+02    0.00000E+00    0.19588E+02    0.13860E-07    0.85023E-10   -0.13677E-12
   569    0.23911E+04    0.10581E+02    0.00000E+00    0.20435E+02    0.13823E-07    0.85213E-10   -0.13708E-12
   570    0.23847E+04    0.10786E+02    0.00000E+00    0.21256E+02    0.13786E-07    0.85044E-10   -0.13681E-12
   571    0.23780E+04    0.10995E+02    0.00000E+00    0.22053E+02    0.13750E-07    0.84532E-10   -0.13598E-12
   572    0.23712E+04    0.11208E+02    0.00000E+00    0.22826E+02    0.13713E-07    0.83696E-10   -0.13464E-12
   573    0.23643E+04    0.11425E+02    0.00000E+00    0.23573E+02    0.13677E-07    0.82552E-10   -0.13280E-12
   574    0.23572E+04    0.11646E+02    0.00000E+00    0.24294E+02    0.13640E-07    0.81120E-10   -0.13049E-12
   575    0.23500E+04    0.11870E+02    0.00000E+00    0.24989E+02    0.13604E-07    0.79415E-10   -0.12775E-12
   576    0.23427E+04    0.12098E+02    0.00000E+00    0.25657E+02    0.13568E-07    0.77457E-10   -0.12460E-12
   577    0.23352E+04    0.12330E+02    0.00000E+00    0.26299E+02    0.13532E-07    0.75262E-10   -0.12107E-12
   578    0.23276E+04    0.12566E+02    0.00000E+00    0.26912E+02    0.13497E-07    0.72848E-10   -0.11719E-12
   579    0.23199E+04    0.12805E+02    0.00000E+00    0.27499E+02    0.13461E-07    0.70233E-10   -0.11298E-12
   580    0.23122E+04    0.13048E+02    0.00000E+00    0.28056E+02    0.13426E-07    0.67434E-10   -0.10848E-12
   581    0.23041E+04    0.13293E+02    0.00000E+00    0.28585E+02    0.13390E-07    0.64469E-10   -0.10371E-12
   582    0.22961E+04    0.13543E+02    0.00000E+00    0.29085E+02    0.13355E-07    0.61356E-10   -0.98700E-13
   583    0.22879E+04    0.13795E+02    0.00000E+00    0.29556E+02    0.13320E-07    0.58112E-10   -0.93481E-13
   584    0.22797E+04    0.14050E+02    0.00000E+00    0.29997E+02    0.13286E-07    0.54754E-10   -0.88080E-13
   585    0.22714E+04    0.14308E+02    0.00000E+00    0.30408E+02    0.13251E-07    0.51301E-10   -0.82525E-13
   586    0.22630E+04    0.14569E+02    0.00000E+00    0.30789E+02    0.13216E-07    0.47770E-10   -0.76845E-13
   587    0.22545E+04    0.14833E+02    0.00000E+00    0.31139E+02    0.13182E-07    0.44178E-10   -0.71068E-13
   588    0.22459E+04    0.15099E+02    0.00000E+00    0.31458E+02    0.13148E-07    0.40544E-10   -0.65221E-13
   589    0.22372E+04    0.15369E+02    0.00000E+00    0.31747E+02    0.13114E-07    0.36884E-10   -0.59334E-13
   590    0.22285E+04    0.15640E+02    0.00000E+00    0.32004E+02    0.13080E-07    0.33217E-10   -0.53435E-13
   591    0.22197E+04    0.15915E+02    0.00000E+00    0.32230E+02    0.13046E-07    0.29560E-10   -0.47552E-13
   592    0.22109E+04    0.16191E+02    0.00000E+00    0.32424E+02    0.13012E-07    0.25930E-10   -0.41713E-13
   593    0.22019E+04    0.16470E+02    0.00000E+00    0.32587E+02    0.12978E-07    0.22346E-10   -0.35947E-13
   594    0.21928E+04    0.16751E+02    0.00000E+00    0.32716E+02    0.12945E-07    0.18825E-10   -0.30282E-13
   595    0.21838E+04    0.17033E+02    0.00000E+00    0.32815E+02    0.12912E-07    0.15383E-10   -0.24747E-13
   596    0.21747E+04    0.17318E+02    0.00000E+00    0.32880E+02    0.12878E-07    0.12040E-10   -0.19369E-13
   597    0.21656E+04    0.17603E+02    0.00000E+00    0.32914E+02    0.12845E-07    0.88128E-11   -0.14177E-13
   598    0.21567E+04    0.17891E+02    0.00000E+00    0.32915E+02    0.12813E-07    0.57185E-11   -0.91991E-14
   599    0.21475E+04    0.18181E+02    0.00000E+00    0.32884E+02    0.12780E-07    0.27750E-11   -0.44641E-14
   600    0.21383E+04    0.18472E+02    0.00000E+00    0.32820E+02    0.12747E-07    0.00000E+00    0.00000E+00
   601    0.21291E+04    0.18764E+02    0.00000E+00    0.32723E+02    0.12715E-07   -0.25927E-11    0.41708E-14
   602    0.21199E+04    0.19057E+02    0.00000E+00    0.32593E+02    0.12682E-07   -0.50041E-11    0.80499E-14
   603    0.21106E+04    0.19352E+02    0.00000E+00    0.32432E+02    0.12650E-07   -0.72389E-11    0.11645E-13
   604    0.21014E+04    0.19648E+02    0.00000E+00    0.32237E+02    0.12618E-07   -0.93019E-11    0.14963E-13
   605    0.20922E+04    0.19944E+02    0.00000E+00    0.32010E+02    0.12586E-07   -0.11198E-10    0.18013E-13
   606    0.20830E+04    0.20241E+02    0.00000E+00    0.31749E+02    0.12554E-07   -0.12931E-10    0.20801E-13
   607    0.20736E+04    0.20538E+02    0.00000E+00    0.31456E+02    0.12522E-07   -0.14507E-10    0.23336E-13
   608    0.20644E+04    0.20837E+02    0.00000E+00    0.31131E+02    0.12491E-07   -0.15929E-10    0.25625E-13
   609    0.20553E+04    0.21135E+02    0.00000E+00    0.30772E+02    0.12459E-07   -0.17204E-10    0.27675E-13
   610    0.20461E+04    0.21433E+02    0.00000E+00    0.30381E+02    0.12428E-07   -0.18334E-10    0.29494E-13
   611    0.20370E+04    0.21732E+02    0.00000E+00    0.29957E+02    0.12396E-07   -0.19326E-10    0.31089E-13
   612    0.20279E+04    0.22032E+02    0.00000E+00    0.29502E+02    0.12365E-07   -0.20184E-10    0.32469E-13
   613    0.20188E+04    0.22330E+02    0.00000E+00    0.29014E+02    0.12334E-07   -0.20913E-10    0.33641E-13
   614    0.20097E+04    0.22628E+02    0.00000E+00    0.28493E+02    0.12303E-07   -0.21516E-10    0.34612E-13
   615    0.20007E+04    0.22926E+02    0.00000E+00    0.27940E+02    0.12273E-07   -0.22000E-10    0.35390E-13
   616    0.19918E+04    0.23224E+02    0.00000E+00    0.27356E+02    0.12242E-07   -0.22368E-10    0.35983E-13
   617    0.19830E+04    0.23522E+02    0.00000E+00    0.26741E+02    0.12212E-07   -0.22626E-10    0.36398E-13
   618    0.19742E+04    0.23819E+02    0.00000E+00    0.26093E+02    0.12181E-07   -0.22779E-10    0.36643E-13
   619    0.19653E+04    0.24116E+02    0.00000E+00    0.25416E+02    0.12151E-07   -0.22830E-10    0.36725E-13
   620    0.19567E+04    0.24410E+02    0.00000E+00    0.24707E+02    0.12121E-07   -0.22784E-10    0.36652E-13
   621    0.19480E+04    0.24705E+02    0.00000E+00    0.23967E+02    0.12091E-07   -0.22647E-10    0.36431E-13
   622    0.19395E+04    0.24998E+02    0.00000E+00    0.23197E+02    0.12061E-07   -0.22423E-10    0.36071E-13
   623    0.19311E+04    0.25290E+02    0.00000E+00    0.22397E+02    0.12031E-07   -0.22117E-10    0.35579E-13
   624    0.19227E+04    0.25579E+02    0.00000E+00    0.21567E+02    0.12001E-07   -0.21733E-10    0.34961E-13
   625    0.19143E+04    0.25868E+02    0.00000E+00    0.20707E+02    0.11972E-07   -0.21277E-10    0.34227E-13
   626    0.19061E+04    0.26155E+02    0.00000E+00    0.19818E+02    0.11942E-07   -0.20752E-10    0.33383E-13
   627    0.18980E+04    0.26441E+02    0.00000E+00    0.18900E+02    0.11913E-07   -0.20164E-10    0.32437E-13
   628    0.18900E+04    0.26724E+02    0.00000E+00    0.17954E+02    0.11884E-07   -0.19518E-10    0.31397E-13
   629    0.18822E+04    0.27005E+02    0.00000E+00    0.16979E+02    0.11855E-07   -0.18817E-10    0.30270E-13
   630    0.18743E+04    0.27284E+02    0.00000E+00    0.15975E+02    0.11826E-07   -0.18067E-10    0.29064E-13
   631    0.18666E+04    0.27561E+02    0.00000E+00    0.14945E+02    0.11797E-07   -0.17273E-10    0.27786E-13
   632    0.18591E+04    0.27836E+02    0.00000E+00    0.13887E+02    0.11768E-07   -0.16439E-10    0.26445E-13
   633    0.18515E+04    0.28109E+02    0.00000E+00    0.12802E+02    0.11739E-07   -0.15570E-10    0.25046E-13
   634    0.18442E+04    0.28378E+02    0.00000E+00    0.11692E+02    0.11711E-07   -0.14670E-10    0.23600E-13
   635    0.18371E+04    0.28645E+02    0.00000E+00    0.10556E+02    0.11682E-07   -0.13745E-10    0.22111E-13
   636    0.18299E+04    0.28911E+02    0.00000E+00    0.93946E+01    0.11654E-07   -0.12799E-10    0.20590E-13
   637    0.18230E+04    0.29171E+02    0.00000E+00    0.82076E+01    0.11626E-07   -0.11837E-10    0.19042E-13
   638    0.18161E+04    0.29431E+02    0.00000E+00    0.69970E+01    0.11598E-07   -0.10863E-10    0.17475E-13
   639    0.18095E+04    0.29686E+02    0.00000E+00    0.57617E+01    0.11570E-07   -0.98830E-11    0.15898E-13
   640    0.18029E+04    0.29939E+02    0.00000E+00    0.45035E+01    0.11542E-07   -0.89005E-11    0.14318E-13
   641    0.17965E+04    0.30188E+02    0.00000E+00    0.32221E+01    0.11514E-07   -0.79206E-11    0.12742E-13
   642    0.17902E+04    0.30434E+02    0.00000E+00    0.19183E+01    0.11487E-07   -0.69482E-11    0.11177E-13
   643    0.17841E+04    0.30677E+02    0.00000E+00    0.59267E+00    0.11459E-07   -0.59878E-11    0.96323E-14
   644    0.17782E+04    0.30914E+02    0.00000E+00   -0.75424E+00    0.11432E-07   -0.50442E-11    0.81144E-14
   645    0.17724E+04    0.31149E+02    0.00000E+00   -0.21222E+01    0.11404E-07   -0.41222E-11    0.66312E-14
   646    0.17667E+04    0.31381E+02    0.00000E+00   -0.35104E+01    0.11377E-07   -0.32264E-11    0.51902E-14
   647    0.17613E+04    0.31608E+02    0.00000E+00   -0.49189E+01    0.11350E-07   -0.23616E-11    0.37990E-14
   648    0.17559E+04    0.31832E+02    0.00000E+00   -0.63458E+01    0.11323E-07   -0.15324E-11    0.24651E-14
   649    0.17508E+04    0.32051E+02    0.00000E+00   -0.77917E+01    0.11296E-07   -0.74366E-12    0.11963E-14
   650    0.17458E+04    0.32265E+02    0.00000E+00   -0.92553E+01    0.11269E-07    0.00000E+00    0.00000E+00
   651    0.17410E+04    0.32477E+02    0.00000E+00   -0.10737E+02    0.11243E-07    0.69484E-12   -0.11178E-14
   652    0.17363E+04    0.32684E+02    0.00000E+00   -0.12235E+02    0.11216E-07    0.13411E-11   -0.21574E-14
   653    0.17319E+04    0.32886E+02    0.00000E+00   -0.13748E+02    0.11189E-07    0.19401E-11   -0.31210E-14
   654    0.17276E+04    0.33083E+02    0.00000E+00   -0.15277E+02    0.11163E-07    0.24931E-11   -0.40105E-14
   655    0.17234E+04    0.33277E+02    0.00000E+00   -0.16821E+02    0.11137E-07    0.30013E-11   -0.48280E-14
   656    0.17195E+04    0.33466E+02    0.00000E+00   -0.18379E+02    0.11111E-07    0.34659E-11   -0.55755E-14
   657    0.17157E+04    0.33650E+02    0.00000E+00   -0.19950E+02    0.11084E-07    0.38884E-11   -0.62550E-14
   658    0.17121E+04    0.33829E+02    0.00000E+00   -0.21534E+02    0.11058E-07    0.42698E-11   -0.68687E-14
   659    0.17087E+04    0.34004E+02    0.00000E+00   -0.23130E+02    0.11033E-07    0.46116E-11   -0.74184E-14
   660    0.17056E+04    0.34173E+02    0.00000E+00   -0.24737E+02    0.11007E-07    0.49148E-11   -0.79063E-14
   661    0.17025E+04    0.34337E+02    0.00000E+00   -0.26354E+02    0.10981E-07    0.51809E-11   -0.83343E-14
   662    0.16997E+04    0.34497E+02    0.00000E+00   -0.27983E+02    0.10955E-07    0.54111E-11   -0.87045E-14
   663    0.16970E+04    0.34651E+02    0.00000E+00   -0.29621E+02    0.10930E-07    0.56065E-11   -0.90190E-14
   664    0.16946E+04    0.34800E+02    0.00000E+00   -0.31266E+02    0.10905E-07    0.57686E-11   -0.92797E-14
   665    0.16922E+04    0.34943E+02    0.00000E+00   -0.32920E+02    0.10879E-07    0.58985E-11   -0.94887E-14
   666    0.16901E+04    0.35082E+02    0.00000E+00   -0.34581E+02    0.10854E-07    0.59976E-11   -0.96480E-14
   667    0.16883E+04    0.35215E+02    0.00000E+00   -0.36249E+02    0.10829E-07    0.60670E-11   -0.97597E-14
   668    0.16864E+04    0.35342E+02    0.00000E+00   -0.37923E+02    0.10804E-07    0.61080E-11   -0.98257E-14
   669    0.16850E+04    0.35465E+02    0.00000E+00   -0.39602E+02    0.10779E-07    0.61220E-11   -0.98482E-14
   670    0.16836E+04    0.35581E+02    0.00000E+00   -0.41284E+02    0.10754E-07    0.61101E-11   -0.98291E-14
   671    0.16825E+04    0.35693E+02    0.00000E+00   -0.42971E+02    0.10729E-07    0.60737E-11   -0.97704E-14
   672    0.16815E+04    0.35798E+02    0.00000E+00   -0.44661E+02    0.10705E-07    0.60139E-11   -0.96743E-14
   673    0.16808E+04    0.35899E+02    0.00000E+00   -0.46353E+02    0.10680E-07    0.59321E-11   -0.95427E-14
   674    0.16802E+04    0.35994E+02    0.00000E+00   -0.48046E+02    0.10656E-07    0.58295E-11   -0.93777E-14
   675    0.16799E+04    0.36082E+02    0.00000E+00   -0.49740E+02    0.10631E-07    0.57074E-11   -0.91812E-14
   676    0.16797E+04    0.36165E+02    0.00000E+00   -0.51434E+02    0.10607E-07    0.55670E-11   -0.89554E-14
   677    0.16797E+04    0.36242E+02    0.00000E+00   -0.53127E+02    0.10583E-07    0.54096E-11   -0.87022E-14
   678    0.16799E+04    0.36313E+02    0.00000E+00   -0.54819E+02    0.10559E-07    0.52365E-11   -0.84237E-14
   679    0.16803E+04    0.36379E+02    0.00000E+00   -0.56509E+02    0.10534E-07    0.50489E-11   -0.81219E-14
   680    0.16810E+04    0.36439E+02    0.00000E+00   -0.58196E+02    0.10511E-07    0.48481E-11   -0.77989E-14
   681    0.16818E+04    0.36493E+02    0.00000E+00   -0.59879E+02    0.10487E-07    0.46353E-11   -0.74566E-14
   682    0.16828E+04    0.36540E+02    0.00000E+00   -0.61559E+02    0.10463E-07    0.44119E-11   -0.70972E-14
   683    0.16840E+04    0.36583E+02    0.00000E+00   -0.63234E+02    0.10439E-07    0.41790E-11   -0.67225E-14
   684    0.16854E+04    0.36618E+02    0.00000E+00   -0.64904E+02    0.10416E-07    0.39379E-11   -0.63348E-14
   685    0.16868E+04    0.36648E+02    0.00000E+00   -0.66568E+02    0.10392E-07    0.36900E-11   -0.59359E-14
   686    0.16885E+04    0.36672E+02    0.00000E+00   -0.68217E+02    0.10369E-07    0.34364E-11   -0.55279E-14
   687    0.16905E+04    0.36691E+02    0.00000E+00   -0.69862E+02    0.10345E-07    0.31784E-11   -0.51129E-14
