#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   706    0.17601E+04   -0.98741E+02    0.46526E-10    0.14370E-08    0.11399E-02   -0.98741E+02    0.35903E+02    0.27245E-08   -0.20617E-11   -0.58374E-06    0.46526E-10    0.27245E-08    0.19853E-13    0.80670E-08    0.68273E-08    0.14370E-08   -0.20617E-11    0.80670E-08    0.12247E+00    0.33435E-03    0.11399E-02   -0.58374E-06    0.68273E-08    0.33435E-03    0.11563E-01
   707    0.17654E+04   -0.10009E+03   -0.15424E-09    0.16121E-08    0.11340E-02   -0.10009E+03    0.35804E+02    0.27109E-08   -0.23129E-11   -0.57058E-06   -0.15424E-09    0.27109E-08    0.19753E-13    0.80550E-08    0.68125E-08    0.16121E-08   -0.23129E-11    0.80550E-08    0.12264E+00    0.33480E-03    0.11340E-02   -0.57058E-06    0.68125E-08    0.33480E-03    0.11570E-01
   708    0.17709E+04   -0.10141E+03   -0.35250E-09    0.17702E-08    0.11282E-02   -0.10141E+03    0.35699E+02    0.26971E-08   -0.25397E-11   -0.55555E-06   -0.35250E-09    0.26971E-08    0.19654E-13    0.80430E-08    0.67978E-08    0.17702E-08   -0.25397E-11    0.80430E-08    0.12280E+00    0.33525E-03    0.11282E-02   -0.55555E-06    0.67978E-08    0.33525E-03    0.11578E-01
   709    0.17764E+04   -0.10272E+03   -0.54827E-09    0.19118E-08    0.11223E-02   -0.10272E+03    0.35589E+02    0.26830E-08   -0.27429E-11   -0.53876E-06   -0.54827E-09    0.26830E-08    0.19556E-13    0.80311E-08    0.67832E-08    0.19118E-08   -0.27429E-11    0.80311E-08    0.12297E+00    0.33569E-03    0.11223E-02   -0.53876E-06    0.67832E-08    0.33569E-03    0.11585E-01
   710    0.17821E+04   -0.10400E+03   -0.74153E-09    0.20375E-08    0.11165E-02   -0.10400E+03    0.35473E+02    0.26685E-08   -0.29232E-11   -0.52033E-06   -0.74153E-09    0.26685E-08    0.19458E-13    0.80192E-08    0.67686E-08    0.20375E-08   -0.29232E-11    0.80192E-08    0.12313E+00    0.33614E-03    0.11165E-02   -0.52033E-06    0.67686E-08    0.33614E-03    0.11593E-01
   711    0.17879E+04   -0.10526E+03   -0.93229E-09    0.21477E-08    0.11108E-02   -0.10526E+03    0.35351E+02    0.26539E-08   -0.30814E-11   -0.50037E-06   -0.93229E-09    0.26539E-08    0.19361E-13    0.80073E-08    0.67541E-08    0.21477E-08   -0.30814E-11    0.80073E-08    0.12330E+00    0.33659E-03    0.11108E-02   -0.50037E-06    0.67541E-08    0.33659E-03    0.11600E-01
   712    0.17939E+04   -0.10650E+03   -0.11206E-08    0.22430E-08    0.11050E-02   -0.10650E+03    0.35225E+02    0.26389E-08   -0.32182E-11   -0.47898E-06   -0.11206E-08    0.26389E-08    0.19265E-13    0.79955E-08    0.67397E-08    0.22430E-08   -0.32182E-11    0.79955E-08    0.12347E+00    0.33704E-03    0.11050E-02   -0.47898E-06    0.67397E-08    0.33704E-03    0.11608E-01
   713    0.18001E+04   -0.10771E+03   -0.13063E-08    0.23240E-08    0.10992E-02   -0.10771E+03    0.35093E+02    0.26237E-08   -0.33343E-11   -0.45630E-06   -0.13063E-08    0.26237E-08    0.19169E-13    0.79836E-08    0.67252E-08    0.23240E-08   -0.33343E-11    0.79836E-08    0.12363E+00    0.33749E-03    0.10992E-02   -0.45630E-06    0.67252E-08    0.33749E-03    0.11615E-01
   714    0.18062E+04   -0.10889E+03   -0.14896E-08    0.23911E-08    0.10934E-02   -0.10889E+03    0.34956E+02    0.26082E-08   -0.34306E-11   -0.43243E-06   -0.14896E-08    0.26082E-08    0.19074E-13    0.79719E-08    0.67109E-08    0.23911E-08   -0.34306E-11    0.79719E-08    0.12380E+00    0.33794E-03    0.10934E-02   -0.43243E-06    0.67109E-08    0.33794E-03    0.11623E-01
   715    0.18126E+04   -0.11006E+03   -0.16703E-08    0.24448E-08    0.10877E-02   -0.11006E+03    0.34814E+02    0.25925E-08   -0.35077E-11   -0.40748E-06   -0.16703E-08    0.25925E-08    0.18979E-13    0.79601E-08    0.66966E-08    0.24448E-08   -0.35077E-11    0.79601E-08    0.12396E+00    0.33839E-03    0.10877E-02   -0.40748E-06    0.66966E-08    0.33839E-03    0.11630E-01
   716    0.18191E+04   -0.11119E+03   -0.18485E-08    0.24858E-08    0.10820E-02   -0.11119E+03    0.34667E+02    0.25765E-08   -0.35664E-11   -0.38157E-06   -0.18485E-08    0.25765E-08    0.18886E-13    0.79484E-08    0.66823E-08    0.24858E-08   -0.35664E-11    0.79484E-08    0.12413E+00    0.33884E-03    0.10820E-02   -0.38157E-06    0.66823E-08    0.33884E-03    0.11638E-01
   717    0.18257E+04   -0.11229E+03   -0.20243E-08    0.25145E-08    0.10762E-02   -0.11229E+03    0.34515E+02    0.25603E-08   -0.36076E-11   -0.35481E-06   -0.20243E-08    0.25603E-08    0.18792E-13    0.79368E-08    0.66681E-08    0.25145E-08   -0.36076E-11    0.79368E-08    0.12430E+00    0.33929E-03    0.10762E-02   -0.35481E-06    0.66681E-08    0.33929E-03    0.11645E-01
   718    0.18324E+04   -0.11338E+03   -0.21975E-08    0.25314E-08    0.10705E-02   -0.11338E+03    0.34358E+02    0.25438E-08   -0.36318E-11   -0.32732E-06   -0.21975E-08    0.25438E-08    0.18699E-13    0.79251E-08    0.66540E-08    0.25314E-08   -0.36318E-11    0.79251E-08    0.12446E+00    0.33974E-03    0.10705E-02   -0.32732E-06    0.66540E-08    0.33974E-03    0.11653E-01
   719    0.18392E+04   -0.11443E+03   -0.23682E-08    0.25370E-08    0.10647E-02   -0.11443E+03    0.34194E+02    0.25271E-08   -0.36400E-11   -0.29920E-06   -0.23682E-08    0.25271E-08    0.18607E-13    0.79135E-08    0.66399E-08    0.25370E-08   -0.36400E-11    0.79135E-08    0.12463E+00    0.34019E-03    0.10647E-02   -0.29920E-06    0.66399E-08    0.34019E-03    0.11660E-01
   720    0.18460E+04   -0.11546E+03   -0.25364E-08    0.25320E-08    0.10590E-02   -0.11546E+03    0.34027E+02    0.25102E-08   -0.36327E-11   -0.27058E-06   -0.25364E-08    0.25102E-08    0.18515E-13    0.79019E-08    0.66258E-08    0.25320E-08   -0.36327E-11    0.79019E-08    0.12479E+00    0.34064E-03    0.10590E-02   -0.27058E-06    0.66258E-08    0.34064E-03    0.11668E-01
   721    0.18531E+04   -0.11645E+03   -0.27021E-08    0.25168E-08    0.10532E-02   -0.11645E+03    0.33856E+02    0.24930E-08   -0.36109E-11   -0.24157E-06   -0.27021E-08    0.24930E-08    0.18424E-13    0.78904E-08    0.66118E-08    0.25168E-08   -0.36109E-11    0.78904E-08    0.12496E+00    0.34109E-03    0.10532E-02   -0.24157E-06    0.66118E-08    0.34109E-03    0.11675E-01
   722    0.18602E+04   -0.11741E+03   -0.28653E-08    0.24919E-08    0.10475E-02   -0.11741E+03    0.33680E+02    0.24756E-08   -0.35752E-11   -0.21228E-06   -0.28653E-08    0.24756E-08    0.18334E-13    0.78789E-08    0.65979E-08    0.24919E-08   -0.35752E-11    0.78789E-08    0.12512E+00    0.34155E-03    0.10475E-02   -0.21228E-06    0.65979E-08    0.34155E-03    0.11682E-01
   723    0.18674E+04   -0.11835E+03   -0.30260E-08    0.24578E-08    0.10417E-02   -0.11835E+03    0.33499E+02    0.24580E-08   -0.35264E-11   -0.18282E-06   -0.30260E-08    0.24580E-08    0.18244E-13    0.78674E-08    0.65840E-08    0.24578E-08   -0.35264E-11    0.78674E-08    0.12529E+00    0.34200E-03    0.10417E-02   -0.18282E-06    0.65840E-08    0.34200E-03    0.11690E-01
   724    0.18747E+04   -0.11926E+03   -0.31841E-08    0.24152E-08    0.10360E-02   -0.11926E+03    0.33314E+02    0.24402E-08   -0.34652E-11   -0.15332E-06   -0.31841E-08    0.24402E-08    0.18155E-13    0.78559E-08    0.65702E-08    0.24152E-08   -0.34652E-11    0.78559E-08    0.12546E+00    0.34245E-03    0.10360E-02   -0.15332E-06    0.65702E-08    0.34245E-03    0.11697E-01
   725    0.18821E+04   -0.12014E+03   -0.33398E-08    0.23645E-08    0.10302E-02   -0.12014E+03    0.33125E+02    0.24221E-08   -0.33924E-11   -0.12387E-06   -0.33398E-08    0.24221E-08    0.18066E-13    0.78445E-08    0.65564E-08    0.23645E-08   -0.33924E-11    0.78445E-08    0.12562E+00    0.34290E-03    0.10302E-02   -0.12387E-06    0.65564E-08    0.34290E-03    0.11705E-01
   726    0.18896E+04   -0.12098E+03   -0.34929E-08    0.23062E-08    0.10244E-02   -0.12098E+03    0.32933E+02    0.24039E-08   -0.33087E-11   -0.94604E-07   -0.34929E-08    0.24039E-08    0.17978E-13    0.78331E-08    0.65426E-08    0.23062E-08   -0.33087E-11    0.78331E-08    0.12579E+00    0.34336E-03    0.10244E-02   -0.94604E-07    0.65426E-08    0.34336E-03    0.11712E-01
   727    0.18971E+04   -0.12180E+03   -0.36435E-08    0.22408E-08    0.10186E-02   -0.12180E+03    0.32735E+02    0.23854E-08   -0.32150E-11   -0.65626E-07   -0.36435E-08    0.23854E-08    0.17890E-13    0.78218E-08    0.65290E-08    0.22408E-08   -0.32150E-11    0.78218E-08    0.12595E+00    0.34381E-03    0.10186E-02   -0.65626E-07    0.65290E-08    0.34381E-03    0.11720E-01
   728    0.19047E+04   -0.12259E+03   -0.37916E-08    0.21690E-08    0.10128E-02   -0.12259E+03    0.32531E+02    0.23667E-08   -0.31119E-11   -0.37052E-07   -0.37916E-08    0.23667E-08    0.17803E-13    0.78104E-08    0.65153E-08    0.21690E-08   -0.31119E-11    0.78104E-08    0.12612E+00    0.34427E-03    0.10128E-02   -0.37052E-07    0.65153E-08    0.34427E-03    0.11727E-01
   729    0.19124E+04   -0.12335E+03   -0.39371E-08    0.20911E-08    0.10070E-02   -0.12335E+03    0.32325E+02    0.23479E-08   -0.30002E-11   -0.89949E-08   -0.39371E-08    0.23479E-08    0.17716E-13    0.77991E-08    0.65017E-08    0.20911E-08   -0.30002E-11    0.77991E-08    0.12628E+00    0.34472E-03    0.10070E-02   -0.89949E-08    0.65017E-08    0.34472E-03    0.11735E-01
   730    0.19201E+04   -0.12407E+03   -0.40802E-08    0.20078E-08    0.10011E-02   -0.12407E+03    0.32115E+02    0.23288E-08   -0.28806E-11    0.18430E-07   -0.40802E-08    0.23288E-08    0.17630E-13    0.77879E-08    0.64882E-08    0.20078E-08   -0.28806E-11    0.77879E-08    0.12645E+00    0.34517E-03    0.10011E-02    0.18430E-07    0.64882E-08    0.34517E-03    0.11742E-01
   731    0.19281E+04   -0.12475E+03   -0.42207E-08    0.19195E-08    0.99523E-03   -0.12475E+03    0.31900E+02    0.23096E-08   -0.27540E-11    0.45110E-07   -0.42207E-08    0.23096E-08    0.17545E-13    0.77767E-08    0.64747E-08    0.19195E-08   -0.27540E-11    0.77767E-08    0.12661E+00    0.34563E-03    0.99523E-03    0.45110E-07    0.64747E-08    0.34563E-03    0.11750E-01
   732    0.19359E+04   -0.12540E+03   -0.43587E-08    0.18268E-08    0.98933E-03   -0.12540E+03    0.31684E+02    0.22902E-08   -0.26210E-11    0.70931E-07   -0.43587E-08    0.22902E-08    0.17460E-13    0.77654E-08    0.64612E-08    0.18268E-08   -0.26210E-11    0.77654E-08    0.12678E+00    0.34608E-03    0.98933E-03    0.70931E-07    0.64612E-08    0.34608E-03    0.11757E-01
   733    0.19439E+04   -0.12603E+03   -0.44942E-08    0.17302E-08    0.98340E-03   -0.12603E+03    0.31462E+02    0.22706E-08   -0.24824E-11    0.95780E-07   -0.44942E-08    0.22706E-08    0.17375E-13    0.77543E-08    0.64479E-08    0.17302E-08   -0.24824E-11    0.77543E-08    0.12694E+00    0.34654E-03    0.98340E-03    0.95780E-07    0.64479E-08    0.34654E-03    0.11765E-01
   734    0.19520E+04   -0.12661E+03   -0.46272E-08    0.16303E-08    0.97745E-03   -0.12661E+03    0.31237E+02    0.22508E-08   -0.23390E-11    0.11954E-06   -0.46272E-08    0.22508E-08    0.17291E-13    0.77431E-08    0.64345E-08    0.16303E-08   -0.23390E-11    0.77431E-08    0.12711E+00    0.34699E-03    0.97745E-03    0.11954E-06    0.64345E-08    0.34699E-03    0.11772E-01
   735    0.19601E+04   -0.12718E+03   -0.47576E-08    0.15275E-08    0.97147E-03   -0.12718E+03    0.31008E+02    0.22309E-08   -0.21915E-11    0.14210E-06   -0.47576E-08    0.22309E-08    0.17208E-13    0.77320E-08    0.64212E-08    0.15275E-08   -0.21915E-11    0.77320E-08    0.12728E+00    0.34745E-03    0.97147E-03    0.14210E-06    0.64212E-08    0.34745E-03    0.11780E-01
   736    0.19681E+04   -0.12769E+03   -0.48855E-08    0.14223E-08    0.96546E-03   -0.12769E+03    0.30776E+02    0.22108E-08   -0.20407E-11    0.16335E-06   -0.48855E-08    0.22108E-08    0.17125E-13    0.77209E-08    0.64080E-08    0.14223E-08   -0.20407E-11    0.77209E-08    0.12744E+00    0.34791E-03    0.96546E-03    0.16335E-06    0.64080E-08    0.34791E-03    0.11787E-01
   737    0.19763E+04   -0.12819E+03   -0.50109E-08    0.13154E-08    0.95942E-03   -0.12819E+03    0.30541E+02    0.21905E-08   -0.18873E-11    0.18317E-06   -0.50109E-08    0.21905E-08    0.17043E-13    0.77099E-08    0.63948E-08    0.13154E-08   -0.18873E-11    0.77099E-08    0.12761E+00    0.34836E-03    0.95942E-03    0.18317E-06    0.63948E-08    0.34836E-03    0.11795E-01
   738    0.19844E+04   -0.12863E+03   -0.51338E-08    0.12072E-08    0.95335E-03   -0.12863E+03    0.30304E+02    0.21701E-08   -0.17320E-11    0.20144E-06   -0.51338E-08    0.21701E-08    0.16961E-13    0.76989E-08    0.63816E-08    0.12072E-08   -0.17320E-11    0.76989E-08    0.12777E+00    0.34882E-03    0.95335E-03    0.20144E-06    0.63816E-08    0.34882E-03    0.11802E-01
   739    0.19927E+04   -0.12905E+03   -0.52541E-08    0.10982E-08    0.94723E-03   -0.12905E+03    0.30062E+02    0.21495E-08   -0.15757E-11    0.21807E-06   -0.52541E-08    0.21495E-08    0.16879E-13    0.76879E-08    0.63685E-08    0.10982E-08   -0.15757E-11    0.76879E-08    0.12794E+00    0.34928E-03    0.94723E-03    0.21807E-06    0.63685E-08    0.34928E-03    0.11810E-01
   740    0.20009E+04   -0.12944E+03   -0.53719E-08    0.98905E-09    0.94109E-03   -0.12944E+03    0.29818E+02    0.21287E-08   -0.14190E-11    0.23292E-06   -0.53719E-08    0.21287E-08    0.16799E-13    0.76769E-08    0.63554E-08    0.98905E-09   -0.14190E-11    0.76769E-08    0.12810E+00    0.34973E-03    0.94109E-03    0.23292E-06    0.63554E-08    0.34973E-03    0.11817E-01
   741    0.20092E+04   -0.12979E+03   -0.54872E-08    0.88016E-09    0.93490E-03   -0.12979E+03    0.29570E+02    0.21079E-08   -0.12628E-11    0.24589E-06   -0.54872E-08    0.21079E-08    0.16718E-13    0.76660E-08    0.63424E-08    0.88016E-09   -0.12628E-11    0.76660E-08    0.12827E+00    0.35019E-03    0.93490E-03    0.24589E-06    0.63424E-08    0.35019E-03    0.11825E-01
   742    0.20175E+04   -0.13010E+03   -0.55999E-08    0.77209E-09    0.92867E-03   -0.13010E+03    0.29322E+02    0.20868E-08   -0.11077E-11    0.25686E-06   -0.55999E-08    0.20868E-08    0.16638E-13    0.76551E-08    0.63294E-08    0.77209E-09   -0.11077E-11    0.76551E-08    0.12843E+00    0.35065E-03    0.92867E-03    0.25686E-06    0.63294E-08    0.35065E-03    0.11832E-01
   743    0.20258E+04   -0.13038E+03   -0.57101E-08    0.66537E-09    0.92240E-03   -0.13038E+03    0.29071E+02    0.20657E-08   -0.95462E-12    0.26572E-06   -0.57101E-08    0.20657E-08    0.16559E-13    0.76442E-08    0.63165E-08    0.66537E-09   -0.95462E-12    0.76442E-08    0.12860E+00    0.35111E-03    0.92240E-03    0.26572E-06    0.63165E-08    0.35111E-03    0.11840E-01
   744    0.20342E+04   -0.13062E+03   -0.58178E-08    0.56051E-09    0.91608E-03   -0.13062E+03    0.28817E+02    0.20444E-08   -0.80419E-12    0.27236E-06   -0.58178E-08    0.20444E-08    0.16480E-13    0.76333E-08    0.63036E-08    0.56051E-09   -0.80419E-12    0.76333E-08    0.12876E+00    0.35157E-03    0.91608E-03    0.27236E-06    0.63036E-08    0.35157E-03    0.11847E-01
   745    0.20426E+04   -0.13084E+03   -0.59229E-08    0.45805E-09    0.90972E-03   -0.13084E+03    0.28561E+02    0.20230E-08   -0.65718E-12    0.27665E-06   -0.59229E-08    0.20230E-08    0.16402E-13    0.76225E-08    0.62908E-08    0.45805E-09   -0.65718E-12    0.76225E-08    0.12893E+00    0.35202E-03    0.90972E-03    0.27665E-06    0.62908E-08    0.35202E-03    0.11855E-01
   746    0.20508E+04   -0.13099E+03   -0.60255E-08    0.35851E-09    0.90331E-03   -0.13099E+03    0.28303E+02    0.20014E-08   -0.51436E-12    0.27850E-06   -0.60255E-08    0.20014E-08    0.16324E-13    0.76117E-08    0.62780E-08    0.35851E-09   -0.51436E-12    0.76117E-08    0.12909E+00    0.35248E-03    0.90331E-03    0.27850E-06    0.62780E-08    0.35248E-03    0.11862E-01
   747    0.20591E+04   -0.13113E+03   -0.61256E-08    0.26241E-09    0.89685E-03   -0.13113E+03    0.28041E+02    0.19798E-08   -0.37649E-12    0.27778E-06   -0.61256E-08    0.19798E-08    0.16246E-13    0.76010E-08    0.62653E-08    0.26241E-09   -0.37649E-12    0.76010E-08    0.12926E+00    0.35294E-03    0.89685E-03    0.27778E-06    0.62653E-08    0.35294E-03    0.11870E-01
   748    0.20675E+04   -0.13124E+03   -0.62231E-08    0.17027E-09    0.89034E-03   -0.13124E+03    0.27779E+02    0.19580E-08   -0.24430E-12    0.27438E-06   -0.62231E-08    0.19580E-08    0.16169E-13    0.75902E-08    0.62526E-08    0.17027E-09   -0.24430E-12    0.75902E-08    0.12942E+00    0.35340E-03    0.89034E-03    0.27438E-06    0.62526E-08    0.35340E-03    0.11877E-01
   749    0.20759E+04   -0.13131E+03   -0.63181E-08    0.82629E-10    0.88378E-03   -0.13131E+03    0.27514E+02    0.19361E-08   -0.11855E-12    0.26818E-06   -0.63181E-08    0.19361E-08    0.16092E-13    0.75795E-08    0.62399E-08    0.82629E-10   -0.11855E-12    0.75795E-08    0.12959E+00    0.35386E-03    0.88378E-03    0.26818E-06    0.62399E-08    0.35386E-03    0.11885E-01
   750    0.20842E+04   -0.13134E+03   -0.64106E-08    0.00000E+00    0.87716E-03   -0.13134E+03    0.27248E+02    0.19141E-08    0.00000E+00    0.25908E-06   -0.64106E-08    0.19141E-08    0.16016E-13    0.75689E-08    0.62273E-08    0.00000E+00    0.00000E+00    0.75689E-08    0.12975E+00    0.35432E-03    0.87716E-03    0.25908E-06    0.62273E-08    0.35432E-03    0.11892E-01
   751    0.20925E+04   -0.13134E+03   -0.65005E-08   -0.77201E-10    0.87048E-03   -0.13134E+03    0.26979E+02    0.18920E-08    0.11076E-12    0.24700E-06   -0.65005E-08    0.18920E-08    0.15941E-13    0.75582E-08    0.62148E-08   -0.77201E-10    0.11076E-12    0.75582E-08    0.12992E+00    0.35478E-03    0.87048E-03    0.24700E-06    0.62148E-08    0.35478E-03    0.11900E-01
   752    0.21009E+04   -0.13129E+03   -0.65879E-08   -0.14900E-09    0.86375E-03   -0.13129E+03    0.26711E+02    0.18698E-08    0.21378E-12    0.23204E-06   -0.65879E-08    0.18698E-08    0.15865E-13    0.75476E-08    0.62022E-08   -0.14900E-09    0.21378E-12    0.75476E-08    0.13008E+00    0.35524E-03    0.86375E-03    0.23204E-06    0.62022E-08    0.35524E-03    0.11908E-01
   753    0.21091E+04   -0.13121E+03   -0.66728E-08   -0.21555E-09    0.85696E-03   -0.13121E+03    0.26439E+02    0.18475E-08    0.30926E-12    0.21434E-06   -0.66728E-08    0.18475E-08    0.15791E-13    0.75370E-08    0.61898E-08   -0.21555E-09    0.30926E-12    0.75370E-08    0.13025E+00    0.35570E-03    0.85696E-03    0.21434E-06    0.61898E-08    0.35570E-03    0.11915E-01
   754    0.21174E+04   -0.13109E+03   -0.67552E-08   -0.27698E-09    0.85011E-03   -0.13109E+03    0.26168E+02    0.18251E-08    0.39739E-12    0.19404E-06   -0.67552E-08    0.18251E-08    0.15716E-13    0.75264E-08    0.61773E-08   -0.27698E-09    0.39739E-12    0.75264E-08    0.13041E+00    0.35617E-03    0.85011E-03    0.19404E-06    0.61773E-08    0.35617E-03    0.11923E-01
   755    0.21256E+04   -0.13095E+03   -0.68351E-08   -0.33343E-09    0.84321E-03   -0.13095E+03    0.25894E+02    0.18027E-08    0.47838E-12    0.17128E-06   -0.68351E-08    0.18027E-08    0.15642E-13    0.75159E-08    0.61649E-08   -0.33343E-09    0.47838E-12    0.75159E-08    0.13057E+00    0.35663E-03    0.84321E-03    0.17128E-06    0.61649E-08    0.35663E-03    0.11930E-01
   756    0.21337E+04   -0.13076E+03   -0.69125E-08   -0.38504E-09    0.83626E-03   -0.13076E+03    0.25620E+02    0.17801E-08    0.55243E-12    0.14619E-06   -0.69125E-08    0.17801E-08    0.15569E-13    0.75054E-08    0.61526E-08   -0.38504E-09    0.55243E-12    0.75054E-08    0.13074E+00    0.35709E-03    0.83626E-03    0.14619E-06    0.61526E-08    0.35709E-03    0.11938E-01
   757    0.21420E+04   -0.13054E+03   -0.69875E-08   -0.43196E-09    0.82925E-03   -0.13054E+03    0.25346E+02    0.17575E-08    0.61974E-12    0.11893E-06   -0.69875E-08    0.17575E-08    0.15496E-13    0.74949E-08    0.61403E-08   -0.43196E-09    0.61974E-12    0.74949E-08    0.13090E+00    0.35755E-03    0.82925E-03    0.11893E-06    0.61403E-08    0.35755E-03    0.11945E-01
   758    0.21500E+04   -0.13027E+03   -0.70601E-08   -0.47432E-09    0.82219E-03   -0.13027E+03    0.25070E+02    0.17348E-08    0.68052E-12    0.89631E-07   -0.70601E-08    0.17348E-08    0.15423E-13    0.74844E-08    0.61280E-08   -0.47432E-09    0.68052E-12    0.74844E-08    0.13107E+00    0.35801E-03    0.82219E-03    0.89631E-07    0.61280E-08    0.35801E-03    0.11953E-01
   759    0.21581E+04   -0.12998E+03   -0.71303E-08   -0.51227E-09    0.81508E-03   -0.12998E+03    0.24793E+02    0.17120E-08    0.73497E-12    0.58429E-07   -0.71303E-08    0.17120E-08    0.15351E-13    0.74740E-08    0.61158E-08   -0.51227E-09    0.73497E-12    0.74740E-08    0.13123E+00    0.35848E-03    0.81508E-03    0.58429E-07    0.61158E-08    0.35848E-03    0.11960E-01
   760    0.21661E+04   -0.12966E+03   -0.71980E-08   -0.54594E-09    0.80792E-03   -0.12966E+03    0.24516E+02    0.16891E-08    0.78328E-12    0.25469E-07   -0.71980E-08    0.16891E-08    0.15279E-13    0.74636E-08    0.61036E-08   -0.54594E-09    0.78328E-12    0.74636E-08    0.13140E+00    0.35894E-03    0.80792E-03    0.25469E-07    0.61036E-08    0.35894E-03    0.11968E-01
   761    0.21740E+04   -0.12929E+03   -0.72634E-08   -0.57548E-09    0.80071E-03   -0.12929E+03    0.24239E+02    0.16662E-08    0.82565E-12   -0.91109E-08   -0.72634E-08    0.16662E-08    0.15208E-13    0.74532E-08    0.60915E-08   -0.57548E-09    0.82565E-12    0.74532E-08    0.13156E+00    0.35940E-03    0.80071E-03   -0.91109E-08    0.60915E-08    0.35940E-03    0.11975E-01
   762    0.21820E+04   -0.12889E+03   -0.73264E-08   -0.60102E-09    0.79344E-03   -0.12889E+03    0.23962E+02    0.16432E-08    0.86230E-12   -0.45169E-07   -0.73264E-08    0.16432E-08    0.15137E-13    0.74429E-08    0.60794E-08   -0.60102E-09    0.86230E-12    0.74429E-08    0.13173E+00    0.35986E-03    0.79344E-03   -0.45169E-07    0.60794E-08    0.35986E-03    0.11983E-01
   763    0.21898E+04   -0.12846E+03   -0.73870E-08   -0.62271E-09    0.78613E-03   -0.12846E+03    0.23685E+02    0.16202E-08    0.89342E-12   -0.82566E-07   -0.73870E-08    0.16202E-08    0.15067E-13    0.74326E-08    0.60673E-08   -0.62271E-09    0.89342E-12    0.74326E-08    0.13189E+00    0.36033E-03    0.78613E-03   -0.82566E-07    0.60673E-08    0.36033E-03    0.11991E-01
   764    0.21976E+04   -0.12799E+03   -0.74453E-08   -0.64069E-09    0.77876E-03   -0.12799E+03    0.23408E+02    0.15971E-08    0.91921E-12   -0.12116E-06   -0.74453E-08    0.15971E-08    0.14997E-13    0.74223E-08    0.60553E-08   -0.64069E-09    0.91921E-12    0.74223E-08    0.13206E+00    0.36079E-03    0.77876E-03   -0.12116E-06    0.60553E-08    0.36079E-03    0.11998E-01
   765    0.22052E+04   -0.12748E+03   -0.75013E-08   -0.65509E-09    0.77135E-03   -0.12748E+03    0.23130E+02    0.15740E-08    0.93988E-12   -0.16082E-06   -0.75013E-08    0.15740E-08    0.14927E-13    0.74120E-08    0.60433E-08   -0.65509E-09    0.93988E-12    0.74120E-08    0.13222E+00    0.36126E-03    0.77135E-03   -0.16082E-06    0.60433E-08    0.36126E-03    0.12006E-01
   766    0.22129E+04   -0.12695E+03   -0.75550E-08   -0.66607E-09    0.76389E-03   -0.12695E+03    0.22853E+02    0.15508E-08    0.95563E-12   -0.20139E-06   -0.75550E-08    0.15508E-08    0.14858E-13    0.74017E-08    0.60314E-08   -0.66607E-09    0.95563E-12    0.74017E-08    0.13238E+00    0.36172E-03    0.76389E-03   -0.20139E-06    0.60314E-08    0.36172E-03    0.12013E-01
   767    0.22204E+04   -0.12637E+03   -0.76063E-08   -0.67375E-09    0.75639E-03   -0.12637E+03    0.22577E+02    0.15276E-08    0.96665E-12   -0.24274E-06   -0.76063E-08    0.15276E-08    0.14789E-13    0.73915E-08    0.60195E-08   -0.67375E-09    0.96665E-12    0.73915E-08    0.13255E+00    0.36218E-03    0.75639E-03   -0.24274E-06    0.60195E-08    0.36218E-03    0.12021E-01
   768    0.22279E+04   -0.12576E+03   -0.76554E-08   -0.67828E-09    0.74883E-03   -0.12576E+03    0.22301E+02    0.15044E-08    0.97315E-12   -0.28472E-06   -0.76554E-08    0.15044E-08    0.14721E-13    0.73813E-08    0.60077E-08   -0.67828E-09    0.97315E-12    0.73813E-08    0.13271E+00    0.36265E-03    0.74883E-03   -0.28472E-06    0.60077E-08    0.36265E-03    0.12028E-01
   769    0.22353E+04   -0.12512E+03   -0.77022E-08   -0.67980E-09    0.74123E-03   -0.12512E+03    0.22025E+02    0.14811E-08    0.97533E-12   -0.32721E-06   -0.77022E-08    0.14811E-08    0.14653E-13    0.73712E-08    0.59959E-08   -0.67980E-09    0.97533E-12    0.73712E-08    0.13288E+00    0.36311E-03    0.74123E-03   -0.32721E-06    0.59959E-08    0.36311E-03    0.12036E-01
   770    0.22425E+04   -0.12444E+03   -0.77468E-08   -0.67845E-09    0.73359E-03   -0.12444E+03    0.21751E+02    0.14577E-08    0.97339E-12   -0.37005E-06   -0.77468E-08    0.14577E-08    0.14585E-13    0.73610E-08    0.59841E-08   -0.67845E-09    0.97339E-12    0.73610E-08    0.13304E+00    0.36358E-03    0.73359E-03   -0.37005E-06    0.59841E-08    0.36358E-03    0.12043E-01
   771    0.22497E+04   -0.12373E+03   -0.77892E-08   -0.67437E-09    0.72590E-03   -0.12373E+03    0.21477E+02    0.14344E-08    0.96753E-12   -0.41310E-06   -0.77892E-08    0.14344E-08    0.14518E-13    0.73509E-08    0.59724E-08   -0.67437E-09    0.96753E-12    0.73509E-08    0.13320E+00    0.36405E-03    0.72590E-03   -0.41310E-06    0.59724E-08    0.36405E-03    0.12051E-01
