#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   544    0.24948E+04   -0.63938E+01    0.43035E-07    0.14773E-07   -0.19292E-14   -0.63938E+01    0.69429E+01   -0.23383E-10   -0.69234E-11   -0.32991E-18    0.43035E-07   -0.23383E-10    0.49931E-13    0.16784E-09    0.43650E-11    0.14773E-07   -0.69234E-11    0.16784E-09    0.12868E-04    0.57512E-06   -0.19292E-14   -0.32991E-18    0.43650E-11    0.57512E-06    0.21757E-06
   545    0.24930E+04   -0.51513E+01    0.42906E-07    0.12407E-07   -0.15766E-14   -0.51513E+01    0.70299E+01    0.17988E-10   -0.48222E-11   -0.26961E-18    0.42906E-07    0.17988E-10    0.49611E-13    0.16749E-09    0.43524E-11    0.12407E-07   -0.48222E-11    0.16749E-09    0.12888E-04    0.57555E-06   -0.15766E-14   -0.26961E-18    0.43524E-11    0.57555E-06    0.21767E-06
   546    0.24911E+04   -0.39180E+01    0.42773E-07    0.10122E-07   -0.12340E-14   -0.39180E+01    0.71218E+01    0.59297E-10   -0.27326E-11   -0.21102E-18    0.42773E-07    0.59297E-10    0.49294E-13    0.16714E-09    0.43398E-11    0.10122E-07   -0.27326E-11    0.16714E-09    0.12908E-04    0.57598E-06   -0.12340E-14   -0.21102E-18    0.43398E-11    0.57598E-06    0.21778E-06
   547    0.24889E+04   -0.26941E+01    0.42635E-07    0.79264E-08   -0.90319E-15   -0.26941E+01    0.72188E+01    0.10054E-09   -0.67809E-12   -0.15445E-18    0.42635E-07    0.10054E-09    0.48979E-13    0.16679E-09    0.43273E-11    0.79264E-08   -0.67809E-12    0.16679E-09    0.12929E-04    0.57641E-06   -0.90319E-15   -0.15445E-18    0.43273E-11    0.57641E-06    0.21788E-06
   548    0.24866E+04   -0.14806E+01    0.42493E-07    0.58289E-08   -0.58607E-15   -0.14806E+01    0.73209E+01    0.14170E-09    0.13176E-11   -0.10022E-18    0.42493E-07    0.14170E-09    0.48666E-13    0.16644E-09    0.43148E-11    0.58289E-08    0.13176E-11    0.16644E-09    0.12949E-04    0.57683E-06   -0.58607E-15   -0.10022E-18    0.43148E-11    0.57683E-06    0.21798E-06
   549    0.24840E+04   -0.27831E+00    0.42347E-07    0.38374E-08   -0.28440E-15   -0.27831E+00    0.74280E+01    0.18279E-09    0.32307E-11   -0.48635E-19    0.42347E-07    0.18279E-09    0.48356E-13    0.16609E-09    0.43024E-11    0.38374E-08    0.32307E-11    0.16609E-09    0.12969E-04    0.57726E-06   -0.28440E-15   -0.48635E-19    0.43024E-11    0.57726E-06    0.21809E-06
   550    0.24812E+04    0.91234E+00    0.42197E-07    0.19602E-08    0.00000E+00    0.91234E+00    0.75402E+01    0.22379E-09    0.50378E-11    0.00000E+00    0.42197E-07    0.22379E-09    0.48049E-13    0.16574E-09    0.42900E-11    0.19602E-08    0.50378E-11    0.16574E-09    0.12989E-04    0.57768E-06    0.00000E+00    0.00000E+00    0.42900E-11    0.57768E-06    0.21819E-06
   551    0.24783E+04    0.20907E+01    0.42042E-07    0.20364E-09    0.26572E-15    0.20907E+01    0.76574E+01    0.26470E-09    0.67196E-11    0.45440E-19    0.42042E-07    0.26470E-09    0.47744E-13    0.16539E-09    0.42777E-11    0.20364E-09    0.67196E-11    0.16539E-09    0.13009E-04    0.57810E-06    0.26572E-15    0.45440E-19    0.42777E-11    0.57810E-06    0.21829E-06
   552    0.24750E+04    0.32557E+01    0.41883E-07   -0.14336E-08    0.51286E-15    0.32557E+01    0.77798E+01    0.30551E-09    0.82750E-11    0.87703E-19    0.41883E-07    0.30551E-09    0.47441E-13    0.16505E-09    0.42654E-11   -0.14336E-08    0.82750E-11    0.16505E-09    0.13029E-04    0.57852E-06    0.51286E-15    0.87703E-19    0.42654E-11    0.57852E-06    0.21839E-06
   553    0.24717E+04    0.44071E+01    0.41720E-07   -0.29545E-08    0.74190E-15    0.44071E+01    0.79057E+01    0.34621E-09    0.97073E-11    0.12687E-18    0.41720E-07    0.34621E-09    0.47141E-13    0.16471E-09    0.42532E-11   -0.29545E-08    0.97073E-11    0.16471E-09    0.13049E-04    0.57894E-06    0.74190E-15    0.12687E-18    0.42532E-11    0.57894E-06    0.21849E-06
   554    0.24681E+04    0.55441E+01    0.41553E-07   -0.43621E-08    0.95333E-15    0.55441E+01    0.80382E+01    0.38681E-09    0.11020E-10    0.16303E-18    0.41553E-07    0.38681E-09    0.46843E-13    0.16437E-09    0.42410E-11   -0.43621E-08    0.11020E-10    0.16437E-09    0.13069E-04    0.57936E-06    0.95333E-15    0.16303E-18    0.42410E-11    0.57936E-06    0.21859E-06
   555    0.24642E+04    0.66658E+01    0.41381E-07   -0.56597E-08    0.11476E-14    0.66658E+01    0.81751E+01    0.42728E-09    0.12216E-10    0.19625E-18    0.41381E-07    0.42728E-09    0.46547E-13    0.16402E-09    0.42289E-11   -0.56597E-08    0.12216E-10    0.16402E-09    0.13089E-04    0.57978E-06    0.11476E-14    0.19625E-18    0.42289E-11    0.57978E-06    0.21869E-06
   556    0.24602E+04    0.77722E+01    0.41206E-07   -0.68501E-08    0.13253E-14    0.77722E+01    0.83170E+01    0.46764E-09    0.13300E-10    0.22663E-18    0.41206E-07    0.46764E-09    0.46254E-13    0.16369E-09    0.42169E-11   -0.68501E-08    0.13300E-10    0.16369E-09    0.13109E-04    0.58019E-06    0.13253E-14    0.22663E-18    0.42169E-11    0.58019E-06    0.21879E-06
   557    0.24560E+04    0.88613E+01    0.41027E-07   -0.79366E-08    0.14868E-14    0.88613E+01    0.84633E+01    0.50786E-09    0.14273E-10    0.25425E-18    0.41027E-07    0.50786E-09    0.45963E-13    0.16335E-09    0.42048E-11   -0.79366E-08    0.14273E-10    0.16335E-09    0.13130E-04    0.58061E-06    0.14868E-14    0.25425E-18    0.42048E-11    0.58061E-06    0.21889E-06
   558    0.24516E+04    0.99338E+01    0.40844E-07   -0.89222E-08    0.16326E-14    0.99338E+01    0.86155E+01    0.54795E-09    0.15141E-10    0.27918E-18    0.40844E-07    0.54795E-09    0.45674E-13    0.16301E-09    0.41929E-11   -0.89222E-08    0.15141E-10    0.16301E-09    0.13150E-04    0.58102E-06    0.16326E-14    0.27918E-18    0.41929E-11    0.58102E-06    0.21899E-06
   559    0.24469E+04    0.10989E+02    0.40657E-07   -0.98099E-08    0.17632E-14    0.10989E+02    0.87712E+01    0.58790E-09    0.15905E-10    0.30152E-18    0.40657E-07    0.58790E-09    0.45387E-13    0.16268E-09    0.41809E-11   -0.98099E-08    0.15905E-10    0.16268E-09    0.13170E-04    0.58143E-06    0.17632E-14    0.30152E-18    0.41809E-11    0.58143E-06    0.21909E-06
   560    0.24422E+04    0.12025E+02    0.40466E-07   -0.10603E-07    0.18791E-14    0.12025E+02    0.89314E+01    0.62770E-09    0.16570E-10    0.32134E-18    0.40466E-07    0.62770E-09    0.45103E-13    0.16234E-09    0.41691E-11   -0.10603E-07    0.16570E-10    0.16234E-09    0.13190E-04    0.58184E-06    0.18791E-14    0.32134E-18    0.41691E-11    0.58184E-06    0.21919E-06
   561    0.24371E+04    0.13043E+02    0.40271E-07   -0.11304E-07    0.19807E-14    0.13043E+02    0.90967E+01    0.66735E-09    0.17139E-10    0.33872E-18    0.40271E-07    0.66735E-09    0.44821E-13    0.16201E-09    0.41572E-11   -0.11304E-07    0.17139E-10    0.16201E-09    0.13210E-04    0.58225E-06    0.19807E-14    0.33872E-18    0.41572E-11    0.58225E-06    0.21928E-06
   562    0.24320E+04    0.14040E+02    0.40073E-07   -0.11917E-07    0.20687E-14    0.14040E+02    0.92671E+01    0.70683E-09    0.17614E-10    0.35376E-18    0.40073E-07    0.70683E-09    0.44541E-13    0.16168E-09    0.41454E-11   -0.11917E-07    0.17614E-10    0.16168E-09    0.13230E-04    0.58265E-06    0.20687E-14    0.35376E-18    0.41454E-11    0.58265E-06    0.21938E-06
   563    0.24267E+04    0.15020E+02    0.39871E-07   -0.12444E-07    0.21433E-14    0.15020E+02    0.94411E+01    0.74615E-09    0.18001E-10    0.36652E-18    0.39871E-07    0.74615E-09    0.44263E-13    0.16135E-09    0.41337E-11   -0.12444E-07    0.18001E-10    0.16135E-09    0.13250E-04    0.58306E-06    0.21433E-14    0.36652E-18    0.41337E-11    0.58306E-06    0.21948E-06
   564    0.24212E+04    0.15976E+02    0.39665E-07   -0.12889E-07    0.22052E-14    0.15976E+02    0.96210E+01    0.78530E-09    0.18301E-10    0.37710E-18    0.39665E-07    0.78530E-09    0.43988E-13    0.16102E-09    0.41220E-11   -0.12889E-07    0.18301E-10    0.16102E-09    0.13270E-04    0.58346E-06    0.22052E-14    0.37710E-18    0.41220E-11    0.58346E-06    0.21957E-06
   565    0.24155E+04    0.16913E+02    0.39456E-07   -0.13255E-07    0.22548E-14    0.16913E+02    0.98038E+01    0.82427E-09    0.18518E-10    0.38558E-18    0.39456E-07    0.82427E-09    0.43715E-13    0.16069E-09    0.41104E-11   -0.13255E-07    0.18518E-10    0.16069E-09    0.13290E-04    0.58387E-06    0.22548E-14    0.38558E-18    0.41104E-11    0.58387E-06    0.21967E-06
   566    0.24097E+04    0.17827E+02    0.39244E-07   -0.13544E-07    0.22925E-14    0.17827E+02    0.99918E+01    0.86305E-09    0.18656E-10    0.39204E-18    0.39244E-07    0.86305E-09    0.43443E-13    0.16037E-09    0.40988E-11   -0.13544E-07    0.18656E-10    0.16037E-09    0.13310E-04    0.58427E-06    0.22925E-14    0.39204E-18    0.40988E-11    0.58427E-06    0.21976E-06
   567    0.24037E+04    0.18719E+02    0.39028E-07   -0.13760E-07    0.23190E-14    0.18719E+02    0.10183E+02    0.90164E-09    0.18718E-10    0.39656E-18    0.39028E-07    0.90164E-09    0.43174E-13    0.16004E-09    0.40873E-11   -0.13760E-07    0.18718E-10    0.16004E-09    0.13330E-04    0.58467E-06    0.23190E-14    0.39656E-18    0.40873E-11    0.58467E-06    0.21986E-06
   568    0.23975E+04    0.19588E+02    0.38809E-07   -0.13906E-07    0.23346E-14    0.19588E+02    0.10380E+02    0.94003E-09    0.18707E-10    0.39923E-18    0.38809E-07    0.94003E-09    0.42907E-13    0.15972E-09    0.40758E-11   -0.13906E-07    0.18707E-10    0.15972E-09    0.13350E-04    0.58507E-06    0.23346E-14    0.39923E-18    0.40758E-11    0.58507E-06    0.21995E-06
   569    0.23911E+04    0.20435E+02    0.38586E-07   -0.13985E-07    0.23398E-14    0.20435E+02    0.10581E+02    0.97821E-09    0.18627E-10    0.40012E-18    0.38586E-07    0.97821E-09    0.42643E-13    0.15940E-09    0.40643E-11   -0.13985E-07    0.18627E-10    0.15940E-09    0.13370E-04    0.58546E-06    0.23398E-14    0.40012E-18    0.40643E-11    0.58546E-06    0.22005E-06
   570    0.23847E+04    0.21257E+02    0.38361E-07   -0.14000E-07    0.23352E-14    0.21257E+02    0.10786E+02    0.10162E-08    0.18481E-10    0.39933E-18    0.38361E-07    0.10162E-08    0.42380E-13    0.15908E-09    0.40529E-11   -0.14000E-07    0.18481E-10    0.15908E-09    0.13389E-04    0.58586E-06    0.23352E-14    0.39933E-18    0.40529E-11    0.58586E-06    0.22014E-06
   571    0.23780E+04    0.22054E+02    0.38132E-07   -0.13954E-07    0.23211E-14    0.22054E+02    0.10995E+02    0.10539E-08    0.18272E-10    0.39693E-18    0.38132E-07    0.10539E-08    0.42119E-13    0.15876E-09    0.40416E-11   -0.13954E-07    0.18272E-10    0.15876E-09    0.13409E-04    0.58626E-06    0.23211E-14    0.39693E-18    0.40416E-11    0.58626E-06    0.22023E-06
   572    0.23712E+04    0.22827E+02    0.37900E-07   -0.13850E-07    0.22982E-14    0.22827E+02    0.11208E+02    0.10915E-08    0.18003E-10    0.39300E-18    0.37900E-07    0.10915E-08    0.41860E-13    0.15844E-09    0.40302E-11   -0.13850E-07    0.18003E-10    0.15844E-09    0.13429E-04    0.58665E-06    0.22982E-14    0.39300E-18    0.40302E-11    0.58665E-06    0.22033E-06
   573    0.23643E+04    0.23573E+02    0.37665E-07   -0.13692E-07    0.22668E-14    0.23573E+02    0.11425E+02    0.11288E-08    0.17679E-10    0.38763E-18    0.37665E-07    0.11288E-08    0.41604E-13    0.15812E-09    0.40190E-11   -0.13692E-07    0.17679E-10    0.15812E-09    0.13449E-04    0.58704E-06    0.22668E-14    0.38763E-18    0.40190E-11    0.58704E-06    0.22042E-06
   574    0.23572E+04    0.24295E+02    0.37427E-07   -0.13482E-07    0.22274E-14    0.24295E+02    0.11646E+02    0.11659E-08    0.17302E-10    0.38091E-18    0.37427E-07    0.11659E-08    0.41349E-13    0.15781E-09    0.40078E-11   -0.13482E-07    0.17302E-10    0.15781E-09    0.13469E-04    0.58743E-06    0.22274E-14    0.38091E-18    0.40078E-11    0.58743E-06    0.22051E-06
   575    0.23500E+04    0.24989E+02    0.37185E-07   -0.13223E-07    0.21807E-14    0.24989E+02    0.11870E+02    0.12027E-08    0.16876E-10    0.37291E-18    0.37185E-07    0.12027E-08    0.41096E-13    0.15749E-09    0.39966E-11   -0.13223E-07    0.16876E-10    0.15749E-09    0.13489E-04    0.58782E-06    0.21807E-14    0.37291E-18    0.39966E-11    0.58782E-06    0.22060E-06
   576    0.23427E+04    0.25658E+02    0.36942E-07   -0.12919E-07    0.21269E-14    0.25658E+02    0.12099E+02    0.12393E-08    0.16404E-10    0.36371E-18    0.36942E-07    0.12393E-08    0.40845E-13    0.15718E-09    0.39854E-11   -0.12919E-07    0.16404E-10    0.15718E-09    0.13509E-04    0.58821E-06    0.21269E-14    0.36371E-18    0.39854E-11    0.58821E-06    0.22069E-06
   577    0.23352E+04    0.26299E+02    0.36695E-07   -0.12573E-07    0.20666E-14    0.26299E+02    0.12331E+02    0.12756E-08    0.15890E-10    0.35341E-18    0.36695E-07    0.12756E-08    0.40597E-13    0.15686E-09    0.39744E-11   -0.12573E-07    0.15890E-10    0.15686E-09    0.13529E-04    0.58860E-06    0.20666E-14    0.35341E-18    0.39744E-11    0.58860E-06    0.22078E-06
   578    0.23276E+04    0.26913E+02    0.36445E-07   -0.12187E-07    0.20003E-14    0.26913E+02    0.12566E+02    0.13117E-08    0.15336E-10    0.34207E-18    0.36445E-07    0.13117E-08    0.40350E-13    0.15655E-09    0.39633E-11   -0.12187E-07    0.15336E-10    0.15655E-09    0.13549E-04    0.58899E-06    0.20003E-14    0.34207E-18    0.39633E-11    0.58899E-06    0.22087E-06
   579    0.23199E+04    0.27499E+02    0.36193E-07   -0.11766E-07    0.19285E-14    0.27499E+02    0.12805E+02    0.13475E-08    0.14746E-10    0.32979E-18    0.36193E-07    0.13475E-08    0.40105E-13    0.15624E-09    0.39523E-11   -0.11766E-07    0.14746E-10    0.15624E-09    0.13569E-04    0.58937E-06    0.19285E-14    0.32979E-18    0.39523E-11    0.58937E-06    0.22096E-06
   580    0.23122E+04    0.28056E+02    0.35938E-07   -0.11311E-07    0.18517E-14    0.28056E+02    0.13048E+02    0.13830E-08    0.14124E-10    0.31665E-18    0.35938E-07    0.13830E-08    0.39862E-13    0.15593E-09    0.39414E-11   -0.11311E-07    0.14124E-10    0.15593E-09    0.13588E-04    0.58975E-06    0.18517E-14    0.31665E-18    0.39414E-11    0.58975E-06    0.22105E-06
   581    0.23041E+04    0.28586E+02    0.35680E-07   -0.10826E-07    0.17703E-14    0.28586E+02    0.13293E+02    0.14183E-08    0.13473E-10    0.30273E-18    0.35680E-07    0.14183E-08    0.39621E-13    0.15563E-09    0.39305E-11   -0.10826E-07    0.13473E-10    0.15563E-09    0.13608E-04    0.59014E-06    0.17703E-14    0.30273E-18    0.39305E-11    0.59014E-06    0.22114E-06
   582    0.22961E+04    0.29086E+02    0.35420E-07   -0.10314E-07    0.16848E-14    0.29086E+02    0.13543E+02    0.14532E-08    0.12796E-10    0.28811E-18    0.35420E-07    0.14532E-08    0.39381E-13    0.15532E-09    0.39196E-11   -0.10314E-07    0.12796E-10    0.15532E-09    0.13628E-04    0.59052E-06    0.16848E-14    0.28811E-18    0.39196E-11    0.59052E-06    0.22123E-06
   583    0.22880E+04    0.29556E+02    0.35158E-07   -0.97778E-08    0.15957E-14    0.29556E+02    0.13795E+02    0.14879E-08    0.12097E-10    0.27288E-18    0.35158E-07    0.14879E-08    0.39144E-13    0.15501E-09    0.39088E-11   -0.97778E-08    0.12097E-10    0.15501E-09    0.13648E-04    0.59090E-06    0.15957E-14    0.27288E-18    0.39088E-11    0.59090E-06    0.22132E-06
   584    0.22797E+04    0.29997E+02    0.34893E-07   -0.92211E-08    0.15035E-14    0.29997E+02    0.14050E+02    0.15223E-08    0.11379E-10    0.25712E-18    0.34893E-07    0.15223E-08    0.38908E-13    0.15471E-09    0.38980E-11   -0.92211E-08    0.11379E-10    0.15471E-09    0.13668E-04    0.59128E-06    0.15035E-14    0.25712E-18    0.38980E-11    0.59128E-06    0.22140E-06
   585    0.22714E+04    0.30408E+02    0.34625E-07   -0.86466E-08    0.14087E-14    0.30408E+02    0.14308E+02    0.15563E-08    0.10644E-10    0.24090E-18    0.34625E-07    0.15563E-08    0.38674E-13    0.15441E-09    0.38873E-11   -0.86466E-08    0.10644E-10    0.15441E-09    0.13688E-04    0.59165E-06    0.14087E-14    0.24090E-18    0.38873E-11    0.59165E-06    0.22149E-06
   586    0.22630E+04    0.30789E+02    0.34355E-07   -0.80576E-08    0.13118E-14    0.30789E+02    0.14569E+02    0.15901E-08    0.98980E-11    0.22432E-18    0.34355E-07    0.15901E-08    0.38442E-13    0.15410E-09    0.38766E-11   -0.80576E-08    0.98980E-11    0.15410E-09    0.13707E-04    0.59203E-06    0.13118E-14    0.22432E-18    0.38766E-11    0.59203E-06    0.22158E-06
   587    0.22546E+04    0.31140E+02    0.34083E-07   -0.74569E-08    0.12131E-14    0.31140E+02    0.14833E+02    0.16235E-08    0.91425E-11    0.20746E-18    0.34083E-07    0.16235E-08    0.38212E-13    0.15380E-09    0.38659E-11   -0.74569E-08    0.91425E-11    0.15380E-09    0.13727E-04    0.59241E-06    0.12131E-14    0.20746E-18    0.38659E-11    0.59241E-06    0.22167E-06
   588    0.22459E+04    0.31459E+02    0.33809E-07   -0.68478E-08    0.11134E-14    0.31459E+02    0.15100E+02    0.16566E-08    0.83814E-11    0.19039E-18    0.33809E-07    0.16566E-08    0.37983E-13    0.15350E-09    0.38553E-11   -0.68478E-08    0.83814E-11    0.15350E-09    0.13747E-04    0.59278E-06    0.11134E-14    0.19039E-18    0.38553E-11    0.59278E-06    0.22175E-06
   589    0.22373E+04    0.31747E+02    0.33533E-07   -0.62333E-08    0.10129E-14    0.31747E+02    0.15369E+02    0.16894E-08    0.76180E-11    0.17321E-18    0.33533E-07    0.16894E-08    0.37757E-13    0.15320E-09    0.38447E-11   -0.62333E-08    0.76180E-11    0.15320E-09    0.13767E-04    0.59315E-06    0.10129E-14    0.17321E-18    0.38447E-11    0.59315E-06    0.22184E-06
   590    0.22285E+04    0.32005E+02    0.33254E-07   -0.56164E-08    0.91216E-15    0.32005E+02    0.15640E+02    0.17219E-08    0.68557E-11    0.15599E-18    0.33254E-07    0.17219E-08    0.37532E-13    0.15291E-09    0.38342E-11   -0.56164E-08    0.68557E-11    0.15291E-09    0.13786E-04    0.59352E-06    0.91216E-15    0.15599E-18    0.38342E-11    0.59352E-06    0.22192E-06
   591    0.22197E+04    0.32231E+02    0.32973E-07   -0.50003E-08    0.81174E-15    0.32231E+02    0.15915E+02    0.17540E-08    0.60978E-11    0.13881E-18    0.32973E-07    0.17540E-08    0.37308E-13    0.15261E-09    0.38237E-11   -0.50003E-08    0.60978E-11    0.15261E-09    0.13806E-04    0.59389E-06    0.81174E-15    0.13881E-18    0.38237E-11    0.59389E-06    0.22201E-06
   592    0.22109E+04    0.32424E+02    0.32691E-07   -0.43880E-08    0.71207E-15    0.32424E+02    0.16191E+02    0.17858E-08    0.53476E-11    0.12177E-18    0.32691E-07    0.17858E-08    0.37086E-13    0.15231E-09    0.38133E-11   -0.43880E-08    0.53476E-11    0.15231E-09    0.13826E-04    0.59426E-06    0.71207E-15    0.12177E-18    0.38133E-11    0.59426E-06    0.22209E-06
   593    0.22019E+04    0.32587E+02    0.32406E-07   -0.37826E-08    0.61364E-15    0.32587E+02    0.16470E+02    0.18172E-08    0.46086E-11    0.10494E-18    0.32406E-07    0.18172E-08    0.36866E-13    0.15202E-09    0.38029E-11   -0.37826E-08    0.46086E-11    0.15202E-09    0.13846E-04    0.59463E-06    0.61364E-15    0.10494E-18    0.38029E-11    0.59463E-06    0.22218E-06
   594    0.21929E+04    0.32717E+02    0.32120E-07   -0.31873E-08    0.51694E-15    0.32717E+02    0.16751E+02    0.18482E-08    0.38841E-11    0.88400E-19    0.32120E-07    0.18482E-08    0.36648E-13    0.15173E-09    0.37925E-11   -0.31873E-08    0.38841E-11    0.15173E-09    0.13865E-04    0.59500E-06    0.51694E-15    0.88400E-19    0.37925E-11    0.59500E-06    0.22226E-06
   595    0.21838E+04    0.32816E+02    0.31832E-07   -0.26050E-08    0.42244E-15    0.32816E+02    0.17033E+02    0.18789E-08    0.31775E-11    0.72241E-19    0.31832E-07    0.18789E-08    0.36431E-13    0.15143E-09    0.37822E-11   -0.26050E-08    0.31775E-11    0.15143E-09    0.13885E-04    0.59536E-06    0.42244E-15    0.72241E-19    0.37822E-11    0.59536E-06    0.22234E-06
   596    0.21747E+04    0.32881E+02    0.31542E-07   -0.20388E-08    0.33064E-15    0.32881E+02    0.17318E+02    0.19092E-08    0.24920E-11    0.56542E-19    0.31542E-07    0.19092E-08    0.36216E-13    0.15114E-09    0.37719E-11   -0.20388E-08    0.24920E-11    0.15114E-09    0.13905E-04    0.59573E-06    0.33064E-15    0.56542E-19    0.37719E-11    0.59573E-06    0.22243E-06
   597    0.21656E+04    0.32915E+02    0.31250E-07   -0.14919E-08    0.24201E-15    0.32915E+02    0.17603E+02    0.19392E-08    0.18310E-11    0.41385E-19    0.31250E-07    0.19392E-08    0.36003E-13    0.15085E-09    0.37616E-11   -0.14919E-08    0.18310E-11    0.15085E-09    0.13925E-04    0.59609E-06    0.24201E-15    0.41385E-19    0.37616E-11    0.59609E-06    0.22251E-06
   598    0.21567E+04    0.32916E+02    0.30957E-07   -0.96733E-09    0.15704E-15    0.32916E+02    0.17891E+02    0.19687E-08    0.11980E-11    0.26854E-19    0.30957E-07    0.19687E-08    0.35791E-13    0.15056E-09    0.37514E-11   -0.96733E-09    0.11980E-11    0.15056E-09    0.13944E-04    0.59645E-06    0.15704E-15    0.26854E-19    0.37514E-11    0.59645E-06    0.22259E-06
   599    0.21476E+04    0.32885E+02    0.30662E-07   -0.46814E-09    0.76206E-16    0.32885E+02    0.18181E+02    0.19979E-08    0.59624E-12    0.13032E-19    0.30662E-07    0.19979E-08    0.35580E-13    0.15028E-09    0.37413E-11   -0.46814E-09    0.59624E-12    0.15028E-09    0.13964E-04    0.59681E-06    0.76206E-16    0.13032E-19    0.37413E-11    0.59681E-06    0.22268E-06
   600    0.21384E+04    0.32821E+02    0.30365E-07    0.25756E-11   -0.00000E+00    0.32821E+02    0.18472E+02    0.20266E-08    0.29079E-13    0.00000E+00    0.30365E-07    0.20266E-08    0.35371E-13    0.14999E-09    0.37312E-11    0.25756E-11    0.29079E-13    0.14999E-09    0.13984E-04    0.59717E-06   -0.00000E+00    0.00000E+00    0.37312E-11    0.59717E-06    0.22276E-06
   601    0.21291E+04    0.32724E+02    0.30067E-07    0.44238E-09   -0.71200E-16    0.32724E+02    0.18764E+02    0.20550E-08   -0.50083E-12   -0.12176E-19    0.30067E-07    0.20550E-08    0.35164E-13    0.14970E-09    0.37211E-11    0.44238E-09   -0.50083E-12    0.14970E-09    0.14003E-04    0.59753E-06   -0.71200E-16   -0.12176E-19    0.37211E-11    0.59753E-06    0.22284E-06
   602    0.21199E+04    0.32594E+02    0.29768E-07    0.85142E-09   -0.13742E-15    0.32594E+02    0.19057E+02    0.20829E-08   -0.99374E-12   -0.23500E-19    0.29768E-07    0.20829E-08    0.34958E-13    0.14942E-09    0.37110E-11    0.85142E-09   -0.99374E-12    0.14942E-09    0.14023E-04    0.59789E-06   -0.13742E-15   -0.23500E-19    0.37110E-11    0.59789E-06    0.22292E-06
   603    0.21106E+04    0.32433E+02    0.29467E-07    0.12305E-08   -0.19879E-15    0.32433E+02    0.19352E+02    0.21105E-08   -0.14506E-11   -0.33995E-19    0.29467E-07    0.21105E-08    0.34754E-13    0.14913E-09    0.37010E-11    0.12305E-08   -0.14506E-11    0.14913E-09    0.14043E-04    0.59824E-06   -0.19879E-15   -0.33995E-19    0.37010E-11    0.59824E-06    0.22300E-06
   604    0.21015E+04    0.32238E+02    0.29165E-07    0.15804E-08   -0.25544E-15    0.32238E+02    0.19648E+02    0.21376E-08   -0.18724E-11   -0.43683E-19    0.29165E-07    0.21376E-08    0.34551E-13    0.14885E-09    0.36910E-11    0.15804E-08   -0.18724E-11    0.14885E-09    0.14062E-04    0.59860E-06   -0.25544E-15   -0.43683E-19    0.36910E-11    0.59860E-06    0.22308E-06
   605    0.20922E+04    0.32011E+02    0.28862E-07    0.19020E-08   -0.30751E-15    0.32011E+02    0.19944E+02    0.21643E-08   -0.22601E-11   -0.52586E-19    0.28862E-07    0.21643E-08    0.34350E-13    0.14857E-09    0.36811E-11    0.19020E-08   -0.22601E-11    0.14857E-09    0.14082E-04    0.59895E-06   -0.30751E-15   -0.52586E-19    0.36811E-11    0.59895E-06    0.22316E-06
   606    0.20831E+04    0.31751E+02    0.28557E-07    0.21960E-08   -0.35511E-15    0.31751E+02    0.20241E+02    0.21906E-08   -0.26146E-11   -0.60726E-19    0.28557E-07    0.21906E-08    0.34150E-13    0.14829E-09    0.36712E-11    0.21960E-08   -0.26146E-11    0.14829E-09    0.14101E-04    0.59931E-06   -0.35511E-15   -0.60726E-19    0.36712E-11    0.59931E-06    0.22324E-06
   607    0.20737E+04    0.31458E+02    0.28251E-07    0.24633E-08   -0.39838E-15    0.31458E+02    0.20538E+02    0.22166E-08   -0.29369E-11   -0.68125E-19    0.28251E-07    0.22166E-08    0.33951E-13    0.14801E-09    0.36614E-11    0.24633E-08   -0.29369E-11    0.14801E-09    0.14121E-04    0.59966E-06   -0.39838E-15   -0.68125E-19    0.36614E-11    0.59966E-06    0.22332E-06
   608    0.20645E+04    0.31132E+02    0.27944E-07    0.27046E-08   -0.43745E-15    0.31132E+02    0.20837E+02    0.22421E-08   -0.32280E-11   -0.74806E-19    0.27944E-07    0.22421E-08    0.33755E-13    0.14773E-09    0.36515E-11    0.27046E-08   -0.32280E-11    0.14773E-09    0.14141E-04    0.60001E-06   -0.43745E-15   -0.74806E-19    0.36515E-11    0.60001E-06    0.22340E-06
   609    0.20553E+04    0.30774E+02    0.27636E-07    0.29207E-08   -0.47244E-15    0.30774E+02    0.21135E+02    0.22671E-08   -0.34888E-11   -0.80791E-19    0.27636E-07    0.22671E-08    0.33559E-13    0.14745E-09    0.36418E-11    0.29207E-08   -0.34888E-11    0.14745E-09    0.14160E-04    0.60036E-06   -0.47244E-15   -0.80791E-19    0.36418E-11    0.60036E-06    0.22348E-06
   610    0.20461E+04    0.30382E+02    0.27327E-07    0.31125E-08   -0.50350E-15    0.30382E+02    0.21433E+02    0.22918E-08   -0.37204E-11   -0.86101E-19    0.27327E-07    0.22918E-08    0.33365E-13    0.14717E-09    0.36320E-11    0.31125E-08   -0.37204E-11    0.14717E-09    0.14180E-04    0.60071E-06   -0.50350E-15   -0.86101E-19    0.36320E-11    0.60071E-06    0.22355E-06
